,Paracentral_Lobule_L,Amygdala_L,Frontal_Mid_2_L,OFCant_R,Caudate_L,ACC_sub_L,Thal_PuA_R,Angular_R,Precuneus_R,SN_pr_L,Occipital_Sup_L,Caudate_R,Supp_Motor_Area_R,Frontal_Sup_2_R,Cerebellum_7b_R,Temporal_Pole_Mid_L,Thal_VA_R,Occipital_Mid_R,Parietal_Inf_L,Temporal_Inf_R,Thal_VPL_R,ACC_pre_L,Cerebellum_Crus2_R,SupraMarginal_R,Vermis_4_5,Cerebellum_3_R,Thal_PuL_R,Parietal_Sup_L,Precentral_R,OFClat_L,OFCpost_R,Thal_AV_L,Occipital_Inf_L,Cerebellum_4_5_R,Thal_MGN_R,Postcentral_L,Cerebellum_Crus1_L,Lingual_R,Thal_PuA_L,Frontal_Sup_Medial_R,ParaHippocampal_R,Cerebellum_6_L,Putamen_L,Vermis_3,ACC_sub_R,Temporal_Pole_Sup_L,Thal_MGN_L,VTA_R,Thal_LP_L,Frontal_Med_Orb_L,Hippocampus_L,Postcentral_R,Thal_VA_L,Cerebellum_8_R,Hippocampus_R,Cerebellum_3_L,Cingulate_Post_R,OFCmed_R,Fusiform_L,Vermis_8,ACC_sup_L,Cerebellum_6_R,Thal_VL_L,Cerebellum_10_R,VTA_L,Temporal_Pole_Sup_R,N_Acc_R,Vermis_10,Thal_PuM_L,Cerebellum_7b_L
Occipital_Sup_L,0.6935923752519134,-0.48028266250906465,0.05905038499500269,-0.11740724045696883,-0.18852717220025078,-0.37399427176015837,-0.3389683287229231,0.8671597637863365,0.7026650319431148,-0.1326459312544229,1.0,-0.3336592410782407,0.22073494886187903,0.05655453003249999,0.41477030765685496,0.3997284579991956,-0.6789021525237677,0.9319750207084189,0.7149879924074191,0.47662049494347086,0.1727503357293509,-0.41567838476359004,0.37464794914352545,0.6073664085961676,-0.36577345255072385,0.6245820150060629,-0.5413578482765528,0.8067047275439235,0.1355478075203347,-0.5002110446180279,-0.37448642738420496,-0.10567551714157514,0.7176981973141969,-0.14051297293752057,0.46308403987967106,0.7878983795460399,0.3833196745907749,0.6317881250484502,0.6234695194846724,0.2818347360676695,-0.2960177795285785,0.5653064161370249,-0.10694958081329269,0.6652520493099563,-0.06982180876330178,0.2038534005628803,-0.20509233977064428,-0.6171607720380353,-0.5200240915572963,-0.10774573350701858,0.06145700374184242,0.30711484394697824,-0.011533395880923409,0.4660779863525291,-0.4509497037008789,0.6905689345366828,0.5098524710630099,-0.12301019980049265,0.19215474217187428,0.22653502073251983,-0.580819922809495,0.34794755120489895,-0.6188994864009283,0.5345927049443963,0.07908949650562609,0.11189138104370334,-0.3790456274818902,0.5486373367402185,0.7757375260717689,0.4911530572416451
Caudate_R,-0.23415310043016796,0.4302793926914779,0.19417182683998097,0.20836082341119622,0.6796956229901434,0.5160037102062281,0.48704721467869233,-0.407719693392939,-0.187697340639524,0.23759384803786682,-0.3336592410782407,1.0,0.20453379418013432,0.2080860073894696,-0.4395736606740957,-0.25831859469102847,0.47730366922912193,-0.43910746757340424,-0.2658850457321356,-0.2057355896384215,0.6023932985143501,0.2903919347611417,-0.39464171494462247,-0.27779918133905795,0.5734538925485706,-0.21458365620208672,0.35903231257698937,-0.27740927890405404,-0.03416076449357474,0.46352842860068305,0.4606378612247607,-0.021116735302124028,-0.4366878942197843,0.4750064969463324,-0.28353835227235663,-0.2252021703128675,-0.2934007326392916,-0.24483620259546196,-0.2626593237097142,0.08836424681805008,0.41481881079565414,-0.24599100293425769,0.7187788467559907,-0.448759730080338,0.09371112608118508,0.08288546349011112,0.5118552192574513,0.4570268799644253,0.46272948209611586,0.03453250686372315,0.18930925052794664,-0.12324154722487918,0.2593818674328978,-0.4226795638033274,0.5378251286889224,-0.36733934137511287,0.039615599129026374,-0.197331066133689,0.030041644073671957,-0.26061612330093764,0.43754617130061657,-0.19749434311225791,0.49165943155654773,-0.37616683416030783,0.18996653397886867,0.020079223878411063,0.6195757974927828,-0.24739369426318863,-0.3459897870944003,-0.3693105922326832
Supp_Motor_Area_R,0.35069893900226823,0.37823052267768165,0.6628988897800452,0.1714800533508271,0.5650226982480367,0.10386069765386598,0.4293672871472656,0.21543680384491753,0.5291600683472495,0.33321691792989083,0.22073494886187903,0.20453379418013432,1.0,0.7676040908071652,-0.20761747653093227,-0.023963029948944635,0.20600243955044953,0.07069616452306035,0.23390644061814775,-0.10165833993054228,0.38770720388449736,0.28968866037024077,-0.2563068960907345,0.3038301942742114,0.4885668791305901,0.15923113430774916,0.1600803418778393,0.19017539821296925,0.3746331552869073,0.25828683378214307,0.1869631679506116,0.15264974828952338,-0.0015788568846216,0.36882571405157855,0.04785863399347101,0.33138624991552673,-0.043790214671022995,-0.015452569161279305,0.3006363524153883,0.5478916061971258,0.4470127803892287,-0.008009300139731942,0.3721056031657276,0.05790095825733814,-0.10349511047740827,0.15336462084449837,0.252132287880267,0.24567742741840992,0.26681986561326376,0.21930976485526316,0.6146311748490496,0.36163441337739666,0.4535901143069129,-0.26822591611753366,0.3760992974716806,0.009350701249182527,0.5903358184358559,-0.029803479869252608,0.34527519125924144,-0.1286207255303336,0.30264928027825105,-0.14552353572541527,0.44382934258830786,-0.19791775720943175,0.29581237352400575,-0.11804254872218914,0.15535616821709192,0.0327137633871365,0.1477739724107478,-0.13618794760468056
Frontal_Sup_2_R,0.2757019482826893,0.5145452529543713,0.7377553686295604,0.18678441970337206,0.5163194256290765,0.1808573345533875,0.40481113726760665,0.21985653874921204,0.4700786842454954,0.264608756168085,0.05655453003249999,0.2080860073894696,0.7676040908071652,1.0,-0.3841219829275683,-0.021146135194537542,0.2503557373847405,-0.06472607945400141,0.0536737032699102,-0.3722963913791815,0.27989992506058964,0.41064038176272877,-0.3943800733700736,0.41320229734881375,0.5650575682836982,-0.06199087470320176,0.22102854893656368,0.16073414789904344,0.5861840720106745,0.45751133221266715,0.18452203068983006,0.215503104909437,-0.16962882783005856,0.2788535216467282,-0.20366522577448146,0.1123009573166464,-0.23038932974383097,-0.24642467726697462,0.06536653337753691,0.5661522265562451,0.29246946451323286,-0.23581914577980076,0.3078035722148131,-0.08481858406406974,-0.07653743556619595,0.14872422990441886,0.20943254953157467,0.31437337964402884,0.36891631074853354,0.3661460249815366,0.44438696667988786,0.5143865938904562,0.38910641083665154,-0.37647212772919647,0.31310521866554747,-0.14402870066792045,0.46054147581848515,0.05578464024882661,0.10188058184529239,-0.3316394190451853,0.3217038791334233,-0.3988162677077805,0.461654359509503,-0.364904629727744,0.24818745665395006,-0.17782110250321248,0.11713197047740355,-0.16257699432564926,-0.05857090768369418,-0.21864936848418387
Cerebellum_7b_R,0.06621930478614557,-0.614864437477274,-0.21494752136087272,-0.28181691250722074,-0.39345425443442306,-0.4744495737280902,-0.33381996528083746,0.18973547281908137,-0.07253538759967335,-0.17257238448607926,0.41477030765685496,-0.4395736606740957,-0.20761747653093227,-0.3841219829275683,1.0,0.31499766577888616,-0.3972301576968817,0.4653447730941466,0.2867851192945451,0.6800345180149341,-0.2121642983858998,-0.3645731822398691,0.7657403461463955,-0.02273943425444247,-0.5184397723643054,0.5900490327801378,-0.30709618039016695,0.08263442733397505,-0.34982202286548314,-0.6542827963040667,-0.26552582687930376,-0.19516525822696243,0.5818014628803612,-0.050621680221618205,0.6032166762967573,0.2707062916339149,0.5512094562941668,0.7129812288404195,0.415870015951799,-0.2041889366387896,-0.23856632540533146,0.6807375071173095,-0.3513306060617753,0.5677145319332022,-0.02506873828948374,0.040356198800341234,-0.2248260085056739,-0.6053163663677904,-0.4121584092745867,-0.501546082629328,-0.13976041876946407,-0.2844676722542993,-0.2959930089798531,0.7569925502105219,-0.37674399813967635,0.6356766139849577,0.15333154568462412,-0.05123395072258751,0.1908186052366816,0.5278477309613075,-0.3999060034201261,0.7006675951647152,-0.4877244653020756,0.7848614495967945,-0.06388661747851972,0.3817302592085344,-0.2779495610007573,0.5979825524294666,0.49690530084823137,0.584968543967923
Temporal_Pole_Mid_L,0.020470289972600753,-0.39770272635541337,0.04587523027814164,-0.03417741959656112,-0.03306505212172094,-0.3182512913581928,-0.4340804502744318,0.3993283113416899,0.11357406106040545,-0.2561537311657888,0.3997284579991956,-0.25831859469102847,-0.023963029948944635,-0.021146135194537542,0.31499766577888616,1.0,-0.4928450130871272,0.4614915121454452,-0.009334538650772793,0.2203496131259951,-0.09734338434278843,-0.2484375709495133,0.3952191622638504,0.29904846160694243,-0.37656375217999954,0.36894592518964564,-0.3215740908533372,0.10142131506709956,0.006389952962679894,-0.3399843776291549,-0.4593480202529396,-0.1812204910778721,0.6416597791607361,-0.048962790132142234,0.3172989649071719,0.06268496415581035,0.6077785685174247,0.48236665367525416,0.5418198427698482,0.1858541437891211,-0.5300327340312506,0.5536647963621127,-0.26928549904862287,0.5648340737650926,-0.048177881535862416,0.6865646015063194,-0.44764665230486184,-0.48312280464384216,-0.3483176407016518,0.0803196993898219,-0.05287492252938758,0.039805161432447216,0.058738056723212806,0.49156901726667157,-0.4707202221352055,0.5877507950065621,0.27335079770938564,0.19567702565552236,0.4090215023281142,0.41491575594898056,-0.3133703220893985,0.29909187451279967,-0.3670140292930036,0.472301408800258,-0.08103958193231567,0.015379226890898655,-0.2911804545357398,0.4953173526322557,0.5235362576789322,0.5923886076209023
Thal_VA_R,-0.41876867255145483,0.6405089567624603,0.2707654520540685,0.263044844052014,0.4158861193514334,0.5172239917575808,0.6257521169442561,-0.7139525709490631,-0.3662511419008885,0.13934337516217327,-0.6789021525237677,0.47730366922912193,0.20600243955044953,0.2503557373847405,-0.3972301576968817,-0.4928450130871272,1.0,-0.8150006869722315,-0.35478491382627997,-0.3214148033879026,0.038621003792451605,0.6646729053010654,-0.4716074169467865,-0.522126810482201,0.66413516323525,-0.45162922525946836,0.744576491224623,-0.5468640960093705,-0.12037077508694213,0.6706542731132175,0.7405235741758797,0.17156479519625528,-0.7985153984399846,0.36880049774152207,-0.39624767967316077,-0.36152405671098664,-0.5394529669485818,-0.5550722322400626,-0.5507623978331629,0.08479061329404351,0.6695012461134073,-0.5082515231795208,0.24332405447857688,-0.7245644572876588,0.10098645845063534,-0.2657529669460502,0.527231928051405,0.785338989274832,0.7847926609144823,-0.10945712410100258,0.21298225060637876,-0.19342820949444509,0.2246226293510721,-0.5428446965771387,0.8309622692301466,-0.6742499670384695,-0.12779016226704898,0.08492822330016082,-0.167340241964177,-0.43500026930562063,0.7650537523814513,-0.3027933032342302,0.847425606465473,-0.5408608159265051,-0.13351535288888142,0.06735997972087959,0.6160357092574799,-0.584102025675196,-0.6678458857502796,-0.5723989695335915
Occipital_Mid_R,0.588498361444826,-0.6013084928936692,-0.014172509849012213,-0.21976401332247386,-0.29706127874798355,-0.41310024238507986,-0.5038154742993001,0.8869593719167431,0.6055958205229535,-0.18661770608525818,0.9319750207084189,-0.43910746757340424,0.07069616452306035,-0.06472607945400141,0.4653447730941466,0.4614915121454452,-0.8150006869722315,1.0,0.5933477681849234,0.48709019514465496,0.04643019545242053,-0.5397786666970448,0.4934691238456728,0.6478094495748628,-0.5497935202924221,0.6103016133716161,-0.6383699619597448,0.7405753689264208,0.11321648246828109,-0.604010366145934,-0.5286253319376311,-0.17384534322059148,0.8349313794338661,-0.2397639559575051,0.5386063000569646,0.6654087623613625,0.5281894099064149,0.6832990724446805,0.6693675769637787,0.17332109437794754,-0.4348073981037439,0.6304564578585984,-0.23141448556824462,0.7872871594123046,-0.08675692961444896,0.27780875585092357,-0.3907270535780818,-0.704286949426441,-0.699740592860199,-0.028075902882108206,-0.04146397240557101,0.2522482613153034,-0.05867001179354065,0.5656782990929338,-0.6212314039710204,0.740090017243596,0.4339484051841806,-0.06560016820321561,0.24803410993236102,0.38244974564907774,-0.7349675229422927,0.41329897233810153,-0.7502390542464167,0.6105541364349408,0.06757294281858307,0.10333392271904833,-0.4600352037980455,0.6203698436168988,0.8321119734043416,0.5804465623950117
Parietal_Inf_L,0.8454653026409575,-0.33963615748790293,-0.04962408707359917,-0.016665415078412914,-0.2323189993702371,-0.3063609656336237,-0.029891637748921195,0.6036544569180262,0.7213849089131726,-0.01454909911334048,0.7149879924074191,-0.2658850457321356,0.23390644061814775,0.0536737032699102,0.2867851192945451,-0.009334538650772793,-0.35478491382627997,0.5933477681849234,1.0,0.32403547986961395,0.19700645493357927,-0.20371804708770128,0.12397173285101935,0.37689941656336284,-0.12316176432112651,0.4634331848158427,-0.3472993815377217,0.812369825045541,0.11614556089365499,-0.2853525987154699,-0.13098946973525802,0.08915300835412074,0.26827423263801575,-0.21585210481646105,0.20374470868281505,0.9510905005961148,-0.10223794719004917,0.37016114724192517,0.20333725165898547,0.2011658605370112,-0.002052587081278037,0.22331301297417835,0.014173882064302541,0.2871408081699009,-0.005714002020793394,-0.1728372484237252,0.028079346171055293,-0.393544285290217,-0.24755370813282204,-0.30645258748714255,0.057933488027555526,0.3484910653592785,-0.14230673887465192,0.2466902905150483,-0.20400265713494606,0.4310905770373439,0.30318800587866573,-0.20839254722750358,-0.2563329267769711,-0.18829285477245247,-0.2102847561870519,0.10054259999964593,-0.40903824529878213,0.25720508048523943,0.06131644123107392,0.10258212902988947,-0.2655417417167371,0.1230586757509208,0.3691205503473872,0.1474082421321175
Temporal_Inf_R,-0.023640084212815344,-0.6590497256682827,-0.2748324779590707,-0.32885096621978605,-0.2407128226637985,-0.32726672054269657,-0.22325988877364228,0.11899064075886359,-0.12422557137592129,-0.20330408904810313,0.47662049494347086,-0.2057355896384215,-0.10165833993054228,-0.3722963913791815,0.6800345180149341,0.2203496131259951,-0.3214148033879026,0.48709019514465496,0.32403547986961395,1.0,-0.0164888703339839,-0.34520333206266496,0.7469191352977053,-0.11613475545608518,-0.3952949463670464,0.7711379448662696,-0.1359509401012413,0.08599467211306659,-0.5760259138982012,-0.7467063503800595,-0.11362022774920627,-0.2956213282452322,0.5145946360728576,0.2285892899177358,0.7499259547921794,0.35656324011615576,0.5114372783535641,0.8159516264484464,0.5464112100850317,-0.08538013853405274,-0.031100370271671552,0.8035670505015563,-0.1443052184035739,0.5204738276518384,0.02661082642488457,-0.055389508081394055,0.07854951371065091,-0.5834163526332387,-0.3473449855076561,-0.6278632107347116,0.009176216412257186,-0.5200114352479982,-0.3403215222931881,0.783413952502517,-0.08689922435469538,0.6810720691542652,0.3672156080312743,-0.28692448618987637,0.24909259553053567,0.6168553446077775,-0.36761420276405393,0.914820767811488,-0.4887572148742381,0.8001834578384975,0.02471291529197255,0.686009635212447,-0.09075691770295267,0.7116210457674762,0.666608790379659,0.6073026175032218
Thal_VPL_R,0.31026679268828455,0.23960397231122327,0.09721860518808163,0.07424900821788469,0.47885515356656555,0.290932153218279,0.44828658044184755,0.11144886388996036,0.2602486770958583,0.3158368049569916,0.1727503357293509,0.6023932985143501,0.38770720388449736,0.27989992506058964,-0.2121642983858998,-0.09734338434278843,0.038621003792451605,0.04643019545242053,0.19700645493357927,-0.0164888703339839,1.0,-0.050461884861234346,-0.1976454033270944,0.21488074490234813,0.44342069918736726,0.22506424182138865,-0.017982662018821708,0.21242866929447918,0.3278173630584618,0.12916299607711573,0.0992686165006875,-0.04694314746179252,-0.01282664088709372,0.32452998942047645,0.010032235851741437,0.27292993132960996,-0.059251467421431364,0.1140895382462768,0.02185687741899812,0.018657164844557723,0.2602045066358134,0.06637167964740796,0.8406987841804828,-0.024947313029052298,-0.06639277035632912,0.13354775749713735,0.4268203789377996,0.021879977542549292,0.19568806041555206,0.09154367687524413,0.3050860329727296,0.2827759690896314,0.19843300746972425,-0.18687235094142765,0.1876055318844424,0.09215518335729138,0.28537671584940244,-0.2723975169161871,0.1509692798808798,-0.1235623551724865,0.26577453854541433,-0.09974824138001706,0.13997621860252232,-0.11577876963051754,0.4449276481906904,-0.15385698889189453,0.2634866084035673,0.05984300304051472,0.07077466093482741,-0.11842438974905364
ACC_pre_L,-0.19389622059219802,0.6459808838801837,0.5668626346362104,0.3902804674168798,0.5069279182186236,0.36428014638459083,0.5395500237801069,-0.38455414994768305,-0.0552818170192953,0.22249809169516133,-0.41567838476359004,0.2903919347611417,0.28968866037024077,0.41064038176272877,-0.3645731822398691,-0.2484375709495133,0.6646729053010654,-0.5397786666970448,-0.20371804708770128,-0.34520333206266496,-0.050461884861234346,1.0,-0.5520784674473626,-0.33507567508089,0.4233205089483064,-0.3835000785461165,0.548692580198367,-0.22687278022188317,-0.04801793553264298,0.7204908202847908,0.659941986971082,0.2213344291448149,-0.5976059493086575,0.13310949021119514,-0.27719987517373385,-0.25418401753767184,-0.5173256880290903,-0.5686384856057722,-0.21285129145019369,0.5556242629362262,0.601045286620483,-0.5252566605895765,0.07789553248451431,-0.5873605092032992,0.20474665816015647,0.07428749075665432,0.4696263844793958,0.5896920128210881,0.5050403828246555,-0.001371428327743049,0.2616189090671776,-0.01694701249762118,0.19524961052512754,-0.5493428518672326,0.6365945831712155,-0.5723687131195142,-0.10741563000924426,-0.11018501485852983,-0.11641783566513875,-0.4997970136552699,0.4443486106624014,-0.42227501227087605,0.7252072951315809,-0.5648373839480801,0.13552078649171762,0.030311411835540602,0.5399227779998504,-0.512573566001656,-0.43482688145463705,-0.4975138270095378
Cerebellum_Crus2_R,-0.11119051262459272,-0.7150490219845108,-0.3329582958531818,-0.3568206710694102,-0.3987295270148269,-0.37738992047188535,-0.4871354684323682,0.16874161578930708,-0.20223465206573077,-0.3317035541756193,0.37464794914352545,-0.39464171494462247,-0.2563068960907345,-0.3943800733700736,0.7657403461463955,0.3952191622638504,-0.4716074169467865,0.4934691238456728,0.12397173285101935,0.7469191352977053,-0.1976454033270944,-0.5520784674473626,1.0,0.034493130563961694,-0.5484269463140462,0.6436476745597114,-0.3685212172649247,-0.04842881042477325,-0.3588350401100627,-0.7731997272368906,-0.405363511137976,-0.23080532130875453,0.704781838034899,0.056541189204980954,0.6657675841353485,0.14691401420046343,0.7491560714579308,0.8319634095673216,0.46862210952222655,-0.3208589431670762,-0.4030574453735791,0.8391032360703891,-0.3095395893830416,0.7173377643433556,-0.019313315840728547,0.11485956497905377,-0.3244175908890585,-0.6796114265586243,-0.4723428881170633,-0.35777371686658127,-0.14255129109949857,-0.3762342985313234,-0.2673946047826571,0.9031700110181786,-0.43804286473581316,0.7232969739626367,0.2276099937290892,0.0614266534626691,0.31525001798638436,0.7990716156667907,-0.40561234441964455,0.8428878200852314,-0.5771177176647115,0.9064305165860584,-0.1110506611933123,0.4393160589356852,-0.3330806327825034,0.7615538282205636,0.5914112612652406,0.7340490565297083
SupraMarginal_R,0.6612805272545182,-0.07924164176005019,0.2437583572841933,-0.09677210583463833,-0.09236323339808855,-0.16658422175976878,-0.17759864848349025,0.8688445484865918,0.7646682881032186,0.028027533278140504,0.6073664085961676,-0.27779918133905795,0.3038301942742114,0.41320229734881375,-0.02273943425444247,0.29904846160694243,-0.522126810482201,0.6478094495748628,0.37689941656336284,-0.11613475545608518,0.21488074490234813,-0.33507567508089,0.034493130563961694,1.0,-0.08140411501734308,0.25556307156421865,-0.473967853552202,0.663873391401427,0.7636014372916404,-0.11154233852777076,-0.48094608841759573,0.09090576981808274,0.48632293992287323,-0.2090638314604304,0.09092541263666007,0.4641285293075575,0.22989744410193985,0.21556640225600848,0.3215122558711565,0.14008241574979607,-0.2918294769641539,0.18246605149115808,0.018449709762609196,0.4768545713301969,-0.18294894159110944,0.2626166382332434,-0.35059548255440987,-0.2824111886194231,-0.30903233788024753,0.4612887908017877,0.12470116792565535,0.7854277151497491,0.19013534668276805,0.037594226927473884,-0.45242959869102123,0.38455493200885676,0.426884087099448,0.1662936624212988,0.1750265541875679,-0.010189966208896105,-0.3142997562541926,-0.1805375902843954,-0.3394222871385387,0.07854596794229106,0.1466227839798053,-0.3570996085722898,-0.43979949700973003,0.19531017692310948,0.4377819146547878,0.21988311759282225
Vermis_4_5,-0.05875546166958265,0.6685874463065337,0.38573542296023894,0.22722847636242532,0.5928268268549367,0.39656340171542515,0.7003502629603524,-0.3389526617410104,0.03360721867789066,0.3827721586254029,-0.36577345255072385,0.5734538925485706,0.4885668791305901,0.5650575682836982,-0.5184397723643054,-0.37656375217999954,0.66413516323525,-0.5497935202924221,-0.12316176432112651,-0.3952949463670464,0.44342069918736726,0.4233205089483064,-0.5484269463140462,-0.08140411501734308,1.0,-0.14807390942614299,0.5009960640906823,-0.23090994313291469,0.2812052114825686,0.5684642873593794,0.45221831065280194,0.28298234863744504,-0.603192843124884,0.6274430640203184,-0.34755499348582125,-0.09821498486640377,-0.4819465721768715,-0.39615344904572886,-0.2892140089413593,0.1461859716046862,0.6341657233066157,-0.40051973497775367,0.6061677433469053,-0.42376160093287996,-0.07963356751797117,-0.1766929467521313,0.5073125923055085,0.6373353894395714,0.731789081585282,0.15751379657253442,0.5938265762683815,0.17883454152924202,0.33549290650824226,-0.5810641659879547,0.7255240577235718,-0.3878447437810824,0.25350008439098043,-0.009838576338940102,0.03625515340027488,-0.46421059610852866,0.6951944943882875,-0.40289521045683574,0.7643886361933653,-0.5646431673809158,0.15063455546683918,-0.11586488742333129,0.38181133082534807,-0.4002243505065846,-0.4239262567306501,-0.5248607283926057
Cerebellum_3_R,0.2777457233464191,-0.500471938482786,-0.134225954242132,-0.26035981770143357,-0.11537059685142227,-0.29484444134372334,-0.12741131707525485,0.3801929797956116,0.19317851478424153,-0.036071354948717806,0.6245820150060629,-0.21458365620208672,0.15923113430774916,-0.06199087470320176,0.5900490327801378,0.36894592518964564,-0.45162922525946836,0.6103016133716161,0.4634331848158427,0.7711379448662696,0.22506424182138865,-0.3835000785461165,0.6436476745597114,0.25556307156421865,-0.14807390942614299,1.0,-0.31839858740724264,0.27307129038995726,-0.1307464896607426,-0.6797612096824353,-0.3076188298937991,-0.14636672615368787,0.6633549873212495,0.3375273110597991,0.7651327763187616,0.5186828577854918,0.5930890985462122,0.8672629962803735,0.6774021290941671,-0.0411592886383785,-0.04009566844786388,0.8525678788818082,0.0816976489578829,0.7293199959741679,-0.05407994600133654,0.12653528088183838,0.03977243941646593,-0.6028315847926036,-0.2946922882917631,-0.3318732639613976,0.24754599573008643,-0.09326018313176343,-0.15832672486337818,0.6871939801036986,-0.20066462146386466,0.839888676822126,0.6034066264025952,-0.18276605321220893,0.43883171203691285,0.5442367154396207,-0.2795178049160743,0.7219771745519509,-0.4122543843758888,0.7072131286486341,0.21929497798038458,0.3931766557202762,-0.21601561885203716,0.7944780170966862,0.7446128065471301,0.6128416729413825
Thal_PuL_R,-0.4318441532697251,0.43243010650318836,0.278638092946653,0.16229748224720325,0.3327160659900616,0.23495545300522144,0.46216167656227125,-0.5954549204346467,-0.34238367895719196,0.08247399846253244,-0.5413578482765528,0.35903231257698937,0.1600803418778393,0.22102854893656368,-0.30709618039016695,-0.3215740908533372,0.744576491224623,-0.6383699619597448,-0.3472993815377217,-0.1359509401012413,-0.017982662018821708,0.548692580198367,-0.3685212172649247,-0.473967853552202,0.5009960640906823,-0.31839858740724264,1.0,-0.5024627137224419,-0.21629877898280656,0.4629357670163822,0.5182771894465393,0.179765463214819,-0.6297936788827148,0.4084662549173756,-0.26553915503156256,-0.35977291407701534,-0.38067281769163586,-0.39785488547052106,-0.35575851452398355,0.15888096165755836,0.4916436373615927,-0.3466565667023851,0.1263603410989411,-0.5900933655742615,-0.0012225780160690827,-0.18501465099781994,0.4509635750123103,0.5827119774315719,0.6490452105616045,-0.1642541683552264,0.14415206974285286,-0.274477010597895,0.09964615868682201,-0.3595369665485706,0.7203405712849197,-0.45712865067288383,0.011117278600856928,0.01722954942291772,-0.07097147486898855,-0.29409601752950393,0.5406098378792044,-0.15132141161089524,0.6499743010616063,-0.3881129886969965,-0.16287532360500695,0.197911505808589,0.36787053175897333,-0.4106958633499291,-0.4802219299642657,-0.33544630989946
Parietal_Sup_L,0.9014529337763364,-0.24212610057956607,0.045267756707588785,0.031070354227148534,-0.1937570145420857,-0.2322639612650101,-0.1825937842795136,0.8667094382295015,0.8743450034795917,-0.016311607150442775,0.8067047275439235,-0.27740927890405404,0.19017539821296925,0.16073414789904344,0.08263442733397505,0.10142131506709956,-0.5468640960093705,0.7405753689264208,0.812369825045541,0.08599467211306659,0.21242866929447918,-0.22687278022188317,-0.04842881042477325,0.663873391401427,-0.23090994313291469,0.27307129038995726,-0.5024627137224419,1.0,0.38528850964477784,-0.17838029054996815,-0.23061965698716444,0.08649098155866702,0.34187348452832184,-0.4229674752463766,0.08091699115012102,0.8328025926149634,-0.10525308235158028,0.18638048319716227,0.23838847967983637,0.3433057611088133,-0.17710956573538852,0.07369898991812936,-0.045939271090579846,0.311526352188318,-0.029763119602171543,0.009761417132570047,-0.14122045699971914,-0.378709472688292,-0.41659548579101713,0.06827447099297067,-0.02098961209349056,0.5966974953348311,-0.035245663494640256,0.062264926940450174,-0.39410947631525045,0.3304710651924378,0.2501970953605453,-0.14415836288320408,-0.22928612758648276,-0.254520800963956,-0.44951627627564184,-0.13491862418844944,-0.5212129982112976,0.08853180255255891,0.10512489367720705,-0.13743835590017087,-0.337868829061711,0.06575650286019928,0.428682341664454,0.09075027993030325
Precentral_R,0.5473694131134605,0.4215219167139077,0.25712745812172844,0.09530596219034472,0.10543604744079076,0.0809392215121335,0.1729205009842157,0.4863940525339763,0.5821658003119384,0.22534742034420266,0.1355478075203347,-0.03416076449357474,0.3746331552869073,0.5861840720106745,-0.34982202286548314,0.006389952962679894,-0.12037077508694213,0.11321648246828109,0.11614556089365499,-0.5760259138982012,0.3278173630584618,-0.04801793553264298,-0.3588350401100627,0.7636014372916404,0.2812052114825686,-0.1307464896607426,-0.21629877898280656,0.38528850964477784,1.0,0.32049381038631913,-0.25211775409096865,0.3000618150818392,0.043441948568227896,-0.19040204855129553,-0.33190212708655237,0.15243426028586213,-0.09571267278565448,-0.25393048841128174,-0.10741089551572049,0.010667258574512856,-0.06612491999938452,-0.2662486193536739,0.28725741393911014,0.017948463179827033,-0.14239664768525626,0.14382426327813252,-0.12002818272300375,0.11065413368191669,0.11856119498153922,0.6551838906112023,0.17064141209964315,0.9321951699806486,0.2599974654247334,-0.4101347751110722,-0.20432825615080766,-0.06736964938667915,0.17565523881161987,0.21356353964900748,0.019571004903359068,-0.3312207323824983,0.17422573058292276,-0.6195497181691441,0.11640537201993294,-0.38068957146823174,0.19468676584478117,-0.6883188779226815,-0.26970990471509965,-0.2027273328693751,-0.11267893604475662,-0.14330867242525708
OFClat_L,-0.08397736480623759,0.8359913843054543,0.5384289440787938,0.41171741054866534,0.48262954732683055,0.5571841079675365,0.5098633072616464,-0.3081201867790109,0.047367856065245025,0.25538937907381026,-0.5002110446180279,0.46352842860068305,0.25828683378214307,0.45751133221266715,-0.6542827963040667,-0.3399843776291549,0.6706542731132175,-0.604010366145934,-0.2853525987154699,-0.7467063503800595,0.12916299607711573,0.7204908202847908,-0.7731997272368906,-0.11154233852777076,0.5684642873593794,-0.6797612096824353,0.4629357670163822,-0.17838029054996815,0.32049381038631913,1.0,0.5860084714150395,0.18976003952401432,-0.6861867880978136,0.027132101367453875,-0.6432785428292174,-0.3172884388969881,-0.6099819140244276,-0.7853991339481151,-0.5432299014929602,0.3236881032241586,0.4505025295129404,-0.7672085341184334,0.2693321600890525,-0.7119471628630273,0.09997657891224439,0.11681341424630115,0.34985636103207557,0.7803862790045676,0.5877445846448677,0.30928325294628234,0.14360834314415397,0.3109950154611774,0.42555161584855533,-0.8316280295662922,0.5145882977493149,-0.7880454059770633,-0.2491812458722915,0.1279652541627567,-0.19878244023740038,-0.6870417211797613,0.5288181271667526,-0.7788443824201311,0.755431578428032,-0.8154203522628954,0.01193769083240859,-0.3630753710467011,0.5452007841059636,-0.7193053070740701,-0.6929473891050194,-0.6935466552081546
