,Cerebellum_7b_L,Cerebellum_8_R,Parietal_Sup_R,Temporal_Pole_Sup_R,Raphe_D,OFCpost_R,Thal_MGN_R,Frontal_Sup_Medial_R,Cingulate_Post_R,Supp_Motor_Area_L,Temporal_Pole_Sup_L,Red_N_L,SN_pc_L,Fusiform_R,Temporal_Inf_L,Frontal_Sup_2_R,Insula_L,Postcentral_L,Thal_MDm_L,Rolandic_Oper_R,Heschl_R,Putamen_L,Thal_LP_L,Precentral_L,Cerebellum_Crus1_L,N_Acc_R,Thal_LGN_L,OFCant_L,ParaHippocampal_R,Cerebellum_Crus2_L,Thal_MDl_R,Precuneus_L,Occipital_Mid_L,Cingulate_Mid_L,Frontal_Inf_Tri_R,Red_N_R,ACC_sup_R,Parietal_Sup_L,Frontal_Med_Orb_L,Occipital_Mid_R,Thal_PuI_L,Thal_PuA_L,Thal_PuL_R,Thal_MDm_R,Cuneus_L,Cerebellum_Crus1_R,VTA_L,Thal_AV_L,Angular_L,Frontal_Sup_2_L,Caudate_L,Rectus_R,Vermis_10,Frontal_Inf_Orb_2_L,Vermis_6,Olfactory_L,ACC_sub_L,Cerebellum_10_R,Vermis_7,Rolandic_Oper_L,Pallidum_R,Thal_VPL_R,Cerebellum_9_L,Parietal_Inf_R,Amygdala_L,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Vermis_9,Thal_PuM_R,Cerebellum_4_5_L,Rectus_L,Temporal_Pole_Mid_L,Angular_R,ACC_pre_R,Insula_R
Cerebellum_7b_L,1.0,0.7745590734531301,0.008730043029823033,0.237288138282447,0.6704892408674586,-0.5301785907025639,0.5664418805592336,-0.16736133121818234,0.3819695318827915,-0.12160527129148838,0.3195504415614594,-0.4617074290133199,-0.5068840730647001,0.2803738375501253,0.14052328525415034,-0.21864936848418387,0.038703114685438376,0.16706196959565495,0.1912322923004588,-0.2286836886019294,-0.2862332164220408,-0.23005516982545415,-0.39563505385548137,0.1504092840958708,0.7886301941534852,-0.45084328072808766,-0.3119932705738722,-0.5333270765261974,-0.490377364881881,0.7122375616693002,-0.40087026368349593,0.13268189757063276,0.6902634199504925,-0.1309422982584671,-0.3451593783692964,-0.01274232767975718,-0.0582098552341364,0.09075027993030325,-0.17006421894497617,0.5804465623950117,-0.1853021678850835,0.5931804307339554,-0.33544630989946,-0.5924995901457544,0.5526525316727845,0.7595445238457182,-0.07992193891636848,-0.17642294434891984,0.42031948212846004,-0.14414074805436755,-0.2792697644397758,-0.11860157263831236,0.7443772429515311,-0.5352488214660949,0.6538544242420478,-0.14241248468760787,-0.48422534564967085,0.7898538945305251,0.6863557639862905,0.205025344814715,0.0798218961522216,-0.11842438974905364,0.6607613878607719,-0.007438930667216701,-0.596758056446159,-0.005173323324363379,-0.4116970126083095,0.35714056040386805,-0.5351409548392198,-0.1813887445888374,0.1439624982487897,0.5923886076209023,0.35153184042824526,-0.5707571662565726,0.3807546072522469
Cerebellum_8_R,0.7745590734531301,1.0,-0.1679737966920556,0.5082532569773092,0.7715332239401498,-0.4685778305324577,0.6752505941553099,-0.21694895847279838,0.2702503878736781,-0.19658383214180652,0.1407514311669796,-0.5870348812919386,-0.6105362140567465,0.49546168023543885,-0.1822409289668265,-0.37647212772919647,0.1653579571792674,0.2588344639882572,0.1464155775650273,-0.28090170650274854,-0.30302414585637527,-0.3221228976023134,-0.5023042685254234,0.1774132704529056,0.6873293194535521,-0.3855089412276134,-0.2967358491837247,-0.6860012452485991,-0.47901215563378324,0.6880762136327274,-0.29286041783145506,0.075832196210275,0.5958828641057822,-0.13229907627408397,-0.1861066199179257,-0.02903225328069024,0.01968066449457759,0.062264926940450174,-0.4361055087673776,0.5656782990929338,-0.17014260202313963,0.5357003660406763,-0.3595369665485706,-0.6521524050471428,0.5179193476205246,0.8076760506743085,-0.10207513350009782,-0.23389764952942588,0.37600625137173127,-0.3077645420406213,-0.3895547497766915,-0.11681621543153775,0.7601390418035662,-0.6457171478502206,0.6906514741474099,-0.055772727301273015,-0.45467620678409826,0.9511957479091474,0.708532548041847,0.4041737028858903,-0.10193069870656007,-0.18687235094142765,0.754433621386829,-0.22818130499626282,-0.791731147236998,0.04261218563387122,-0.42320044296426323,0.33245973536893975,-0.565609459337446,-0.13445873865641397,0.18392946150247816,0.49156901726667157,0.24615139573616623,-0.5670605761436798,0.5109191600751324
Parietal_Sup_R,0.008730043029823033,-0.1679737966920556,1.0,-0.4487584853739128,-0.06577021983777465,-0.3333509539331785,-0.11496668131566896,0.32183123468757335,0.18787399035967595,0.23130247734786916,0.18053796827853894,-0.019224015634974428,-0.37712423907019055,-0.5346252618358894,0.1649247809286133,0.3297180838026898,-0.3703472521539376,0.6043763606060985,-0.12971789451101715,-0.3030317263865643,-0.40796200340538,-0.017535405503362095,-0.320668795628152,0.5197402417225134,-0.09039258982082836,-0.4025203213614105,0.1597015695027121,-0.018291763314943324,-0.24393703535056044,-0.4011099264134662,-0.4445121358650148,0.8115966170513623,0.4852195665468574,-0.22363996622319035,-0.6588356727179095,-0.1519432669793201,-0.19190569920040673,0.8921220445734418,0.38980021644976875,0.6124529686670416,-0.2731371838960486,0.16182719231476542,-0.48796397391227353,-0.19731751188056068,0.5955507927713758,-0.07837713437959387,0.12366771168482796,0.18169895584656298,0.7730101532231923,0.41140127320820097,-0.10542038702226521,-0.012289188632700275,-0.07075135098819743,-0.28008891812540676,-0.10036587212685516,-0.3488324036033729,-0.17891509967126273,-0.13243624708184584,-0.2547431346723355,-0.07134723054610678,0.373943277968951,0.1884356106340519,-0.34254372139640005,0.9390178131834501,0.010687811501845973,-0.4778543033791069,-0.4183865709553653,-0.5550987389200318,-0.5775354652715131,-0.4618201564691427,-0.06856677948363067,0.15190658732796686,0.8762754482699554,-0.46608030678684464,-0.1468836464888579
Temporal_Pole_Sup_R,0.237288138282447,0.5082532569773092,-0.4487584853739128,1.0,0.4335904234152279,0.1849020890356777,0.4935751641964685,0.11529613675936232,0.22310928583543038,-0.032400084642738095,-0.16382413862639206,-0.2968109304962882,-0.043925026481991765,0.7098586110082185,-0.45687775772433936,-0.17782110250321248,0.54884706572832,0.09800600220402449,0.27907303565736746,0.18229258692131492,0.14590522333427916,-0.1599848511197818,-0.051622525236544876,0.06103039137400545,0.1154599602353842,0.1831360804551485,-0.21346690566975043,-0.29797896253698575,0.11109811895224866,0.31712823728754025,0.3060090500470525,-0.1272732614131897,0.04553150644529293,0.14019518709836573,0.3535339466679811,0.17415058808792452,0.4819043334700224,-0.13743835590017087,-0.6180830722959202,0.10333392271904833,0.13923147420331294,0.2654293836971667,0.197911505808589,-0.16614856643895373,0.1128807238501586,0.4402743080788524,-0.06140722290683044,-0.18456013302640298,-0.058594286886497426,-0.1009957550914428,-0.032944939016189466,-0.16227929158944848,0.353232217471064,-0.1261780054290528,0.23484526954880258,0.1418273727534589,-0.034628460620869064,0.4822980200907891,0.2913401106947552,0.42216056690077897,-0.21590395234321078,-0.15385698889189453,0.5458672770305618,-0.5260872315156221,-0.4141412817896007,0.31624237584011033,0.02466789186154963,0.42401326940628253,0.04037667835679288,0.23948053953792342,0.13013130121489627,0.015379226890898655,-0.1836065162859552,0.06838172452794536,0.6031489167679782
Raphe_D,0.6704892408674586,0.7715332239401498,-0.06577021983777465,0.4335904234152279,1.0,-0.45633721941040756,0.7032136684287444,0.07306424978534545,0.3752032962612671,-0.05986146584063455,0.3556919853005806,-0.5651015479057289,-0.5265129499851272,0.33300890422067286,0.09820309269343529,-0.2663021553325464,0.21709706598248918,0.16819861105408832,0.07359670609434217,-0.2030277149597779,-0.1529500817475064,-0.32222050636823346,-0.64030198052053,0.14299970509883145,0.7376351396492493,-0.26824226301021503,-0.4840732563761047,-0.6049973005619655,-0.3504118993234432,0.6621522723037172,-0.2279446322234388,0.10626761799471615,0.7123805140052015,-0.07944115935975582,-0.38658512472488205,0.008457141556956092,0.2750676776489642,0.09128855800909336,-0.18583326521579602,0.6486417402090129,-0.004399157732168452,0.788713848828173,-0.39443270652004253,-0.6180267427783094,0.6109772127972758,0.7624719676904457,0.05984028280725539,-0.28467281163335983,0.4164600199032889,-0.05584283361666141,-0.1191967935146104,-0.04669781101493431,0.7976958615778759,-0.6568160796067891,0.6945907442864616,-0.17408918008358656,-0.41748838320105486,0.7451010876708953,0.7842198631443954,0.2810746337180823,-0.06556954447643883,-0.19137932909693803,0.7834055162956116,-0.08396444537683033,-0.7114150706791899,0.08165574800541263,-0.49688670299248505,0.3701300304950794,-0.5387189803540005,-0.1260736063590895,0.20608354894101225,0.5794748283069384,0.34720492794904906,-0.6385877832249398,0.6529793062101003
OFCpost_R,-0.5301785907025639,-0.4685778305324577,-0.3333509539331785,0.1849020890356777,-0.45633721941040756,1.0,-0.2583752769125493,0.29394472446729525,-0.11370324470427694,0.1883843297586033,-0.23597994949344075,0.24906317407226364,0.6298117065471933,0.27153621292882407,-0.27128815481183993,0.18452203068983006,0.28769284900040965,-0.13806966181303953,0.02460094905607423,0.47066866818727005,0.5159728177280478,0.21944187280577523,0.507873859557211,-0.07986993161171504,-0.5515269731199927,0.7983519431234265,0.19762321701852784,0.5810588411653825,0.6922207165019069,-0.3525263456725929,0.651018112111093,-0.25041539930342077,-0.6105065583973946,0.28775359280697493,0.6770642379050317,0.048840648592164256,0.3043457185471077,-0.23061965698716444,-0.25673196377055485,-0.5286253319376311,0.49668575745382426,-0.3869101491799057,0.5182771894465393,0.6370062437608868,-0.49174886912776794,-0.37871941175811114,0.06481235715691076,-0.05030913682696407,-0.5062188684914322,0.20736027895495496,0.35276137756533704,0.12900464438246564,-0.43138142348781267,0.5783684821966022,-0.5490482866450579,0.39984166740345856,0.4699163195896297,-0.4448753541857384,-0.4482601356838878,-0.026319800280624223,-0.07747392132280331,0.0992686165006875,-0.20662163362722513,-0.3186465544306966,0.48326063602821406,0.21484576061832605,0.5644290601496402,0.05947931464362956,0.6721201106536209,0.35446786134088965,-0.23671000888413712,-0.4593480202529396,-0.49530895185951906,0.7773195409832248,0.010109777696955865
Thal_MGN_R,0.5664418805592336,0.6752505941553099,-0.11496668131566896,0.4935751641964685,0.7032136684287444,-0.2583752769125493,1.0,0.0007111745525501559,0.4322045671493835,0.1285806222145701,0.2018228460529149,-0.43611786633499205,-0.34559550153832647,0.4816328552602194,0.06952093161883534,-0.20366522577448146,0.353245130867943,0.264115918986284,0.2639030007902896,0.005182981287754929,0.007695456463859899,-0.153244119196831,-0.4112766292947379,0.26453314926744076,0.6660164259159087,-0.12515835818049936,-0.1404048220802673,-0.5007541666389259,-0.054113345623159864,0.6757326117136278,-0.03087442541687278,0.10348659417261555,0.5891454056893884,0.040344428970201754,-0.19921012834803054,0.06881391903392076,0.22308432365231415,0.08091699115012102,-0.29989408684792546,0.5386063000569646,0.17895091663840743,0.7321734639673683,-0.26553915503156256,-0.31761126480046814,0.5846840509472507,0.789802939861846,0.15992749888289404,-0.20330059735752226,0.3325159152730754,-0.040064953928172255,-0.10417771436143831,-0.0860067208095078,0.7754376401142467,-0.4636336276312596,0.638553990079704,-0.045779505236105064,-0.19355360284392345,0.713326833165756,0.7341658103468754,0.4062914514473566,0.15155782536042137,0.010032235851741437,0.7537578911273733,-0.11641910733167553,-0.49208847705624936,0.24813267231950434,-0.2832261542730903,0.4791311072850403,-0.363884033414489,0.1125946322451135,0.19421101710968033,0.3172989649071719,0.24060561289794624,-0.45339948248036815,0.6154679373395641
Frontal_Sup_Medial_R,-0.16736133121818234,-0.21694895847279838,0.32183123468757335,0.11529613675936232,0.07306424978534545,0.29394472446729525,0.0007111745525501559,1.0,0.34417149575422895,0.5115427845447841,0.31585101243665603,0.09852711521138059,0.13084233650429022,-0.033897599470102124,0.1115859019589639,0.5661522265562451,0.23564335643864986,0.2619250890747547,0.2281682544313373,0.1692903534797004,0.1970811015954541,-0.08214957384534176,0.044887131239599615,0.3995002555760077,-0.23077792328018343,0.19171295716010725,-0.02933965637770978,0.18086658232045877,0.23878942676166032,-0.31844443139313316,0.17621050324135196,0.35259652825715476,0.12328309565338703,0.3536646091896991,-0.06208128517325918,0.20451538059064808,0.6568859378911741,0.3433057611088133,0.08642482926662584,0.17332109437794754,0.13197279664231468,0.3160853546362167,0.15888096165755836,0.11447310526527894,0.23865721095077477,-0.11920284175053138,0.11018245652551698,0.05353054842743892,0.23529087326076728,0.8756567359864226,0.4657305878071902,-0.16108297941796734,-0.11835897861636362,0.12426319004721366,-0.2553521766089471,-0.24521887678603554,0.03109359907439924,-0.21127126605125787,-0.2558290617882281,-0.11828026193227609,0.1460946147700929,0.018657164844557723,0.0007677167866067308,0.2997558681143835,0.1869157557667277,0.07106679972854116,0.054060653465920976,0.007655565383484595,0.12394391031238225,0.10378725173301734,-0.11357638259433857,0.1858541437891211,0.292930386509507,0.18618239824310617,0.19522318027187485
Cingulate_Post_R,0.3819695318827915,0.2702503878736781,0.18787399035967595,0.22310928583543038,0.3752032962612671,-0.11370324470427694,0.4322045671493835,0.34417149575422895,1.0,0.5506048404130124,0.17420623342500496,-0.03214139074271279,-0.08407413585595025,0.34646920758204547,0.2414408281967161,0.46054147581848515,0.5025278572060308,0.4170458289438923,0.4080428517579915,0.424003165323763,0.3573404980242682,0.21605036370587474,0.062305063170824716,0.6174498043312286,0.34673619997967375,-0.14344599556953272,0.10443379017342459,-0.17019940864569993,0.16682290929870333,0.2385024809696935,0.17386524118604021,0.3780289901625932,0.4665070762856033,0.4399390207242819,-0.05744322093825246,0.20676732386963137,0.40089835286783254,0.2501970953605453,-0.0004435492885025568,0.4339484051841806,0.2752850283158011,0.6014392084057275,0.011117278600856928,0.06552845273384732,0.4786721999540464,0.3637586951104381,0.1377623107252964,0.10168608175562655,0.3694960870977296,0.4934867562203503,0.29788227013924995,-0.10086401271871419,0.46218501826885694,-0.13066710643649435,0.3662445740445737,-0.1201221507385728,-0.1766641340019235,0.2983575715363883,0.28207041012474715,0.5182715932373294,0.5246549519456374,0.28537671584940244,0.3948465199273123,0.23956204201440273,-0.10564645784963987,0.4833333368791868,0.154866840224371,0.2482307136405549,-0.07693524203098141,0.4205562290511546,0.15202975260078078,0.27335079770938564,0.42559616876328893,-0.19333459659334926,0.4952834446655766
Supp_Motor_Area_L,-0.12160527129148838,-0.19658383214180652,0.23130247734786916,-0.032400084642738095,-0.05986146584063455,0.1883843297586033,0.1285806222145701,0.5115427845447841,0.5506048404130124,1.0,0.1188147627752052,0.3460120355386547,0.1608560038410306,0.10536745270731948,0.3261637242469689,0.6657986375841717,0.4257881954293955,0.4094717572692965,0.3751249897905293,0.4562537319399618,0.42324839164857525,0.35435294839207354,0.2452091485929786,0.700136121761749,-0.054928835600260004,0.1295501247496718,0.21814807162428845,0.185934181142333,0.5056708354203843,-0.13348529113213564,0.36463525961037996,0.4267708730888541,0.11373718199015105,0.6735320824286409,0.03720233430481214,0.3253715494660324,0.4226497333847171,0.2016752129707226,0.055173851162556596,0.07271860557154526,0.3640903929842842,0.31019132370863517,0.17748058797867844,0.5004677706376762,0.2549137616720241,0.00528203495873545,0.34915380432744153,0.16596105598458616,0.20079202194747484,0.7330610610818644,0.5103905688339598,0.04837593028080984,0.04209118202839719,0.2480096167910136,-0.021004133574163815,-0.039762242916977386,0.01767977407830572,-0.13403908984554577,-0.06109209838233576,0.26287339988442776,0.5647239178379225,0.3389420133226767,0.004870243916350189,0.2324024336026566,0.3370601902031875,0.40845589789139825,0.4128896286035484,0.10218013670634345,0.2069380027998748,0.43514701075579915,0.032066215396540726,-0.065952475283598,0.18967509760076462,0.1542958383994696,0.16351565111216165
