,Precentral_R,Thal_PuI_R,OFCpost_R,Postcentral_L,Thal_PuM_R,Thal_PuI_L,SupraMarginal_R,Cerebellum_4_5_L,Occipital_Mid_L,SN_pc_R,Cerebellum_3_R,Hippocampus_L,Cuneus_R,N_Acc_L,Temporal_Pole_Sup_L,Lingual_R,ACC_pre_L,Frontal_Mid_2_L,Amygdala_L,Rectus_L,Rolandic_Oper_R,Rectus_R,Vermis_3,Cerebellum_Crus2_R,Occipital_Inf_R,Thal_MDl_L,Caudate_R,Temporal_Sup_L,ACC_pre_R,OFCpost_L,Lingual_L,Red_N_L,Frontal_Inf_Tri_L,VTA_R,Vermis_6,Thal_IL_L,Olfactory_R,Cerebellum_4_5_R,SN_pr_R,SN_pr_L,Calcarine_L,Frontal_Med_Orb_L,Cerebellum_Crus1_L,Frontal_Sup_2_R,Parietal_Inf_L,Thal_VL_R,Parietal_Inf_R,ParaHippocampal_R,Heschl_R,Supp_Motor_Area_L,Heschl_L,Thal_VA_R,Thal_MDl_R,Thal_VPL_L,Frontal_Sup_2_L,Angular_R,Cerebellum_8_R,Thal_LP_R,Frontal_Mid_2_R,Thal_IL_R,Frontal_Inf_Orb_2_L,Temporal_Mid_R,Cingulate_Post_R,LC_R,Parietal_Sup_R,Thal_VL_L,Thal_LGN_L,Rolandic_Oper_L,Frontal_Sup_Medial_L,Precuneus_L,Fusiform_R,Vermis_1_2,Temporal_Inf_L,Putamen_L,Temporal_Mid_L,LC_L,Vermis_4_5,Precuneus_R,Olfactory_L,Postcentral_R
Cerebellum_3_R,0.230750165959349,0.3789984496428182,0.43516325264161837,0.08589010813739888,0.24663391720082228,0.036743604586957364,0.13482887392670745,0.7402244924758535,-0.009431204599047652,0.5194910389438973,1.0,0.1644006594618981,0.46614544993614004,-0.12833961369588628,0.3133753704252687,0.8100286956274413,-0.33434651759781614,-0.0959206669603284,-0.24226419123120924,-0.23043886048056253,0.2758922572451274,-0.2645367040404526,0.6894379509720119,0.5516750364996877,-0.24143893165598748,0.6162606155766162,0.1151011420780268,0.2630498113021094,-0.4893881964645338,-0.3337687078485934,0.7656630704799101,0.32591912247161425,0.17633473200720717,0.04526174113961637,0.5834126164804413,0.30456112672685876,-0.2550141538458811,0.7904351858450198,0.15267420300749357,0.47679264884863587,0.5751974140430199,-0.1082446343231375,0.46569851308594107,-0.16056413951172405,0.11242005615424397,0.5284763077365252,-0.010549973609598908,-0.029325095636402905,-0.03117858471732016,0.23442240105321227,-0.002762772532001301,0.1663027299387899,0.24224029730606794,0.35028717132805126,-0.04998605341084398,0.11529785260334184,0.3654894205125033,-0.14421177392573553,0.2251027769864369,0.3898543000375017,-0.07938110660330434,0.6084778311418868,0.13476566011417215,0.6284684412843095,-0.3921638340218759,0.2510932711280311,0.0002276545486514787,0.0631102464933856,-0.019533222551046392,-0.04078386886146222,0.7946431551337186,0.22780245347356617,0.36221712360308406,-0.1835599499501165,0.7308435833932532,0.33906478471028306,0.7524777200469907,0.28631282383167506,-0.2510707017768389,-0.1907269349041178
Hippocampus_L,0.8069716038284884,0.41864834633008025,-0.47131893393738894,0.476658398474716,0.7883675095132866,0.751261179412476,0.2517658922046207,-0.22728169022297035,-0.011179328544474692,-0.31209541889867987,0.1644006594618981,1.0,-0.3788851567473541,0.836113242824505,-0.5290867535558389,-0.1403963349945078,0.6764290598185411,0.8946282156316417,0.851602364193503,0.8071770814662595,0.7556964697517029,0.7348740517038196,-0.3510557127751944,-0.4945755066524095,0.15437058098290649,0.12714245933353358,0.8789383551530264,0.8155075452123376,0.6237468579095699,0.5698241062245606,-0.05711238889773876,0.7973401154476631,0.7278989543326068,0.5540165448264474,-0.35119062280621216,0.3733922312832287,0.7340324064348005,-0.28352719320314024,0.4372959255009061,0.2761261845317803,-0.49866859174987344,0.22476782866650302,-0.16020847441056948,0.7878504654810726,0.18752896001044464,0.28716969440217943,0.32876545167275467,0.8709290851678165,0.6840126717803052,0.8773986723546027,0.8296430803651399,0.6392453876502782,0.6505386329067357,0.7405047370563889,0.8421871581871091,-0.3648719711364685,0.44478242964619913,0.31044572444501356,0.8689191826982886,0.7119468385918399,0.2063989171178283,-0.42040676511825575,0.8606769349425513,-0.5533223849430068,0.4276623819643869,0.7596492785547148,0.6695791854581807,0.8249846404407734,0.8831500178071598,0.6205348592335459,-0.1416797890885485,0.3779168184285145,0.14730823706475885,0.8722602839903165,-0.08208508716531053,0.575684552030075,0.03461997098698406,0.6800321115699957,0.8135715681207856,0.7027859991774027
Cuneus_R,-0.047064117922216236,0.29632215663675576,0.5475810835984587,0.2653585330018111,-0.1762811853509691,-0.448406592318363,0.5265316654668317,0.7951294401889173,0.1362066336338993,0.7482710104532547,0.46614544993614004,-0.3788851567473541,1.0,-0.6008905272350435,0.7104622235166751,0.5866666153204688,-0.6508467937898882,-0.44243543506429767,-0.69373353368844,-0.6402546577780953,-0.30671611698494716,-0.6561367671953214,0.8539596904850452,0.8081971956553926,-0.08850521843055553,0.4436376189747804,-0.4230466035120495,-0.19291807118864207,-0.6421823089021141,-0.47538426401578815,0.553169343360577,-0.16968419302482815,-0.0718409930232444,-0.30464824896878695,0.4574497360776057,0.09292135910782476,-0.6661789474044999,0.6830348806904544,0.04812279609167552,0.3366143315254944,0.9141295809740548,-0.07647406875295397,0.5345975153383222,-0.5031800134084706,0.531430291616711,0.4238177208713178,0.2961989779298217,-0.5526271302507244,-0.24760752977504832,-0.16072702370702963,-0.3595724468312857,-0.07209274946677674,-0.12921629086381778,-0.2085732578476579,-0.4211639880841451,0.8357116743604468,0.11447993673830333,0.10592790895067002,-0.18934149861796185,-0.036521749754517795,0.1706823685582334,0.7007323518983808,-0.41766743519482324,0.7610079261048471,-0.025169958884495573,-0.14754260545983705,-0.16159040317987686,-0.4132227776548271,-0.37135124963605076,0.13101349761495917,0.5907158752488308,0.11414919439335834,0.27568262925146736,-0.6083657200351635,0.563346917990445,-0.45762251603300924,0.42077560657321844,0.2304609336795815,-0.6871517695183015,-0.11575547893805789
N_Acc_L,0.6757112925167219,0.1668965983440231,-0.5574682898628477,0.3138298915321286,0.6725381038235527,0.7337132176857181,0.062228798864852476,-0.4789791196427475,-0.09253781287151135,-0.5438575164706551,-0.12833961369588628,0.836113242824505,-0.6008905272350435,1.0,-0.7207762698097339,-0.3368602810089652,0.8269292871398038,0.8788913473638724,0.8825464442073895,0.8993188290568553,0.7499016727302747,0.8386128097692468,-0.5559298599695146,-0.6369989028377556,0.10745299847179465,-0.09873052551056209,0.836499740138114,0.6477003866861809,0.7421044152553485,0.6409251254142443,-0.24074875348716307,0.5957083642336334,0.5891711931871931,0.4625689362885734,-0.44292226631501874,0.23242024466505237,0.8496944839027555,-0.48967339462248244,0.33574266723530505,-0.003999178838537642,-0.6798433162200149,0.3013937318914833,-0.3819967668232908,0.8223806128567762,-0.04813342666588399,0.057020949058503696,0.1517534235319622,0.8888133079618787,0.6562230095362914,0.7448957692390523,0.7367929008813346,0.5233765830397727,0.5013827558329326,0.6313382266248524,0.8548257821859591,-0.5356414851195713,0.17354423386454057,0.10961149622775244,0.7731820501714899,0.4630654477584111,0.16417751609281223,-0.5023038381468811,0.7954957171370283,-0.714999606659292,0.34812036588442014,0.6236815628053819,0.4918937928169688,0.805221538575209,0.8404912176927338,0.4766160699892496,-0.32626209516799815,0.28607901215033826,-0.07350059838022106,0.8753729632128991,-0.3133881451628932,0.575441486320911,-0.13410475825330334,0.46555845134633195,0.9281005862419645,0.5922835726598527
Temporal_Pole_Sup_L,-0.2836033370054448,0.18289950022692913,0.35556295575022706,0.056924560546505125,-0.42417548011387374,-0.45527022792717686,0.1619650225799206,0.5733189432812539,-0.025212870031976673,0.584799129867332,0.3133753704252687,-0.5290867535558389,0.7104622235166751,-0.7207762698097339,1.0,0.39756614157633596,-0.6787945967042063,-0.5418551486966093,-0.7232458013302849,-0.6921073223717857,-0.4952187017315223,-0.6544994686603541,0.6376494884483609,0.6501693181779117,-0.009756532411895872,0.15330801641964328,-0.5959501717296449,-0.2611313779810114,-0.6075232348776937,-0.47700539402052644,0.27658975068008873,-0.30901036889449934,-0.1586503908062745,-0.29776152958538876,0.34735304124022226,0.09785740050199497,-0.7225680577847815,0.5007183370336927,-0.19185594327202984,0.24743500064100377,0.7328448561673513,-0.20141531604786206,0.4333153401980611,-0.4978406776372016,0.2757736913191382,0.24062803800375104,-0.039300059156434676,-0.6876519219652032,-0.3715952493122711,-0.3708133468556164,-0.43207876780493376,-0.1914970268329345,-0.20782493925252965,-0.36614830868836573,-0.5122969161582283,0.5543671408531107,0.05466937716493151,0.12497171786885475,-0.36299871749621243,-0.11701514972681566,0.15293371743201248,0.4980044844246594,-0.5642179549344458,0.636443881367483,-0.2095133552591565,-0.29321782992730966,-0.32686209415776246,-0.48225390412322217,-0.4990311269126666,-0.14346570505545417,0.36586084950520525,-0.10150184769963745,0.35823259556426695,-0.5906956223086475,0.4278888477713169,-0.49972236668419723,0.19345000470465787,-0.15462665290826227,-0.7323112665756231,-0.3223030914159674
Lingual_R,-0.04182912142112064,0.10092224348082098,0.5551442904129276,-0.13726377665659006,-0.00994435612487741,-0.11779768469064766,0.07492711146488212,0.8969509962469472,0.09563273197502073,0.61240047612253,0.8100286956274413,-0.1403963349945078,0.5866666153204688,-0.3368602810089652,0.39756614157633596,1.0,-0.5970040500403401,-0.4088651285340811,-0.5018708415746489,-0.44101958853263007,0.06028987914752662,-0.43014540463890477,0.8293811315021619,0.704607769944551,-0.2890702891629197,0.49980289490212043,-0.17318627426585664,0.020015859732409755,-0.7692969871032608,-0.43464176680535815,0.9444233414277596,0.17001399460935632,-0.13327694292877024,-0.22342384657852823,0.7254605410822542,0.27833562136262957,-0.45530803992920305,0.9502989225827069,0.14849987869561412,0.3292127062509402,0.7629012420619065,-0.14801696888751306,0.5123425857564075,-0.49076601553452276,0.08288722504932793,0.4434709809478387,-0.06418280090718737,-0.2814052342265655,-0.3222785137340964,-0.02024922032160241,-0.3104206316650775,-0.1266198318660651,-0.07850435299729022,0.2744255053647197,-0.37915152088596143,0.23451991507066763,0.08948176647081761,-0.20373187879744692,-0.07516479969408452,0.10604785984452596,-0.33599669826666223,0.8247495060146904,-0.0915670778172194,0.7879394940763051,-0.5646532002013709,0.10481157491654824,-0.34785827658805246,-0.18493567920149862,-0.35074577578024424,-0.25493986430538856,0.9339635508166716,0.03311709695622947,0.26847147620330536,-0.4538820342758458,0.8567990045260091,0.2659562591658931,0.9307236024261654,0.1716617774453786,-0.4716685038318843,-0.44669384238542675
ACC_pre_L,0.5497509832571882,0.1650968069439299,-0.5442378663787009,0.30216763630339843,0.5686793189064677,0.5625739752514713,0.007554203621751666,-0.7000997413043349,-0.23357850971857855,-0.684705236352194,-0.33434651759781614,0.6764290598185411,-0.6508467937898882,0.8269292871398038,-0.6787945967042063,-0.5970040500403401,1.0,0.8235380576024462,0.833943400305834,0.8633661424000839,0.5447753764479979,0.7950440023944294,-0.6992651112616423,-0.6945086158622696,0.1910138186530632,-0.13577778869464874,0.6863825284547342,0.47948400139648717,0.8564502977369309,0.637290019086958,-0.5102599642516754,0.3428289655785484,0.49040894437853766,0.4223447363209789,-0.5488355189619227,0.03445867887601066,0.8048968242250121,-0.7181521437992879,0.11948119438103488,-0.1900127453605859,-0.766263028466834,0.34309983424005747,-0.4872285722047188,0.8321363083857829,-0.12646989214107768,-0.16411332746011564,0.07537014770457225,0.7533896091548092,0.6110835361166257,0.5776995371047647,0.6837376865804882,0.425460292632785,0.46322614593252104,0.3436081108254325,0.8335698967563999,-0.5112035070364624,0.044833548196298506,0.18019183251575352,0.6150999466581539,0.3005325963249768,0.29822883051397864,-0.642010350413625,0.6426363465454761,-0.7767237429949332,0.43561903065110413,0.42092712289094825,0.5077824313117143,0.6688224813223064,0.7834711079510355,0.4528989407983181,-0.5898972698896118,0.2835775777562657,-0.15454798191114422,0.8063613199478137,-0.5650284966046565,0.29366606252930566,-0.44147266232424653,0.2769423123465649,0.8526344628549561,0.593220570081034
Frontal_Mid_2_L,0.8267182479304909,0.4326338116452374,-0.5524226422420514,0.5681427672672319,0.7585160663798158,0.7308752356940748,0.2843287272559062,-0.4187049054416755,-0.1537652279910732,-0.4017046488222191,-0.0959206669603284,0.8946282156316417,-0.44243543506429767,0.8788913473638724,-0.5418551486966093,-0.4088651285340811,0.8235380576024462,1.0,0.8603217394827376,0.8639887755522233,0.7044380627918196,0.7874670773907329,-0.48420376869931586,-0.5534847236509498,0.23218305189426255,0.013730112377961812,0.8542663539302972,0.7317815752800375,0.7963766506377418,0.641331151796008,-0.3249064133408323,0.6134271175890155,0.8057789120411396,0.5140988792737151,-0.5205110692067698,0.3272433368671028,0.7866499631331202,-0.5315172868999283,0.3758465321735193,0.12240992625823995,-0.6047602210852322,0.3164572762670926,-0.2504348243212677,0.9301302878956154,0.16461555514488224,0.20592083441460574,0.2951123404712322,0.8716609139810815,0.7874635605001319,0.8597446364930603,0.8727579011259354,0.6833210707541045,0.6586000405115996,0.5972049120926628,0.9676368900673777,-0.33746375577204907,0.3144674479916301,0.29505988185489573,0.9067178177492048,0.609933141523184,0.40153275298120455,-0.5232019325533933,0.8014105758152531,-0.706130426315691,0.5424360917319108,0.6812502826959573,0.6407329565755159,0.8718628754712948,0.9729393315758167,0.6902050950997829,-0.38780060306922315,0.39025512221361647,0.04175371897886312,0.9206088816497524,-0.32759668417313575,0.36979104012551406,-0.23611162019297638,0.6040918294269569,0.8531767606631752,0.7863623298823098
Amygdala_L,0.6167840590885039,0.08016639157845637,-0.6120226333579684,0.28644316290488786,0.5934295732326423,0.7291659988612761,0.029130103023655263,-0.626594757229742,-0.031412337172055355,-0.6461889112105552,-0.24226419123120924,0.851602364193503,-0.69373353368844,0.8825464442073895,-0.7232458013302849,-0.5018708415746489,0.833943400305834,0.8603217394827376,1.0,0.9400662856473635,0.6036156538962968,0.885834426821381,-0.7417322214975431,-0.7843131771916475,0.2114281084135509,-0.11577913932617423,0.7987983242887505,0.7056164509851727,0.7889943023523472,0.733485244427444,-0.4056435431553282,0.5836212909454372,0.5728266582648508,0.5153988863427598,-0.6156693150949996,0.20617779352153612,0.8476797145436928,-0.6286413868189958,0.23479550150750006,0.05926212571592987,-0.8251789790472329,0.2739176256916405,-0.3744695233790531,0.8057878490123515,0.0034917814039929595,-0.028893913346973173,0.21879085094615122,0.8511136257333053,0.5880736109186092,0.6893997643306066,0.7398612388898239,0.45914818090117776,0.5397187589681282,0.5581072686361587,0.7968493249004859,-0.5746733442107922,0.26980735772839215,0.23970536515696628,0.6790641463144633,0.4886933070805194,0.15144564946942812,-0.7482732629680262,0.7839168293983007,-0.8232959612485151,0.5002041411002368,0.6103759996190325,0.5609234886196188,0.7624621393688098,0.81652489178617,0.4869456782947845,-0.5051594172474838,0.15987139568647885,0.018141621443674264,0.938642399676707,-0.3747481117787766,0.5310093605120731,-0.28860694833014766,0.429750786898845,0.9173049906746296,0.6803005090556664
Rectus_L,0.6675444989759957,0.10105207075263174,-0.5740554236565829,0.32168048005941763,0.6296114275699682,0.750338188567236,0.05342014273084387,-0.5794442312174819,-0.14112872260062084,-0.6277401694142144,-0.23043886048056253,0.8071770814662595,-0.6402546577780953,0.8993188290568553,-0.6921073223717857,-0.44101958853263007,0.8633661424000839,0.8639887755522233,0.9400662856473635,1.0,0.6341075571851152,0.9325897637474391,-0.6638831108755472,-0.6686647774232198,0.17160538869224562,-0.047222535257848086,0.7960632516593729,0.6723866940788726,0.7382966878154885,0.7661525303974078,-0.3582926254566695,0.5165977656346721,0.5967129848940804,0.49148607151423157,-0.5521477985222112,0.23918441831520362,0.8549986091464216,-0.5978834960100025,0.2362263285981589,-0.0053215953523904295,-0.7463431506735608,0.3775122457430725,-0.3185914280191594,0.8161775326525643,-0.03926525786294738,0.06466116339364097,0.1523464537443732,0.8405801482663169,0.6156914970032303,0.7201014014389668,0.7395438562508964,0.43469523565195095,0.5453093694077092,0.5844377682494681,0.8370180465465019,-0.5686588338438348,0.18061820223568179,0.195555577803376,0.7232007026713902,0.4084943361432009,0.16634583621795945,-0.6361642837658735,0.7739592505394278,-0.7665938043305633,0.42929166679514724,0.6341607599346712,0.43151795565587614,0.7842798651274433,0.8252412610804599,0.477644547294959,-0.45497880472335533,0.1828823087388546,-0.023622095719287046,0.9143552591844561,-0.3704129965481664,0.5008224835053547,-0.23335880533684958,0.4355007078187192,0.9085403032201457,0.6528027847111341
Rolandic_Oper_R,0.6762096257839513,0.31843314167252534,-0.24336699937989278,0.340299031306246,0.7110167067339089,0.5809722492070705,0.20426932947934898,-0.05979501596995027,-0.04743020525279124,-0.18069126270120833,0.2758922572451274,0.7556964697517029,-0.30671611698494716,0.7499016727302747,-0.4952187017315223,0.06028987914752662,0.5447753764479979,0.7044380627918196,0.6036156538962968,0.6341075571851152,1.0,0.5699861374216862,-0.1259807452401088,-0.27921218062332864,-0.09590444389539814,0.18907088133397454,0.8153511395618998,0.5438291682079331,0.43944862962840336,0.3501869380026924,0.1120886137017947,0.6352144424468296,0.5459127117273711,0.33546250475751943,-0.04359584721913808,0.3047122341235363,0.6217647645722156,-0.04696120310222945,0.45090377383829683,0.09653525268323156,-0.3264815203574292,0.20472897285259778,-0.17049867314588046,0.5827722566139912,0.05506235689148968,0.3229440201120384,0.26754437252790886,0.7826932507713877,0.5326641153765153,0.7378500521326691,0.6305273822450279,0.5503206934000199,0.4603125847156801,0.6581076549822021,0.7014649510259579,-0.3234530985266401,0.21737071460414176,0.015269289026770425,0.7842746489229695,0.5164603877279573,0.032866781134015914,-0.08205095070688398,0.7281111455816129,-0.32112693403570675,0.14792001002596158,0.6218467665571102,0.4350620574954329,0.6656764231663114,0.7043628630271246,0.3896137331641283,0.16590969874491926,0.4908696674922119,-0.09421921290846968,0.6364150795963095,-0.05677689370742984,0.5538741183559882,0.21867724338539443,0.5313405223016914,0.6687293081300693,0.43681272336759575
Rectus_R,0.5676039653044715,0.014677490997112597,-0.6318105964285845,0.25239738589246985,0.5478696679534557,0.7275814831654495,-0.039325442777273636,-0.5626127093833125,-0.14248326679425657,-0.5927397928329516,-0.2645367040404526,0.7348740517038196,-0.6561367671953214,0.8386128097692468,-0.6544994686603541,-0.43014540463890477,0.7950440023944294,0.7874670773907329,0.885834426821381,0.9325897637474391,0.5699861374216862,1.0,-0.6510666138592046,-0.6543746296771336,0.16771069153145035,-0.134787085390465,0.7104143102801919,0.6004184277014414,0.6905622608092727,0.7801487469319858,-0.38047371241887684,0.4712158688870354,0.5565166055955004,0.3846504551818405,-0.5186332606117453,0.30297686871390916,0.8663268039902278,-0.5801333640168729,0.17609334187432737,-0.05222139120167657,-0.7327713866216031,0.36513910168727975,-0.3704336390354446,0.7598824194074038,-0.08215364127636438,0.0681716791246311,0.08908915664906339,0.7994912511623071,0.5316053426768468,0.6499291500967541,0.659207143194549,0.2745688506170471,0.4633365986090473,0.5800876272047191,0.7731804610012192,-0.6038268757696267,0.11693842187604793,0.20025126667437385,0.6424233195830749,0.39985698962243416,0.10323623257431261,-0.6157709053077994,0.7279413082026804,-0.7554308547883607,0.35077829813886485,0.6079241820495002,0.3279603872809308,0.7268550040719661,0.7558114274145903,0.38461540511467573,-0.44444107808263084,0.1649861823338012,-0.025875986053877788,0.8876428158361589,-0.36387786157675495,0.48627263337497484,-0.2286133283092651,0.3611880050769757,0.8459172358020173,0.555386777672401
Vermis_3,-0.07243405339206123,0.29365591882661046,0.6306673722426982,0.07462124632336384,-0.0891628161535748,-0.3487035931353143,0.3053531176148697,0.9403254032519607,0.06198354292964529,0.8306928438838661,0.6894379509720119,-0.3510557127751944,0.8539596904850452,-0.5559298599695146,0.6376494884483609,0.8293811315021619,-0.6992651112616423,-0.48420376869931586,-0.7417322214975431,-0.6638831108755472,-0.1259807452401088,-0.6510666138592046,1.0,0.8937788848544079,-0.23776244671379984,0.5241480435978969,-0.34331378063645807,-0.21740367640431632,-0.7677890423623943,-0.571341087022818,0.7609925819542076,-0.09041608737770929,-0.10745014032229376,-0.33192971968834944,0.7267685797375288,0.20475001772823173,-0.6190349741080111,0.8891592664632298,0.11219072502359824,0.3049338137558152,0.9397395584082925,-0.1283335126399747,0.5489316412694244,-0.5338572474507087,0.26420662492725705,0.49593609323123644,0.05586508306971966,-0.4767273210102443,-0.27098787312704853,-0.12734157250100384,-0.3628959408603418,-0.10746765965879908,-0.11417497408413782,-0.03336078763348356,-0.4216101049679241,0.604707372027627,0.04933592133177231,-0.11378873343913075,-0.1423739861423188,0.006591104436698255,-0.0687835836519527,0.9053990669842528,-0.3473657071135708,0.8668644297033681,-0.3932878198312136,-0.08667034841179533,-0.29452548210277313,-0.35335681953716147,-0.3988461065891503,-0.12303192129206292,0.8370127567665048,0.15564174924617047,0.2308353033157325,-0.638647754229248,0.702121520008085,-0.19842878855608342,0.6824807855683619,0.1260706234327811,-0.6784743343841314,-0.3643748281829599
Cerebellum_Crus2_R,-0.16237366270650247,0.16864512289525757,0.6475931320456015,-0.04497507732258535,-0.2387529415063214,-0.4195991277505414,0.2547812432929625,0.8048937053574055,-0.08366005203513775,0.7562037833024553,0.5516750364996877,-0.4945755066524095,0.8081971956553926,-0.6369989028377556,0.6501693181779117,0.704607769944551,-0.6945086158622696,-0.5534847236509498,-0.7843131771916475,-0.6686647774232198,-0.27921218062332864,-0.6543746296771336,0.8937788848544079,1.0,-0.1710848052629612,0.4304983455665738,-0.4507234211688403,-0.32914310717212375,-0.7699044246883167,-0.5526216468045766,0.643612926973665,-0.2917304623224234,-0.17945022568336072,-0.3182796269112888,0.6304953856011393,0.11243598179413918,-0.6883906920644418,0.7839768616421068,-0.02451654460342082,0.17528413467772572,0.895902289744364,0.008059446432007933,0.6021700018459051,-0.5403626103238739,0.11788184070337768,0.4255161522277608,-0.051483897781838435,-0.6030471372099175,-0.33561734345406796,-0.2659152733818632,-0.42002243968638153,-0.23682228717345305,-0.1534597174110546,-0.19134126828788475,-0.46476561422881174,0.5759749321782619,-0.039840283910965966,-0.24060631606825844,-0.25074341905054204,-0.1632378904864768,0.006686765515027999,0.8626495674594183,-0.4900466446967156,0.8570925475218409,-0.40426834310875565,-0.24038050678563527,-0.4375317853304774,-0.4224725595653135,-0.4799316872837219,-0.2119521957013463,0.7174933183080223,0.02946243227538201,0.18272170420500522,-0.6936252092273117,0.5880576740711131,-0.30404990092505174,0.5426007336828871,-0.0425833004322587,-0.7494370990446808,-0.412745699302751
Occipital_Inf_R,0.1617803957634532,0.16210341881007087,-0.28516431904556827,0.19670012172978502,0.025251891126384058,0.09307555557518536,0.21053819904518375,-0.2398165910456284,-0.35842314895071,-0.09906167125402979,-0.24143893165598748,0.15437058098290649,-0.08850521843055553,0.10745299847179465,-0.009756532411895872,-0.2890702891629197,0.1910138186530632,0.23218305189426255,0.2114281084135509,0.17160538869224562,-0.09590444389539814,0.16771069153145035,-0.23776244671379984,-0.1710848052629612,1.0,-0.21781726618282157,0.03338327038664887,0.18666182481253407,0.2865497341190105,0.2439611572618762,-0.32101095931560925,0.05977522815315139,0.21136759729082621,0.1966463661273879,-0.3503289368968116,0.02642712735765119,0.1419736606413048,-0.3106320280317581,-0.017235446483565894,0.011653455713850994,-0.23549139095342092,0.05788460440432605,-0.09553129897522548,0.22549807799325267,0.11395521832027825,-0.05316516187142754,0.18312791284952962,0.09441762955380419,0.1919232770024844,0.12429348546621313,0.22315382244882287,0.18671938639398136,0.19407285905781535,-0.09117430964491018,0.1945696366829092,0.06985538165638418,0.03735092592575382,0.30070929207477504,0.11549090531460098,0.15215432985950675,0.28975206155810485,-0.2971511097772458,0.011301236923928731,-0.3307110442720919,0.3736200603001161,-0.029065412657952563,0.13995019032478803,0.16966085767832315,0.20152879330583223,0.29508727917099414,-0.31799342538940284,-0.0007362009864802813,0.105787727677788,0.22478977820671064,-0.21835739099532508,-0.1482009016580834,-0.32103077705295524,0.0802357576964455,0.16386408062288488,0.3491074456495851
Thal_MDl_L,0.31139077505415635,0.38035169201267777,0.5773369116143661,0.2569627240469586,0.42982788428271645,0.09256308276864642,0.2388433836306155,0.5178524574837023,0.023132686962975768,0.40291428710618815,0.6162606155766162,0.12714245933353358,0.4436376189747804,-0.09873052551056209,0.15330801641964328,0.49980289490212043,-0.13577778869464874,0.013730112377961812,-0.11577913932617423,-0.047222535257848086,0.18907088133397454,-0.134787085390465,0.5241480435978969,0.4304983455665738,-0.21781726618282157,1.0,0.2329932361949969,0.21058015226414722,-0.3496459938270152,-0.22516706071722647,0.5307397729588121,0.07782417517631374,0.28654200553773124,0.11584631306267015,0.4042376748087933,0.19881246730352461,-0.10565528286708369,0.47593338935164536,0.15601330816395195,0.40448921844661995,0.4429492235976803,0.09535584261190912,0.4863827741800911,-0.0420785760219761,0.2250574687564845,0.49257595493612993,0.052038282022068685,0.036697255885208516,0.18270856119865123,0.2441541305270838,0.11247940910570829,0.12533543189361734,0.32895895731812863,0.25719397433567587,0.05571378090540419,0.16819991634089856,0.38783049044818446,-0.1959638791682223,0.24626020458983414,0.2803746603200169,0.05420336139720295,0.4234681238483164,0.12591982907621327,0.4053060086580977,-0.15155352576708137,0.24736056618976032,0.02597364791022473,0.1152968628997439,0.10248569419697214,0.12104305625419755,0.47600416035345156,0.1623574164738577,0.194480526607904,-0.09250418016768344,0.48797924837821166,0.13488642729249328,0.4714964523366957,0.3354115410806125,-0.18433674975147224,0.006961176639151087
Caudate_R,0.7662472404783371,0.3681601430871127,-0.30432759460840797,0.44223032459106565,0.8126806354057713,0.6994102547869574,0.2052555748848975,-0.25479299929748167,-0.061835266413976915,-0.3202536123214197,0.1151011420780268,0.8789383551530264,-0.4230466035120495,0.836499740138114,-0.5959501717296449,-0.17318627426585664,0.6863825284547342,0.8542663539302972,0.7987983242887505,0.7960632516593729,0.8153511395618998,0.7104143102801919,-0.34331378063645807,-0.4507234211688403,0.03338327038664887,0.2329932361949969,1.0,0.6718388935828318,0.6053223920613963,0.48807566090585386,-0.07658544982786096,0.6408338459883828,0.6939707699303059,0.5225906485466391,-0.2647386023042781,0.31885337082638293,0.7436017095198465,-0.29372045872136965,0.4632760513076654,0.19584044811820675,-0.5167632031480242,0.27281519430602746,-0.1676042288103444,0.7676169121658137,0.09998238367255512,0.31912810989048856,0.2728763311988189,0.8827381218337476,0.7094533872113766,0.8110870239687417,0.7595069411538747,0.6102959668745279,0.6407584084273904,0.670174702880524,0.8330634236959145,-0.4038619353222396,0.39264515948810513,0.1164398007330409,0.8439204622406342,0.6123961614384944,0.11766150532765544,-0.3674860431681021,0.7927582873312407,-0.5404287861335053,0.3368370015703238,0.704554558898115,0.591078695615888,0.7848405364509653,0.8554158711456561,0.5121304761374719,-0.12102941549462717,0.4067267211968118,-0.028387269151226833,0.8331442500709265,-0.1506132100986824,0.535551870847875,-0.0011025180795419956,0.5599507578004708,0.7913645085847076,0.6088562108970117
