,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,-0.020763252294089603,0.24009749563275418,-0.4066209689736066,-0.4075849670215821,0.3045018503996993,0.32353117902983913,-0.6734097272896993,0.12704104423400062,-0.4671472341028799,0.26336667950161124,1.0,0.09082522948292714,0.31146092239307566,0.2879085106082625,-0.7445618266153821,0.4255625036601132,0.26266444117833315,0.5244047749299222,-0.16864692571720444,-0.044426426265610316,-0.688690999340901,-0.44601050794726865,0.4081297780563534,0.09480977862602763,0.6626507586292574
Thal_AV_L,0.15666772953793917,0.28239285875859027,-0.2778843595202972,0.27580940791740705,0.18610820888236254,0.39503072446012266,-0.011639097912438355,0.158746535747113,0.09565280715773532,0.4667192359958518,0.09082522948292714,1.0,0.4404182606895864,0.422635307535073,0.00928314284866365,0.35429750116932224,0.36481287019605996,0.2730099678159599,0.5423561876020722,0.4358734459764861,-0.07749532031145255,0.065652516688241,0.4636422637943497,0.6057113976202091,0.19732728463405702
Thal_MGN_L,0.3037720705778864,0.6275452203078032,-0.20155478777211316,0.042814565977820504,0.19846082963405295,0.6677517210695412,-0.1949512793467678,0.19357628828741077,0.15598116012292632,0.2993762153750324,0.31146092239307566,0.4404182606895864,1.0,0.5938464084451957,-0.16576810855137658,0.4019410871599969,0.385522614552378,0.4334371880543903,0.42455132490046116,0.6506462393221728,-0.3277387583419163,-0.054029866658932946,0.5332812213255779,0.7059817196506005,0.4878014441285714
Paracentral_Lobule_R,0.17068694545536034,0.6150479012395527,-0.46562116420377403,0.13659552833783303,0.3887055071461859,0.655108877204214,-0.3043596709911618,0.26645548633245597,0.017153772733598287,0.516066016185868,0.2879085106082625,0.422635307535073,0.5938464084451957,1.0,-0.3775392566448065,0.6108483940587143,0.648241900343123,0.6175211276578059,0.39167098942396245,0.6986204369637227,-0.55043222882657,-0.29786409137508324,0.6598275242324343,0.7911043480740655,0.5505810156584017
Vermis_9,0.2926725369690547,-0.16930006143064708,0.5437597970295128,0.5194175533289141,-0.34039133515933284,-0.3117125655544369,0.8045777533382458,-0.20112467041795806,0.48321830816889316,-0.13253976838444276,-0.7445618266153821,0.00928314284866365,-0.16576810855137658,-0.3775392566448065,1.0,-0.34512183540458913,-0.20409613780233737,-0.47679066106817364,0.37277024589637514,-0.008427497121842868,0.7537899908803417,0.5959805340209353,-0.3510014775264011,-0.015684444309916945,-0.7697812547190869
Amygdala_R,0.10144944255018505,0.538618630343685,-0.48056867000116704,0.24031156736327255,0.45279492396097165,0.6262263259068125,-0.4567763531073002,0.1224718213270586,-0.1350031789760531,0.6889702531288837,0.4255625036601132,0.35429750116932224,0.4019410871599969,0.6108483940587143,-0.34512183540458913,1.0,0.6681078622309155,0.9020686930014297,0.35967123479559926,0.3939820158626147,-0.6155893390457772,-0.34498024005972616,0.7793597904214049,0.34979722471433666,0.48040646347608
Temporal_Sup_L,0.4531469167596638,0.6872978921713129,-0.4001283111177044,0.20942150274462037,0.42667724035319915,0.4867378068122432,-0.14405661782477308,0.18666182481253407,-0.24713420647152776,0.7736710741801204,0.26266444117833315,0.36481287019605996,0.385522614552378,0.648241900343123,-0.20409613780233737,0.6681078622309155,1.0,0.629018361975722,0.5659517572294526,0.5576571535981726,-0.37909530232484273,-0.39328812756832976,0.8279747756811738,0.4873976768522872,0.29387255273743335
ACC_sup_R,0.04011466350526482,0.5540987954061628,-0.5211949407249572,0.09804145570075315,0.4789184058733424,0.6439748374280639,-0.5729152386453402,0.1345533646824501,-0.21293448968367523,0.581848952147979,0.5244047749299222,0.2730099678159599,0.4334371880543903,0.6175211276578059,-0.47679066106817364,0.9020686930014297,0.629018361975722,1.0,0.2587958029094007,0.4054973347181533,-0.7364015986206454,-0.4128129984386694,0.7584713491773354,0.32353244940724146,0.5899138033061863
Thal_MDm_L,0.4749755518606706,0.5387503298392733,0.08094161413852949,0.6940444716837341,-0.054152462379867504,0.40541948442539766,0.456858096566776,-0.08281980240352564,0.36634672644430655,0.5861688233845997,-0.16864692571720444,0.5423561876020722,0.42455132490046116,0.39167098942396245,0.37277024589637514,0.35967123479559926,0.5659517572294526,0.2587958029094007,1.0,0.6097894145941549,0.21404186131984587,0.0864799005052026,0.4302840148471985,0.5642965178067931,-0.18587775263635672
Precentral_L,0.26102940248373946,0.6797332572070778,-0.16495852924850055,0.3885962713103132,0.12203550282731701,0.662270689634304,0.05900335411121514,0.08063679587943161,0.24691241427013447,0.393401811607267,-0.044426426265610316,0.4358734459764861,0.6506462393221728,0.6986204369637227,-0.008427497121842868,0.3939820158626147,0.5576571535981726,0.4054973347181533,0.6097894145941549,1.0,-0.14961808082275962,-0.05047576620291276,0.5603990182693975,0.7544198000238216,0.27205301656400727
LC_R,0.16488677847985134,-0.33080311046649763,0.7130905115887265,0.4348175259212309,-0.5341316987225135,-0.5279531574232021,0.8864214830336726,-0.3307110442720919,0.454261334693263,-0.2504689109650384,-0.688690999340901,-0.07749532031145255,-0.3277387583419163,-0.55043222882657,0.7537899908803417,-0.6155893390457772,-0.37909530232484273,-0.7364015986206454,0.21404186131984587,-0.14961808082275962,1.0,0.5777993720154152,-0.5520911099464955,-0.21040530481148798,-0.7924490144250831
Frontal_Inf_Orb_2_R,0.04721494817136755,-0.25678134370618744,0.5185543997559613,0.31723768981688266,0.04364237789047288,-0.24324225133482083,0.4887953666453244,-0.09816170587470778,0.3523819553035983,-0.28449878922988814,-0.44601050794726865,0.065652516688241,-0.054029866658932946,-0.29786409137508324,0.5959805340209353,-0.34498024005972616,-0.39328812756832976,-0.4128129984386694,0.0864799005052026,-0.05047576620291276,0.5777993720154152,1.0,-0.2593124986600577,0.044080854437742026,-0.40409623197911526
Insula_L,0.24896015525998264,0.6668268732554639,-0.44656899092502667,0.07166495259989619,0.6639229948093247,0.6845925627063196,-0.39390006810226535,0.2259812700277668,-0.23422029225823335,0.6436649006018048,0.4081297780563534,0.4636422637943497,0.5332812213255779,0.6598275242324343,-0.3510014775264011,0.7793597904214049,0.8279747756811738,0.7584713491773354,0.4302840148471985,0.5603990182693975,-0.5520911099464955,-0.2593124986600577,1.0,0.5152378276027206,0.5689391592340974
Postcentral_L,0.3218136747131868,0.5520388666562465,-0.2702395683066771,0.22192901313668345,0.2084031717879795,0.6003311174410831,-0.00830177136923285,0.19670012172978502,0.20349048904317696,0.3849735590210234,0.09480977862602763,0.6057113976202091,0.7059817196506005,0.7911043480740655,-0.015684444309916945,0.34979722471433666,0.4873976768522872,0.32353244940724146,0.5642965178067931,0.7544198000238216,-0.21040530481148798,0.044080854437742026,0.5152378276027206,1.0,0.33818192778382483
Vermis_7,-0.14046815763004192,0.38869273092308815,-0.5643896030348422,-0.45680396990174876,0.4995342229645595,0.5607095887713275,-0.7853984144705801,0.34816364066934874,-0.3301248937758284,0.17321288164994694,0.6626507586292574,0.19732728463405702,0.4878014441285714,0.5505810156584017,-0.7697812547190869,0.48040646347608,0.29387255273743335,0.5899138033061863,-0.18587775263635672,0.27205301656400727,-0.7924490144250831,-0.40409623197911526,0.5689391592340974,0.33818192778382483,1.0
