,Cerebellum_8_R,Caudate_L,Lingual_L,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_R,N_Acc_L,Angular_R,Thal_VA_R,Frontal_Inf_Oper_L,Red_N_R,LC_R,Amygdala_L,Thal_LGN_R,Cerebellum_Crus2_R,Precentral_R,Cerebellum_Crus1_R,Thal_VPL_R,Parietal_Sup_L,Thal_PuL_L,Thal_MDm_R,Precuneus_L,Vermis_8,Frontal_Mid_2_R,OFCmed_R,SupraMarginal_R,Frontal_Inf_Tri_L,VTA_R,Frontal_Med_Orb_L,Vermis_10,SupraMarginal_L,Thal_PuL_R,Angular_L,Rolandic_Oper_L,Lingual_R,Temporal_Inf_L,OFCmed_L,Rectus_L,OFCant_L,Vermis_3,Olfactory_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Olfactory_L,Frontal_Sup_2_L,Insula_R,Thal_MDl_L,Postcentral_R,Occipital_Mid_L,Precuneus_R,Cingulate_Post_R,Cerebellum_3_L,Temporal_Inf_R,ACC_pre_L,Cerebellum_7b_L,ParaHippocampal_L,VTA_L,Vermis_1_2,Raphe_D,ACC_pre_R,Thal_PuM_L,Paracentral_Lobule_L,OFCpost_L,Cerebellum_8_L,Hippocampus_L,Cerebellum_10_R,Thal_LP_R,Calcarine_L,Parietal_Inf_R,ACC_sub_L,Cerebellum_9_L,Thal_IL_L,Putamen_R,Vermis_7,Cuneus_R,OFCpost_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,ParaHippocampal_R,Thal_MGN_R,Frontal_Inf_Oper_R,Insula_L,SN_pc_L,Parietal_Inf_L,Cuneus_L,OFClat_R,Occipital_Mid_R,OFCant_R,Frontal_Sup_2_R,Cerebellum_6_L,Precentral_L,Hippocampus_R,Cerebellum_6_R,Red_N_L,Cingulate_Mid_L,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Thal_PuA_R,Thal_MDm_L,ACC_sup_L,ACC_sub_R,ACC_sup_R,Cerebellum_10_L,Temporal_Pole_Sup_L,Heschl_L,Thal_PuI_L,Postcentral_L,OFClat_L,SN_pc_R,Vermis_4_5,Thal_IL_R,Fusiform_L,Temporal_Pole_Sup_R,Thal_VL_L,SN_pr_R,Thal_AV_R,Frontal_Med_Orb_R,Pallidum_R,Fusiform_R,Supp_Motor_Area_L,N_Acc_R,Temporal_Mid_R,Thal_PuA_L,Cerebellum_Crus2_L,Putamen_L
SupraMarginal_R,0.21867581534667144,0.15958989552904224,0.16090539049739036,0.27740170195761776,0.24634522052431218,0.5201071269805547,0.062228798864852476,0.7189946460597471,0.445535655851633,0.30966969732106797,0.5465048518858848,0.06815092428569976,0.029130103023655263,0.23954025690114145,0.2547812432929625,0.5867326872594705,0.2507242344725358,0.4996155095745346,0.6647010160971606,-0.06799726185346357,0.4796882152762263,0.7393855154682002,-0.14330227929680964,0.3979544311875627,-0.004574320197539534,1.0,0.37363344089845657,0.08273742581527574,0.13555301536983735,0.1172515394238866,0.5934391042076985,-0.03899176853265156,0.6183797959938016,0.16662953977885298,0.07492711146488212,0.14131595946819267,-0.00873897642048696,0.05342014273084387,0.15133420477273507,0.3053531176148697,-0.07087392237539578,0.13482887392670745,0.4653550751044005,0.0026695609789641203,0.2570833704392676,0.26673363904032465,0.2388433836306155,0.6823314210422677,0.03395511360583889,0.6585815481735482,0.12561843049221177,0.35701005138554676,0.37898950122867997,0.007554203621751666,0.14137822957899335,0.14891773788101498,0.35543086763949966,0.3855383054746214,-0.16415048599809598,0.05641608398109106,0.19439361943809225,0.640719728917001,0.1293333143154953,0.09341063927221147,0.2517658922046207,0.1453302997737944,0.4632428309726823,0.2702531358434807,0.8066210720067554,-0.0649706830580085,0.1403243327097228,0.22892483131596092,0.2562998451330359,0.08860373279292832,0.5265316654668317,-0.021772975846764502,0.18056270741411662,0.19474738063612404,0.12062503219536401,0.0423402481126276,0.3393727596183129,0.2855795519807315,0.2527656786422865,0.7214917255128381,0.24550147923079021,0.049882477173575517,-0.023702262768418775,0.1038626777987764,0.15983878903287457,0.2116343468549211,0.3705266425138326,0.2629328497981318,0.13663061036034335,0.28843453460238905,0.42539908695305434,0.22917041171846886,0.3399744522456871,0.2804428904086348,0.5305615502714617,0.3362049472280101,0.13063402560159995,0.1161624947685157,0.0877679543797692,0.1619650225799206,0.29838829066847733,0.01445464980639977,0.6907591234297984,0.1275572345263081,0.37710849631448234,0.1208325600450916,0.3257737117741882,0.28760488919385857,0.2163176262903387,0.2532796667786551,0.4629064344288084,0.3844624091988471,-0.04161357117215836,0.28135794639118766,0.16503013605338068,0.46232930998639454,-0.00753086946940243,0.18954791160864407,0.10884207433309256,0.009793396646896057,0.08761802655410254
Frontal_Inf_Tri_L,0.42673025424320926,0.7025157879453633,-0.09266743013147614,0.7403456105441399,-0.10716054196745742,0.6825396467488146,0.5891711931871931,-0.11654957665151003,0.6052842820133265,0.9137454120550133,0.5412449681883857,-0.35551085186741443,0.5728266582648508,0.5559813156972964,-0.17945022568336072,0.8117907229795818,-0.16899579031503073,0.6509071238827825,0.38978279946731553,0.5224452501395493,0.6989188461908585,0.654317766672176,0.12086073591870122,0.8645358371151486,0.010641316430611832,0.37363344089845657,1.0,0.3469214206974841,0.38407387484879396,0.3421963395656908,0.3189774872202136,0.5360225580250169,0.05754717107551149,0.7961432263282439,-0.13327694292877024,0.25290569609029334,0.3423617777296357,0.5967129848940804,0.03276256786015859,-0.10745014032229376,0.5604516931937495,0.17633473200720717,0.332260276320757,0.5344078257531021,0.7991136441357398,0.6372527147584495,0.28654200553773124,0.6579116812070694,-0.2219916975632615,0.6426677268282607,0.6747647659178789,-0.013829235893199735,0.01988696391503633,0.49040894437853766,-0.2084165606905802,0.587861990944975,-0.015595704232286147,0.3891012953386749,0.4297858285588847,0.4906839858032627,0.7201056929437439,0.7616501398695212,0.42034375130596774,0.1605172068199399,0.7278989543326068,0.33684236250804,0.302912838869177,-0.21001630072286065,0.2532227793628419,0.48533583173369177,0.24455472677552953,0.5571685466382391,0.7721753224080214,0.38891213032239236,-0.0718409930232444,-0.3049962199160084,0.028844541116419885,0.7436725476768148,0.6075394839432534,0.5222737621712925,0.5852999748585486,0.8095957638946117,0.5034469586816643,0.3091464227570138,-0.16159797635087908,-0.4360483536864797,-0.09877813632464243,0.3215080006084045,0.7976988270974132,-0.15402125729692642,0.7509703086055951,0.6774245532394165,-0.19727840920526363,0.5195358783112617,0.7134296607605436,0.40099383787118653,0.83434978419943,0.4511475070651331,0.5389136572769634,0.657995913607556,0.3785405887480722,0.580851550884101,0.03962390643155956,-0.1586503908062745,0.7351250898344981,0.6480849714233929,0.6628638851322467,0.5042196707817068,-0.059685435639033675,-0.04269912864167805,0.685513118356355,0.3432257946185433,0.4920124461267536,0.7075992719973373,0.3113539284051938,0.28180585667907243,0.46410965521752906,0.7112811034814418,-0.16141109365021936,0.8174534223132237,0.47445013007070047,-0.2418801963138941,0.6421438866849577,0.06222422845809467,0.7449588822673072
VTA_R,0.2528944562857162,0.5591777647963645,-0.1467938777123442,0.42912472943503704,-0.35792947267523784,0.36152989568055705,0.4625689362885734,-0.30060845939167863,0.3828322555413875,0.4054392125061748,0.29649911323926176,-0.40516593865804984,0.5153988863427598,0.47391989863408646,-0.3182796269112888,0.4661887406478381,-0.2711982767015843,0.37609589034912694,0.11837239723858442,0.5419518380945854,0.3341761374745935,0.33515886213135865,0.2341044938516729,0.47187833496824455,0.5065706937583558,0.08273742581527574,0.3469214206974841,1.0,0.12589373102460083,0.3257352308586011,-0.041813845869823535,0.5139680889431532,-0.17674350429714997,0.49669478737912964,-0.22342384657852823,0.024567284334128244,0.16032002058853906,0.49148607151423157,-0.1047344128437155,-0.33192971968834944,0.32760882165551375,0.04526174113961637,0.02725086779546173,0.4443355329163191,0.4965394062514128,0.4352257689561978,0.11584631306267015,0.41848011398968865,-0.16606347816176417,0.29268087024625106,0.4758400060211244,-0.15824611294664906,-0.07290472236313472,0.4223447363209789,-0.4438336259590303,0.5006476365002476,0.17287635853408104,0.13439049705027833,0.3660924648648665,0.4322207587648775,0.4609307939857536,0.4219443860698523,0.32222910962671736,0.03465079145521287,0.5540165448264474,0.1306265089613506,0.012062906952257323,-0.39462579900498546,0.08659055440322884,0.20887395974332135,0.11150057295014,0.03326010537286371,0.40057710288206794,0.42829363797024356,-0.30464824896878695,-0.2481609484995846,-0.06206199832798697,0.5166989766565426,0.5209740904775807,0.38502741942976765,0.2969019422532045,0.4920950323690249,0.40060206467400394,-0.014706693419575121,-0.3002940974755088,-0.29669869936046994,-0.261025992600445,0.28776090694800827,0.5000115487904219,-0.21279707839937417,0.2955814765722306,0.5322712586084435,-0.27445043495694077,0.2772338716009739,0.3974646116400752,0.31183389102781606,0.48901568549755314,0.16952724526908433,0.15016651554679444,0.48931703663832105,0.31993036843965983,0.4750951044581026,0.09961334081495497,-0.29776152958538876,0.5391351157760198,0.44730512696535296,0.23058347639610738,0.19726794340203868,-0.17762344601126182,-0.1095945756015983,0.3661183623275221,0.1822961081688291,0.432763208594021,0.3389207232439126,0.28515685556487513,0.25829040637918865,0.2517517125996745,0.5262562562259425,-0.19940081173581575,0.42636491726236314,0.3788462788210088,-0.34762074755760525,0.4748293534582752,-0.0646011310263869,0.489401253892978
Frontal_Med_Orb_L,-0.07367473797933713,0.25578204114150316,-0.052191740644956956,0.22136470074552203,-0.06432973240139757,0.3826773486012563,0.3013937318914833,-0.12416184733385993,-0.033212883725487904,0.31169915016376865,0.04006974370661213,-0.19439473142970842,0.2739176256916405,0.19418179024850485,0.008059446432007933,0.34674406410823233,-0.1333867562461837,0.24389293196504766,0.1017045396079858,0.23153702323398,0.290889973902433,0.2931007391000352,-0.11891305846846277,0.2992742276462463,0.1599368276406783,0.13555301536983735,0.38407387484879396,0.12589373102460083,1.0,0.17643511336163764,0.08811914772805791,0.3727996539643137,-0.08222193310606651,0.36629415620615474,-0.14801696888751306,-0.100111967942768,0.1685626806203372,0.3775122457430725,-0.03074845929045734,-0.1283335126399747,0.33625730485284844,-0.1082446343231375,0.04409742169848287,0.27578168921796725,0.37863095719514134,0.29023033167796264,0.09535584261190912,0.24953027792698365,-0.1941205874267672,0.2754947676248259,0.2956020692618159,-0.12313129920624136,0.08503201110320063,0.34309983424005747,-0.1712676210137792,0.21370741180194813,-0.10213369773686669,0.19684614299163614,0.11587752440507261,0.2160753195526528,0.3863831082181278,0.37182916773405894,0.16695396019923975,-0.32969831992767523,0.22476782866650302,0.252486406981165,-0.07904816451211966,-0.11673425393574578,0.012545250869394509,0.273684829190897,0.16942587112548796,0.2361297343796751,0.2771505195664138,0.2706235686316548,-0.07647406875295397,-0.0996444877981115,-0.126127241467241,0.3885763495925949,0.21279674065553128,0.06743927959021444,0.19297607586256146,0.2755897739675921,0.06528863708168602,-0.07102459430036782,-0.10870802328701056,-0.4477237678481793,-0.18497035751862118,0.1074139087792603,0.41176486956543695,-0.2167746241108509,0.36590292248105627,0.20305036838710339,-0.20535324751917775,-0.009073269814285353,0.19725447101405286,0.2638101492570667,0.3341099392052945,0.30204872875323374,0.06326735616577003,0.3123885575087167,0.313502085243695,0.27489101069064636,-0.11304647101886088,-0.20141531604786206,0.2914544086501219,0.3598094535501992,0.1928598258739041,0.21503891984381782,-0.1498130206193513,-0.09264637929516233,0.1416143408389408,-0.05433399363312175,0.22825164652575358,0.33083984819867274,0.0041550659643534915,-0.1347037345378044,0.3783203023904042,0.3338938393366961,-0.19797428214400423,0.26775086724143543,0.17766992385330804,-0.10988357395779466,0.2347563553976508,0.3296176623090142,0.32258042926110575
Vermis_10,0.03694590095741319,0.44730785544235024,-0.5792670561470264,0.27492180464348254,-0.5231231158803665,0.559241391148653,0.48882650361376867,-0.21190532991889113,0.2940405744652619,0.3843558227309481,0.24780899602183162,-0.7140353440528641,0.5598107179077494,0.2981359507388224,-0.5753760421944775,0.35561144602039957,-0.6057548909488464,0.28105074063950336,0.4084144680129518,0.40403322476043896,0.025760932512817494,0.40349014056366533,0.4017319618150242,0.3393315203809724,0.3093958625872837,0.1172515394238866,0.3421963395656908,0.3257352308586011,0.17643511336163764,1.0,0.010298001393713715,0.4555077172488052,0.01613147063403929,0.46877161323544964,-0.6819735293827748,-0.14635653919000724,0.37263971834544884,0.5890749609909568,-0.044262993235740254,-0.643353133367498,0.4802321543533262,-0.6197151077871567,-0.40876241877681657,0.509777451946923,0.5267710367737982,0.48046616201157144,-0.24944526104029907,0.5476216815839299,-0.09447585866416036,0.19223055061131983,0.33067643770314425,-0.46209592071142824,-0.1294114555125486,0.5779750274585216,-0.3165871632591087,0.454588789081584,-0.2009299539243077,-0.04715273889267268,0.0710651980682778,0.6438522632574073,0.21726398433381502,0.38615102972283744,0.5781313939020113,0.41971270963978835,0.3653223391807282,0.4548147216880254,0.27772965812827416,-0.6184172376190056,0.10789902766565337,0.5175147500591599,0.19626488232156836,-0.0525948870951164,0.5655705756930548,0.6203840984811574,-0.4644315566767105,-0.5620922184353975,-0.27563722285751713,0.5380549008297559,0.4753468037456785,0.20366843293417974,-0.04324381559282239,0.3965889879733508,0.09061760346951345,0.09503820208552187,-0.6232094823525128,-0.4714331426958285,-0.2576923309718777,0.3810191273626769,0.5951177694104728,-0.5958618637211361,0.21142470549913042,0.577321922153151,-0.6623376582196775,0.1576454423909821,0.4374921317170535,0.1445141617127061,0.5250757394013832,-0.14080632048890654,-0.10792080178941782,0.4264276417919955,0.4140451866908898,0.4438344870515859,0.2261291804514551,-0.40653646109675873,0.5601189790119891,0.34198138543219686,0.33258664955462297,0.4145128098464405,-0.4463580096910061,-0.5149332657327629,0.06751803270415913,-0.17206924750189176,0.3142900574515891,0.18644605760416516,0.14326970347983145,0.053151392659117745,0.3831622090078556,0.22753099278013295,-0.6901063617845756,0.3461921460764156,0.447850450925972,-0.5996496961869765,0.327704354776222,0.07095333147900713,0.6016582246928752
SupraMarginal_L,0.3124020519444314,-0.10517729702908178,-0.019716990811354203,0.09122426999116318,0.33066286624894514,0.38457416837022024,-0.2545488270957668,0.6628382277295453,0.22215282006907527,0.20476754707075623,0.11181935670532273,0.17288825926171822,-0.216440111913967,-0.02133944951580556,0.2561813069424871,0.2563353294871957,0.31436297867814567,0.2540695693800979,0.6567965525996622,-0.23485984271521226,0.26737374864753816,0.5558368431759653,-0.11138542606978438,0.11231282043817539,-0.08379532682886814,0.5934391042076985,0.3189774872202136,-0.041813845869823535,0.08811914772805791,0.010298001393713715,1.0,-0.24499901529710466,0.7479794544203269,-0.039580678870862994,-0.027018598744752584,0.17322999868648625,-0.18068176340618972,-0.23869592965914194,0.03236309697367288,0.33543174763268463,-0.264602098136031,0.10736662839874378,0.1564136067986722,-0.271100607043383,0.025229119826081576,-0.11439412752149136,0.28569158042354714,0.3604537419602976,0.08226484507382542,0.4245748227904873,-0.0949996117179157,0.1836653574492285,0.22207008153418967,-0.18112602638019634,0.42602781001052537,-0.2046513939979835,0.003797835643963681,0.23718469940872292,-0.30265609176732433,-0.05654796112000111,0.01726520079825526,0.3898281352364862,-0.1684129660568107,0.20550937775801337,-0.04886339380705034,0.1671370712848905,0.4403256571431277,0.3917103109251947,0.4800913082134544,-0.18801195785045072,0.3419486093747018,0.20627268639240734,-0.030486967481582517,0.06746257333220831,0.6285667519222352,0.11300839100787385,0.1349365152989776,0.03609218903167123,-0.17323615041045268,-0.2094198132885361,0.06677340369741044,0.07446684892923255,0.27711253332495794,0.735627721890639,0.27508422417371337,0.13016805338883194,-0.010341948451518302,-0.14125418500809495,0.04591957309695956,0.1913750998481577,0.401001019476285,-0.022108818261683757,0.2099123701655128,-0.06675312186445609,0.12715119169138273,0.1454481950367926,0.102312385498641,0.29587150109886157,0.32449518100976366,0.10945563737323338,-0.12636179438120812,-0.2337294003622122,0.23013755515895573,0.4550330122977187,0.030551232625266593,-0.12004799262717479,0.7257340038894131,0.008676899175395075,0.39441604820868326,-0.13700925001559355,0.256229125063828,0.009756604395380977,-0.1111983128709481,0.11532775398292959,0.05568932788291865,0.25716870928371516,0.0752754013567129,0.051640200864062846,-0.010866986953702093,0.14290694513940233,-0.17448220824795746,0.092724203010675,-0.1463746960535374,0.14613522849182695,-0.08827711327404372
Thal_PuL_R,0.13009878496995733,0.8139518051179697,-0.25049761714033414,0.5512258598522348,-0.44896862652560054,0.6073561808440676,0.8312147470820898,-0.5996123128827128,0.43060659395611595,0.6515006821323979,0.39617347158233723,-0.6914886552161216,0.7957513020408896,0.6733614661369521,-0.5793129330367068,0.6106777856452656,-0.596558599964568,0.5100613340273268,0.10495437307734733,0.7649396289572717,0.39645540335697094,0.3826773334072634,0.45661161706507397,0.6852169211579829,0.2684770156994277,-0.03899176853265156,0.5360225580250169,0.5139680889431532,0.3727996539643137,0.4555077172488052,-0.24499901529710466,1.0,-0.4103315296506191,0.7496111583426419,-0.3361038250243127,-0.10512801903474747,0.4743990877281678,0.8167850095546323,-0.037009098764629364,-0.551658442992447,0.7162628881279264,-0.1283075868474571,0.05395753278289813,0.7779055932892543,0.8007270738421957,0.7659625206086306,-0.04202552077126851,0.46477843687270837,-0.22616064302220323,0.3671464816441275,0.7383481412054755,-0.36585645898245334,-0.1630832985533059,0.7626593002790495,-0.6636733919765004,0.7479598654724074,-0.11109352697050465,0.2987032491788969,0.5533544525247226,0.6334589214697149,0.7366920252601662,0.5873721633768566,0.5379044672487431,0.013092782586126043,0.7280094508071727,0.2672628833470226,0.0027606813048297284,-0.6536861217336487,-0.037101364938256116,0.6411174781812772,0.12719317941632785,0.3076274384666266,0.7609857190800267,0.5922778108676826,-0.6321220817807739,-0.42759385915122333,-0.35090428260458395,0.7708556947088104,0.7992564200602628,0.5727852661989956,0.5284063455848126,0.6698731188996178,0.3040378131485081,-0.2096591509297317,-0.5198458885020498,-0.6356223148040453,-0.23421540688604656,0.46858687741259175,0.8061319533703442,-0.531178822163909,0.5069112221631309,0.7587482799398163,-0.5834826667413862,0.4266635000784194,0.6578481124432535,0.3631509509849811,0.7686537840885072,0.10384444748816649,0.15592661994847093,0.6307983194105007,0.5701189380938814,0.8307230098085978,0.11109706250482076,-0.6383178404694216,0.6544318150346106,0.8033180205785331,0.2399457475766338,0.38621931147726696,-0.5354766971576475,-0.16576572961865424,0.4662505822206083,0.12736315998523892,0.5842039351571249,0.6149740068577744,0.26298806266212277,0.1031703709180189,0.48401207668102464,0.7011326117193009,-0.36840721934679177,0.6282378339829472,0.6615436399913112,-0.48014128854853483,0.8005483202612821,0.019309159580384632,0.8098182727178165
Angular_L,0.10755479408098102,-0.2466188965256698,-0.08477618038841903,-0.11760817408480005,0.4108312249992224,0.2350722745060396,-0.28786975218782357,0.7856499589883239,0.15304828155724182,-0.060860466953604614,0.10378685921953519,0.16102823134384833,-0.23559901430839197,-0.13164713504680495,0.19409473599174515,0.06667458664719111,0.29224154732066676,0.08722769393829875,0.739649356662627,-0.25059633223535277,0.06224046581058651,0.49473059220880505,-0.10947778271667863,-0.03647751826282667,-0.010409639954832992,0.6183797959938016,0.05754717107551149,-0.17674350429714997,-0.08222193310606651,0.01613147063403929,0.7479794544203269,-0.4103315296506191,1.0,-0.27358472843809667,-0.09899035984283215,0.006098226072655102,-0.2694635644676942,-0.26704726337346735,0.19433546453444778,0.25189247733046394,-0.236397372689003,-0.08411337347507575,0.09661333963555246,-0.23276680992814283,-0.11182044133381934,-0.09728639615111898,0.06349890981425652,0.3651584736018945,0.21089580873375405,0.3172775660403268,-0.22181187954260856,0.18249738659263295,0.19186277557639342,-0.22206312510237713,0.3033113405620216,-0.20136774754827286,0.2133808086247499,0.21720923607625064,-0.38603335912781134,-0.019778925563303823,-0.21235146518722178,0.22337774475353211,-0.11813346605806352,0.1515209825080612,-0.12853493639287752,0.051545763464423265,0.48612195911269124,0.3228873385939838,0.6574111354108311,-0.2555384720465825,0.1199160236136638,-0.10593882569868397,-0.114853431542302,0.01541808781279272,0.5703172572432266,0.010767766065362033,0.09326331698249364,-0.09395534335686748,-0.20440532761645677,-0.2963150127764285,-0.08400143060420776,-0.04529401394705467,0.057439857263796426,0.7506039540959131,0.1707612020896816,0.23897022981328508,0.011242390808091527,-0.21025758028976202,-0.14061293980515163,0.14675664478107114,0.028566337635163704,-0.05160691289421286,0.13442786030009937,-0.0692139905425489,0.019536398049508335,0.11781292895713974,-0.036021524342755136,0.0640877172753783,0.13529049997959658,0.043823440342902184,0.016532787741153625,-0.24965202852918525,0.3154281289760149,0.34907523001848423,-0.053265357962914775,-0.3769117267744253,0.560031682864137,0.041553683608938075,0.30134530610485494,-0.16562440207393556,0.011959595283369132,-0.044102736962784064,-0.15891218300921922,-0.10810125573463529,0.13326947248825277,0.3051205781504111,-0.008580062706258986,-0.10658172077881033,0.025099647724983038,-0.0021790255959995624,-0.23626474969058192,0.08948551523258706,-0.20762438979103937,-0.04603956592315258,-0.18506894007636526
Rolandic_Oper_L,0.3067841114348185,0.8792897368016854,-0.10810679294938497,0.8245930875756101,-0.43884723417480537,0.6854386992042343,0.805221538575209,-0.4333893232633344,0.5727814768000777,0.8777875855622275,0.5407210651813564,-0.5624083869546842,0.7624621393688098,0.7095575254288768,-0.4224725595653135,0.7677669369064711,-0.4487278015670644,0.6295882656978545,0.21083475291033382,0.6638875986395325,0.5865637731469504,0.5120933627311463,0.25834135245732015,0.8239231854341759,0.10199220498604489,0.16662953977885298,0.7961432263282439,0.49669478737912964,0.36629415620615474,0.46877161323544964,-0.039580678870862994,0.7496111583426419,-0.27358472843809667,1.0,-0.18493567920149862,0.12990461006922652,0.5185754340468675,0.7842798651274433,-0.11968225211519465,-0.35335681953716147,0.6970089727206721,0.0631102464933856,0.20634250736221113,0.728140808126866,0.8509862606408233,0.7002662712393646,0.1152968628997439,0.5856076737096181,-0.2271924955293926,0.5819365563522982,0.8246618105298309,-0.16071337061151178,-0.08800637869941612,0.6688224813223064,-0.5119084758505602,0.8048232648313544,-0.04750751754419705,0.24857072779876463,0.6207329195424311,0.6117823713224987,0.7912564237149234,0.6778822687431265,0.5921880480798717,0.1483153478548123,0.8249846404407734,0.2925834319859482,0.1121525214768675,-0.5019773949916938,0.150796399041198,0.6465134490035104,0.06357567736611103,0.5175794697824889,0.8170301162640091,0.44303188959118944,-0.4132227776548271,-0.47451679583870127,-0.21017196860872367,0.748187571090081,0.8261304144506464,0.6140670970328224,0.6068549768602559,0.819271272972201,0.4110530071355332,0.11911419688933587,-0.35223829392557254,-0.529125894777502,-0.1248295951919146,0.485818545917732,0.8412590975064266,-0.3539567357507943,0.6323102698682618,0.7980320828980176,-0.37590520549493633,0.6217859052158546,0.7675278156503346,0.29684230272658635,0.8456045600932122,0.2617551315696421,0.46916858497727637,0.7409571504225353,0.445465824188439,0.8001563850750236,-0.06676749526450178,-0.48225390412322217,0.7842701453115429,0.815914312888865,0.43959680705437565,0.4815140371574263,-0.25465012152884686,0.014258439412339405,0.6872016046841164,0.3905287696315464,0.6123276109886228,0.7772665058082413,0.34163516324564563,0.23794319036787515,0.48997280634858903,0.7371171259673647,-0.21114520687127378,0.8257942999052454,0.6968810270370145,-0.3802931213618472,0.7957346885168257,-0.06568271721611413,0.8584490099852148
Lingual_R,0.08948176647081761,-0.2377160883602087,0.9444233414277596,0.020015859732409755,0.34588474313442513,-0.3120763914055845,-0.3368602810089652,0.23451991507066763,-0.1266198318660651,-0.12655012543923974,0.1684514423201748,0.7879394940763051,-0.5018708415746489,-0.14106377847184903,0.704607769944551,-0.04182912142112064,0.6929128451111423,0.059111392543797776,-0.45623552886757796,-0.4025630191107947,0.2414388659626203,-0.25493986430538856,-0.5639169401225347,-0.07516479969408452,-0.4167738915090971,0.07492711146488212,-0.13327694292877024,-0.22342384657852823,-0.14801696888751306,-0.6819735293827748,-0.027018598744752584,-0.3361038250243127,-0.09899035984283215,-0.18493567920149862,1.0,0.26847147620330536,-0.20467887901203816,-0.44101958853263007,-0.028264599540046616,0.8293811315021619,-0.45530803992920305,0.8100286956274413,0.6839859401015238,-0.4716685038318843,-0.37915152088596143,-0.3175688964849343,0.49980289490212043,-0.44669384238542675,0.09563273197502073,0.1716617774453786,-0.0915670778172194,0.8021658658664271,0.41178178047368746,-0.5970040500403401,0.4687151646396273,-0.26759666746806926,0.3174388346860171,0.03311709695622947,0.07131236189275418,-0.7692969871032608,0.047338116611429504,-0.19725779072295171,-0.43464176680535815,-0.1611719948544946,-0.1403963349945078,-0.324908485511935,-0.20373187879744692,0.7629012420619065,-0.06418280090718737,-0.5009254963506842,-0.42341848800395415,0.27833562136262957,-0.3127587666296427,-0.7877410534146216,0.5866666153204688,0.5551442904129276,0.5123425857564075,-0.5419770421206211,-0.2814052342265655,0.0419544380692783,0.21753750206169314,-0.2832480183141407,-0.10996385632408809,0.08288722504932793,0.8809598921069612,0.4100914730826838,0.411422616704726,-0.09038712214803224,-0.49076601553452276,0.8152057632137567,0.0669684920557405,-0.38263892189485316,0.8222965126163916,0.17001399460935632,-0.09610613264382817,-0.14244550759684185,-0.35074577578024424,0.33392898273617183,0.5115674567290047,-0.34329676015223043,-0.5830626268695034,-0.3554553877716111,-0.6552980883131171,0.39756614157633596,-0.3104206316650775,-0.11779768469064766,-0.13726377665659006,-0.5352690961854869,0.61240047612253,0.9307236024261654,0.10604785984452596,0.5124432263807708,-0.07028772257672752,0.10481157491654824,0.14849987869561412,-0.07089816864461161,-0.45477836308273506,-0.048175888403435396,0.9339635508166716,-0.02024922032160241,-0.3508541946466032,0.8247495060146904,-0.1880593285983188,-0.10108833255154498,-0.4538820342758458
