,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pr_L,1.0,0.31657553835742147,0.15354598479643375,0.18112126414307056,-0.014956492008270577,0.045796836174279126,0.3231414452567696,0.011653455713850994,-0.04107409541332834,-0.020763252294089603,0.15666772953793917,0.3037720705778864,0.17068694545536034,0.2926725369690547,0.10144944255018505
Thal_MDl_R,0.31657553835742147,1.0,-0.21130858299344144,0.2034296024665703,0.2646688171077121,0.6308403704993111,-0.1299600238646553,0.19407285905781535,0.00877843060560584,0.24009749563275418,0.28239285875859027,0.6275452203078032,0.6150479012395527,-0.16930006143064708,0.538618630343685
OFCpost_R,0.15354598479643375,-0.21130858299344144,1.0,0.31610107463006154,-0.373870178770682,-0.32059552699482385,0.6580692186475968,-0.28516431904556827,0.46002070131064193,-0.4066209689736066,-0.2778843595202972,-0.20155478777211316,-0.46562116420377403,0.5437597970295128,-0.48056867000116704
Temporal_Sup_R,0.18112126414307056,0.2034296024665703,0.31610107463006154,1.0,-0.26007236219883584,0.14995020524196379,0.6206181613906291,-0.19149012228456977,0.58023654624629,-0.4075849670215821,0.27580940791740705,0.042814565977820504,0.13659552833783303,0.5194175533289141,0.24031156736327255
OFClat_L,-0.014956492008270577,0.2646688171077121,-0.373870178770682,-0.26007236219883584,1.0,0.33277368495478005,-0.5115765992283675,0.29491813869994027,-0.33465797372824574,0.3045018503996993,0.18610820888236254,0.19846082963405295,0.3887055071461859,-0.34039133515933284,0.45279492396097165
Heschl_R,0.045796836174279126,0.6308403704993111,-0.32059552699482385,0.14995020524196379,0.33277368495478005,1.0,-0.3282753917740242,0.1919232770024844,0.1712457261223316,0.32353117902983913,0.39503072446012266,0.6677517210695412,0.655108877204214,-0.3117125655544369,0.6262263259068125
Cuneus_L,0.3231414452567696,-0.1299600238646553,0.6580692186475968,0.6206181613906291,-0.5115765992283675,-0.3282753917740242,1.0,-0.289780159282068,0.5409357233896831,-0.6734097272896993,-0.011639097912438355,-0.1949512793467678,-0.3043596709911618,0.8045777533382458,-0.4567763531073002
Occipital_Inf_R,0.011653455713850994,0.19407285905781535,-0.28516431904556827,-0.19149012228456977,0.29491813869994027,0.1919232770024844,-0.289780159282068,1.0,-0.09006912399983179,0.12704104423400062,0.158746535747113,0.19357628828741077,0.26645548633245597,-0.20112467041795806,0.1224718213270586
Temporal_Inf_R,-0.04107409541332834,0.00877843060560584,0.46002070131064193,0.58023654624629,-0.33465797372824574,0.1712457261223316,0.5409357233896831,-0.09006912399983179,1.0,-0.4671472341028799,0.09565280715773532,0.15598116012292632,0.017153772733598287,0.48321830816889316,-0.1350031789760531
Vermis_8,-0.020763252294089603,0.24009749563275418,-0.4066209689736066,-0.4075849670215821,0.3045018503996993,0.32353117902983913,-0.6734097272896993,0.12704104423400062,-0.4671472341028799,1.0,0.09082522948292714,0.31146092239307566,0.2879085106082625,-0.7445618266153821,0.4255625036601132
Thal_AV_L,0.15666772953793917,0.28239285875859027,-0.2778843595202972,0.27580940791740705,0.18610820888236254,0.39503072446012266,-0.011639097912438355,0.158746535747113,0.09565280715773532,0.09082522948292714,1.0,0.4404182606895864,0.422635307535073,0.00928314284866365,0.35429750116932224
Thal_MGN_L,0.3037720705778864,0.6275452203078032,-0.20155478777211316,0.042814565977820504,0.19846082963405295,0.6677517210695412,-0.1949512793467678,0.19357628828741077,0.15598116012292632,0.31146092239307566,0.4404182606895864,1.0,0.5938464084451957,-0.16576810855137658,0.4019410871599969
Paracentral_Lobule_R,0.17068694545536034,0.6150479012395527,-0.46562116420377403,0.13659552833783303,0.3887055071461859,0.655108877204214,-0.3043596709911618,0.26645548633245597,0.017153772733598287,0.2879085106082625,0.422635307535073,0.5938464084451957,1.0,-0.3775392566448065,0.6108483940587143
Vermis_9,0.2926725369690547,-0.16930006143064708,0.5437597970295128,0.5194175533289141,-0.34039133515933284,-0.3117125655544369,0.8045777533382458,-0.20112467041795806,0.48321830816889316,-0.7445618266153821,0.00928314284866365,-0.16576810855137658,-0.3775392566448065,1.0,-0.34512183540458913
Amygdala_R,0.10144944255018505,0.538618630343685,-0.48056867000116704,0.24031156736327255,0.45279492396097165,0.6262263259068125,-0.4567763531073002,0.1224718213270586,-0.1350031789760531,0.4255625036601132,0.35429750116932224,0.4019410871599969,0.6108483940587143,-0.34512183540458913,1.0
