,Frontal_Sup_2_L,Putamen_L,N_Acc_L,N_Acc_R,Cerebellum_6_L,Temporal_Sup_L,ACC_pre_L,Cerebellum_7b_L,Calcarine_R,Thal_LP_L,Thal_PuA_L,Thal_VPL_L,Thal_VPL_R,Fusiform_R,Cingulate_Mid_R,Cerebellum_3_R,OFCmed_R,Rolandic_Oper_L,Vermis_6,Thal_PuM_R,Cerebellum_8_L,Postcentral_L,Caudate_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Cingulate_Post_L,Temporal_Inf_L,Postcentral_R,Occipital_Inf_L,OFClat_R,ParaHippocampal_L,Thal_MDl_R,SupraMarginal_L,OFCmed_L,Thal_PuL_L,Raphe_D,Thal_LP_R,Cerebellum_10_L,Thal_VA_R,Temporal_Pole_Mid_R,Thal_VL_L,VTA_L,Olfactory_L,Frontal_Inf_Orb_2_R,Parietal_Inf_L,Frontal_Sup_2_R,Cerebellum_9_R,Vermis_8,Thal_MDm_L,Frontal_Med_Orb_R,SN_pr_L,Precuneus_R,Amygdala_R,Temporal_Mid_L,OFCant_L,Thal_PuI_L,Heschl_R,Cerebellum_Crus1_R,Thal_LGN_L,Rectus_R,Lingual_L,Precentral_R,Fusiform_L,Lingual_R,Thal_MGN_L,Rectus_L,OFCant_R,Cingulate_Mid_L,SN_pc_L,Cerebellum_10_R
Thal_PuA_L,0.8010687495267765,0.8551329627981861,0.8466318937843219,0.6767839931966492,-0.41614603175330167,0.7089765646459288,0.6898510086732429,-0.6862985181736149,-0.22083613327942792,-0.015085625926222446,1.0,0.805776621068658,0.6383886665555693,-0.18830940481715308,0.8249102111365771,0.04992873183427087,0.150856421721064,0.7957346885168257,-0.3225992000670036,0.7536412871540739,0.16139348413359897,0.3794493446571144,0.8704556585769859,0.7398019458552676,-0.21572894250164568,0.767283325124641,-0.004375825332914744,0.5887147986770905,-0.14493734861349727,-0.5160742110107256,0.8734425390769329,0.5807002091649527,-0.1463746960535374,0.4600491405344404,0.8566578598433767,0.6947388332320229,0.17860020731744736,0.11953500449744635,0.5382407462233842,-0.20857060787935683,0.7771955976110231,0.09977629909255378,0.8289407686669252,-0.3642196767750407,0.07664432841386387,0.7569366394119333,-0.3114505227553197,0.4772649639592142,0.37877175213494674,0.5119516442407557,0.16871658135543302,0.5901343988400378,0.8695560433775643,-0.1661331391092643,0.033430772946001316,0.8199935647656555,0.615504156747598,-0.47577801894300814,0.5080774940231789,0.7697855674077106,-0.12013272347075699,0.6932978402598604,0.3858636501530583,-0.1880593285983188,0.45788797995749675,0.8154487933823759,0.4960429410450473,0.810302701179149,0.4483323325952952,0.15976098869868818
Thal_VPL_L,0.5807575729168447,0.6218749153914191,0.6313382266248524,0.5213184289153026,-0.03356444849828622,0.7154102677422508,0.3436081108254325,-0.3851373084187718,0.19376681356712008,0.2429459882577718,0.805776621068658,1.0,0.6394338824104376,0.18283496095081306,0.7274621873290716,0.35028717132805126,-0.15610422559942005,0.7254381749169695,-0.005243018161123252,0.6522154923478503,0.09107074011616899,0.29700983256383245,0.670174702880524,0.4376104972086122,0.14434189892311156,0.8531610569699168,0.1667962088167625,0.32933322837918083,-0.16700646139898911,-0.34250585759013297,0.686018785733012,0.5621985921719694,-0.1432771733653433,0.5057909306337537,0.6178782400257833,0.7076263599033178,0.06261838648494446,-0.3393143656400059,0.35439739204613985,-0.10675074478826518,0.8794289498931224,0.14714555402411447,0.5145886822902432,-0.3197719270881945,0.08601714834522711,0.528454775160261,-0.026556892551495053,0.11732381626289846,0.5610911863312138,0.3323235657540296,0.33106348850775863,0.6733158637147949,0.663450221071136,0.2606002150653431,-0.10716405489119847,0.8547257609934725,0.42732743111544497,-0.19114213366678204,0.18658525714338334,0.5800876272047191,0.3083752539683171,0.6538455570212068,0.5881278566917045,0.2744255053647197,0.29578923684077896,0.5844377682494681,0.48258065663076194,0.7119323137194777,0.36447315289515897,0.05928064630191751
Thal_VPL_R,0.667932597613456,0.5929968425996526,0.5330108225821087,0.4055181753393236,-0.11994669469536318,0.6418673345478025,0.4341328158448733,-0.24821275971975493,0.05556018187258675,0.08603332012105744,0.6383886665555693,0.6394338824104376,1.0,0.05496945405302243,0.8152271443165776,0.2374475878746702,0.043661495896669664,0.6295882656978545,-0.08874225962358014,0.8283667416314252,0.22098068271868276,0.6873304822815348,0.6827699780670256,0.5332803135416493,0.2207185512070413,0.7342774315505003,0.06365372856301588,0.6489912182066477,-0.1000269553525448,-0.3239758178207279,0.6241217030194297,0.691021403115277,0.2540695693800979,0.33546178060291415,0.4751475983713206,0.45328808031251167,0.4225093169695748,0.048106915987874276,0.5485716905709351,-0.16131597182935875,0.7162121542822056,0.32636627255934486,0.4473279802512714,-0.24756669027564918,0.4078043568791653,0.6122854243172192,0.011048817927424745,0.24251226321128797,0.7121014663218506,0.22248204126761834,0.2629236649935079,0.7665204358347285,0.6175503112056275,0.05954223194823493,0.012801040842463772,0.5697013753952057,0.6803690450359963,-0.11282502368825004,0.531227842196703,0.4615445832660721,0.17515875736113856,0.8198311529030052,0.4273594831082409,0.059111392543797776,0.6402908024035754,0.5166035513627236,0.4529092699597992,0.8219831389580726,0.4365784440017,0.324449084641651
Fusiform_R,-0.36179936240122423,-0.46436185507334427,-0.32626209516799815,-0.37549949197507915,0.8106698709286744,-0.04576143268178095,-0.5898972698896118,0.4236631730016932,0.8025867852657327,0.4202348413450314,-0.18830940481715308,0.18283496095081306,0.05496945405302243,1.0,-0.005649414352382756,0.7946431551337186,-0.349686592447597,-0.21114520687127378,0.7277052056009595,0.021116303027013467,-0.19766394180079153,-0.09137118076757746,-0.12102941549462717,-0.5050945228680359,0.8560133128751217,0.13771100096722033,0.18711110846419163,-0.39316440327357366,-0.08356175131026959,0.42382466038246086,-0.253419725917591,-0.10561540017268473,-0.010866986953702093,-0.27403018588071004,-0.3994286617294737,0.04484115606842779,-0.21141209560995478,-0.5584695883714328,-0.04254742626296757,0.22559381628507155,0.0533472873684622,0.39515547904651965,-0.46112589242573104,0.45297036198946744,0.15483929246136116,-0.5060442932568966,0.5573954357745807,-0.5499735218784308,0.5227429007323676,-0.4209051059492402,0.2746713345555588,0.15793376118342226,-0.15631781760079755,0.7646917176239499,0.009973812201979376,-0.2190779194706386,-0.3007204495389026,0.7352615284283707,-0.26383337606022933,-0.44444107808263084,0.8972850017057876,-0.03936555235776457,0.5060731111500527,0.9339635508166716,-0.21461699748947638,-0.45497880472335533,-0.15373698184464676,-0.08063104199391291,-0.16078280801479586,-0.30978776809881237
Cingulate_Mid_R,0.8341728422364411,0.7659256743731934,0.7606582959779637,0.5653871741073496,-0.21793562134478422,0.7413000002857366,0.5912791473373648,-0.4328892878037577,-0.05824284109285455,0.08041196907820619,0.8249102111365771,0.7274621873290716,0.8152271443165776,-0.005649414352382756,1.0,0.2058207475206767,0.09582458155898467,0.8010479505084338,-0.19756522140481994,0.8673564479507503,0.21324527734392384,0.6487272725365875,0.8668106788467884,0.699656117260544,0.08768917620131825,0.8432232080992398,0.0660256071658217,0.7026327899922367,-0.14439302097084541,-0.4481573458775777,0.7796306068327497,0.68831851394201,0.1056502023726806,0.3992415926041021,0.6060654200690496,0.5655482371748046,0.26944169739313295,0.06922702451434548,0.6779284695052438,-0.16104619609143103,0.7714513767025173,0.1862325985650659,0.6661300519786726,-0.25863336864976477,0.3236539626099468,0.7508476001735772,-0.05574024064945091,0.296135690937496,0.6717512975548127,0.35181390725211537,0.27607211804441717,0.7506512149594803,0.7964536374577241,-0.020284553284143553,0.040859582453731294,0.7109001762346313,0.7526249783908145,-0.24776044073221862,0.5498235425161462,0.6393299543601245,0.04736075127595402,0.9012839726596638,0.4702360433009308,-0.03895030964068532,0.6206226824833028,0.7005000271481083,0.4899368530243982,0.9579990246333819,0.45118583501861903,0.2504495222707969
Cerebellum_3_R,-0.04998605341084398,-0.1835599499501165,-0.12833961369588628,-0.18571372613137055,0.6912778164121122,0.2630498113021094,-0.33434651759781614,0.30235372693591334,0.6950131586437136,0.3538134075246811,0.04992873183427087,0.35028717132805126,0.2374475878746702,0.7946431551337186,0.2058207475206767,1.0,-0.2202495174461158,0.0631102464933856,0.5834126164804413,0.24663391720082228,-0.13189882751682247,0.08589010813739888,0.1151011420780268,-0.1713207496011693,0.6632317460459835,0.384691218518624,0.36221712360308406,-0.1907269349041178,-0.035285558890913414,0.22152594804400133,-0.054978224385362165,0.24224029730606794,0.10736662839874378,-0.20791990670248828,-0.1393817823679572,0.2822213344878115,-0.14421177392573553,-0.4343282658626666,0.1663027299387899,0.1679509675763388,0.2510932711280311,0.28911835696456356,-0.2510707017768389,0.3555463069747761,0.11242005615424397,-0.16056413951172405,0.5171816928735539,-0.37817421702694826,0.6459118386479802,-0.27263826500469535,0.47679264884863587,0.28631282383167506,0.015465962710513228,0.7308435833932532,0.03593707206733096,0.036743604586957364,-0.03117858471732016,0.6094748242799938,0.0002276545486514787,-0.2645367040404526,0.7656630704799101,0.230750165959349,0.5476375042751825,0.8100286956274413,0.08492617770631539,-0.23043886048056253,-0.023916171587093634,0.11196862222645242,0.17575495124415846,-0.27600145731743325
OFCmed_R,0.254254898089701,0.19618263497624336,0.30408179140339753,0.10983577992058544,-0.30264474005522757,-0.01928113525612034,0.3804815936561242,-0.289244414087942,-0.3934229820723156,-0.1433626430102639,0.150856421721064,-0.15610422559942005,0.043661495896669664,-0.349686592447597,0.09582458155898467,-0.2202495174461158,1.0,0.10199220498604489,-0.33177243107140797,0.19389166792298973,-0.10111406100799845,0.01028666362079111,0.30231961358942777,0.3361709974384815,-0.2666493656463333,-0.02483010177142154,-0.3654261291655358,0.241192441838337,0.0009145424943137633,-0.3035545223454408,0.2254679914933818,0.038903540371876544,-0.08379532682886814,-0.40576584622116985,0.28554185581335406,-0.028739711006608364,-0.16095426777449473,0.31263498896257386,0.16850340590780202,-0.10099895516775366,-0.16460809782814315,0.12442676768022347,0.35363343522938934,-0.1896603679954022,-0.16716384894206465,0.2843666727074052,-0.16342456674169187,0.249688584136249,-0.19101523230834966,0.09025864951127127,-0.2246423738795879,-0.018445994898312005,0.2949620976097909,-0.4191918089233762,0.1532398299055101,-0.026215851732597155,0.34186616639591705,-0.2287827310614022,0.3797792027263848,0.12616231522719365,-0.223510204169469,0.12453780892595472,-0.17625134643457518,-0.4167738915090971,0.14893400774899268,0.278801136296876,0.004219750742223614,0.03234762294639492,-0.008245038405330758,0.09317864975936362
Rolandic_Oper_L,0.8509862606408233,0.8584490099852148,0.805221538575209,0.6968810270370145,-0.3539567357507943,0.8245930875756101,0.6688224813223064,-0.5119084758505602,-0.21067102322052714,0.08765872912564357,0.7957346885168257,0.7254381749169695,0.6295882656978545,-0.21114520687127378,0.8010479505084338,0.0631102464933856,0.10199220498604489,1.0,-0.37537844523454084,0.7477693740194974,0.1483153478548123,0.43959680705437565,0.7848405364509653,0.748187571090081,-0.16071337061151178,0.8115343440942613,0.12990461006922652,0.5856076737096181,-0.08064143905191974,-0.529125894777502,0.8048232648313544,0.6991442548630447,-0.039580678870862994,0.5185754340468675,0.6638875986395325,0.6207329195424311,0.1121525214768675,-0.06676749526450178,0.5727814768000777,-0.23849740084352256,0.7772665058082413,-0.04750751754419705,0.728140808126866,-0.43884723417480537,0.11911419688933587,0.8412590975064266,-0.1621385700528876,0.25834135245732015,0.46916858497727637,0.48997280634858903,0.18833837823255153,0.5819365563522982,0.7638362722077469,-0.07023805588844279,-0.11968225211519465,0.815914312888865,0.6876302308850561,-0.4487278015670644,0.39579311010754775,0.7268550040719661,-0.10810679294938497,0.7677669369064711,0.3905287696315464,-0.18493567920149862,0.4775143590167673,0.7842798651274433,0.485818545917732,0.7675278156503346,0.4110530071355332,0.2925834319859482
Vermis_6,-0.42905338421374517,-0.5877652699828146,-0.44292226631501874,-0.4965361354627277,0.5664900116008612,-0.3651367387871304,-0.5488355189619227,0.4875380768108213,0.6258611501963517,0.22310384064322508,-0.3225992000670036,-0.005243018161123252,-0.08874225962358014,0.7277052056009595,-0.19756522140481994,0.5834126164804413,-0.33177243107140797,-0.37537844523454084,1.0,-0.11953617700096462,-0.24533147964084756,-0.190362708443036,-0.2647386023042781,-0.523495336479801,0.6314396102519967,-0.057428937233850647,-0.08717178202214716,-0.6183921018912113,-0.011681712086041534,0.36771224708177574,-0.4908185491522101,-0.16821608587738396,0.00843051781813842,-0.31835761735561824,-0.47234105666722054,-0.0653994751807052,-0.35548782831493586,-0.3169305541156917,-0.1916432322729819,0.16043629760612646,-0.14895382047245248,0.08558666777037047,-0.5522119618913692,0.4239670026247167,-0.13199830118343833,-0.506640144888496,0.425683807007275,-0.4128265302226998,0.2644363432300237,-0.36236485927281,0.07455305660616396,-0.14181192770955947,-0.3893839473377586,0.5008425810201301,-0.052779541707538645,-0.2597168932860756,-0.2904160342070364,0.6732063113629687,-0.36965591505307177,-0.5186332606117453,0.6348267624986245,-0.24814847811944213,0.05115472956035797,0.7254605410822542,-0.09858851944555283,-0.5521477985222112,-0.38220748789462977,-0.2612346542359015,-0.3328437795817903,-0.25283639325699975
Thal_PuM_R,0.7787567024035214,0.6668889168050343,0.6725381038235527,0.47403607898011385,-0.22943956529625775,0.6323255270009944,0.5686793189064677,-0.35409921706412595,-0.03817422094381526,0.050380721281630896,0.7536412871540739,0.6522154923478503,0.8283667416314252,0.021116303027013467,0.8673564479507503,0.24663391720082228,0.19389166792298973,0.7477693740194974,-0.11953617700096462,1.0,0.18063691056643025,0.5785322745077588,0.8126806354057713,0.6716672441427058,0.12389999611997964,0.792633772442756,-0.018055715632828918,0.6084308831632749,-0.12848943446690758,-0.3695466576020763,0.6920513379307004,0.6807547893534968,0.08409047829224736,0.2559068700309648,0.5957423471885285,0.5047057595972246,0.18397113359522826,0.06698377970063252,0.6042269515793457,-0.21080573980430872,0.6788788644983161,0.20454399946826005,0.604915428488858,-0.24830981088094012,0.22867331166939497,0.6999462337159496,-0.001879559130416741,0.22838997055355775,0.7043975896592314,0.3213597577481886,0.2262739357419602,0.6481789409060456,0.7498797757448736,-0.05023395363166591,-0.019894911159423274,0.62274236131995,0.7704441233332813,-0.15508188742844056,0.545925496402242,0.5478696679534557,0.08416963681638749,0.8214348207062299,0.3768915422335792,-0.00994435612487741,0.5973265208127276,0.6296114275699682,0.3688685624603209,0.8218545853025062,0.3564282831488613,0.27492917810528195
Cerebellum_8_L,0.08425630912066957,0.2565699253258462,0.09812577264433284,0.13466419216033604,-0.032443357979419385,0.259613104982052,0.026378085105775363,0.0700081973969798,-0.03506779733005173,0.11197215392454803,0.16139348413359897,0.09107074011616899,0.22098068271868276,-0.19766394180079153,0.21324527734392384,-0.13189882751682247,-0.10111406100799845,0.1483153478548123,-0.24533147964084756,0.18063691056643025,1.0,0.23333754927619813,0.14284556578341065,0.07436219256515203,-0.038705716549173576,0.1745999012228041,0.26172422660325323,0.28735213802106235,-0.1048932052347324,0.04898697132539154,0.2557704157836018,0.0722435453130178,0.20550937775801337,0.23438735714107106,0.1985954605103812,0.06648525697904807,0.24521024862883983,0.048833216388772235,0.18959113780054726,-0.04668243621332242,0.17958999968222747,-0.023419506810106554,0.11600613420773646,-0.2815925356423825,0.4026592862082732,0.069415477477134,-0.27881028315720746,0.43732827405800095,0.15427575421275574,0.1171066892243023,0.32652954716778115,0.1948008167206399,0.11070701855731083,0.05304876794079824,-0.09161622231965058,0.14050461188335012,0.2201817777809991,-0.18533180372153626,0.3026955473670998,0.1617474346601732,-0.15330371331572154,0.14456493183343536,0.30217071958225233,-0.1611719948544946,0.18524353597399792,0.15763022084529044,0.28563072046009247,0.3265262765910928,0.26772031901610954,0.11060544515341078
Postcentral_L,0.5738578720368588,0.4295508422898715,0.3138298915321286,0.29660317742967923,-0.10424510917130131,0.4873976768522872,0.30216763630339843,-0.007328803818638787,-0.03032047661482353,-0.022839504316845952,0.3794493446571144,0.29700983256383245,0.6873304822815348,-0.09137118076757746,0.6487272725365875,0.08589010813739888,0.01028666362079111,0.43959680705437565,-0.190362708443036,0.5785322745077588,0.23333754927619813,1.0,0.44223032459106565,0.4700315619053839,0.15513180122177775,0.4967474327033297,0.09060855875564727,0.7463982728051874,-0.04720890294440355,-0.2422692147650545,0.33395650143162026,0.5520388666562465,0.7257340038894131,0.19534663154940138,0.2027943073910419,0.10646237809069628,0.5918598846216648,0.2737953707923032,0.5936148338736555,-0.04580972582186835,0.518175018916158,0.11680607976756999,0.25596153364652013,0.044080854437742026,0.7278427305110986,0.5350961087079601,0.21190984633260831,0.09480977862602763,0.5642965178067931,0.2762576925297147,0.3218136747131868,0.7437780753635771,0.34979722471433666,-0.06209048529964243,0.11693222263513883,0.3346341245115288,0.6003311174410831,0.018398277059633154,0.4949278287857786,0.25239738589246985,-0.08511687645111024,0.755581770951203,0.16821254894767415,-0.13726377665659006,0.7059817196506005,0.32168048005941763,0.26511926615585035,0.6853348760913209,0.4189487230961486,0.31190494117963385
Caudate_R,0.8330634236959145,0.8331442500709265,0.836499740138114,0.564727109855452,-0.33182724517293316,0.6718388935828318,0.6863825284547342,-0.5997633955424527,-0.19822601612705137,-0.0024900584934142737,0.8704556585769859,0.670174702880524,0.6827699780670256,-0.12102941549462717,0.8668106788467884,0.1151011420780268,0.30231961358942777,0.7848405364509653,-0.2647386023042781,0.8126806354057713,0.14284556578341065,0.44223032459106565,1.0,0.7917186013485191,-0.09604854464742343,0.7280320419869472,-0.028387269151226833,0.6088562108970117,-0.11536360891105095,-0.5444035036284028,0.834615883809264,0.6407584084273904,-0.07219272269003409,0.32197005112416005,0.7607901207771874,0.6271516319437445,0.1164398007330409,0.18194089877624642,0.6102959668745279,-0.15187320494649276,0.704554558898115,0.16837936091026315,0.7913645085847076,-0.29428255041815177,0.09998238367255512,0.7676169121658137,-0.19939699884259396,0.4323807036140079,0.44325926888268624,0.4097596655847483,0.19584044811820675,0.5599507578004708,0.8770776744601682,-0.1506132100986824,0.05463522788599363,0.6994102547869574,0.7094533872113766,-0.3568328511200688,0.591078695615888,0.7104143102801919,-0.07658544982786096,0.7662472404783371,0.41216017753850104,-0.17318627426585664,0.5540090942062001,0.7960632516593729,0.4476049637148317,0.8192164923586169,0.4497491556344091,0.19191836630783665
Frontal_Sup_Medial_R,0.91879646497277,0.84308665205644,0.7843786223620535,0.6130567973105677,-0.5738047951211043,0.5489351140835067,0.8270121919922157,-0.5795326878881045,-0.4871292515218213,-0.21539792583404138,0.7398019458552676,0.4376104972086122,0.5332803135416493,-0.5050945228680359,0.699656117260544,-0.1713207496011693,0.3361709974384815,0.748187571090081,-0.523495336479801,0.6716672441427058,0.07436219256515203,0.4700315619053839,0.7917186013485191,1.0,-0.40050253813557996,0.5058291132546993,-0.03319323936814453,0.7090667470404295,0.03919582541826496,-0.6342061698952651,0.7086300191729356,0.6555121845050504,0.03609218903167123,0.39553909989246716,0.7590135079515906,0.4466196554202858,0.1645683118138792,0.37831886627019307,0.5628776775559131,-0.11646893581380388,0.541061371489206,-0.08559547031887765,0.7801409584537098,-0.2495270718970443,-0.015587816297275018,0.9132054927277686,-0.2946808872201778,0.47344547033791,0.18922319640389956,0.5487845951763113,0.028982479594480064,0.3939281176974273,0.7484274993798097,-0.48267738848925795,0.05626500240954291,0.6647181187863208,0.7661005002620266,-0.5084741640220487,0.58608460510137,0.7355245473783995,-0.4777166171256463,0.7141279114498387,0.029740361883848727,-0.5419770421206211,0.6110391196383609,0.8050235710146149,0.3036997403317178,0.6663710916497303,0.41091791392213245,0.354356629388485
Cerebellum_3_L,-0.23356747507193074,-0.4157621389809954,-0.3167376069193652,-0.3605499363646502,0.7688084669978894,-0.0500733162574772,-0.546806365352713,0.5787682003100353,0.7772438796797707,0.38398239850409105,-0.21572894250164568,0.14434189892311156,0.2207185512070413,0.8560133128751217,0.08768917620131825,0.6632317460459835,-0.2666493656463333,-0.16071337061151178,0.6314396102519967,0.12389999611997964,-0.038705716549173576,0.15513180122177775,-0.09604854464742343,-0.40050253813557996,1.0,0.16636753575897176,0.12445433362749697,-0.21677769538237912,-0.02193569205153032,0.3758583482842442,-0.27800995878875123,-0.027427718497796922,0.1836653574492285,-0.27534040409760824,-0.4170591638900937,-0.08147684421326663,-0.0733644455126212,-0.4536929026659744,0.01974405171069852,0.26520074979739783,0.06410290951108283,0.4189379051752469,-0.466199954287409,0.41911285317904223,0.30659903040109326,-0.3733104474994377,0.632657223897561,-0.5555378828116929,0.5901483024035941,-0.39119559572104207,0.25620235663950347,0.2595170226387719,-0.179053524673351,0.6674380580428262,0.04369517095955245,-0.19623460376952467,-0.07863562466975466,0.7757129684266293,-0.156229004281879,-0.4303899657995076,0.8102315631632704,0.12030367554420067,0.41230140636041435,0.8021658658664271,-0.053986721136845425,-0.43718382801271755,-0.15889335136182395,0.0523067171156233,-0.18060138032830017,-0.13186156086980444
Cingulate_Post_L,0.7073763342245095,0.6672767650998568,0.67235892812674,0.5397436288680968,-0.049009879019120045,0.7759950083808277,0.4579864689558142,-0.3083086909403529,0.1447812929796526,0.19796980960723684,0.767283325124641,0.8531610569699168,0.7342774315505003,0.13771100096722033,0.8432232080992398,0.384691218518624,-0.02483010177142154,0.8115343440942613,-0.057428937233850647,0.792633772442756,0.1745999012228041,0.4967474327033297,0.7280320419869472,0.5058291132546993,0.16636753575897176,1.0,0.1343263896318252,0.4654590307989071,-0.18249532706221244,-0.4094738240030459,0.6972304921173405,0.600893965864684,0.011952725104966892,0.38001746380199775,0.5328637703838907,0.6347882244547914,0.18283853164458314,-0.2288898129107934,0.5555655411299029,-0.2438948599749372,0.7888559287889764,0.1802702890253358,0.5611180804321982,-0.27094934959389616,0.2171707716198478,0.6356917896813944,0.06219159923873617,0.08911907554633106,0.6894235907906039,0.24168597680764684,0.31216147725749893,0.7592198998824568,0.7003814956870011,0.20216931790519393,0.008252135537074198,0.7458400036893114,0.5878518846451136,-0.15324779298497448,0.3674988551390818,0.5521438358901364,0.2632981511833105,0.7929236691898062,0.5316857104950798,0.2057335301076611,0.4160119158703819,0.6171156699724809,0.5056758969822994,0.8229467409751423,0.40355222913977384,0.1664001183047513
Temporal_Inf_L,-0.010140966612069029,0.06734192434132169,-0.07350059838022106,0.08979287590308095,0.3895135235101721,0.46227866037779036,-0.15454798191114422,0.1241886764889022,0.29314073701143156,0.1431334542814404,-0.004375825332914744,0.1667962088167625,0.06365372856301588,0.18711110846419163,0.0660256071658217,0.36221712360308406,-0.3654261291655358,0.12990461006922652,-0.08717178202214716,-0.018055715632828918,0.26172422660325323,0.09060855875564727,-0.028387269151226833,-0.03319323936814453,0.12445433362749697,0.1343263896318252,1.0,0.10742302519060128,0.058608088992561785,0.2474726354891294,0.08252672580501526,0.2002484745251436,0.17322999868648625,0.2713766267536979,-0.03034003089075143,0.1510733783623142,0.1779630467066035,-0.2502550311568382,0.1082756471858003,0.2421272539367095,0.25651593882677565,-0.002509485955682876,-0.11527081716327334,0.04669230309845605,0.29056946649975296,-0.02407424216353651,0.18133912984820943,-0.12078977760601306,0.278242661288896,-0.05242906671871398,0.5495939998914051,0.17254521063509082,0.0004946008277450289,0.504038631190332,-0.09928249288015897,0.10711720860980714,-0.12587186399623548,0.1450001612006765,0.04861897813032296,-0.025875986053877788,0.17767775398446503,0.14868862930178514,0.5448668723717766,0.26847147620330536,0.040704111472845556,-0.023622095719287046,0.21247722511379732,0.0783212487467738,0.455401668813806,-0.1947743079695482
Postcentral_R,0.7235884289006144,0.6973201042194219,0.5922835726598527,0.5080929833144052,-0.3821915564138024,0.6199547337729876,0.593220570081034,-0.4439151489456847,-0.3449841654497986,-0.13532147542923983,0.5887147986770905,0.32933322837918083,0.6489912182066477,-0.39316440327357366,0.7026327899922367,-0.1907269349041178,0.241192441838337,0.5856076737096181,-0.6183921018912113,0.6084308831632749,0.28735213802106235,0.7463982728051874,0.6088562108970117,0.7090667470404295,-0.21677769538237912,0.4654590307989071,0.10742302519060128,1.0,-0.07515638837395215,-0.3881919941513002,0.6829837107456572,0.5800380636287286,0.3604537419602976,0.3516979785319082,0.5386370237100985,0.23002599363855422,0.5678769654233157,0.36962276985637615,0.6151748543022424,-0.09910262105856742,0.5128411786242726,0.18001380721822496,0.612865302609639,-0.23214303420833904,0.537588741836496,0.6876186115158864,-0.16924507984963577,0.3865945619171351,0.34921416982223874,0.3680006608343104,0.2187346341691903,0.6956197599950171,0.6525205633919005,-0.3144285533983504,0.12335260577076562,0.4557892580950933,0.6486527028011096,-0.3801577252305476,0.6780147727855215,0.555386777672401,-0.34283464652171897,0.7985906807826891,0.24699031303961166,-0.44669384238542675,0.6084672106653328,0.6528027847111341,0.43952767964891826,0.7307225477410436,0.5312656426953936,0.2664450379481771
Occipital_Inf_L,-0.023788217547402218,-0.10961389848685142,-0.15722707398960592,-0.2137355617509394,0.09183003373328275,-0.08907317662913725,-0.04728135540692097,0.25639450662874363,0.1816423501420497,-0.07387687940400203,-0.14493734861349727,-0.16700646139898911,-0.1000269553525448,-0.08356175131026959,-0.14439302097084541,-0.035285558890913414,0.0009145424943137633,-0.08064143905191974,-0.011681712086041534,-0.12848943446690758,-0.1048932052347324,-0.04720890294440355,-0.11536360891105095,0.03919582541826496,-0.02193569205153032,-0.18249532706221244,0.058608088992561785,-0.07515638837395215,1.0,0.028036394238577837,-0.23117100555077613,-0.03676924363588231,0.11531898133366966,-0.13274542403684292,-0.1512074205705539,-0.10596801889163485,-0.08467357073201115,0.02711035838224304,-0.13952867586038203,0.16473614659991334,-0.1606035229260528,-0.1218040495903963,-0.16633998512599987,0.2225301722625227,-0.11206803286403688,-0.0014308635569290026,0.05150430110115283,-0.10472291023370937,-0.05266361004752996,-0.012367271770995763,-0.06658456817622883,-0.14897848812056705,-0.20274810773070945,0.023004646689812218,0.006759939566571044,-0.148296342195088,0.0028380569902113372,0.07685699418686111,-0.07630382919527282,-0.14089943154372264,-0.047486432040923586,-0.06538425385014933,-0.1580108163443953,-0.017466063473110444,0.02170482775641563,-0.1419411294456749,-0.26319008861868287,-0.16528210038991215,-0.0586288771880377,-0.05936527820317836
OFClat_R,-0.6609330978811708,-0.6406086904860133,-0.6730536445849953,-0.5003488884642993,0.4654474752606925,-0.3760424867252507,-0.6975045125909654,0.47210473575110096,0.3902146954366063,0.012762959142373055,-0.5160742110107256,-0.34250585759013297,-0.3239758178207279,0.42382466038246086,-0.4481573458775777,0.22152594804400133,-0.3035545223454408,-0.529125894777502,0.36771224708177574,-0.3695466576020763,0.04898697132539154,-0.2422692147650545,-0.5444035036284028,-0.6342061698952651,0.3758583482842442,-0.4094738240030459,0.2474726354891294,-0.3881919941513002,0.028036394238577837,1.0,-0.5496817869745206,-0.35579765211216496,0.13016805338883194,-0.32694792968306285,-0.5367025391863502,-0.34985618014090075,-0.049429972309357584,-0.1637224757933316,-0.2606098280746574,0.29005955094699337,-0.3679116231611006,0.0844801295638311,-0.628354877136059,0.2785785841906906,0.15193237662350326,-0.6797055375230767,0.27747500868659153,-0.37607873586698753,0.015210367372082286,-0.3177893466480171,0.15612864885915106,-0.259788919537385,-0.5410979096797724,0.38173146399990165,-0.1510532780936479,-0.500601045751169,-0.44488811723991656,0.4780432983984864,-0.3019998531477628,-0.6453634281038098,0.3160771923478807,-0.4531043510914556,0.04686008447318514,0.4100914730826838,-0.25652523159158347,-0.6876497429319001,-0.30234789954253566,-0.464308604899526,-0.2121952881601912,-0.2804737606857698
