,Temporal_Sup_R,N_Acc_R,Olfactory_L,Frontal_Inf_Orb_2_L,Cerebellum_3_R,Thal_MGN_L,Temporal_Mid_L,Thal_PuI_R,Thal_PuI_L,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Cerebellum_Crus1_L,Precentral_L,SupraMarginal_L,Thal_MDl_R,ACC_sup_R,ACC_sub_L,Lingual_R,OFClat_R,VTA_L,Thal_LGN_L,Frontal_Inf_Oper_R,Amygdala_L,Rectus_R,Occipital_Sup_R,Cingulate_Mid_L,Paracentral_Lobule_R,Thal_VPL_L,Vermis_9,Parietal_Inf_L,OFCpost_L,Occipital_Mid_R,Frontal_Med_Orb_L,Hippocampus_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_L,Thal_LP_R,Cerebellum_7b_R,Frontal_Sup_Medial_L,Parietal_Inf_R,Calcarine_L,ACC_pre_L,Temporal_Sup_L,Frontal_Sup_2_L,Insula_R,Raphe_D,Temporal_Pole_Sup_R,Heschl_L,Supp_Motor_Area_L,Angular_R,Thal_LP_L,Temporal_Mid_R,OFCmed_L,Cerebellum_9_L,ParaHippocampal_R,Cerebellum_4_5_R,Thal_PuM_L,Thal_MDl_L,Vermis_3,Cerebellum_6_L,Occipital_Mid_L,Vermis_8,Putamen_L,Occipital_Inf_L,Thal_PuA_L,Red_N_L,Vermis_6,VTA_R,Thal_IL_R,Thal_VPL_R,Cerebellum_4_5_L,Parietal_Sup_R,Thal_VL_R,Hippocampus_R,Cerebellum_6_R,Frontal_Mid_2_R,Thal_VA_R,Rolandic_Oper_R,Postcentral_R,Occipital_Sup_L,Temporal_Pole_Sup_L,Cingulate_Mid_R,SN_pr_R,Cerebellum_9_R,Frontal_Sup_Medial_R,Putamen_R,Rolandic_Oper_L,Angular_L,Cerebellum_8_L,Pallidum_L,Thal_PuA_R,Vermis_7,Olfactory_R,Cingulate_Post_L,Rectus_L,Red_N_R,Thal_IL_L,OFCant_R,ACC_sup_L,Frontal_Inf_Tri_L,Amygdala_R,Cerebellum_Crus1_R,Thal_MDm_R,SN_pc_R,SupraMarginal_R,Cerebellum_10_R,Postcentral_L,Thal_PuL_L,Vermis_1_2,OFCpost_R
Vermis_9,0.5194175533289141,-0.47774943926468094,-0.5866641001082452,-0.07793122868588526,0.6187266666832257,-0.16576810855137658,0.6097664918679482,0.19457997272729413,-0.33902525330427896,-0.5008263752678753,0.5959805340209353,0.5674910894259929,-0.008427497121842868,0.20205464278258428,-0.16930006143064708,-0.47679066106817364,-0.5318434555390842,0.7214007152790003,0.5336026688915914,0.15083838471628525,-0.32993378809377444,0.14411909063729286,-0.671608594878435,-0.5655307027579765,0.7832543460489252,-0.2603112101336413,-0.3775392566448065,-0.05452573395778629,1.0,0.1994787719828772,-0.45168556798561915,0.24448231916092225,-0.15663247203468986,-0.3605669465938158,0.8231894528542212,-0.24468590337656368,-0.2299517233385057,0.8618178559116373,-0.39199477881863304,0.04612106630291495,0.8127495418470521,-0.6538507819067437,-0.20409613780233737,-0.4015808997042944,-0.4094135276110018,-0.24940409350876022,-0.28883904155617834,-0.33037218924664985,-0.15156131777472712,0.5067608073836741,0.2793248525086318,0.7941858104012105,-0.34596585536814745,-0.28022736663205494,-0.43883245252985015,0.8181954757579609,-0.16913461122368334,0.4492980553205667,0.8656476967990933,0.7658021248122192,0.017182361276855542,-0.7445618266153821,-0.5991640339576202,-0.005753371517461998,-0.37345884425538695,-0.13253976838444276,0.592807058486903,-0.19576812528725185,-0.019349322138873495,-0.14361017449069585,0.8092130896449184,-0.3670388352844868,0.4555322135452693,-0.5108453097847573,0.8735738750829635,-0.13307468102601094,-0.06956859858536789,-0.10881455006420612,-0.35788938341032767,0.4623814205834343,0.584577767350238,-0.18700566448707429,0.04728260567665566,0.7501202655490532,-0.5015206356547426,-0.435368217104145,-0.3219249759869292,0.20162430986010807,-0.18749778821641094,0.15341221643074787,0.3700226741924318,-0.7697812547190869,-0.544676310440598,-0.06957988570077167,-0.5846466314190616,-0.03854463329814151,0.14607428838034728,-0.3454652669160284,-0.36080966256063374,-0.1362973564779671,-0.34512183540458913,0.8235821184977058,0.146146485991122,0.7444784672996808,0.20802260829393446,-0.25344781270376165,-0.015684444309916945,-0.4988793456623522,0.01061989339227968,0.5437597970295128
Parietal_Inf_L,0.17730678529193733,0.04602937871590333,-0.07381045117363226,0.2567862051551095,0.11242005615424397,0.34110498705393033,0.27452515731443666,0.4406838425285772,-0.021178816895413295,0.13460111670717642,0.1361508344757975,0.1469324222602044,0.24249693092256383,0.735627721890639,0.2170993649809584,-0.0025758212174277428,-0.07169865357304349,0.08288722504932793,0.15193237662350326,0.3000083995042167,0.35711980173610847,0.131186491971442,0.0034917814039929595,-0.08215364127636438,0.4265701004161566,0.3902573313184695,0.48493134151773204,0.08601714834522711,0.1994787719828772,1.0,0.11637866853293288,0.05065231140102722,-0.07102459430036782,0.18752896001044464,0.11788184070337768,0.3048069466240567,0.5820069860066003,0.10422369844964836,0.19981249442541035,0.808112529957474,0.264744542336579,-0.12646989214107768,0.3632269790928686,0.07608244724174257,0.02159277293609559,-0.08763646817219693,0.08749844284708312,0.13543125927395347,0.350236715914514,0.6410491414134668,0.20348717571224925,0.045592605613095596,0.0363206505246309,-0.07433598251017907,0.05733242348566927,0.14313003606501226,0.1521929471413997,0.2250574687564845,0.26420662492725705,0.2396040822679108,0.2689776504971105,-0.019966884745726377,0.09099396048517028,-0.11206803286403688,0.07664432841386387,0.33308236123669893,-0.13199830118343833,-0.014706693419575121,0.37204701683477104,0.4078043568791653,0.3582303018263571,0.6238157728452136,0.3700509945079915,0.20964927254760315,0.14055174200227452,0.23544137683336222,0.3594705527773003,0.05506235689148968,0.537588741836496,0.602887520897963,0.2757736913191382,0.3236539626099468,0.3300011127455425,0.234473975208597,-0.015587816297275018,0.12304069518375996,0.11911419688933587,0.7506039540959131,0.4026592862082732,0.47113151159688643,0.19518723122930354,-0.016498864878319988,-0.12171020651294136,0.2171707716198478,-0.03926525786294738,0.41119069537361636,0.27470863463139444,0.17533769196587648,0.21937464963517783,0.3091464227570138,0.06472922689209065,0.18622822004733677,0.33628230014946187,0.36619761700294673,0.7214917255128381,0.09549623580742525,0.7278427305110986,-0.09496778027999493,0.19685413326688928,-0.09763782990147549
OFCpost_L,-0.12429738032372849,0.6157740333992054,0.641125156725195,0.13874030173298135,-0.3337687078485934,0.25828419342039216,-0.31178566265264585,0.06651157774435885,0.552082667575166,0.7011161883555304,-0.5028571046798389,-0.2816941875068072,0.2384468014501379,-0.1684129660568107,0.39548809443151883,0.6605996936454238,0.7358380250444707,-0.43464176680535815,-0.4373074900380182,-0.0544527610399747,0.33218403142720687,0.20603678665415778,0.733485244427444,0.7801487469319858,-0.5794133455736042,0.5846794934311081,0.5457542539730231,0.40984596040698806,-0.45168556798561915,0.11637866853293288,1.0,-0.28651735549422597,0.16695396019923975,0.5698241062245606,-0.5526216468045766,0.49177108012973647,0.3500594188956241,-0.641493290205171,0.610456744194277,0.21743768951833753,-0.6145773787808096,0.637290019086958,0.5609806062317394,0.6060724488443847,0.5390499827089387,0.4217700584498245,0.4465100310497586,0.5545205586524504,0.5550319469775368,-0.36635206909286405,-0.09825434891117045,-0.5757370897550963,0.7687906064774731,-0.05901318608083585,0.6048602086793033,-0.5438162953347385,0.47837510907509,-0.22516706071722647,-0.571341087022818,-0.5290603169548611,-0.08044658261865542,0.4116770111900392,0.7093674286148078,-0.16525844694887393,0.554918899304641,0.4003784114511978,-0.5712667526882245,0.32222910962671736,0.3450797294203622,0.4118852754265417,-0.47035808457842976,0.46833627150872964,0.038605936193435754,0.6764481336168261,-0.6308319479519078,0.4965084274485337,0.3596385573811121,0.3501869380026924,0.6022929976414473,-0.39479409208495514,-0.47700539402052644,0.47980664251092103,0.16003095755016777,-0.4126546812454104,0.5551889423451202,0.6511599619036791,0.5921880480798717,-0.11813346605806352,0.2783651871200021,-0.008071106679488665,-0.11337800431615004,0.4944736264017958,0.5926471132865965,0.3826509134388846,0.7661525303974078,0.3292873665002376,0.31781588948805883,0.6144070100611604,0.44878953099073204,0.42034375130596774,0.6262961209345457,-0.6157924713934178,0.14247391710318302,-0.4407534999761517,0.1293333143154953,0.25465242176597896,0.28635901091285376,0.5745875682351311,0.07746577343538952,-0.6519826540687406
Occipital_Mid_R,0.20515979650785776,-0.22886922558649847,-0.2758738586020522,-0.03265355909364982,0.24979532332011023,-0.19604776905205926,0.43486880673288547,-0.08296800849408799,-0.11639545906788124,-0.1938965222611223,0.20545267534048464,0.2845494265504128,-0.1823040222927528,-0.010341948451518302,-0.24366956051265823,-0.22989762928987137,-0.267792637776522,0.411422616704726,0.22368423935687842,0.10076217680969293,-0.17360069867452518,-0.07069929503755883,-0.28314365102964245,-0.29810424135296737,0.2979757982069862,-0.15166694749190304,-0.22766579968476322,0.10466050134570634,0.24448231916092225,0.05065231140102722,-0.28651735549422597,1.0,-0.18497035751862118,-0.13091622334384662,0.2524840325944885,-0.06400821775680851,-0.1392712846415302,0.2971006235127354,-0.24555504137562584,-0.06976373680572645,0.3730500197044621,-0.4174535160913442,-0.05022349032183888,-0.28560022736231827,-0.2807555699577875,-0.06592968754279635,-0.12568573196398555,-0.2552735920795795,-0.14945519989166361,0.18027689005220388,0.20827295507767601,0.3112561576382313,-0.1950461944989513,-0.2285543385204828,-0.2253019470136758,0.3870016079767293,-0.047744460076216105,0.13485214159999168,0.31261866265389526,0.43703265539436575,0.3408925039556915,-0.1860113041973157,-0.24576827626650233,0.34111153273973954,-0.09078391167260762,0.045569660420702325,0.24325078815445522,-0.261025992600445,-0.025405142677552135,-0.11568663110188379,0.4112421253424348,-0.2689830791782844,0.09257816797944671,-0.23871102893013782,0.38484316195123996,-0.15940133988163163,-0.12724299319164598,-0.09969422596356035,-0.28937560969495146,0.19428401147251442,0.19483602452578286,-0.14295211842587394,0.034346115290443,0.16482171038373436,-0.3341309582701563,-0.21906632983366336,-0.1248295951919146,0.011242390808091527,0.12065273419762074,0.03145106999362626,0.028996536270946532,-0.39365320632748996,-0.25771461599585976,0.01022051156478397,-0.31818546562475253,-0.03042346312102369,0.05495285724116711,-0.2366082081474389,-0.24697615832563596,-0.09877813632464243,-0.21478123675845354,0.2927279380567076,0.002452110880992156,0.26573764576706993,-0.023702262768418775,-0.18525260196801088,-0.21356866981826944,-0.15684814267887595,-0.15544001899887824,0.3292468426453709
Frontal_Med_Orb_L,0.0912736472315422,0.17766992385330804,0.27578168921796725,0.3161812340120156,-0.1082446343231375,0.14637776803356495,-0.1296902644213307,0.03181690213340879,0.3598094535501992,0.21370741180194813,-0.06432973240139757,-0.126127241467241,0.36590292248105627,0.08811914772805791,0.34542522661564173,0.27489101069064636,0.273684829190897,-0.14801696888751306,-0.4477237678481793,-0.10213369773686669,-0.05928911854479537,0.19297607586256146,0.2739176256916405,0.36513910168727975,-0.11843637465710322,0.19725447101405286,0.3826773486012563,0.2785574790840334,-0.15663247203468986,-0.07102459430036782,0.16695396019923975,-0.18497035751862118,1.0,0.22476782866650302,0.008059446432007933,0.31169915016376865,-0.07904816451211966,-0.13245032106477936,0.3341099392052945,0.012545250869394509,-0.11673425393574578,0.34309983424005747,0.22136470074552203,0.37863095719514134,0.29023033167796264,0.11587752440507261,0.22825164652575358,0.2914544086501219,0.26775086724143543,-0.12416184733385993,0.014565933042905713,-0.10988357395779466,0.1685626806203372,0.16942587112548796,0.21279674065553128,-0.21087255970505847,0.3863831082181278,0.09535584261190912,-0.1283335126399747,-0.2167746241108509,-0.1941205874267672,-0.11891305846846277,0.32258042926110575,0.030878939667353743,0.2347563553976508,-0.009073269814285353,-0.2001187141147086,0.12589373102460083,0.1416143408389408,0.24389293196504766,-0.17351330577905089,0.15484000936542552,0.15951469781913993,0.20305036838710339,-0.20535324751917775,0.2992742276462463,-0.033212883725487904,0.20472897285259778,0.24953027792698365,-0.028404537862536237,-0.20141531604786206,0.242734454188973,0.0041550659643534915,0.03474248690259074,0.3885763495925949,0.2771505195664138,0.36629415620615474,-0.08222193310606651,-0.32969831992767523,0.08526593242600823,0.30204872875323374,0.2706235686316548,0.33625730485284844,0.21065506539153137,0.3775122457430725,0.04006974370661213,0.2361297343796751,0.1074139087792603,0.3123885575087167,0.38407387484879396,0.23217513511660204,-0.1333867562461837,0.290889973902433,-0.1498130206193513,0.13555301536983735,0.252486406981165,0.1928598258739041,0.23153702323398,0.19684614299163614,-0.0996444877981115
Hippocampus_L,0.23298277131597003,0.6760922360872451,0.8135715681207856,0.2063989171178283,0.1644006594618981,0.5561165654951499,-0.08208508716531053,0.41864834633008025,0.751261179412476,0.9195860732224795,-0.35314172419873,-0.16020847441056948,0.5344765308186513,-0.04886339380705034,0.6505386329067357,0.8353271949732421,0.5220546058302502,-0.1403963349945078,-0.5091608563319393,0.24967833552621005,0.6695791854581807,0.6387199145728508,0.851602364193503,0.7348740517038196,-0.4658435795081906,0.844670327651551,0.681130071367225,0.7405047370563889,-0.3605669465938158,0.18752896001044464,0.5698241062245606,-0.13091622334384662,0.22476782866650302,1.0,-0.4945755066524095,0.8206252853009272,0.31044572444501356,-0.5185997220104296,0.8831500178071598,0.32876545167275467,-0.49866859174987344,0.6764290598185411,0.8155075452123376,0.8421871581871091,0.797467731284941,0.7127708538947297,0.6313323355752924,0.8296430803651399,0.8773986723546027,-0.3648719711364685,-0.029995221020482365,-0.42040676511825575,0.42705778718343923,-0.0019761518552798025,0.8709290851678165,-0.28352719320314024,0.8101652364657607,0.12714245933353358,-0.3510557127751944,-0.2975598948433478,-0.011179328544474692,0.4480811010795673,0.8722602839903165,-0.13217955314122057,0.891952616232645,0.7973401154476631,-0.35119062280621216,0.5540165448264474,0.7119468385918399,0.7313073552157017,-0.22728169022297035,0.4276623819643869,0.28716969440217943,0.9106460034647221,-0.40189802003098185,0.8689191826982886,0.6392453876502782,0.7556964697517029,0.7027859991774027,-0.3167693459943732,-0.5290867535558389,0.8595041288585823,0.4372959255009061,-0.21999838242814004,0.7641418461827136,0.8223601346724736,0.8249846404407734,-0.12853493639287752,0.20495383211841625,0.5050886690233556,0.21446259748280802,0.513373407489365,0.7340324064348005,0.8009418460259832,0.8071770814662595,0.6828093691544967,0.3733922312832287,0.5409612326784518,0.795941493940636,0.7278989543326068,0.8891999325600097,-0.3998134354305817,0.6245566434783045,-0.31209541889867987,0.2517658922046207,0.13073507486222485,0.476658398474716,0.7806479125539151,0.3779168184285145,-0.47131893393738894
Cerebellum_Crus2_R,0.5135381912014474,-0.6471757871919865,-0.7494370990446808,0.006686765515027999,0.5516750364996877,-0.18389783062669904,0.5880576740711131,0.16864512289525757,-0.4195991277505414,-0.6637053009970935,0.6126113247826956,0.6021700018459051,0.0340200402656769,0.2561813069424871,-0.1534597174110546,-0.627677859140867,-0.6101828407751917,0.704607769944551,0.4604966130524994,0.12408915187211905,-0.4375317853304774,-0.022136693172872056,-0.7843131771916475,-0.6543746296771336,0.8487085913401635,-0.38822390284247776,-0.38079456285983093,-0.19134126828788475,0.8231894528542212,0.11788184070337768,-0.5526216468045766,0.2524840325944885,0.008059446432007933,-0.4945755066524095,1.0,-0.31360202424403805,-0.24060631606825844,0.9162563009243562,-0.4799316872837219,-0.051483897781838435,0.895902289744364,-0.6945086158622696,-0.32914310717212375,-0.46476561422881174,-0.46875450425397275,-0.3877967793430566,-0.3390095524787971,-0.42002243968638153,-0.2659152733818632,0.5759749321782619,0.2921467992268593,0.8626495674594183,-0.38747960928648273,-0.07685503028165756,-0.6030471372099175,0.7839768616421068,-0.2747197504635034,0.4304983455665738,0.8937788848544079,0.7994318824162517,-0.08366005203513775,-0.8186627281362996,-0.6936252092273117,0.1647268298094222,-0.565706071226862,-0.2917304623224234,0.6304953856011393,-0.3182796269112888,-0.1632378904864768,-0.16541819352054662,0.8048937053574055,-0.40426834310875565,0.4255161522277608,-0.6423176804786752,0.8719111303788074,-0.25074341905054204,-0.23682228717345305,-0.27921218062332864,-0.412745699302751,0.5461915371723377,0.6501693181779117,-0.3156301083314732,-0.02451654460342082,0.744551681861893,-0.5376387990284847,-0.5059005365868304,-0.4224725595653135,0.19409473599174515,-0.3265162670638168,0.0637137254509105,0.3832233979561453,-0.6931911761632162,-0.6883906920644418,-0.20422400395595736,-0.6686647774232198,-0.09882568838024315,0.11243598179413918,-0.39564978343879353,-0.45268924025846097,-0.17945022568336072,-0.5255193420805996,0.8944231814822485,0.1277219056120894,0.7562037833024553,0.2547812432929625,-0.19400469217099622,-0.04497507732258535,-0.6754654828231466,0.02946243227538201,0.6475931320456015
Frontal_Inf_Oper_L,0.23151141790512986,0.5741635910903928,0.633518107565196,0.44331863127484017,0.19537013103241788,0.5995918384577033,0.04754218486309371,0.5350754982998182,0.7203143078659316,0.7162203159840306,-0.21509344672419972,-0.06344401069688094,0.7393927767962645,0.20476754707075623,0.7465013767586992,0.6855935980501254,0.5283936245607374,-0.12655012543923974,-0.5064867886294973,0.02551427814637154,0.5061691672103665,0.6522944821247946,0.6920101609052441,0.63839733321932,-0.3590203541866885,0.8113550577132606,0.7322192224880701,0.6676226773275923,-0.24468590337656368,0.3048069466240567,0.49177108012973647,-0.06400821775680851,0.31169915016376865,0.8206252853009272,-0.31360202424403805,1.0,0.2692380970195272,-0.38230975254677807,0.8727483854553506,0.25279155191046937,-0.32987614820989936,0.5924731256991065,0.8407955151800582,0.8381002722130161,0.720488405862503,0.5480554548504405,0.5680010180516689,0.7488576313642376,0.8535139698438065,-0.2581943229204978,0.10351480455853981,-0.31173852740172486,0.38777233593051297,0.19046055177523152,0.7410070465048507,-0.253547218443899,0.7881790030820395,0.2929773271107999,-0.21402755761174003,-0.1984405207135461,-0.14869771336036516,0.28418011537512705,0.817686394897874,0.023575741784697568,0.7571171079611745,0.6286448864432291,-0.31250211736499295,0.4054392125061748,0.7265239856739002,0.7146046306354695,-0.10834024142173093,0.37804302775333687,0.42084252463168514,0.7807046607298175,-0.2820276411805975,0.873365293186386,0.6394358399622718,0.6571207159755312,0.651480657142803,-0.19323876842653737,-0.28496258025287013,0.8244741680827742,0.38406899491197627,-0.04824483379509311,0.7565191522497644,0.8093384537223188,0.8777875855622275,-0.060860466953604614,0.2170863082458283,0.5254532110121325,0.39143243103973674,0.4165408075938514,0.6132019297007721,0.7927805063653622,0.710196063514084,0.6360837964693017,0.5270897879034627,0.47076123801552305,0.7059044504799251,0.9137454120550133,0.6929353683458909,-0.2803638993843363,0.7281683668291558,-0.16223339705467935,0.30966969732106797,0.33776323289697885,0.6311570097991055,0.6035186695970041,0.36493163472134577,-0.3309496201728307
Thal_LP_R,-0.07691576040914526,0.3048006087515186,0.20713763975525304,0.1908098977341884,-0.14421177392573553,0.34085659263265145,-0.07134641700062633,0.36019585727419723,0.06207878137951951,0.2784192685041366,-0.12224705099139196,-0.19408256405635996,0.25971674392836364,0.4403256571431277,0.2031923382174927,0.09818161048021239,0.2407637844940924,-0.20373187879744692,-0.049429972309357584,0.21845539231431127,0.4344477921150412,0.01109947996447191,0.23970536515696628,0.20025126667437385,0.006447806325507348,0.4053531050092735,0.51588528173873,0.06261838648494446,-0.2299517233385057,0.5820069860066003,0.3500594188956241,-0.1392712846415302,-0.07904816451211966,0.31044572444501356,-0.24060631606825844,0.2692380970195272,1.0,-0.2946802403172998,0.3077071835536468,0.5348815621705084,-0.08672673216189986,0.18019183251575352,0.3396370075591856,0.23654837943463736,0.2430714875901149,0.06026163664227381,0.1797003593056352,0.2740615540548785,0.36787988178749015,0.2970362102341375,-0.28354142143368477,-0.2653136590768401,0.2588924792034735,0.17305521391166095,0.14185323976805497,-0.24149430500992755,0.1137888582201709,-0.1959638791682223,-0.11378873343913075,-0.15840101502057105,0.10959670129159312,0.24193037714628254,0.3052229457873603,-0.08467357073201115,0.17860020731744736,0.3962245320196888,-0.35548782831493586,0.012062906952257323,0.3039992336924877,0.4225093169695748,-0.06602065847843866,0.6172666172931672,0.11469965725381058,0.3894316320103834,-0.27478648333052136,0.24160117588939797,0.3195177686874357,0.015269289026770425,0.5678769654233157,0.2334961187081002,0.12497171786885475,0.26944169739313295,0.16783232075449075,-0.06876117364469284,0.1645683118138792,0.32421773991014546,0.1121525214768675,0.48612195911269124,0.24521024862883983,0.21802215127466437,-0.20443421796972294,0.3502885436233436,0.14346348288768096,0.18283853164458314,0.195555577803376,0.37015756947484935,0.19372359135320819,0.39699119397208793,0.1422522730606406,0.302912838869177,0.16527786102501518,-0.17300725016061058,0.09214096013019324,-0.03988753498875828,0.4632428309726823,0.19942702573315552,0.5918598846216648,0.0905757410856383,0.24249906362176757,-0.47659287330240324
Cerebellum_7b_R,0.5249502999574694,-0.660944714064764,-0.7375998636003323,-0.10480819773161366,0.5580144279174971,-0.2503297192519692,0.5923726677190831,0.1457974873251461,-0.4819802323765651,-0.6636833194947487,0.5861222234170933,0.5768916035729436,-0.051506811528067936,0.20843989074498684,-0.27826322674484016,-0.63462463320499,-0.6748990640024735,0.7379094472435129,0.5143542923870116,0.1554307344150121,-0.41126673845134526,-0.008376622743487662,-0.8121770435840733,-0.7153562475487317,0.8395434630475156,-0.40566222530879187,-0.4529316020420536,-0.20893301046555113,0.8618178559116373,0.10422369844964836,-0.641493290205171,0.2971006235127354,-0.13245032106477936,-0.5185997220104296,0.9162563009243562,-0.38230975254677807,-0.2946802403172998,1.0,-0.5305256291153769,-0.06352461644647607,0.890052963232096,-0.7139256314321072,-0.38580451955246914,-0.525081178887231,-0.49747266617870817,-0.4256226365347821,-0.4105421648651329,-0.4440156533337621,-0.29866141609017494,0.5701450686606121,0.3085690837830593,0.902720613363077,-0.5042466810533814,-0.2096609919155248,-0.5824504335225728,0.8185572913388611,-0.3356751891977654,0.4359781976480383,0.9018201907232454,0.7732971430591117,0.02746504944264548,-0.7593095278465869,-0.7485043706907093,0.056272516229218056,-0.5534283455572993,-0.2845133319658075,0.686263828914745,-0.3531270980976285,-0.19382329747582255,-0.19374783239579182,0.808265593713089,-0.4553332293007123,0.32165956143046665,-0.6525464148848847,0.8972308982427829,-0.3017135261116142,-0.22670754704371934,-0.2554298551610415,-0.4878938873255172,0.5167334516807853,0.5753250687690752,-0.324930325692361,-0.029455530123730454,0.7406393062540806,-0.6205055805607428,-0.5592070700534731,-0.4660235841981242,0.17586787836506013,-0.2237809873739584,0.06295326596499647,0.30359303271821847,-0.7847824759393839,-0.663354854726509,-0.17683892885263608,-0.7289249528786902,-0.11566814438310374,-0.015447594949720114,-0.43756219552010217,-0.4311889243896673,-0.2748922928752444,-0.5050434736629199,0.9110610214794111,0.060181711359507076,0.7455972399037839,0.17091546463939272,-0.21923259675213028,-0.10249654746847416,-0.670082207602482,-0.022445698774781035,0.6692059864311901
Frontal_Sup_Medial_L,0.15684548620287334,0.6802071244833494,0.7928705823368245,0.3967558285181368,-0.019533222551046392,0.6491575428692151,-0.2735462199097584,0.5023103259866084,0.7446493557926461,0.8190065139717719,-0.291081957809781,-0.23362635953702357,0.689125955127342,0.102312385498641,0.7128196440666869,0.8507668471212938,0.6378087251200214,-0.35074577578024424,-0.6285260810082482,0.053996327072318065,0.6329960899936271,0.6634762098012842,0.81652489178617,0.7558114274145903,-0.5144799119128901,0.8673751357320901,0.7879849497822815,0.6218500326326503,-0.39199477881863304,0.19981249442541035,0.610456744194277,-0.24555504137562584,0.3341099392052945,0.8831500178071598,-0.4799316872837219,0.8727483854553506,0.3077071835536468,-0.5305256291153769,1.0,0.3066861802032679,-0.5291010379192751,0.7834711079510355,0.7287334651877581,0.9718235849341657,0.8769280410437538,0.5417260557663803,0.5722472735689867,0.8613300060512236,0.899049135490407,-0.28961549273339054,-0.08569910350243821,-0.4441784171168692,0.4506193025752162,0.23678280852552944,0.8529869270791265,-0.47801888306225443,0.768231053559459,0.10248569419697214,-0.3988461065891503,-0.4417523213727886,-0.17058381684254065,0.4065834443081949,0.8880677294814295,-0.0268495951865206,0.8363565040688408,0.6138617663996174,-0.44735028523734244,0.48901568549755314,0.6569897992199992,0.7239493941091161,-0.3440047997010378,0.5258489814734727,0.25920523841227255,0.9059118894411328,-0.4933127469097893,0.9320820577334339,0.6730359825701033,0.7043628630271246,0.7969049005514123,-0.27755467956448004,-0.4990311269126666,0.8746492506378137,0.38395630528565977,-0.17787014434861645,0.9078115043730705,0.8997290711526983,0.8456045600932122,-0.036021524342755136,0.18502556169831536,0.43240474129825424,0.24053421031212677,0.6330397474409679,0.7478579087721291,0.727939756249988,0.8252412610804599,0.6543742443759643,0.3915793399859207,0.4516830319961424,0.8452975077503224,0.83434978419943,0.8374527522064651,-0.4362006084385902,0.6143914651608415,-0.33098892156524146,0.3399744522456871,0.34161568211062365,0.6403385557182141,0.7410220022806734,0.4596971846904831,-0.49748578132925325
Parietal_Inf_R,0.18772907702760266,0.12936459564117503,0.16978212449722013,0.17003733708846747,-0.010549973609598908,0.32385513482951644,0.041604629944732546,0.3150020391323495,0.01134826218095014,0.34225767199008095,0.08112407067393117,0.013434866771512932,0.1047115015200713,0.4800913082134544,0.22340473630629504,0.23642817600000357,0.025672981303578903,-0.06418280090718737,0.05273039741316928,0.4317203192194333,0.48046193869454196,0.23477514300406174,0.21879085094615122,0.08908915664906339,0.2611025763525579,0.43812478184845627,0.49871650907102544,0.11209667710281367,0.04612106630291495,0.808112529957474,0.21743768951833753,-0.06976373680572645,0.012545250869394509,0.32876545167275467,-0.051483897781838435,0.25279155191046937,0.5348815621705084,-0.06352461644647607,0.3066861802032679,1.0,0.011372919930366817,0.07537014770457225,0.3361967797021579,0.1881334877752786,0.21632616351496786,-0.017628785897864582,0.22096143924999442,0.2430279105099783,0.42214854672335694,0.579278121279008,0.06495245176177769,-0.0889860745742747,0.04143201697117812,-0.1153629251626957,0.2235896484382646,0.00201798988025159,0.19182010310827816,0.052038282022068685,0.05586508306971966,0.050571445862589444,0.23804230299829093,0.12945573465532462,0.21435639559374497,-0.1774952181923433,0.25125911451756316,0.41223729781107754,-0.2766051917546446,0.08659055440322884,0.34438826690743074,0.4234568116118697,0.12862148214850466,0.7886591562845442,0.2659125408580658,0.3453987848433575,-0.07046075653301538,0.3059526836065675,0.37847650110993,0.26754437252790886,0.7094032722694533,0.4021466344852814,-0.039300059156434676,0.42995128965321,0.40611680130020383,0.03621567274871423,0.15720984432121116,0.23803004740722783,0.150796399041198,0.6574111354108311,0.23231764529659107,0.5011897856051741,0.10769671515033838,0.1644883912491783,0.08629199244595817,0.1957897665200077,0.1523464537443732,0.4536950416448565,0.13465151861352,0.20852718812914564,0.4014471014173391,0.2532227793628419,0.313673610799421,0.018350443823169176,0.33783120032231123,0.1709800617651309,0.8066210720067554,0.015942601103589565,0.5934680829485697,0.11046343974980825,0.24672049330133947,-0.206187820807298
