,Thal_MDm_R,Cerebellum_Crus2_R,Cerebellum_7b_L,SN_pr_R,Occipital_Mid_L,Heschl_L,Frontal_Sup_2_L,Insula_L,Cerebellum_7b_R,Thal_AV_L,Insula_R,Pallidum_R,Thal_MGN_L,Cerebellum_3_R,Paracentral_Lobule_R,Cerebellum_8_L,Vermis_1_2,Precuneus_R,Frontal_Sup_Medial_L,OFClat_L,Rolandic_Oper_L,Cerebellum_9_R,Thal_VA_L,Parietal_Sup_R,Frontal_Sup_2_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Caudate_L,Rectus_L,VTA_L,Thal_MDl_L,ACC_sup_R,Thal_PuL_R,SupraMarginal_R,Vermis_3,OFCmed_L,Cerebellum_Crus1_R,Precentral_R,Thal_VA_R,Cingulate_Post_R,Temporal_Mid_L,Calcarine_R,Lingual_L,Putamen_R,Angular_L,Hippocampus_R,Calcarine_L,Cerebellum_8_R,Precuneus_L,Cingulate_Mid_R,SN_pc_L,Hippocampus_L,Frontal_Inf_Oper_L,Thal_LGN_R,Vermis_7,SN_pr_L,Thal_PuM_L,Frontal_Sup_Medial_R,Paracentral_Lobule_L,ACC_sub_R,Temporal_Inf_R,Occipital_Mid_R,Parietal_Sup_L,Cerebellum_Crus1_L,Thal_IL_R,Thal_VPL_L,Occipital_Inf_L,OFCant_L,Thal_PuM_R,Vermis_10,Parietal_Inf_R,ACC_pre_R,Pallidum_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_4_5,Frontal_Med_Orb_R,Temporal_Sup_L,OFCant_R,Rectus_R,Frontal_Mid_2_R,Putamen_L,Olfactory_L,Cerebellum_6_L,Thal_LGN_L,Thal_PuI_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Cerebellum_9_L,VTA_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Postcentral_R,Thal_VPL_R,ACC_pre_L,OFClat_R,ACC_sup_L,Vermis_8,Cingulate_Mid_L,Vermis_9,Cingulate_Post_L,N_Acc_L,Postcentral_L,Cerebellum_3_L
Caudate_L,0.5840450456501683,-0.568784383828959,-0.6650825660114804,0.4009193294139695,-0.07964957905565691,0.7866027075755194,0.8568391093686731,0.8252388961625732,-0.5942260423606515,0.2913187015466886,0.7907818879206442,0.7894058212765916,0.5120132278903905,0.03429581698116319,0.683448977058401,0.2545446677645291,0.30076585714298926,0.5715793556674839,0.8837895476214986,0.42394369035420365,0.8792897368016854,-0.3185989014328473,0.7607418633451504,0.37108160671191326,0.8144226202163644,0.861090879250807,0.7025157879453633,0.8437897318620828,1.0,0.8690611003863312,0.07786337284600134,0.1334837804588498,0.8959634052270297,0.8139518051179697,0.15958989552904224,-0.45652654959214195,0.537254735815238,-0.5265751310239297,0.7873050051387829,0.5835247202044985,0.8350702044504619,-0.16610751393961873,-0.29563851409421016,-0.15672768979292984,0.8589615425238534,-0.2466188965256698,0.902671736399367,-0.6134393074795725,0.3775436002647327,0.5147161232076,0.8587565194287977,0.5169867332455553,0.9002854813864108,0.8201024727175983,0.7343666286413981,0.5067588797070547,0.22930845938275343,0.829503535255602,0.801316503685631,0.7116133016760618,0.5672410959806254,-0.18210013564843336,-0.2056398482285708,0.28472768970267315,-0.24356444010833914,0.6725146779899988,0.7318797892502871,-0.15108895494272984,-0.04243815873952535,0.7965591393671723,0.44730785544235024,0.24084157452197857,0.6567621868028738,0.4365961655204184,-0.380122157461838,0.8055154286386459,-0.027578642370627886,0.4723107671567412,0.7908034690685667,0.5712480370454354,0.8019184199816773,0.8415098728034156,0.9120750954172487,0.8252991686315447,-0.423641270659382,0.5341219718064939,0.8145433444225267,-0.23064276924181254,-0.3279880587324174,-0.020140726258616126,0.5591777647963645,0.7452944438188924,0.36165804712066235,0.6593009489456699,0.6823567952657896,0.7435953496350033,-0.5526232663733288,0.791039250295884,0.4929013165802049,0.8482138564937032,-0.4181873182353692,0.7575750784662468,0.8732902116806662,0.43386244472480273,-0.21119897705812826
Rectus_L,0.3820743573120119,-0.6686647774232198,-0.7646133100829099,0.2362263285981589,-0.14112872260062084,0.7395438562508964,0.8370180465465019,0.7723261782544723,-0.7289249528786902,0.21807087941369177,0.8082316441194534,0.6233277155206125,0.35273546794825494,-0.23043886048056253,0.6574440762053998,0.15763022084529044,0.1828823087388546,0.4355007078187192,0.8252412610804599,0.5609561042144358,0.7842798651274433,-0.44748167519150556,0.6203065918858877,0.42929166679514724,0.8161775326525643,0.7704224896462766,0.5967129848940804,0.7201014014389668,0.8690611003863312,1.0,-0.029183104445231527,-0.047222535257848086,0.8702887800574081,0.8167850095546323,0.05342014273084387,-0.6638831108755472,0.6002298464076326,-0.6738054909089434,0.6675444989759957,0.43469523565195095,0.7739592505394278,-0.3704129965481664,-0.4905105878087422,-0.3582926254566695,0.8226315126738039,-0.26704726337346735,0.8421976352802439,-0.7463431506735608,0.18061820223568179,0.477644547294959,0.7005000271481083,0.3998885551683867,0.8071770814662595,0.710196063514084,0.6281182424468262,0.638005949575742,-0.0053215953523904295,0.7103443217969206,0.8050235710146149,0.6388443926935388,0.7050611782804878,-0.32603136438973784,-0.31818546562475253,0.28625998681599135,-0.3185914280191594,0.4084943361432009,0.5844377682494681,-0.1419411294456749,0.07525014291895939,0.6296114275699682,0.5890749609909568,0.1523464537443732,0.7382966878154885,0.16537452321007495,-0.5978834960100025,0.8006810390884151,-0.23335880533684958,0.4861711861501938,0.6723866940788726,0.6138453807368487,0.9325897637474391,0.7232007026713902,0.9143552591844561,0.9085403032201457,-0.6005307529896413,0.43151795565587614,0.750338188567236,-0.13754910168130208,-0.5794442312174819,0.02397676512540939,0.49148607151423157,0.6341075571851152,0.3127758649214614,0.6528027847111341,0.5166035513627236,0.8633661424000839,-0.6876497429319001,0.6773501087097968,0.5111864237200678,0.7302671371290117,-0.5846466314190616,0.6171156699724809,0.8993188290568553,0.32168048005941763,-0.43718382801271755
VTA_L,0.23942273039432033,0.12408915187211905,-0.0694894077866176,0.48647496325975004,0.24506551562413165,0.07634467201263924,-0.011610581420026538,0.09118978713120961,0.1554307344150121,0.2690681815411452,0.1364740793299556,0.14427445337638511,-0.0023319210976403336,0.28911835696456356,0.06373343676159209,-0.023419506810106554,0.3058716927579057,0.35307635193991177,0.053996327072318065,-0.1275614613981789,-0.04750751754419705,0.15534169508319198,0.1101308965768824,0.14972277086609734,-0.09589383506378232,0.0888103849933817,-0.015595704232286147,0.182361830683091,0.07786337284600134,-0.029183104445231527,1.0,0.1309084173767002,0.06700827606611222,-0.11109352697050465,0.35543086763949966,0.24738164730039627,-0.18839122730130486,0.22531650335719006,0.16707665587285944,0.13399378492840933,0.12049730222255428,0.2585996169461902,0.27377006576882323,0.4199905531936514,0.022861897194325097,0.2133808086247499,0.15968438042612032,0.18377178078712467,0.11511170413053176,0.23496128541154246,0.1862325985650659,0.17869129086124577,0.24967833552621005,0.02551427814637154,0.1575384002886756,-0.09783385678277759,0.11600922716447098,0.08607357042697908,-0.08559547031887765,0.14848263629288402,-0.03195656738056562,0.205010493887818,0.10076217680969293,0.15835554808034832,0.11909787492683373,0.17145464389657036,0.14714555402411447,-0.1218040495903963,0.18018881990707009,0.20454399946826005,-0.2009299539243077,0.4317203192194333,-0.07803767692184757,0.40743473525233787,0.3004767053408414,0.032722164869397184,0.38071238284058523,-0.29231875399163537,0.13416883649337527,0.06971442087798235,-0.09383245871761339,0.1378977746899068,-0.025396017568467807,0.05497760220648829,0.2953161872653095,0.3140689118761507,-0.11799271496920712,-0.21344235910709686,0.3062014818153785,-0.2326467841251517,0.17287635853408104,0.25395552153541645,0.11919235140733014,0.18001380721822496,0.32636627255934486,-0.052664101426584765,0.0844801295638311,0.17673358638037126,-0.005140579388729988,0.18005792317147656,0.15083838471628525,0.1802702890253358,0.06549125132913436,0.11680607976756999,0.4189379051752469
Thal_MDl_L,0.6124990905817469,0.4304983455665738,0.35681702067221643,0.15601330816395195,0.023132686962975768,0.11247940910570829,0.05571378090540419,0.13008224789676254,0.4359781976480383,0.06812883158647375,0.027875479574166105,0.2882706201774151,0.1748478907355208,0.6162606155766162,0.05047650741968961,0.11839148203307727,0.1623574164738577,0.3354115410806125,0.10248569419697214,-0.1026681945336681,0.1152968628997439,0.4225493076539397,-0.011982673797563194,-0.15155352576708137,-0.0420785760219761,0.227176030268677,0.28654200553773124,0.2441541305270838,0.1334837804588498,-0.047222535257848086,0.1309084173767002,1.0,-0.07588082942479632,-0.04202552077126851,0.2388433836306155,0.5241480435978969,-0.21778314969611573,0.47849842349841715,0.31139077505415635,0.12533543189361734,0.12591982907621327,0.48797924837821166,0.5015373834630514,0.5307397729588121,0.013779721935924241,0.06349890981425652,-0.00713127485619197,0.4429492235976803,0.38783049044818446,0.12104305625419755,0.24944528447600806,0.11935334216497769,0.12714245933353358,0.2929773271107999,0.01111685667133917,-0.3485882896903451,0.40448921844661995,0.332315211590961,0.018243241072271564,0.1635280020672681,-0.07738702127653765,0.38871080685527787,0.13485214159999168,-0.0818148084069542,0.4863827741800911,0.2803746603200169,0.25719397433567587,0.09240982950609236,0.00700275755522585,0.42982788428271645,-0.24944526104029907,0.052038282022068685,-0.3496459938270152,0.2690751012464697,0.47593338935164536,-0.02375351345041632,0.4714964523366957,-0.03048275195626399,0.21058015226414722,0.020125688752532553,-0.134787085390465,0.24626020458983414,-0.09250418016768344,-0.18433674975147224,0.43892700906188786,0.02597364791022473,0.09256308276864642,0.019033869082371774,0.5178524574837023,-0.07038752064353586,0.11584631306267015,0.18907088133397454,0.16028132167082965,0.006961176639151087,0.319573523514002,-0.13577778869464874,0.11953556052990948,0.13651345223700803,-0.25623972883872803,0.19494267914466246,0.4492980553205667,0.34507848999508295,-0.09873052551056209,0.2569627240469586,0.5021122170990292
ACC_sup_R,0.43954165211869906,-0.627677859140867,-0.7657541573263543,0.3550982759881474,-0.08064679708471757,0.7256585695908658,0.8471079026436767,0.7584713491773354,-0.63462463320499,0.2730099678159599,0.8220018750678384,0.7062110858666483,0.4334371880543903,-0.14011296290043024,0.6175211276578059,0.11069907400300312,0.3388454307507454,0.47031037579854434,0.8507668471212938,0.4789184058733424,0.8001563850750236,-0.41319605137368004,0.687000879271002,0.39560463684758695,0.8009542203568456,0.7911200125281906,0.580851550884101,0.7498754668167323,0.8959634052270297,0.8702887800574081,0.06700827606611222,-0.07588082942479632,1.0,0.8307230098085978,0.1161624947685157,-0.5487715353310314,0.5217294556536719,-0.5850068066734179,0.6805059656530029,0.5577439402962012,0.7833983454751371,-0.35165384663728444,-0.3929105668728162,-0.2856255357614397,0.8358316998477956,-0.24965202852918525,0.8559668989603475,-0.701210107025107,0.18161566549182556,0.48324610169287424,0.7929325103953158,0.38667218861502006,0.8353271949732421,0.6855935980501254,0.7080793628497845,0.5899138033061863,0.04011466350526482,0.7405834485006398,0.8053015978357024,0.6421325538888939,0.6734768436558178,-0.21293448968367523,-0.22989762928987137,0.2902167613827077,-0.3909942998112094,0.5241972798275355,0.6497744284306707,-0.15953338524487048,0.02433317635548065,0.6948449940005248,0.4438344870515859,0.23642817600000357,0.7547685874303144,0.3272869839396105,-0.4781775192356775,0.8157095636236208,-0.15275558762371044,0.48415653070449727,0.629018361975722,0.43678378352329944,0.8175419434917366,0.7762813403921555,0.8680644506157669,0.8881568045984637,-0.5539114298021827,0.5024425665145198,0.7645721457769948,-0.17139285153418138,-0.463862705139425,-0.0019897140416808377,0.4750951044581026,0.7771494888821248,0.3071065408905299,0.6278365069553115,0.5572762028949443,0.7964979379758858,-0.61442414751814,0.7931831740975157,0.5244047749299222,0.7673967884170726,-0.47679066106817364,0.6418571964475398,0.9192320822733484,0.32353244940724146,-0.3225024959681525
Thal_PuL_R,0.39645540335697094,-0.5793129330367068,-0.6636733919765004,0.26298806266212277,-0.22616064302220323,0.6544318150346106,0.8007270738421957,0.6698731188996178,-0.6155528333026519,0.09931929046132759,0.7659625206086306,0.7011326117193009,0.3949710181772336,-0.1283075868474571,0.6073561808440676,0.013092782586126043,0.2987032491788969,0.3671464816441275,0.7686537840885072,0.38621931147726696,0.7496111583426419,-0.3600408065880123,0.5911452480242085,0.21731804359029203,0.8061319533703442,0.735514373621777,0.5360225580250169,0.6282378339829472,0.8139518051179697,0.8167850095546323,-0.11109352697050465,-0.04202552077126851,0.8307230098085978,1.0,-0.03899176853265156,-0.551658442992447,0.4743990877281678,-0.596558599964568,0.6106777856452656,0.43060659395611595,0.7383481412054755,-0.35574461758801856,-0.39660373223441364,-0.25049761714033414,0.7609857190800267,-0.4103315296506191,0.7587482799398163,-0.6536861217336487,0.13009878496995733,0.3826773334072634,0.689240282715433,0.3040378131485081,0.7280094508071727,0.6515006821323979,0.6733614661369521,0.5922778108676826,-0.005752121384161532,0.7366920252601662,0.7708556947088104,0.5873721633768566,0.5701189380938814,-0.1630832985533059,-0.23421540688604656,0.10495437307734733,-0.35090428260458395,0.4662505822206083,0.6461791297047419,-0.06304591781900544,-0.037009098764629364,0.6059137969637025,0.4555077172488052,-0.037101364938256116,0.6334589214697149,0.23181615606040884,-0.505178739830306,0.7649396289572717,-0.16576572961865424,0.48401207668102464,0.5512258598522348,0.46858687741259175,0.7585483250176458,0.6852169211579829,0.8098182727178165,0.7779055932892543,-0.531178822163909,0.3073046614980062,0.8033180205785331,0.019309159580384632,-0.483743252415492,0.12719317941632785,0.5139680889431532,0.6150004722811463,0.3631509509849811,0.46477843687270837,0.5100613340273268,0.7626593002790495,-0.6356223148040453,0.6307983194105007,0.45661161706507397,0.6578481124432535,-0.5254533352277727,0.6065164722602275,0.8312147470820898,0.2399457475766338,-0.36585645898245334
SupraMarginal_R,0.4796882152762263,0.2547812432929625,0.14137822957899335,0.4629064344288084,0.03395511360583889,0.29838829066847733,0.2570833704392676,0.2855795519807315,0.17091546463939272,0.4920408327420935,0.26673363904032465,0.28135794639118766,0.4328171031326811,0.13482887392670745,0.5201071269805547,0.09341063927221147,0.3855383054746214,0.6585815481735482,0.3399744522456871,0.1275572345263081,0.16662953977885298,0.3192267803748532,0.3262203862595775,0.6415897537736466,0.15983878903287457,0.38356504668473573,0.37363344089845657,0.46232930998639454,0.15958989552904224,0.05342014273084387,0.35543086763949966,0.2388433836306155,0.1161624947685157,-0.03899176853265156,1.0,0.3053531176148697,-0.00873897642048696,0.2507242344725358,0.5867326872594705,0.445535655851633,0.12561843049221177,0.11600502926004058,0.20624215461790554,0.16090539049739036,0.2562998451330359,0.6183797959938016,0.2629328497981318,0.2702531358434807,0.21867581534667144,0.7393855154682002,0.44214641224432494,0.2527656786422865,0.2517658922046207,0.30966969732106797,0.23954025690114145,0.08860373279292832,0.275337165522633,0.19439361943809225,0.19474738063612404,0.640719728917001,0.13063402560159995,0.37898950122867997,-0.023702262768418775,0.6647010160971606,0.18056270741411662,0.3257737117741882,0.09679380832356116,0.03156729614846975,0.15133420477273507,0.3461254957071313,0.1172515394238866,0.8066210720067554,0.05641608398109106,0.5199505813934214,0.09495332353828886,-0.06799726185346357,0.1208325600450916,-0.04161357117215836,0.27740170195761776,0.1038626777987764,-0.039325442777273636,0.3979544311875627,0.08761802655410254,0.0026695609789641203,0.2116343468549211,0.3624174113452325,0.01445464980639977,0.009793396646896057,0.31159552219892905,0.1403243327097228,0.08273742581527574,0.20426932947934898,0.22917041171846886,0.6823314210422677,0.4996155095745346,0.007554203621751666,0.049882477173575517,0.3362049472280101,-0.14330227929680964,0.42539908695305434,0.20802260829393446,0.23881924001327834,0.062228798864852476,0.6907591234297984,0.35701005138554676
Vermis_3,0.22656230412703474,0.8937788848544079,0.7347056429986334,0.11219072502359824,0.06198354292964529,-0.3628959408603418,-0.4216101049679241,-0.3996545982713,0.9018201907232454,0.07220761730096582,-0.39956078517178173,-0.17543794297425472,-0.06729919571612483,0.6894379509720119,-0.3033628165361373,-0.16282204944141948,0.15564174924617047,0.1260706234327811,-0.3988461065891503,-0.4827372959522,-0.35335681953716147,0.7472149913900141,-0.28453687693167784,-0.3932878198312136,-0.5338572474507087,-0.21208160819093141,-0.10745014032229376,-0.12734157250100384,-0.45652654959214195,-0.6638831108755472,0.24738164730039627,0.5241480435978969,-0.5487715353310314,-0.551658442992447,0.3053531176148697,1.0,-0.37902533310532915,0.8929500605114167,-0.07243405339206123,-0.10746765965879908,-0.3473657071135708,0.702121520008085,0.8316247894366865,0.7609925819542076,-0.4101479601843056,0.25189247733046394,-0.5110395329412984,0.9397395584082925,0.04933592133177231,-0.12303192129206292,-0.1546675292380187,-0.21574059899681436,-0.3510557127751944,-0.21402755761174003,-0.2946278101007468,-0.7540800999748297,0.3049338137558152,-0.1551918494572535,-0.5364441144814571,-0.17352069870288947,-0.5918727447974717,0.6169923742779821,0.31261866265389526,-0.2062557045161539,0.5489316412694244,0.006591104436698255,-0.03336078763348356,0.07370210113860325,-0.00275236119045413,-0.0891628161535748,-0.643353133367498,0.05586508306971966,-0.7677890423623943,0.22638989034903095,0.8891592664632298,-0.6116748455046508,0.6824807855683619,-0.43389736535506307,-0.21740367640431632,-0.3751777819341719,-0.6510666138592046,-0.1423739861423188,-0.638647754229248,-0.6784743343841314,0.8274956157507503,-0.29452548210277313,-0.3487035931353143,0.0945292618617173,0.9403254032519607,-0.1660288934506986,-0.33192971968834944,-0.1259807452401088,-0.18722861119522272,-0.3643748281829599,-0.0003468442543094267,-0.6992651112616423,0.5294970186803493,-0.36387201349354603,-0.6992402791513916,-0.22046391681560348,0.8656476967990933,-0.024757517139738127,-0.5559298599695146,0.07462124632336384,0.8610077135592461
OFCmed_L,0.05837966390854381,-0.38747960928648273,-0.4574355943508333,0.01351640490350558,-0.07365624340387036,0.3649438473921449,0.4492675625152478,0.3401423756786115,-0.5042466810533814,0.045964547937071415,0.35818308063760884,0.20434569181941742,0.13545457893344717,-0.20791990670248828,0.42270439663977105,0.23438735714107106,0.0017584633838540983,0.2443804412988307,0.4506193025752162,0.24689985114799978,0.5185754340468675,-0.36173870210193265,0.4242630482667941,0.19130086124191487,0.45524879719546585,0.4404337276650952,0.3423617777296357,0.45898995494306427,0.537254735815238,0.6002298464076326,-0.18839122730130486,-0.21778314969611573,0.5217294556536719,0.4743990877281678,-0.00873897642048696,-0.37902533310532915,1.0,-0.5116285450636057,0.3836284418751544,0.16524063093519817,0.4531773164046776,-0.12426268144839707,-0.2828844164128768,-0.2758469232027831,0.5683085579546096,-0.2694635644676942,0.47521981057796137,-0.4447362808172088,0.11378384426675812,0.20118255840283888,0.3992415926041021,0.33593525844421984,0.42705778718343923,0.38777233593051297,0.34418978025699737,0.3154112987949512,0.12852116483752438,0.5108113208971419,0.39553909989246716,0.3628919503213357,0.23219368683807662,-0.3529193957456745,-0.1950461944989513,0.1521615093572584,-0.27280948555531603,0.3291438963715109,0.5057909306337537,-0.13274542403684292,-0.15020030507207022,0.2559068700309648,0.37263971834544884,0.04143201697117812,0.3470969471094769,-0.14782277739843402,-0.33091588811897893,0.4161676360996574,-0.06486223795308252,0.31143345860040883,0.499913172628989,0.5492028346278404,0.6728663599443131,0.39811821202699127,0.5822835117916546,0.44646691584877324,-0.37757778679647924,0.011157715266443506,0.6545926988689819,-0.11215752704026383,-0.284781911019323,-0.1117414918572586,0.16032002058853906,0.2765493991085169,-0.1824761982743357,0.3516979785319082,0.33546178060291415,0.43516655407718646,-0.32694792968306285,0.1698984893619703,0.2859921642633266,0.4985123531106317,-0.34596585536814745,0.38001746380199775,0.4768545037069648,0.19534663154940138,-0.27534040409760824
Cerebellum_Crus1_R,0.15628377221561943,0.8944231814822485,0.7063550457211512,0.04635129235008021,0.08371344485167746,-0.3593072953333193,-0.44592683440680386,-0.40006652845077295,0.9110610214794111,0.010130948703120701,-0.4026019532872058,-0.20542585086508003,-0.07566218240419893,0.6094748242799938,-0.3962796851333158,-0.18533180372153626,0.11290249567573239,-0.007235038199886031,-0.4362006084385902,-0.4439513819709859,-0.4487278015670644,0.7302591481429757,-0.3400577331749978,-0.36554982006926506,-0.5323150414535965,-0.27747375125497187,-0.16899579031503073,-0.22153961353385174,-0.5265751310239297,-0.6738054909089434,0.22531650335719006,0.47849842349841715,-0.5850068066734179,-0.596558599964568,0.2507242344725358,0.8929500605114167,-0.5116285450636057,1.0,-0.15553902249007226,-0.12118714511795885,-0.44117048236757567,0.5762570732654945,0.7268090019173327,0.6342339056280273,-0.48789353287945436,0.29224154732066676,-0.5429724818888195,0.8803458477855148,0.18261075295090248,-0.15881288642762142,-0.24776044073221862,-0.2291240716663065,-0.3998134354305817,-0.2803638993843363,-0.36953301247679865,-0.6398203177145182,0.23906977328103274,-0.2530087614181894,-0.5084741640220487,-0.242487151604545,-0.5125526459545692,0.6426145687694783,0.2927279380567076,-0.21028012686902747,0.5981290304099764,-0.1305708412689908,-0.19114213366678204,0.07685699418686111,0.07724144461100109,-0.15508188742844056,-0.6057548909488464,0.018350443823169176,-0.7138773373750604,0.19109064335511958,0.7845935107153762,-0.5898787852853185,0.5040572531009156,-0.4218811550074801,-0.3307946005165005,-0.4426874015666526,-0.6832173410635084,-0.20341121223955214,-0.669549746505661,-0.6787686297216408,0.7857057922905487,-0.21260651205204636,-0.4517006669587579,0.13013166662206105,0.7982868001443629,-0.095067153986294,-0.2711982767015843,-0.19904691482190937,-0.12636487781529265,-0.3801577252305476,-0.11282502368825004,-0.6949259931916731,0.4780432983984864,-0.3533881632896921,-0.6264090054608161,-0.3194891887026888,0.8235821184977058,-0.15324779298497448,-0.5774303584399149,0.018398277059633154,0.7757129684266293
Precentral_R,0.7445970647473248,-0.16237366270650247,-0.3134515820468991,0.4692771982953368,-0.14182399752953706,0.8074324740080727,0.8418514119449745,0.7750965192211007,-0.24465496220466798,0.5197226032551422,0.7665506605334937,0.7314437032591856,0.65205607521515,0.230750165959349,0.7957482537104758,0.14456493183343536,0.47172088764944897,0.8013809533694125,0.8800031634620828,0.3251530547874058,0.7677669369064711,0.07814303645716988,0.704146418565254,0.47548533289902317,0.7630164295866987,0.9387987762897262,0.8117907229795818,0.9444214968679113,0.7873050051387829,0.6675444989759957,0.16707665587285944,0.31139077505415635,0.6805059656530029,0.6106777856452656,0.5867326872594705,-0.07243405339206123,0.3836284418751544,-0.15553902249007226,1.0,0.6716674784625514,0.721031201076725,-0.01660230853428367,-0.03524400886590582,0.04170840641473953,0.7981018915242427,0.06667458664719111,0.7702987497375702,-0.21332443062654174,0.39920121187721314,0.7730451489588939,0.9012839726596638,0.5028322772417801,0.8069716038284884,0.8329296813796894,0.7230886449331793,0.3891850416064177,0.33807162168787114,0.7707568282331095,0.7141279114498387,0.9258342784566947,0.423864352118696,0.12330678592873845,-0.19608178053489186,0.4421801180395015,-0.005127396203297621,0.7058993758198921,0.6538455570212068,-0.06538425385014933,0.07884180923749783,0.8214348207062299,0.35561144602039957,0.438796838396136,0.4480166905392185,0.5571478739643507,-0.1718806243475009,0.5266630697230852,0.10591978386762793,0.33948218174850786,0.7527513251661978,0.4662434213331146,0.5676039653044715,0.9288375201936017,0.7035495363334087,0.5762308380973035,-0.1392159358303062,0.528694280725067,0.6793013104385381,0.014652239585138232,-0.01075448398993114,0.16642870454534256,0.4661887406478381,0.6762096257839513,0.3444838468693688,0.7985906807826891,0.8198311529030052,0.5497509832571882,-0.4531043510914556,0.7319250391881215,0.1522683373855842,0.8746529941913697,-0.11917035225966335,0.7929236691898062,0.6757112925167219,0.755581770951203,0.12030367554420067
Thal_VA_R,0.5329351575360143,-0.23682228717345305,-0.2943206068001071,0.3716977330960567,-0.05604421961846599,0.6287263772583355,0.644016386430748,0.6700089277055074,-0.22670754704371934,0.775087886713101,0.6098375093885143,0.604134413790922,0.613561520612898,0.1663027299387899,0.537188380954816,0.18959113780054726,0.4402985893375856,0.530581929377805,0.6730359825701033,0.3409189788051348,0.5727814768000777,0.0037067631290583396,0.8168412673346875,0.4305167009383005,0.5884181643759209,0.6376607006848695,0.6052842820133265,0.6818370951158593,0.5835247202044985,0.43469523565195095,0.13399378492840933,0.12533543189361734,0.5577439402962012,0.43060659395611595,0.445535655851633,-0.10746765965879908,0.16524063093519817,-0.12118714511795885,0.6716674784625514,1.0,0.4971926193798068,-0.08749938252610745,-0.09424104545954337,-0.07596808815912073,0.6182964169540989,0.15304828155724182,0.6298540171287135,-0.22274886359976745,0.4206595371115631,0.5982118904158075,0.6779284695052438,0.34558783751807026,0.6392453876502782,0.6394358399622718,0.6108654396008676,0.3709054181206692,0.27790688776088596,0.44946016763743546,0.5628776775559131,0.6432990712129109,0.3040969615674811,0.08949600172386749,-0.12724299319164598,0.4082005648020153,-0.03560226104979328,0.5151181511430473,0.35439739204613985,-0.13952867586038203,0.12124992620612135,0.6042269515793457,0.2940405744652619,0.37847650110993,0.4701621731433894,0.616952278145992,-0.18400851889323394,0.35559673562897626,-0.02886051535535869,0.21621520356670393,0.5263377079218859,0.28276311086337336,0.2745688506170471,0.7163728951006212,0.5152790354694301,0.47102866634722784,-0.1201733807948911,0.5768988161146091,0.3859883395361102,-0.10025942025350373,-0.05332775898797487,0.180551108116148,0.3828322555413875,0.5503206934000199,0.29399314958952344,0.6151748543022424,0.5485716905709351,0.425460292632785,-0.2606098280746574,0.625669232975371,0.24872633807160618,0.638240809079857,-0.06956859858536789,0.5555655411299029,0.5233765830397727,0.5936148338736555,0.01974405171069852
Cingulate_Post_R,0.5273230114006788,-0.4900466446967156,-0.5733186884747348,0.3458542228760492,-0.05294750644409093,0.72283864111446,0.771130867545548,0.7555185191544503,-0.47582368084103127,0.3348100566931427,0.7087758762477883,0.6930810062285642,0.40185966069152496,0.13476566011417215,0.6601501907525812,0.1524952298382346,0.2865088389520873,0.6815907011744297,0.7878743373094277,0.3531688175732453,0.8246618105298309,-0.2106598739087868,0.6762207790248096,0.30012694682574165,0.7365987040267328,0.820716573558721,0.6747647659178789,0.8108469794952158,0.8350702044504619,0.7739592505394278,0.12049730222255428,0.12591982907621327,0.7833983454751371,0.7383481412054755,0.12561843049221177,-0.3473657071135708,0.4531773164046776,-0.44117048236757567,0.721031201076725,0.4971926193798068,1.0,-0.08343987310538188,-0.13884445411670807,-0.020575818215229368,0.759783089586655,-0.22181187954260856,0.8032984619582354,-0.4766830702334492,0.24311317467507298,0.530955770929612,0.8082316950419208,0.41653394162103957,0.8606769349425513,0.7572097025623754,0.7095035445465628,0.4019879876430775,0.1631115267951567,0.833846991329199,0.6573513891819607,0.6785171026172422,0.4864061472820278,-0.21919742838526074,-0.09155876880380563,0.21722487310274854,-0.22423970602165322,0.6035661219822953,0.8187488465591773,-0.22703258982421623,0.02895366807856751,0.7418528153022006,0.33067643770314425,0.21474698441248363,0.5395046573578967,0.3734659802037124,-0.2597841269782442,0.7498333608721997,0.1164748601308326,0.4111032806506818,0.7334741135790033,0.5240817600055347,0.7279413082026804,0.7847733014394951,0.8156661582986444,0.7580658086431575,-0.33878068174900805,0.4545078267751262,0.792478017244031,-0.1688494417666215,-0.21855130831030356,-0.12330432888842392,0.4758400060211244,0.7281111455816129,0.3516001121959919,0.5589329005396377,0.6567958575828945,0.6426363465454761,-0.5003119271157708,0.6738141883329379,0.31366696911890496,0.7915457219814952,-0.3405975289973066,0.880915201410724,0.7954957171370283,0.3934596225836796,-0.16069540421433157
