,Pallidum_R,Cingulate_Post_L,Frontal_Med_Orb_R,Cerebellum_10_L,Cerebellum_4_5_L,SN_pc_R,Thal_PuI_L,Thal_PuM_R,VTA_L,SupraMarginal_R,Caudate_R,OFCpost_L,Thal_LP_R,Cerebellum_9_R,Temporal_Pole_Sup_L,Insula_L,Temporal_Pole_Mid_L,OFCant_R,Calcarine_R,Frontal_Inf_Tri_L,Thal_VPL_R,Thal_MGN_L,Rectus_R,Postcentral_L,Cerebellum_8_L,Red_N_R,Thal_PuM_L,Cerebellum_Crus1_L,Amygdala_L,Rolandic_Oper_L,Occipital_Mid_R,Thal_MDl_R,Temporal_Sup_L,N_Acc_R,ParaHippocampal_R,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,N_Acc_L,Temporal_Mid_L,OFCmed_R,Thal_MGN_R,OFClat_L,Frontal_Inf_Oper_L,Frontal_Mid_2_L,Temporal_Sup_R,OFCpost_R,Supp_Motor_Area_L,Thal_LGN_R,Temporal_Pole_Sup_R,Precuneus_R,Frontal_Med_Orb_L,ACC_pre_L,Lingual_L,Thal_LP_L,Thal_IL_L,Vermis_3,Thal_VA_R,Hippocampus_R,Angular_R,Cerebellum_3_R,Thal_LGN_L,Vermis_6,Angular_L,Parietal_Inf_L,Temporal_Mid_R,Cerebellum_Crus2_R,Occipital_Mid_L,Heschl_R,OFClat_R,Cerebellum_6_L,Cerebellum_3_L,Thal_PuL_L,Vermis_8,Thal_MDm_R,Thal_AV_R,Calcarine_L,Insula_R,Frontal_Mid_2_R,SupraMarginal_L,Thal_IL_R,Cerebellum_Crus1_R,Thal_VA_L,Lingual_R,Occipital_Sup_R,Cerebellum_7b_L,OFCmed_L,Rectus_L,OFCant_L,Parietal_Inf_R,ACC_sup_R
Caudate_R,0.840828416501104,0.7280320419869472,0.4097596655847483,0.18194089877624642,-0.25479299929748167,-0.3202536123214197,0.6994102547869574,0.8126806354057713,0.16837936091026315,0.2052555748848975,1.0,0.48807566090585386,0.1164398007330409,-0.19939699884259396,-0.5959501717296449,0.7899831024283434,0.5080772346046717,0.4476049637148317,-0.19822601612705137,0.6939707699303059,0.6827699780670256,0.5540090942062001,0.7104143102801919,0.44223032459106565,0.14284556578341065,0.6356699657544838,0.8146886775347598,-0.1676042288103444,0.7987983242887505,0.7848405364509653,-0.17699643137435717,0.6407584084273904,0.6718388935828318,0.564727109855452,0.8827381218337476,0.11766150532765544,0.7917186013485191,0.836499740138114,-0.1506132100986824,0.30231961358942777,0.6890414217584555,0.36186405272879985,0.8088350294339723,0.8542663539302972,0.24354680008644333,-0.30432759460840797,0.8110870239687417,0.7139450394045644,0.6004902293686354,0.5599507578004708,0.27281519430602746,0.6863825284547342,-0.07658544982786096,-0.0024900584934142737,0.31885337082638293,-0.34331378063645807,0.6102959668745279,0.8569851154914138,-0.4038619353222396,0.1151011420780268,0.591078695615888,-0.2647386023042781,-0.17271449847756865,0.09998238367255512,-0.3674860431681021,-0.4507234211688403,-0.061835266413976915,0.7094533872113766,-0.5444035036284028,-0.33182724517293316,-0.09604854464742343,0.7607901207771874,0.4323807036140079,0.6903351931741437,0.3808550685799234,-0.5167632031480242,0.825185327577717,0.8439204622406342,-0.07219272269003409,0.6123961614384944,-0.3568328511200688,0.7061701289053628,-0.17318627426585664,-0.4780987399717101,-0.5997633955424527,0.32197005112416005,0.7960632516593729,0.05463522788599363,0.2728763311988189,0.8570734781882852
OFCpost_L,0.3395022575409114,0.3826509134388846,0.3642773895691737,0.10233708642856268,-0.47035808457842976,-0.4407534999761517,0.552082667575166,0.39267110654087845,-0.0544527610399747,0.1293333143154953,0.48807566090585386,1.0,0.3500594188956241,-0.4126546812454104,-0.47700539402052644,0.5777114761985135,-0.02439019878980565,0.6144070100611604,-0.46894854594556756,0.42034375130596774,0.4118852754265417,0.25828419342039216,0.7801487469319858,0.28635901091285376,0.2783651871200021,0.3292873665002376,0.47837510907509,-0.2816941875068072,0.733485244427444,0.5921880480798717,-0.28651735549422597,0.39548809443151883,0.5609806062317394,0.6157740333992054,0.6048602086793033,0.13874030173298135,0.5551889423451202,0.6409251254142443,-0.31178566265264585,-0.021401081208957957,0.345857020938494,0.47575249254985497,0.49177108012973647,0.641331151796008,-0.12429738032372849,-0.6519826540687406,0.5550319469775368,0.41525450363748445,0.4465100310497586,0.32189405653594466,0.16695396019923975,0.637290019086958,-0.4147593192149878,-0.09825434891117045,0.31781588948805883,-0.571341087022818,0.3596385573811121,0.6764481336168261,-0.36635206909286405,-0.3337687078485934,0.33218403142720687,-0.5712667526882245,-0.11813346605806352,0.11637866853293288,-0.5757370897550963,-0.5526216468045766,-0.08044658261865542,0.3787059508000818,-0.4373074900380182,-0.5290603169548611,-0.3928340896745537,0.5745875682351311,0.4116770111900392,0.14247391710318302,-0.014674684340625316,-0.6145773787808096,0.5390499827089387,0.4965084274485337,-0.1684129660568107,0.3450797294203622,-0.6157924713934178,0.5467306295938582,-0.43464176680535815,-0.5794133455736042,-0.5968129722318836,0.7687906064774731,0.7661525303974078,0.04801385341167768,0.21743768951833753,0.6605996936454238
Thal_LP_R,0.017582599916445018,0.18283853164458314,-0.00233852959163722,0.33931570075165657,-0.06602065847843866,-0.03988753498875828,0.06207878137951951,0.18397113359522826,0.21845539231431127,0.4632428309726823,0.1164398007330409,0.3500594188956241,1.0,-0.06876117364469284,0.12497171786885475,0.31384821325945506,0.0566349518922648,0.39699119397208793,-0.13917364094727444,0.302912838869177,0.4225093169695748,0.34085659263265145,0.20025126667437385,0.5918598846216648,0.24521024862883983,0.37015756947484935,0.1137888582201709,-0.19408256405635996,0.23970536515696628,0.1121525214768675,-0.1392712846415302,0.2031923382174927,0.3396370075591856,0.3048006087515186,0.14185323976805497,0.1908098977341884,0.1645683118138792,0.10961149622775244,-0.07134641700062633,-0.16095426777449473,0.1342957549655267,0.15820428099766876,0.2692380970195272,0.29505988185489573,-0.07691576040914526,-0.47659287330240324,0.36787988178749015,0.27684942457599476,0.1797003593056352,0.42819238887095296,-0.07904816451211966,0.18019183251575352,-0.19192325624293696,-0.28354142143368477,0.19372359135320819,-0.11378873343913075,0.3195177686874357,0.3894316320103834,0.2970362102341375,-0.14421177392573553,0.4344477921150412,-0.35548782831493586,0.48612195911269124,0.5820069860066003,-0.2653136590768401,-0.24060631606825844,0.10959670129159312,0.16568547695870073,-0.049429972309357584,-0.15840101502057105,-0.0733644455126212,0.0905757410856383,0.24193037714628254,0.09214096013019324,0.20156913283968458,-0.08672673216189986,0.2430714875901149,0.24160117588939797,0.4403256571431277,0.3039992336924877,-0.17300725016061058,0.3972328438028241,-0.20373187879744692,0.006447806325507348,-0.15933781509093695,0.2588924792034735,0.195555577803376,0.2560700220997241,0.5348815621705084,0.09818161048021239
Cerebellum_9_R,-0.05445087677055496,0.06219159923873617,-0.3050716495558993,-0.3470093972227268,0.6668709071406113,0.6179964895376433,-0.23441818886326238,-0.001879559130416741,0.15534169508319198,0.3192267803748532,-0.19939699884259396,-0.4126546812454104,-0.06876117364469284,1.0,0.5239591869670365,-0.17121206363190966,-0.06457126044726229,-0.22253553038035057,0.5747201019752194,0.06740432436757951,0.011048817927424745,0.001686556191336315,-0.47088521648116943,0.21190984633260831,-0.27881028315720746,0.10199809573222864,-0.06540534405419145,0.473548461378827,-0.5458692047713256,-0.1621385700528876,0.16482171038373436,-0.03565481502922754,-0.1057676794469815,-0.36190466611804484,-0.3328024408522621,0.12547239714152264,-0.2946808872201778,-0.3663147632596092,0.47230598258996,-0.16342456674169187,-0.10725134952691985,-0.2199087566569554,-0.04824483379509311,-0.2413234634091156,0.49858452403172243,0.4575817917867566,-0.003096924211504865,-0.19674939329688632,-0.17040143829989243,0.20445669964058522,0.03474248690259074,-0.4569637316300884,0.5288360208872727,0.22755077644883573,0.1349726232511286,0.7472149913900141,0.0037067631290583396,-0.35272141386416356,0.5105102985405504,0.5171816928735539,-0.18461564754214774,0.425683807007275,0.2516547147656413,0.234473975208597,0.6912997112527227,0.744551681861893,-0.061317246769482546,-0.10405055707989885,0.27747500868659153,0.5934037814019562,0.632657223897561,-0.4622511558590367,-0.7186060225354793,0.2368424905050359,0.11074701492901254,0.7222941445159715,-0.20938990967599472,0.02636572650609459,0.3517480598057035,0.024260951070601926,0.7302591481429757,-0.15566624658630412,0.5566263623243484,0.6838085437755409,0.580146706086302,-0.36173870210193265,-0.44748167519150556,0.11748997013207474,0.03621567274871423,-0.41319605137368004
Temporal_Pole_Sup_L,-0.39000938082940984,-0.33101459083569806,-0.33815527567581716,-0.17119199086461628,0.5733189432812539,0.584799129867332,-0.45527022792717686,-0.42417548011387374,-0.04564614268986613,0.1619650225799206,-0.5959501717296449,-0.47700539402052644,0.12497171786885475,0.5239591869670365,1.0,-0.4188580700726798,-0.1972145338305752,-0.32883091728009567,0.4828561004892475,-0.1586503908062745,-0.255845585972059,-0.10697962469210952,-0.6544994686603541,0.056924560546505125,-0.08067315188600856,-0.25269583374084353,-0.4119101646711846,0.4333153401980611,-0.7232458013302849,-0.48225390412322217,0.19483602452578286,-0.20782493925252965,-0.2611313779810114,-0.4532844351528647,-0.6876519219652032,0.15293371743201248,-0.5157875821448341,-0.7207762698097339,0.4278888477713169,-0.43182393345165565,-0.3451650075943806,-0.25949132081200876,-0.28496258025287013,-0.5418551486966093,0.07358521227008105,0.35556295575022706,-0.3708133468556164,-0.4129924489880902,-0.4047563685385947,-0.15462665290826227,-0.20141531604786206,-0.6787945967042063,0.27658975068008873,0.05395217574511259,0.09785740050199497,0.6376494884483609,-0.1914970268329345,-0.594507203745286,0.5543671408531107,0.3133753704252687,-0.32686209415776246,0.34735304124022226,0.34907523001848423,0.2757736913191382,0.4980044844246594,0.6501693181779117,-0.025212870031976673,-0.3715952493122711,0.5140986433721262,0.6407203317372235,0.41989132407160035,-0.6560346106025685,-0.5341222778014315,-0.11367670707702955,-0.16544691951564697,0.7328448561673513,-0.5584776648164977,-0.36299871749621243,0.4550330122977187,-0.11701514972681566,0.6054247835659203,-0.3008660399269987,0.39756614157633596,0.6590378978340137,0.6959786174951311,-0.24433907028780136,-0.6921073223717857,-0.011876450016367474,-0.039300059156434676,-0.725745066385304
Insula_L,0.7124238169492497,0.685431742709849,0.4114258522846169,0.18958911524174002,-0.3138687116060858,-0.35548534894072603,0.6382377687700233,0.719349637785003,0.09118978713120961,0.2855795519807315,0.7899831024283434,0.5777114761985135,0.31384821325945506,-0.17121206363190966,-0.4188580700726798,1.0,0.35249916148497795,0.4654266427598075,-0.24009858431587613,0.8095957638946117,0.6176870752408906,0.5332812213255779,0.6772103187368046,0.5152378276027206,0.16087810845522058,0.56538731809485,0.6783785224214,-0.14989109249586915,0.8083061503948753,0.819271272972201,-0.1467631790743275,0.6668268732554639,0.8279747756811738,0.6605096557489016,0.7535436808924917,0.5069173600095248,0.8045702889760475,0.7938255084779872,-0.11263940723692459,0.26599312263982094,0.6271745082969089,0.6639229948093247,0.8752828689334611,0.8988777956783747,0.07166495259989619,-0.44656899092502667,0.8154985046109752,0.6929878159515003,0.5243040156476679,0.5787560464192736,0.2755897739675921,0.7254638785587277,-0.2003543750504971,-0.05410587318409375,0.3065559208618392,-0.3996545982713,0.6700089277055074,0.8274465097534781,-0.2846739625169656,0.087323925250074,0.678651417220992,-0.4963237726179683,-0.04529401394705467,0.22854852921990454,-0.47733351487793285,-0.4746088458386627,-0.14529968374215116,0.6845925627063196,-0.5282484116874,-0.34507418581578697,-0.2407450597410856,0.698450346777218,0.4081297780563534,0.5954087864803381,0.44799114073101975,-0.4805317079095614,0.7588625849126746,0.8330918189640374,0.07446684892923255,0.668205946169307,-0.40006652845077295,0.7647939229389862,-0.2832480183141407,-0.4638077898312997,-0.5484000913916842,0.3401423756786115,0.7723261782544723,0.1841241356227009,0.30807827335481225,0.7584713491773354
Temporal_Pole_Mid_L,0.6336094990500454,0.26555657314945075,0.33356724032451524,0.14366401030917594,-0.11887155564518816,-0.11989106199839801,0.2660713809704378,0.28200701753873375,0.11919235140733014,0.22917041171846886,0.5080772346046717,-0.02439019878980565,0.0566349518922648,-0.06457126044726229,-0.1972145338305752,0.35249916148497795,1.0,0.12057361021623716,-0.04681477615685327,0.40099383787118653,0.2573144667065776,0.34550328136357167,0.21211964761542854,0.2317655482747775,0.026305538326209597,0.30732642116835396,0.3824389303302658,0.1289773734219561,0.36733722148837805,0.29684230272658635,0.03259726134718301,0.2999835154606147,0.2543354973886612,0.13068921794423694,0.34360169329777235,0.15105645643697035,0.4010515937881846,0.27402658230695426,-0.09471589646001373,0.383099217272366,0.27807010085200246,0.1974350903984321,0.4024315674908563,0.406576337414491,0.06975556120704275,0.03860579876513409,0.2983002217709173,0.28422122190709487,0.39924351251534634,0.34407434492475786,0.2638101492570667,0.18885377665512065,-0.018001782171239794,0.0021723506616952793,0.00851472791280463,-0.18722861119522272,0.29399314958952344,0.35934325865359024,-0.026768136240145925,-0.005942934562139812,0.35635257897757533,-0.1866690523453155,0.11781292895713974,0.12289528657221978,-0.2315910008046698,-0.18598651825400034,0.06314801257687058,0.37173948730651724,-0.25640652640517414,0.003465995788805858,-0.07293871545872738,0.38099680414513803,0.19129628829713474,0.4473951011986514,0.19802543872677542,-0.2036627308055331,0.3616923981742824,0.3761450419087346,0.1454481950367926,0.23293491061681948,-0.12636487781529265,0.367272996891466,-0.14244550759684185,-0.14688839258210623,-0.19743454715515532,-0.1824761982743357,0.3127758649214614,0.035343171676772776,0.2680696567126914,0.3071065408905299
OFCant_R,0.3608588903044734,0.5056758969822994,0.09784705444294016,-0.09276397206323818,-0.20251461883222027,-0.31884812733029994,0.5066561936428813,0.3688685624603209,0.06971442087798235,0.1038626777987764,0.4476049637148317,0.6144070100611604,0.39699119397208793,-0.22253553038035057,-0.32883091728009567,0.4654266427598075,0.12057361021623716,1.0,-0.268740124650666,0.3215080006084045,0.4529092699597992,0.10132074695912549,0.59213742341275,0.26511926615585035,0.28563072046009247,0.47912496229148993,0.48495730765385964,-0.09560920437438733,0.6067768651353013,0.485818545917732,-0.2366082081474389,0.3790731801631032,0.6155856898277565,0.5022547460582316,0.49316591127305653,-0.16944099966047327,0.3036997403317178,0.4615918527514974,0.02765246966543748,0.004219750742223614,0.45975747816624246,0.2001231307926306,0.47076123801552305,0.4567076016098552,0.08830561703344851,-0.40328421931171904,0.5362788038875743,0.45702219271879496,0.4940198333368245,0.42024668663318415,0.1074139087792603,0.4395723791546947,0.0071777970080456515,0.08007508589740568,0.31389432176949783,-0.3751777819341719,0.28276311086337336,0.5442656140165925,-0.3444848401510663,-0.023916171587093634,0.19407464612519654,-0.38220748789462977,-0.21025758028976202,0.17533769196587648,-0.36110725013691597,-0.39564978343879353,-0.009167523032669512,0.2389014905189936,-0.30234789954253566,-0.22374650488173214,-0.15889335136182395,0.4055629224959191,0.2934749273372137,0.20380922205698562,-0.05725762996439585,-0.42084018866999534,0.41741349548445217,0.3957859678892651,-0.14125418500809495,0.376528927316826,-0.4426874015666526,0.499219106420235,-0.09038712214803224,-0.3880132351262341,-0.47032748961740967,0.5492028346278404,0.6138453807368487,0.17517309872159603,0.20852718812914564,0.43678378352329944
Calcarine_R,-0.06339396051964712,0.1447812929796526,-0.41926053878065916,-0.5454864428578179,0.8847337386368797,0.6549886548151095,-0.1692455491578246,-0.03817422094381526,0.27377006576882323,0.20624215461790554,-0.19822601612705137,-0.46894854594556756,-0.13917364094727444,0.5747201019752194,0.4828561004892475,-0.24009858431587613,-0.04681477615685327,-0.268740124650666,1.0,-0.05239618166369253,0.05556018187258675,-0.138694960305661,-0.49532962239066214,-0.03032047661482353,-0.03506779733005173,0.13782728324927626,0.02556361021168283,0.5663763902397613,-0.5420570861599733,-0.21067102322052714,0.6648189014679966,-0.12079887722668214,-0.013341459729813387,-0.4223604622260253,-0.3503368255837129,-0.11176734471312433,-0.4871292515218213,-0.3774986823941104,0.7966230433408116,-0.3934229820723156,-0.07504547048800339,-0.38082567428544095,-0.07679363162517909,-0.3711705351365619,0.6316052884689244,0.5977959064174091,-0.044615766884156194,-0.23904745882522052,-0.12459090761371142,0.22530154552363202,-0.1344776949462404,-0.6291029838328931,0.824385953864954,0.3902426007011238,0.23997773633508104,0.8316247894366865,-0.09424104545954337,-0.3852522781191275,0.4201745952037137,0.6950131586437136,-0.23173724374822793,0.6258611501963517,0.10782165744858048,0.23607714457507722,0.7592891085501359,0.706295141090459,0.24193136521122038,-0.2624173364938277,0.3902146954366063,0.8299960210204635,0.7772438796797707,-0.40883834989511986,-0.5433979720210651,0.26360773595054776,-0.009253177078311501,0.8321102415153078,-0.3465348851061121,-0.06814156492779792,0.1934161649596449,0.08913557862368754,0.7268090019173327,-0.13911047051385206,0.8745727391589774,0.7541802274971695,0.6010387666943705,-0.2828844164128768,-0.4905105878087422,-0.02561752614461879,0.03217469038505672,-0.3929105668728162
Frontal_Inf_Tri_L,0.7112811034814418,0.7061961115488498,0.46410965521752906,0.03962390643155956,-0.059107774734605344,-0.059685435639033675,0.6480849714233929,0.6959861521696764,-0.015595704232286147,0.37363344089845657,0.6939707699303059,0.42034375130596774,0.302912838869177,0.06740432436757951,-0.1586503908062745,0.8095957638946117,0.40099383787118653,0.3215080006084045,-0.05239618166369253,1.0,0.6509071238827825,0.6101537642664895,0.5565166055955004,0.6628638851322467,0.1605172068199399,0.5412449681883857,0.7201056929437439,0.028844541116419885,0.5728266582648508,0.7961432263282439,-0.09877813632464243,0.7226059260760991,0.7403456105441399,0.47445013007070047,0.6075394839432534,0.5320034901446025,0.7436725476768148,0.5891711931871931,0.022593595564377695,0.010641316430611832,0.5222737621712925,0.5042196707817068,0.9137454120550133,0.8057789120411396,0.21276329761588902,-0.3049962199160084,0.8174534223132237,0.5559813156972964,0.4920124461267536,0.6426677268282607,0.38407387484879396,0.49040894437853766,-0.09266743013147614,0.05638548304401866,0.5571685466382391,-0.10745014032229376,0.6052842820133265,0.6774245532394165,-0.11654957665151003,0.17633473200720717,0.4601375093654068,-0.3138714989688798,0.05754717107551149,0.3091464227570138,-0.2418801963138941,-0.17945022568336072,-0.2219916975632615,0.6893131875595925,-0.4360483536864797,-0.15402125729692642,-0.013829235893199735,0.5224452501395493,0.12086073591870122,0.6989188461908585,0.28180585667907243,-0.21001630072286065,0.6372527147584495,0.8645358371151486,0.3189774872202136,0.685513118356355,-0.16899579031503073,0.6729586483693696,-0.13327694292877024,-0.24924010353278778,-0.2084165606905802,0.3423617777296357,0.5967129848940804,0.03276256786015859,0.2532227793628419,0.580851550884101
Thal_VPL_R,0.6104896461161141,0.7342774315505003,0.22248204126761834,0.048106915987874276,0.09268352556981473,0.0705465470614741,0.5697013753952057,0.8283667416314252,0.32636627255934486,0.4996155095745346,0.6827699780670256,0.4118852754265417,0.4225093169695748,0.011048817927424745,-0.255845585972059,0.6176870752408906,0.2573144667065776,0.4529092699597992,0.05556018187258675,0.6509071238827825,1.0,0.6402908024035754,0.4615445832660721,0.6873304822815348,0.22098068271868276,0.7561714467116538,0.7220373648747095,-0.10292347347654172,0.5068234442487359,0.6295882656978545,-0.11568663110188379,0.691021403115277,0.6418673345478025,0.4055181753393236,0.6657288420466495,0.1505276415526882,0.5332803135416493,0.5330108225821087,0.05954223194823493,0.043661495896669664,0.5416204519490385,0.09321000499842151,0.7146046306354695,0.6638659950500325,0.45082424954671535,-0.2492200026918394,0.8174798922566809,0.7150018606144666,0.5024532872194409,0.7665204358347285,0.24389293196504766,0.4341328158448733,0.17515875736113856,0.08603332012105744,0.44887954501005545,-0.0003468442543094267,0.5485716905709351,0.7496689251848663,-0.01262777405285035,0.2374475878746702,0.531227842196703,-0.08874225962358014,0.08722769393829875,0.4078043568791653,-0.05957982392698397,-0.16541819352054662,0.003884021934725797,0.6803690450359963,-0.3239758178207279,-0.11994669469536318,0.2207185512070413,0.4751475983713206,0.24251226321128797,0.7130796884015981,0.322310210612003,-0.13543852399796422,0.6619333840115571,0.7468834856641167,0.2540695693800979,0.7193896855733354,-0.11282502368825004,0.6096183181873239,0.059111392543797776,-0.11280850056372728,-0.24821275971975493,0.33546178060291415,0.5166035513627236,0.012801040842463772,0.4234568116118697,0.5572762028949443
Thal_MGN_L,0.532684183359859,0.4160119158703819,0.3137593019062057,0.4241852190003373,-0.09290351589731737,0.0222312835440479,0.4074445650845371,0.5973265208127276,-0.0023319210976403336,0.4328171031326811,0.5540090942062001,0.25828419342039216,0.34085659263265145,0.001686556191336315,-0.10697962469210952,0.5332812213255779,0.34550328136357167,0.10132074695912549,-0.138694960305661,0.6101537642664895,0.6402908024035754,1.0,0.27341055028403005,0.7059817196506005,0.18524353597399792,0.4583172871430673,0.4794396863439835,-0.123999057526947,0.3723515053295534,0.4775143590167673,-0.19604776905205926,0.6275452203078032,0.385522614552378,0.26545702215893496,0.47467604103457584,0.36609020898806993,0.6110391196383609,0.36900964630301825,-0.20638904885087486,0.14893400774899268,0.3426357793037807,0.19846082963405295,0.5995918384577033,0.6082041297092953,0.042814565977820504,-0.20155478777211316,0.5970550762778526,0.5622475462377939,0.2629588554316518,0.4756897911441943,0.14637776803356495,0.38337758367859676,-0.22186693843032188,-0.1892695647010427,0.3183126566274549,-0.06729919571612483,0.613561520612898,0.5960566798684284,0.06465988648448066,0.08492617770631539,0.6308478013874406,-0.09858851944555283,0.24853462546080643,0.34110498705393033,-0.23827756368261466,-0.18389783062669904,-0.11654782438054781,0.6677517210695412,-0.25652523159158347,-0.23590488830355452,-0.053986721136845425,0.3621660774560083,0.31146092239307566,0.5727411451457944,0.4780770570040854,-0.1818312343516897,0.517269749517978,0.6159328796053133,0.47659399977120764,0.5693346507289717,-0.07566218240419893,0.5435997394270765,-0.2473471765614021,-0.16198946218244284,-0.17784106448956005,0.13545457893344717,0.35273546794825494,-0.04598055257816092,0.32385513482951644,0.4334371880543903
Rectus_R,0.5361404860833443,0.5521438358901364,0.5181368512817105,0.11582490073796625,-0.5626127093833125,-0.5927397928329516,0.7275814831654495,0.5478696679534557,-0.09383245871761339,-0.039325442777273636,0.7104143102801919,0.7801487469319858,0.20025126667437385,-0.47088521648116943,-0.6544994686603541,0.6772103187368046,0.21211964761542854,0.59213742341275,-0.49532962239066214,0.5565166055955004,0.4615445832660721,0.27341055028403005,1.0,0.25239738589246985,0.1617474346601732,0.36851746716429,0.6657268048334343,-0.3704336390354446,0.885834426821381,0.7268550040719661,-0.29810424135296737,0.4633365986090473,0.6004184277014414,0.6873547174484675,0.7994912511623071,0.10323623257431261,0.7355245473783995,0.8386128097692468,-0.36387786157675495,0.12616231522719365,0.5352466111860747,0.5134738820149642,0.63839733321932,0.7874670773907329,-0.06915215646103134,-0.6318105964285845,0.6499291500967541,0.5479298112257155,0.5843180780570408,0.3611880050769757,0.36513910168727975,0.7950440023944294,-0.38047371241887684,-0.1316526709519879,0.30297686871390916,-0.6510666138592046,0.2745688506170471,0.7911986202801189,-0.6038268757696267,-0.2645367040404526,0.3279603872809308,-0.5186332606117453,-0.2895392131284691,-0.08215364127636438,-0.6157709053077994,-0.6543746296771336,-0.14248326679425657,0.5316053426768468,-0.6453634281038098,-0.6201727585638954,-0.4303899657995076,0.7823239793116232,0.4822767730034381,0.2832536604884933,-0.04782667726514821,-0.7327713866216031,0.729084586668183,0.6424233195830749,-0.280651126054909,0.39985698962243416,-0.6832173410635084,0.5346297331180259,-0.43014540463890477,-0.7155826818961462,-0.7249593045957897,0.6728663599443131,0.9325897637474391,0.03219410956668413,0.08908915664906339,0.8175419434917366
Postcentral_L,0.4390613156332493,0.4967474327033297,0.2762576925297147,0.2737953707923032,0.08093280797366417,0.12691121728973212,0.3346341245115288,0.5785322745077588,0.11680607976756999,0.6907591234297984,0.44223032459106565,0.28635901091285376,0.5918598846216648,0.21190984633260831,0.056924560546505125,0.5152378276027206,0.2317655482747775,0.26511926615585035,-0.03032047661482353,0.6628638851322467,0.6873304822815348,0.7059817196506005,0.25239738589246985,1.0,0.23333754927619813,0.5893561980358509,0.46355684450746265,-0.06374272197930307,0.28644316290488786,0.43959680705437565,-0.21356866981826944,0.5520388666562465,0.4873976768522872,0.29660317742967923,0.40153631641821774,0.382887935034396,0.4700315619053839,0.3138298915321286,-0.06209048529964243,0.01028666362079111,0.302664381287235,0.2084031717879795,0.6311570097991055,0.5681427672672319,0.22192901313668345,-0.2702395683066771,0.6850598929891613,0.4819256469664925,0.26164831724581716,0.7437780753635771,0.1928598258739041,0.30216763630339843,-0.08511687645111024,-0.022839504316845952,0.38720009636516056,0.07462124632336384,0.5936148338736555,0.5427836353538783,0.3498109765418056,0.08589010813739888,0.4949278287857786,-0.190362708443036,0.560031682864137,0.7278427305110986,-0.08762533121514628,-0.04497507732258535,-0.05875140699662262,0.6003311174410831,-0.2422692147650545,-0.10424510917130131,0.15513180122177775,0.2027943073910419,0.09480977862602763,0.5623312730960122,0.41562959134423777,0.009690933163379474,0.48895333786332856,0.6456962256949283,0.7257340038894131,0.548294243238255,0.018398277059633154,0.5500295624644562,-0.13726377665659006,0.09497790692220519,-0.007328803818638787,0.19534663154940138,0.32168048005941763,0.11693222263513883,0.5934680829485697,0.32353244940724146
Cerebellum_8_L,0.07005247044766205,0.1745999012228041,0.1171066892243023,0.048833216388772235,-0.026104317779810624,0.006172669226485443,0.14050461188335012,0.18063691056643025,-0.023419506810106554,0.09341063927221147,0.14284556578341065,0.2783651871200021,0.24521024862883983,-0.27881028315720746,-0.08067315188600856,0.16087810845522058,0.026305538326209597,0.28563072046009247,-0.03506779733005173,0.1605172068199399,0.22098068271868276,0.18524353597399792,0.1617474346601732,0.23333754927619813,1.0,0.24483537305504563,0.12568461518520846,0.21333919130119602,0.23586558077545813,0.1483153478548123,0.12065273419762074,0.0722435453130178,0.259613104982052,0.13466419216033604,0.18300919871026183,-0.06638974769029171,0.07436219256515203,0.09812577264433284,0.05304876794079824,-0.10111406100799845,0.06089476513312691,0.1383331904364417,0.2170863082458283,0.19155671109825587,-0.1559957725283273,-0.14806569925217214,0.21987320004828023,0.029819416382895047,0.102883695937829,0.1948008167206399,-0.32969831992767523,0.026378085105775363,-0.15330371331572154,0.11197215392454803,0.08773602801949448,-0.16282204944141948,0.18959113780054726,0.2997015140820143,0.016405028384075013,-0.13189882751682247,0.3026955473670998,-0.24533147964084756,0.1515209825080612,0.4026592862082732,-0.30156262587863814,-0.3265162670638168,0.43627280998178797,0.2201817777809991,0.04898697132539154,-0.032443357979419385,-0.038705716549173576,0.1985954605103812,0.43732827405800095,0.04165479761659443,0.056170044460552696,-0.16393996813314773,0.039552874071882675,0.14809983500135088,0.20550937775801337,0.18562046056833656,-0.18533180372153626,0.2801755057111972,-0.1611719948544946,-0.17406648474003425,0.0700081973969798,0.23438735714107106,0.15763022084529044,-0.09161622231965058,0.23231764529659107,0.11069907400300312
