,Caudate_R,OFCpost_L,Cerebellum_7b_R,Thal_Re_L,Parietal_Sup_L,Occipital_Inf_R,Cerebellum_6_R,ACC_sub_R,Hippocampus_R,Parietal_Sup_R,LC_L,Cerebellum_8_R,Calcarine_R,Temporal_Pole_Sup_R,Thal_PuM_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Cuneus_L,Thal_MDl_L,Thal_VL_L,Temporal_Sup_R,Temporal_Mid_R,Vermis_10,Temporal_Pole_Mid_R,Vermis_6,Thal_VL_R,Lingual_L,Cerebellum_3_R,Occipital_Mid_L,Pallidum_L,Lingual_R,SN_pr_R,Frontal_Med_Orb_L,Insula_L,Cerebellum_Crus1_L,OFClat_R,Olfactory_L,Pallidum_R,Heschl_R,Frontal_Inf_Orb_2_L,Precuneus_L,Thal_PuM_R,Red_N_L,Putamen_L,Thal_MGN_R,Occipital_Sup_L,ACC_sub_L,Thal_VA_L,Putamen_R,Cingulate_Post_R,Temporal_Inf_R,Thal_VPL_R,Fusiform_L,Cerebellum_Crus2_R,OFCant_R,Cerebellum_8_L,Vermis_1_2,Temporal_Sup_L,SN_pc_L,Cerebellum_3_L,Postcentral_L,Temporal_Inf_L,Thal_PuL_L,Rectus_L,Hippocampus_L
Temporal_Sup_R,0.26468745898643914,0.2559865624905672,0.013557010490471581,0.08206028313357548,0.5251560445911069,0.24467682458473403,0.27169608592866995,-0.04501317935583024,0.4632109355531611,0.5211931857546872,0.09138458088891586,-0.08436246705175823,0.22269927084422286,0.3533596124962254,0.27073612509604006,0.3276911634794626,0.5607637808312212,0.013404441431786668,0.2247802156991972,0.3839353361865643,1.0,0.7389453100741618,-0.39217001445721106,-0.41606744755510117,-0.17595161242337398,0.3710946984777543,0.5821069199686071,0.008810076196967337,0.1387631548862792,0.28293616459286575,0.7333840339376662,0.23888084198192416,0.06620859161705013,0.23117759656047446,-0.09945070172832554,0.43797600262934216,-0.01837971648293762,0.47688519833501014,0.18652435545954693,0.3074703136907391,0.6099198311091337,-0.06017132255328903,0.43832097820056415,0.29266085893318305,0.3943466326697696,0.0634413267346906,-0.15684678417759357,0.12190166677368272,0.5427854995150321,0.49286246718212795,0.25685317244138034,0.2519610815893827,0.5564057470813065,0.17895419885720995,0.012323665794545626,0.05583870447864524,0.23407343081100151,0.40831238744195597,-0.16937325564931519,0.528285174658637,0.4685870442897681,0.4365675535043278,0.4575007957055773,0.0966799516563788,0.47031331037696383
Temporal_Mid_R,0.10465844696023961,0.2764216965332691,0.02409456328405313,-0.08087476891770624,0.4943496104459095,0.2468055092846115,0.4072999182512091,-0.006021810959448785,0.310629100593406,0.4284972372438211,0.12412857850030015,-0.006054495662164555,0.3878443857715521,0.3167441897230408,0.3714686352720049,0.2628789048598211,0.49196382238104114,0.2705440461060895,0.07801939483926851,0.312455663559234,0.7389453100741618,1.0,-0.36316096722800556,-0.16163488859468142,-0.2547032514771323,0.2317525850372188,0.6132906466687997,0.12323324698635062,0.28743780302185795,0.17375552198691988,0.6465706748318443,0.14801248830046923,0.19498106022548573,0.2200006622167446,0.06373941626445376,0.3272178955225246,-0.1720294982475383,0.2331615170823848,0.06130394537863198,0.2994435348461341,0.5630128977346355,0.13634317650437347,0.18070271814257755,0.21245043748582773,0.3729128826110009,0.23572065838884404,-0.05921645864646744,0.08434710241624324,0.33480905887148976,0.39082872648264205,0.2914629902896683,0.27241146144961503,0.6298616145248903,0.1426439203200793,-0.015410587787312677,0.14766097238900017,0.14377093024260837,0.33142573232867467,-0.045791517325614615,0.5378145263717677,0.38499985406629245,0.355042172177964,0.3186714237075974,-0.11592625088404736,0.3350101209521738
Vermis_10,0.0965123235818063,-0.07089065189253917,-0.09529696853981107,0.136072972603075,-0.10151780875288512,-0.19078521710655574,-0.3064144691906608,0.08583122430036116,0.13506686046724573,-0.012797067655276568,-0.05929894208175022,0.28581064776156984,-0.09444956337136778,-0.5196920444724554,0.1910926608011418,-0.4663073192852382,0.11476818611365708,0.1581854233415442,-0.07474051548670495,-0.16307375815308037,-0.39217001445721106,-0.36316096722800556,1.0,0.40251580180916047,0.3227002515966188,-0.19977766453593276,-0.26592278336877545,0.4297917480929322,-0.0650168003210186,0.0008189381571076523,-0.4474755329903247,-0.03893843577660398,-0.06670303323023548,0.04791902485901106,0.07773748733955595,-0.32143660702895005,0.12307484398258797,-0.17041494246029468,0.31458573160998726,-0.15605281061013376,-0.019989156973120984,0.4371581668500039,-0.48523964486155263,0.023928116489414477,-0.08569270577242266,-0.17420042867451696,0.07757410114470101,0.2345618821844128,-0.1486644233969976,-0.012636888138347329,-0.18984195031989368,0.25979786946170585,-0.1580722754936441,0.03408336831859741,0.00770719427515188,0.04177039211102597,-0.002032349706840037,0.05278527400583068,0.4826579603319306,-0.39937263057918665,0.1505460206667172,-0.24541820788685642,-0.01825054749809838,-0.09051082468240801,0.09184669749607957
Temporal_Pole_Mid_R,-0.10694268315026631,-0.02587574085251458,0.03380016332885127,-0.11747328957141959,-0.23801957129515844,-0.4274207350524061,0.19208367052734657,0.11709646074398204,-0.1700178539921813,-0.29388528955810206,0.23264128581586,0.09642261864748296,0.18323359088301694,-0.045595702163050145,0.03236926471735233,-0.260897758065341,-0.1292904797554119,0.31449477551499155,-0.5785678279991496,-0.4221640656974598,-0.41606744755510117,-0.16163488859468142,0.40251580180916047,1.0,0.021155164293304482,-0.4502085325371263,0.03480487273181175,0.24099984835897093,0.1127474125190603,-0.08329038986774688,-0.2640072084099328,-0.13615607910936406,-0.09822543925959272,0.13778752381877507,0.2613596614186037,-0.13230963383324332,-0.18037753820153712,-0.1562199893567682,0.14081721073566442,-0.045185274630918815,-0.18930636934305348,0.5801822382653511,-0.5203085488095301,0.035431759046837374,-0.07702607377883752,0.024019049448047336,0.08303824765161398,0.23786962444642046,-0.2282299002988427,-0.08030090854544321,0.06622299936798058,0.11944408317172067,-0.13048126484070052,0.0674934533651886,0.10050812090763721,0.2949076319807703,0.20434139438878443,0.08655267420123675,0.578398547220319,-0.07650830408929991,0.04263446496685759,-0.12008338689481435,-0.2975353048399468,-0.23144207637151432,-0.14080012615538753
Vermis_6,0.6240774890257855,0.2035346862184506,-0.3291256256071077,0.37807153640617425,-0.3920611046610679,-0.3103039840943613,-0.7029592243945554,0.1471402328371593,0.5976068510035842,-0.3096384520091475,-0.31898141955107806,0.08437020505249423,-0.4408116963588423,-0.6218034222119133,0.08614829362454499,-0.6478784983121425,0.26425781334492404,-0.3611837921763672,0.5128099046180352,0.2077685634217718,-0.17595161242337398,-0.2547032514771323,0.3227002515966188,0.021155164293304482,1.0,0.2197542083475146,-0.5005802119417381,0.2998367675339379,-0.5576832960103622,0.567460417892974,-0.5765431793933461,0.48772113747598383,-0.14459866654571513,0.2830726344416992,-0.4406883534748752,0.003873932256504904,0.0880751239025167,0.3218788478988359,0.36624801920737643,0.28207681900733605,-0.06638545826054468,-0.00587381832928373,-0.22191882106570487,0.4047674371624696,0.04195713968689813,-0.6658794686289354,-0.030805350719766405,0.36673348587548377,0.3743074028935673,-0.07132557432002369,-0.34841002300112134,0.232053412121227,-0.003864112850529513,-0.2061319398303303,0.13103761143838985,-0.4948861167665345,-0.38175056015448033,0.18325533264045388,0.2579933511399163,-0.5523871077876863,0.27146815207904296,-0.31255455931098725,-0.16648924305658785,-0.0856035696260153,0.463713961255029
Thal_VL_R,0.5704247191876883,0.4517344519463319,-0.10504672023609862,0.0035390956399522907,0.008490483676578831,0.17378582425435715,-0.1784863153118478,0.06394056487600247,0.5157856777081716,0.10820526358934368,-0.12482556486673754,0.1756663392473665,-0.2532669562857306,0.0727981521036209,0.42763407809420056,0.16355720956349287,0.31444720953139177,-0.24492914609115768,0.6846716545712471,0.7555294602967536,0.3710946984777543,0.2317525850372188,-0.19977766453593276,-0.4502085325371263,0.2197542083475146,1.0,0.11024223981129058,0.16055657760202052,-0.38819551307889905,0.5484522953234515,0.22228684282442285,0.28990885476086375,0.14959599061983084,0.5004151298287045,-0.17188879023312928,0.3592887816621281,-0.02069778664218736,0.4783101010827797,0.40554036379866687,0.5042877633480679,0.10815234826553916,-0.2205883799926142,0.5411579946905778,0.489841768368547,0.3156233110095931,-0.2716648950147971,0.005046860618602658,0.09645293351424493,0.595078169664898,0.22270132323278527,0.16054146075393988,0.2924191615472349,0.4351066360773439,0.13706151656549312,0.009715081332902291,0.007030948198816832,0.03964162704377519,0.3713250679866565,-0.09746723269201786,0.29867190526520054,0.33543940742175865,0.3556894938627665,0.17467980946562175,0.17696562242839795,0.6018420431730215
Lingual_L,-0.036801687894631036,0.20201911790414062,0.2006192379642227,-0.21751253285252342,0.3723706475590048,0.08978526630203215,0.6471555801862326,-0.024491149786710718,0.14585957155628537,0.23786435457492602,0.5689323752532123,-0.12509363383649907,0.6114915403329882,0.4671562420967839,0.4638381161229868,0.35206420982157643,0.32365964357692517,0.28147928527173127,-0.15925133312086076,0.2766892230265557,0.5821069199686071,0.6132906466687997,-0.26592278336877545,0.03480487273181175,-0.5005802119417381,0.11024223981129058,1.0,0.06011105788077571,0.4820700999234115,0.11576154857949482,0.8771348894448406,-0.058306747860170344,0.09443653655982628,0.3709860501807142,0.35244632316190166,0.15909946990202348,-0.17885495097485116,0.1556000693197965,0.024281814997841312,0.21509142296194927,0.4886473795256001,0.2029732985618438,0.2531058232600184,0.1824435895359078,0.4516129476693613,0.3137634067521841,-0.14320897340804042,0.07166745330797974,0.1856955773719872,0.5669927985437428,0.2523597443127603,0.27999314541117104,0.6402137523411507,0.16497070029152267,-0.02995677444705239,0.29836174926528797,0.6524321865844299,0.5051884637153392,0.07130332618986283,0.7641066945231164,0.3575237455304388,0.6445188656099179,0.359512216341364,-0.07657848355978333,0.29433990587770886
Cerebellum_3_R,0.38259157151584594,0.24833358076112044,-0.17654482949687667,0.20951134321214232,0.2490570818108749,-0.23875705130104155,0.05441702317844493,0.13736701036117757,0.4407987438906367,0.31524330841049547,-0.1304160540446825,0.574236792176233,0.2320026031669126,-0.20266969399950582,0.6104907289151706,-0.340520775476731,0.6199088837285083,0.41521776419589773,0.21039189361176078,0.27548041500618725,0.008810076196967337,0.12323324698635062,0.4297917480929322,0.24099984835897093,0.2998367675339379,0.16055657760202052,0.06011105788077571,1.0,0.07980355508652141,0.1514722696048641,-0.05800495966105818,0.07459099330799017,-0.0285040550402452,0.34605072439177864,0.09388302569543464,-0.06565071771834781,-0.09986311633384984,0.036563112855609696,0.6538732820218615,0.223577077862821,0.5133086943909585,0.5476771807388664,-0.1395971823196286,0.1571075331149835,0.29043263938626934,-0.029938545772014692,-0.11102739040326977,0.2052989453083843,0.11465999466512698,0.4290520122775496,-0.1482233918424747,0.6862494798553835,0.3331032388243952,0.4765425904361228,0.027544031169530116,0.27236462834315595,0.006452634075531981,0.36612749745811807,0.40694297835297055,-0.01281005429926085,0.5812061004383939,-0.08003425117457048,0.2121144711710378,-0.1749326545678889,0.4830386682742588
Occipital_Mid_L,-0.43216856584338625,-0.14325662409813966,0.27614739628166146,-0.15649083813348444,0.6111733735872255,0.11036279794092857,0.5739055365829552,-0.12541039182428712,-0.33947173440157535,0.4435364691908757,0.13331923429251125,0.042634595685773866,0.6644310613390304,0.36319497781318716,0.1506679639137139,0.2376689060769715,0.05722743345157707,0.7137102132736022,-0.41338777770043056,-0.1181442762634528,0.1387631548862792,0.28743780302185795,-0.0650168003210186,0.1127474125190603,-0.5576832960103622,-0.38819551307889905,0.4820700999234115,0.07980355508652141,1.0,-0.3881319232378213,0.4645068896110934,-0.34767407078158163,-0.06461742212946417,-0.10785633292659254,0.35152320428324363,-0.034814810292653514,-0.01402911189981349,-0.24017264656754714,-0.17888938893346157,-0.14083102309681442,0.4172283719215714,0.2582702272986166,-0.04531149895308954,-0.21277368843938788,0.048618409535654813,0.7747125317859243,-0.08889235580887582,-0.05735221195852479,-0.288004619122927,0.24268661803710806,0.19153418450779602,0.1261534587624536,0.17317513193188752,0.2749798575368528,-0.14058091271572423,0.33839116751162746,0.296087713400787,0.08363449933200967,0.0493712349889917,0.3117077199411312,0.061425623122055975,0.13533299727916015,0.3446404864244216,-0.06555788963474386,-0.1926835389296316
Pallidum_L,0.7497842921893874,0.6443323917037607,-0.328791723755934,0.1340841868425475,-0.2796557881050077,-0.16446519033580143,-0.3553470383586326,0.2351238253397121,0.7750306511668992,-0.2697945650894361,0.14080659420881228,-0.15095662536134552,-0.22349481491831835,-0.23901486473952874,0.35683495544718213,-0.3308647030077904,0.3883183577743252,-0.3453776561310326,0.4872338296145486,0.4995434595044805,0.28293616459286575,0.17375552198691988,0.0008189381571076523,-0.08329038986774688,0.567460417892974,0.5484522953234515,0.11576154857949482,0.1514722696048641,-0.3881319232378213,1.0,0.0005284780923855429,0.5673995485071027,-0.1328105783134269,0.7539150927224079,-0.3503627858141953,0.43710248149218095,-0.10257390821266275,0.718669936428908,0.34305675967273247,0.7655706892014202,0.08815974811847302,-0.10108269312634453,0.10320638311204111,0.8338509600850429,0.38361787416361015,-0.5522743562621762,-2.880220270928814e-05,0.411439536216341,0.8443461408677452,0.22510175721811157,-0.13527398527150242,0.27672829789023407,0.4430254762653617,-0.13469289369332607,0.049284884997512275,-0.38529910151569186,0.03468966440415394,0.6135559298886784,0.22295521996659257,0.0676996840013349,0.4461852206893324,0.1962046170198466,-0.014029239028354734,-0.15841861245609934,0.7307108280439427
Lingual_R,-0.07550362410693598,0.12557923067439938,0.2563350031107643,-0.1602501822394674,0.5462715783703533,0.20714825267596093,0.6384036597312018,-0.08785420821624466,0.07965512457237187,0.4575105147982641,0.32183592401226196,-0.07678469589915375,0.542069587960513,0.6047804976938715,0.3427080316511622,0.5335905084504504,0.30690437633527745,0.2332822370374062,-0.039762011815600025,0.3484979035803322,0.7333840339376662,0.6465706748318443,-0.4474755329903247,-0.2640072084099328,-0.5765431793933461,0.22228684282442285,0.8771348894448406,-0.05800495966105818,0.4645068896110934,0.0005284780923855429,1.0,-0.0730098041101653,0.11039416003513093,0.18756142056240688,0.2203966288182806,0.2613773601703453,-0.13093922415773782,0.2027717338146303,-0.05761708297173434,0.15916534690901857,0.5605369883550154,0.0032576297493373584,0.5275651717253595,0.07758240433264868,0.35412911978132594,0.4090700240770956,-0.20108501532681003,-0.039261087816518006,0.20185217096356703,0.523254299343159,0.3041394074860338,0.18846017129231699,0.586738354996644,0.23800364103678295,-0.02788841172619455,0.2842722191557257,0.49705232032613234,0.3473300268377903,-0.1838775683380348,0.7770251334222145,0.2892368275025869,0.6438224820758768,0.44532209345170487,0.09238806072401558,0.2224604929281453
SN_pr_R,0.618594761244598,0.18821189233173494,-0.12824960953042092,0.24430492852092048,-0.08917121455593226,-0.19922475304858575,-0.3270228067011365,0.11563521791501052,0.615933054627399,-0.10470892908232722,-0.1082530039390367,-0.12840649494196796,-0.12456322335840948,-0.17014795295331694,0.022725982474477935,-0.22332253847589953,0.27290870592107164,-0.26373783204090684,0.46856561884616305,0.3824493558219396,0.23888084198192416,0.14801248830046923,-0.03893843577660398,-0.13615607910936406,0.48772113747598383,0.28990885476086375,-0.058306747860170344,0.07459099330799017,-0.34767407078158163,0.5673995485071027,-0.0730098041101653,1.0,-0.12400902818817805,0.3571058331870222,-0.35337259636847856,0.25952120670023804,-0.014514954090940176,0.46931580105619375,0.12432571139247772,0.4405713614384241,0.16815170135033353,0.08782347153837529,-0.02167545678728132,0.5359577782444089,0.13733355540248524,-0.31495237977736507,-0.07596877959967714,0.3629334576637237,0.6000197266924093,0.15724400463200336,-0.0909239609735514,0.2844223807239206,0.16478184614091826,-0.19990750871842608,0.10636982238194242,-0.363386473892364,-0.26959816973129735,0.26096534228576834,0.2548078650175183,0.06849814177293286,0.369246360762701,0.03117813997950738,-0.0517927785256181,-0.01023796847115373,0.5881508947611539
Frontal_Med_Orb_L,-0.14556298350158717,-0.04241631675754861,-0.04433042537595908,-0.03051068304835299,0.03290565641518637,0.33906902177857307,0.06845484877179664,-0.07116100446041856,-0.027029030686310403,0.12474763157201278,-0.052762263223844835,0.19554332601484545,0.05272902029641416,0.033711241279829766,0.12294595375259605,0.2064096210318307,-0.05736304471381626,0.10217301890054682,0.016568656596192364,0.11396317887814342,0.06620859161705013,0.19498106022548573,-0.06670303323023548,-0.09822543925959272,-0.14459866654571513,0.14959599061983084,0.09443653655982628,-0.0285040550402452,-0.06461742212946417,-0.1328105783134269,0.11039416003513093,-0.12400902818817805,1.0,-0.11124194411623141,0.1851681048890027,-0.058346370143954274,0.0215754305136434,-0.22894381481896278,0.035650150025674954,-0.13986030427520926,-0.012034154427417749,-0.018743364124721704,0.04879329088740119,-0.2291121445017106,-0.05855003986392824,0.12583831687897884,0.16439666949649215,-0.18981844019265437,-0.13957034227741041,-0.0009747415638349139,0.03573187078752688,0.030864811107523486,0.09107319606231155,-0.10396767064812229,0.021235138004817366,0.14711107180139202,-0.12861608695021523,-0.19839633179447375,-0.10135772915426429,0.17725672980971013,-0.09020592633048942,0.11209309455230254,0.12501274430453713,-0.015945373378897516,-0.013391692318696545
Insula_L,0.6425256135366676,0.7411782157222843,-0.319963608303031,-0.03211766480062984,-0.17360328970055744,-0.23436831227285207,0.0814374934783031,0.237242034743141,0.5588934522312009,-0.1912792630768994,0.3264945217675313,0.010788070702778069,0.08806361454357432,0.0797743339075221,0.493041815818285,-0.1614608781078746,0.37088977134006695,-0.022706942102711705,0.2705116291649014,0.4747003682986193,0.23117759656047446,0.2200006622167446,0.04791902485901106,0.13778752381877507,0.2830726344416992,0.5004151298287045,0.3709860501807142,0.34605072439177864,-0.10785633292659254,0.7539150927224079,0.18756142056240688,0.3571058331870222,-0.11124194411623141,1.0,-0.10519434503703542,0.4469263734848569,-0.08158533121241196,0.5854557799259656,0.5158484210754598,0.816726959466514,0.14144643753138958,0.2378090675370585,0.0870260836183646,0.8113352875112796,0.4260466780311425,-0.2549215095221943,-0.05690476188377897,0.39241934139282864,0.703647568428867,0.40762640812864925,0.019060377498369894,0.45638443650192445,0.520709076524819,0.17938665145751387,0.04587611522671818,0.04866896508113227,0.3704596374808418,0.7199469258901883,0.41267633014272087,0.33719313865270906,0.5084896947599377,0.44455057342699816,-0.05323343826039135,-0.08499425528122591,0.6600846458903405
Cerebellum_Crus1_L,-0.2920980092910525,-0.23901016476471904,0.36623150009138206,-0.28062637786796235,0.21711649435333347,0.2069120731300429,0.47173674546962163,-0.050603836955290714,-0.2744838231179799,0.1781971492601122,0.42390618176931905,0.3745766842863678,0.33457677044053774,0.12569263921276153,0.2715421884117342,0.3089901587940416,-0.08584335111396173,0.3252965603770494,-0.3685763421597434,0.00026388151082833194,-0.09945070172832554,0.06373941626445376,0.07773748733955595,0.2613596614186037,-0.4406883534748752,-0.17188879023312928,0.35244632316190166,0.09388302569543464,0.35152320428324363,-0.3503627858141953,0.2203966288182806,-0.35337259636847856,0.1851681048890027,-0.10519434503703542,1.0,-0.2742213224512537,-0.2538701958447893,-0.502266723358113,-0.09949515223426167,-0.2804568129171763,0.0499674866900513,0.173130135623304,-0.01887069883980672,-0.35867180274950305,0.07909733277347952,0.3925824913885347,0.07709984647791221,-0.3173222127478428,-0.35201370637360985,0.07893531533814593,-0.0044824486636391905,0.06474523106249068,0.2868684822035791,0.10576622447006229,-0.12569659088710672,0.48448050418822625,0.29438272323998405,-0.024515008401177187,0.09681190605346524,0.3370691779515481,0.1023798990539174,0.2673079949656316,0.0934655654643702,-0.11195343316661671,-0.15466245511777507
OFClat_R,0.41301123924437855,0.5724175769387098,-0.27287746533746005,0.07455165392090396,0.011823918847494265,0.057571993865468296,0.18627622721996054,0.08973322635221773,0.24157520546218134,0.05791048878849318,0.04060069698508962,-0.0697650383734158,0.12801090034502657,0.5056697668032853,0.045502828482684464,0.2029982250352996,0.08337874042154102,0.04490204036057239,0.1821423736668538,0.19811037709022636,0.43797600262934216,0.3272178955225246,-0.32143660702895005,-0.13230963383324332,0.003873932256504904,0.3592887816621281,0.15909946990202348,-0.06565071771834781,-0.034814810292653514,0.43710248149218095,0.2613773601703453,0.25952120670023804,-0.058346370143954274,0.4469263734848569,-0.2742213224512537,1.0,-0.08875069096808548,0.49863611465559166,0.264168503500367,0.6997539657337911,0.13345462310492529,-0.06105943930012455,0.2398592185567717,0.47359065504891606,0.20103230178310602,0.04820633120756777,-0.008109550640858658,0.08699138282566354,0.6060387090714722,0.28380120812941295,0.21393821117555487,0.17039784965174798,0.13816788962781074,0.1294032428152959,0.012936966210128223,0.04141584675886925,-0.016496672507076815,0.10503786459592,0.053304019415840766,0.20955653643077157,0.07262289406653864,0.11414199737606821,-0.04504480110282575,-0.009773867120408912,0.2558882244807478
Olfactory_L,-0.0031015730818605074,-0.12562014971919466,0.0810912026983003,0.09646672281236114,0.07097035541726524,0.014608721361416561,-0.2018722562870222,-0.0946425549331027,-0.022191647555990533,0.07695539243893844,-0.23367232015484757,-0.04074823572583315,-0.11920953746087942,-0.1012096300395433,-0.2064925767771346,0.0007040484352863548,-0.0964326160584122,-0.025222460286998507,0.10799408981327278,-0.04762923411117774,-0.01837971648293762,-0.1720294982475383,0.12307484398258797,-0.18037753820153712,0.0880751239025167,-0.02069778664218736,-0.17885495097485116,-0.09986311633384984,-0.01402911189981349,-0.10257390821266275,-0.13093922415773782,-0.014514954090940176,0.0215754305136434,-0.08158533121241196,-0.2538701958447893,-0.08875069096808548,1.0,0.10832651478060616,0.1077719821259684,-0.14609689370451703,-0.05403905456723253,0.02971516461778706,-0.033238292765856214,0.05546178658218991,-0.08254404255530724,-0.022599480497925026,-0.010245698803217325,0.18375154497882393,0.017584262891189355,-0.018197091771115594,0.1270885227298945,-0.030311162425632126,-0.2562205581995155,-0.00024685902818619843,0.01511003029940033,-0.05372033531918815,0.029902286351571522,-0.052556136184491,0.04175665697183473,-0.18593617455689834,-0.04300419241866872,-0.08915413831221722,0.1450288948917025,0.41359020467455404,-0.04145464042515663
Pallidum_R,0.5738764959896857,0.4379713685715069,-0.12825767367220914,0.13085750655284395,-0.040056563741066184,-0.24967407366956515,-0.11357031004483692,0.1544209161470794,0.5554702373922092,-0.042032135640079966,-0.05293200024860027,-0.16945899392851382,-0.11892265719393717,0.12972597018848822,0.12815816176235145,-0.04281179602672566,0.38099045527578823,-0.22525814404360378,0.3152173522993626,0.31173436021752865,0.47688519833501014,0.2331615170823848,-0.17041494246029468,-0.1562199893567682,0.3218788478988359,0.4783101010827797,0.1556000693197965,0.036563112855609696,-0.24017264656754714,0.718669936428908,0.2027717338146303,0.46931580105619375,-0.22894381481896278,0.5854557799259656,-0.502266723358113,0.49863611465559166,0.10832651478060616,1.0,0.26831600921114407,0.636344363125859,0.2212391987313783,-0.03485184833115962,0.3112573782803065,0.7671276628668519,0.2834770594788536,-0.2861994579059504,-0.15902007817062713,0.5349832942913627,0.8231766065292326,0.36861656511020463,0.1026411189231552,0.13106386747338108,0.23684284971980546,0.13150581548782286,0.07262351917714206,-0.22739544905335438,0.16604935648129154,0.4927034407924568,0.14039361995863736,0.2220827353721294,0.4377300033542283,0.28293224966518443,0.08126880168936644,0.20371025237547422,0.5593615062724913
Heschl_R,0.5613392741797208,0.47131211741018525,-0.3472175527827865,0.21997784554925243,-0.031537146066971854,-0.14577494988153725,-0.025242438206967463,0.11589336711740335,0.48983799237389686,0.13949787411515505,-0.07758074557756663,0.41702431840994897,0.07647806147391419,-0.027563976878178766,0.4155908821799974,-0.2384100399702929,0.4550088097095234,0.1898592981245919,0.3497811397458322,0.28973175408980667,0.18652435545954693,0.06130394537863198,0.31458573160998726,0.14081721073566442,0.36624801920737643,0.40554036379866687,0.024281814997841312,0.6538732820218615,-0.17888938893346157,0.34305675967273247,-0.05761708297173434,0.12432571139247772,0.035650150025674954,0.5158484210754598,-0.09949515223426167,0.264168503500367,0.1077719821259684,0.26831600921114407,1.0,0.4217387891688319,0.24155137603579022,0.38474693412868277,-0.04612957497808888,0.3474235682353006,0.3237706164599373,-0.2788899591542493,-0.06744548605142821,0.2638108456479514,0.3585445370049248,0.3724861254022981,0.06626695973638956,0.5747823647697138,0.23552167979378322,0.38546760769373734,-0.03003983832496238,0.27393772890854373,0.08993285691856567,0.35972846207927317,0.38859893671987905,-0.0570794665951273,0.4329876639828048,0.004416550164493666,0.01105477732361085,0.03799566881800772,0.49211744953166964
Frontal_Inf_Orb_2_L,0.636375849018497,0.8100696714550394,-0.3692064452289406,0.07668887295455999,-0.15960528307371677,-0.19111292103951158,0.09321308010074801,0.19123535513383064,0.5225172455910176,-0.14161328426019365,0.1651977427914487,-0.041223451984300476,0.09235146842393603,0.23469886461686082,0.295983970046415,-0.10853929150059068,0.3257861005360019,-0.029071059354428153,0.3714273442035228,0.4213315005544237,0.3074703136907391,0.2994435348461341,-0.15605281061013376,-0.045185274630918815,0.28207681900733605,0.5042877633480679,0.21509142296194927,0.223577077862821,-0.14083102309681442,0.7655706892014202,0.15916534690901857,0.4405713614384241,-0.13986030427520926,0.816726959466514,-0.2804568129171763,0.6997539657337911,-0.14609689370451703,0.636344363125859,0.4217387891688319,1.0,0.1781957375283172,0.02260712761457502,0.19172034961367426,0.7507575351622675,0.37484498338185684,-0.21167942282228233,-0.03471401598149097,0.22984955787897188,0.7592047762527412,0.3668059253351022,0.020766491831804578,0.35843911549567864,0.42401648651650725,0.2212472985195992,-0.029510472759237405,-0.042428172591357005,0.04907932012402176,0.5259098527144906,0.23402245980762187,0.23281582725214556,0.39197937044905934,0.21619742873859807,-0.11786825848730197,-0.16803193132391006,0.5695509648822508
Precuneus_L,0.202495430478171,0.08026906054032126,0.12302169539217471,0.2159308322895458,0.7344282688667528,0.01639220304653529,0.29558765462224473,-0.045396649717301264,0.44676496259934595,0.7142469814734222,-0.09686688358259128,0.31617224163536883,0.4964262113443067,0.1508065616925265,0.5312240343977535,0.0736226301173105,0.7600902566732736,0.43958414602094126,0.17960093790196419,0.3669263765011856,0.6099198311091337,0.5630128977346355,-0.019989156973120984,-0.18930636934305348,-0.06638545826054468,0.10815234826553916,0.4886473795256001,0.5133086943909585,0.4172283719215714,0.08815974811847302,0.5605369883550154,0.16815170135033353,-0.012034154427417749,0.14144643753138958,0.0499674866900513,0.13345462310492529,-0.05403905456723253,0.2212391987313783,0.24155137603579022,0.1781957375283172,1.0,0.2992790242980064,0.24504937733620566,0.10724528083309597,0.3571112656728089,0.2877974050449785,-0.1921386268437647,0.15259684541947977,0.24656679183721103,0.729476796504033,-0.01820096387919679,0.5632121488882683,0.5344462684740326,0.37206839203235814,0.014633578037809406,0.12299667049527717,0.09426311407029533,0.39181180982873626,0.04178665216066501,0.36407228383625867,0.6295034276410764,0.24498294551240862,0.5999972019500128,-0.042573617027904395,0.5156653303753563
