,Lingual_L,Cerebellum_4_5_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Red_N_L,Vermis_1_2,Fusiform_L,ParaHippocampal_L,OFClat_L,ACC_pre_L,Olfactory_L,Thal_PuA_R,Thal_LGN_R,Frontal_Sup_Medial_L,Hippocampus_R,Parietal_Sup_R,Insula_R,Frontal_Inf_Orb_2_R,Thal_IL_L,OFCmed_R,Cerebellum_8_R,Cerebellum_9_R,Temporal_Pole_Mid_L,OFCmed_L,Angular_L,Temporal_Pole_Sup_R,Pallidum_L,Frontal_Inf_Tri_R,Cerebellum_3_L,Cerebellum_6_R,Parietal_Inf_R,Thal_MDl_R,N_Acc_L,Postcentral_L,Lingual_R,Thal_MGN_L,Parietal_Sup_L,SN_pr_R,Cerebellum_Crus1_R,Vermis_8,Occipital_Mid_L,Supp_Motor_Area_L,Calcarine_R,Thal_VA_L,Thal_PuA_L,Cerebellum_4_5_R,Vermis_6,ACC_sub_L,Cingulate_Post_L,Cingulate_Mid_L,Precuneus_L,LC_R,Raphe_D,OFCpost_L,Thal_VPL_L,Frontal_Sup_2_R,Cuneus_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,VTA_R,ParaHippocampal_R,Thal_MGN_R,Frontal_Inf_Tri_L,Pallidum_R,Precuneus_R,Frontal_Med_Orb_L,Raphe_M,Temporal_Sup_L,SN_pr_L,Rolandic_Oper_R
Olfactory_L,-0.17885495097485116,-0.21579020222413411,-0.12455489838828218,-0.2538701958447893,-0.033238292765856214,0.029902286351571522,-0.2562205581995155,-0.05494447826915667,-0.18929437427994436,-0.12851015534060045,1.0,0.08909499792872982,-0.08889460657074255,-0.13378842478392264,-0.022191647555990533,0.07695539243893844,-0.09499209241684281,-0.026650992821236206,-0.1641328123162695,0.1584697305802762,-0.04074823572583315,0.1169505529577052,0.14839487149999908,0.12882625752908675,0.020442172621201547,-0.1012096300395433,-0.10257390821266275,-0.005322576167661624,-0.18593617455689834,-0.2018722562870222,0.007804071084610193,0.07237160778179227,-0.012584050775451336,-0.04300419241866872,-0.13093922415773782,-0.11416595812636203,0.07097035541726524,-0.014514954090940176,-0.13356310396575818,-0.08164959509433088,-0.01402911189981349,0.02403750308128742,-0.11920953746087942,0.18375154497882393,-0.061333757677590584,-0.13703259603160425,0.0880751239025167,-0.010245698803217325,-0.05617337088561687,-0.14770488786594457,-0.05403905456723253,-0.0942326359408058,-0.10822872164669928,-0.12562014971919466,-0.08973132252535945,-0.14174261868334645,-0.025222460286998507,-0.00024685902818619843,-0.14681454154739937,-0.07125736553325876,0.020078465860808054,-0.08254404255530724,0.00034484801327136613,0.10832651478060616,-0.05834361983965106,0.0215754305136434,-0.15556159557599614,-0.052556136184491,-0.05544290848777235,0.017128337381925398
Thal_PuA_R,0.3496269780350066,0.5406349932306949,0.04775838333357214,0.23928730594581293,0.439264343445736,0.32200973024939367,0.3451727396861913,-0.02673603414029814,0.26419041458151443,0.0832827447165359,0.08909499792872982,1.0,0.15825099157270572,0.11334937921856711,-0.06965397080643115,0.45353357508932185,0.2098096444300782,0.05645563700381595,0.1435738322198681,0.07157743066547358,0.2972063060611324,-0.24985019313789192,-0.18080436187095578,-0.07896010758484777,0.40052985916092615,0.33421982444689996,-0.07873119783663757,0.10843761708528607,0.4621287359032765,0.271598331590812,0.41344639320585447,-0.5015109364544381,0.18283384198766994,0.19463160076527025,0.45163923176215137,0.010365662924435961,0.40951471485604723,-0.2400298532466977,-0.053147968288054855,0.33619829161324255,0.24091526414557696,0.2830276895455687,0.04561959106252986,-0.010593578983405686,0.449937469333792,0.3862682702936685,-0.3605170996259091,0.04248724487651163,0.11018970767230042,0.3380351870453358,0.21587530907798444,0.1502006394932994,-0.002715665082043632,-0.018727815683745225,0.03501375870353109,0.19527789566866172,0.3386214387328055,0.3567723297432512,0.12214433453064935,-0.1153769096144443,-0.05444358936186565,0.1428170032439777,0.07853196913869466,0.1156252873615161,0.22882590581016693,0.23089068936153534,0.22612333231416126,0.16876427024748733,-0.07626756873293188,0.3992460965271712
Thal_LGN_R,0.4898897064512809,0.442711603608119,0.5417435309183867,-0.05016264178800375,0.44581299458984497,0.21342304954724103,0.5534631478430396,0.6732688179808557,0.029301346564132028,0.3925825353169416,-0.08889460657074255,0.15825099157270572,1.0,0.5365415635717936,0.6060416191715048,0.08449820637763651,0.5725716779997876,0.523616292889337,0.6815783453344013,0.1252549369958819,-0.05929127061547976,0.032045110949277145,0.021181398533854486,-0.052602759799687863,-0.08518470473561976,0.21399894288217308,0.5933499847200692,0.6787725588951583,0.5857212888941044,0.11100454488644158,0.2344464917009142,0.06650325282059226,0.4832093727030544,0.5767226537404586,0.5018544070712135,0.46482022285329244,0.1515721785188573,0.5266098410117473,-0.1369499480069658,0.011249979813382029,-0.10457056534591669,0.3991909833838705,0.14696200163078876,0.25881272109167297,-0.023037792552263247,0.621774323524803,0.11113594693389854,-0.11748764474915578,0.5395602517602841,0.6068222389765953,0.39518135746813815,0.08910683892499405,-0.2598259308892623,0.3114849470013715,0.569680652993384,0.4173095884352013,-0.1740650864174181,0.02166921044146643,0.1157895549313282,-0.08979467507756253,0.6298834864246152,0.4827268094846427,0.5888884258340998,0.6103356407092154,0.3989912273931208,0.019442738002071986,0.1561523409521016,0.5596318192761454,0.39187026862403374,0.519381928171676
Frontal_Sup_Medial_L,0.12872349287637297,0.3068472771635151,0.6892171619915543,-0.16612489291970514,0.2241704625942998,-0.009057066645876796,0.4464510675149048,0.5895134370960213,0.09230458424051306,0.45063127465951236,-0.13378842478392264,0.11334937921856711,0.5365415635717936,1.0,0.6191736560472018,0.03585906112654001,0.6506030434459162,0.6892566747550407,0.4460043858165736,0.08378952943556683,0.2805182821127168,0.30260173916077077,-0.19470941462305333,-0.04275317547175473,-0.30784375830255994,0.12826619320980898,0.6925038383150982,0.7276436245934282,0.2866677679706807,-0.04891261150633768,0.25313541951866375,0.2483365141399202,0.38229439308889857,0.5686198079053251,0.10995269975570748,0.25341175778775504,-0.008201726701251284,0.38154171661240355,0.0001880893372657531,-0.17412449069102248,-0.30201482519813544,0.33832624607329254,-0.00928519167799096,0.36673083145353647,-0.062172029572040495,0.3956987059795387,0.3587590411576614,0.016816346268543166,0.416662991093445,0.658296467809063,0.21657178441451064,-0.1092083856829454,-0.10147180667437279,0.6851366086786117,0.34814215243004826,0.8225712702625312,-0.06318498095043808,0.20890235387985423,-0.04935400105783174,0.10783974448131059,0.6375000336052389,0.34541360198382104,0.6499002884199968,0.5869450891530557,0.25602930986771577,-0.028287998264847652,-0.062170858543179185,0.5314247528744197,0.5624336553484672,0.27629416589467637
Hippocampus_R,0.14585957155628537,0.1763628277860234,0.5282495248058966,-0.2744838231179799,0.07211923825728365,-0.0429866423436618,0.5214526243235804,0.877418925152742,-0.333026817692258,0.5479321062894195,-0.022191647555990533,-0.06965397080643115,0.6060416191715048,0.6191736560472018,1.0,0.07471355992160694,0.4162801507781221,0.5947124711130265,0.5000319591130693,0.13153382395673616,0.07560507684477091,0.6034588340317215,-0.14852327938446075,-0.17660071442608752,-0.5400997594784772,-0.38621758185446947,0.7750306511668992,0.8040743771553573,0.07839496995649273,-0.38217070903707234,0.1914177194862979,0.32777039636813027,0.24076561282836623,0.6452799727045975,0.07965512457237187,0.39275924015782104,0.037707764700836095,0.615933054627399,0.048415761262496644,-0.49052624664720423,-0.33947173440157535,0.38684617355400575,-0.12883898883076028,0.401609361628251,-0.12320052039551047,0.36229648612942716,0.5976068510035842,-0.09365128147253052,0.5025108696493389,0.42102799462977664,0.44676496259934595,-0.3362574703607624,-0.34133328935411317,0.44020428039262616,0.6237389339210974,0.5556666358402763,-0.2415428994312354,-0.03206777940934845,-0.20262897316767656,0.13066704352457265,0.8514930795967929,0.4273051024521685,0.6831679749810664,0.5554702373922092,0.49894407385020595,-0.027029030686310403,-0.18807031790592962,0.5510657180384387,0.7254103300594773,-0.0016802840980569944
Parietal_Sup_R,0.23786435457492602,0.4553260116325053,-0.2526706450321758,0.1781971492601122,0.30236111915313096,-0.04136380352944804,0.3125483284639932,0.10366401207603125,0.0002813443727941033,-0.17663915419361872,0.07695539243893844,0.45353357508932185,0.08449820637763651,0.03585906112654001,0.07471355992160694,1.0,0.07471820590355711,0.1396600158438551,0.12082985589770787,0.26713541705455235,0.47161264591977975,-0.06652740151836878,-0.04818220164121274,0.05297090461781303,0.5050309124868971,0.19088428336514046,-0.2697945650894361,0.3221659518271331,0.3208035736431877,0.24174485328089007,0.7863868208838513,-0.2532436297067073,0.06187436110112771,0.35594582028825605,0.4575105147982641,-0.017619914487839967,0.9100251330372922,-0.10470892908232722,0.1841706914040656,0.31324252079980525,0.4435364691908757,0.5210569407501568,0.30982937676869166,-0.08680459508781034,0.23859556301173396,0.4831715521476788,-0.3096384520091475,-0.12013105209537606,0.35235140033320517,0.3785716843084814,0.7142469814734222,-0.1718347387089449,0.1547720929974771,-0.12951665821925426,0.12779111606619348,0.24723551648352746,0.5159065926184679,0.34695102864987415,0.0690571907550494,-0.1694917075829673,0.08632958916668246,0.07919143434106608,0.11716336695390235,-0.042032135640079966,0.6690546462969749,0.12474763157201278,0.21443905916605868,0.07770638006022597,0.049870829193067866,0.2820626014789587
Insula_R,0.3558129577912492,0.4418493490178871,0.558911160655968,-0.032981796841837434,0.2035394518791331,0.17501890032904827,0.384696831576513,0.4859291228364577,0.47854293430729844,0.2426124518803957,-0.09499209241684281,0.2098096444300782,0.5725716779997876,0.6506030434459162,0.4162801507781221,0.07471820590355711,1.0,0.45536763476005504,0.5173667907578418,0.09869179942387098,0.22715651969536851,0.18826102574188083,0.022468316766853857,-0.11972462753793973,0.028284994933091702,0.41990483125456946,0.47954172555794006,0.5525357745861978,0.41260693703573725,0.3808423052501138,0.32440943614474094,0.26303714761190233,0.3501778094911352,0.5509267076012387,0.30966337722049686,0.21608614473477605,0.07615502074411779,0.3702710503235353,-0.08928430154658143,0.024547178361524404,0.051113417481874715,0.39058768503235974,0.33909974817544225,0.3076656667375319,0.08083456220094051,0.6068559235952442,0.13358591496996924,-0.10129444650145862,0.5556070596950539,0.6433465832820867,0.3498083253409235,0.16279596875234967,0.1704952595136377,0.5030426066163464,0.3449512563712328,0.6513513675603637,0.24430452705847458,0.43053082065897336,0.13769925297779667,0.19867039936887224,0.5105770916607796,0.3348534070798395,0.5415740960300635,0.5615406792867195,0.32270173811213493,-0.05808695769789467,0.1726537975757054,0.4522571285885757,0.35289591224218914,0.38138719393345705
Frontal_Inf_Orb_2_R,0.04647186168857627,0.12464574975115415,0.3738201800166442,-0.42163036701266265,0.36778813060718374,-0.16658546617246914,0.2926764939756266,0.5665605685872956,-0.04791564555048452,0.42124847143644345,-0.026650992821236206,0.05645563700381595,0.523616292889337,0.6892566747550407,0.5947124711130265,0.1396600158438551,0.45536763476005504,1.0,0.3210414260630234,0.35322082136418476,-0.032080308140314005,0.13981504331296504,-0.2273687871962976,0.12049187100177848,-0.3667587195265674,0.18955332146597503,0.6147898158949557,0.7559276832241167,0.1611220962407522,-0.12732170640456994,0.4080516530053288,0.0655929340544635,0.5194916859376821,0.2478409886630056,0.22100030607397117,0.31214225169545406,0.04308087423161128,0.45348269298106075,-0.15538225386382576,-0.2476774020568012,-0.3379940620389092,0.07179061652662858,-0.15600854081059248,0.1466326370741625,-0.33488366413739357,0.20900743885969403,0.25077229977792026,-0.047533190918136944,0.2692032879842788,0.39040855200823416,0.23715326605126918,-0.2803250925153387,-0.4226063252760392,0.5623661816625629,0.10289490187830128,0.4977664284529054,-0.2534531345129625,0.052722783606108055,0.06535978569560616,-0.2558816745433967,0.6926521741223082,0.28933298857785883,0.4767100476836107,0.659474511451976,0.2604782317738925,-0.02588971084253715,-0.22867952599232408,0.21248088825056202,0.5468052708496196,0.48688473176932234
Thal_IL_L,0.5033123648138146,0.4986406895327958,0.5420816333894328,0.05510420489036431,0.4589436903829357,0.22294240002920265,0.595868217604756,0.5909956863895418,0.12622583329409925,0.39243200366572256,-0.1641328123162695,0.1435738322198681,0.6815783453344013,0.4460043858165736,0.5000319591130693,0.12082985589770787,0.5173667907578418,0.3210414260630234,1.0,-0.023100179532481637,0.06409086759838777,0.08506538619954586,-0.15061117764857213,0.06870324889060399,0.012451263824198687,0.2248635898151503,0.4535575596438243,0.5601614978370233,0.48609512925017406,0.2314693352601912,0.20772036935214752,-0.06364697429553352,0.3652480667304948,0.5991496664279764,0.4891164832091498,0.3530454031016908,0.21275134119419978,0.3440212140440139,-0.110783282314403,0.034971570051469586,0.013763811526349482,0.41605479004604523,0.286635845499034,0.07730714254673568,0.09677237330554746,0.6230591230116881,0.0641374831295664,-0.13910768197233198,0.5959331951986919,0.5977605719522442,0.4983434927430576,-0.019437260044117975,-0.09468610838152654,0.3548449358209285,0.6695778660734952,0.3998710646900344,-0.03389659259541432,0.2025862747798614,0.14842362735858738,-0.055392064071884815,0.38586908315864876,0.4361856638708368,0.5850468894350004,0.3583310267969885,0.4321001582069415,0.021080074134272566,0.21311284426010757,0.5936425337769269,0.3129702322578544,0.3072998943063508
OFCmed_R,-0.08065172652829225,-0.05252308794929773,-0.2696543585605071,-0.26242103169954456,0.10859196067306424,-0.2647325138315743,-0.21949680127878754,0.11327858317348817,-0.06350224578176915,-0.08457818426604527,0.1584697305802762,0.07157743066547358,0.1252549369958819,0.08378952943556683,0.13153382395673616,0.26713541705455235,0.09869179942387098,0.35322082136418476,-0.023100179532481637,1.0,0.06325367265510447,-0.003825040331702399,0.09707494208122298,0.28949715041435486,-0.004255150261005843,0.16182361930482034,-0.08944311247354456,0.2224770760301765,0.17038075597102298,0.003443299213909934,0.2819041781904408,0.09598543467283586,0.250274448864181,-0.07386616319606347,0.09518686304499417,-0.14618463176368693,0.23123491729587559,0.277760214085636,-0.23944162978792208,0.1344895630913525,-0.1123075225775849,0.13035587520219383,0.03571812734539039,0.03681598824897399,-0.24553705149945526,0.11061834568789612,-0.032870261157561635,-0.11498171927438333,0.14394766213866397,0.03712101286899658,0.1498591070534233,-0.182333965501398,-0.07433994781980262,-0.11951215582464518,-0.13944702562318917,0.1670140282339856,-0.013916827076752522,0.013766717528082666,-0.11152685953647525,-0.10813914404312033,0.2837175033013326,-0.003685432034159809,-0.01783485198295279,0.18580987228965856,0.13064748555845448,0.032956402858910425,0.04662058032675482,-0.26152588160545903,0.09257049477059746,0.2148850877658249
Cerebellum_8_R,-0.12509363383649907,0.2056115646033006,-0.04810329910704189,0.3745766842863678,0.10597801051156047,-0.15307409597320903,0.19562857532808456,0.082014276535962,0.14230976391617609,-0.08941630977251959,-0.04074823572583315,0.2972063060611324,-0.05929127061547976,0.2805182821127168,0.07560507684477091,0.47161264591977975,0.22715651969536851,-0.032080308140314005,0.06409086759838777,0.06325367265510447,1.0,0.29206678341999415,-0.08392934885592149,0.13773427919100867,0.19237114977380573,-0.0180114925555159,-0.15095662536134552,0.18570054053565554,0.05525424304944356,0.10702266978858223,0.41688426548048213,0.017520838760746137,-0.15611866812821576,0.30847122910828473,-0.07678469589915375,-0.13259447638274888,0.3270111339446153,-0.12840649494196796,0.4339289984856728,0.263337203229051,0.042634595685773866,0.603671270234973,0.1345455091391599,-0.007429393453375456,0.38359429418599816,0.2315572044522931,0.08437020505249423,0.032440235186677956,0.27159579314128945,0.3645276658238824,0.31617224163536883,-0.27999370014503294,0.45952666461701475,-0.041792566827422384,0.10805219281036009,0.5141272303615445,0.4375540936533293,0.38585897986596357,0.13289021406206214,0.07991619023488394,0.004154940854807158,-0.02147688143829168,0.22458678607480265,-0.16945899392851382,0.23432436223000233,0.19554332601484545,0.25949981752257134,-0.0449608427896802,0.2971188266961123,-0.1757315672840215
Cerebellum_9_R,-0.4444145521945385,-0.3246286423544457,0.15195762309932942,-0.2758934355891528,-0.2778875969612592,-0.3841214034999399,0.004333523471784947,0.5249383236793904,-0.35815689920461286,0.2937753219217158,0.1169505529577052,-0.24985019313789192,0.032045110949277145,0.30260173916077077,0.6034588340317215,-0.06652740151836878,0.18826102574188083,0.13981504331296504,0.08506538619954586,-0.003825040331702399,0.29206678341999415,1.0,-0.05259758119882307,-0.1461327760121912,-0.5689610332876426,-0.6302154899177472,0.41566204309738986,0.3321318751258092,-0.4712430569978722,-0.5892941669888151,-0.04450071090728467,0.42162666435150314,-0.11243435297754767,0.3367279304524243,-0.5322165060453782,0.17567919413629698,-0.18865638006188698,0.36586416561541035,0.11296058848913469,-0.551611799289787,-0.408249480376492,0.30522955797036727,-0.3129229055651917,0.26115928441774544,-0.07159664320292759,-0.0756349933566894,0.8093328694610519,-0.022590019860436673,0.13847556575038633,-0.022716117821554995,0.1052795837718888,-0.5303275236380286,-0.03456457374542553,0.1858777215404669,0.30588552230771765,0.3036770704820534,-0.15995743276189778,0.00010588279513104584,-0.3188006930750781,0.27606877642169686,0.45028604677540823,0.0645403758051123,0.3420340790518731,0.15380973472786197,0.081533005965577,-0.10169358927063823,-0.2829840006185001,0.1655976331911205,0.5911003398161632,-0.5776929809827085
Temporal_Pole_Mid_L,0.038183538237931074,-0.027518930482241088,-0.10534590557963812,-0.025892226855228538,-0.16097536106612712,0.1522395299328129,-0.2788760036980728,-0.13509455118353747,-0.015331047049321641,-0.4765405801632159,0.14839487149999908,-0.18080436187095578,0.021181398533854486,-0.19470941462305333,-0.14852327938446075,-0.04818220164121274,0.022468316766853857,-0.2273687871962976,-0.15061117764857213,0.09707494208122298,-0.08392934885592149,-0.05259758119882307,1.0,-0.12675127503176306,0.12282202253542567,0.12868804337783504,-0.22589077474135377,-0.04206464089203481,0.05300524747462674,0.1866265498571638,-0.1151513303360286,0.2358006340912776,0.02975510677042767,0.0548640414556349,0.002616187460270483,-0.17332312059888672,0.02670767385269319,0.0046457219166762915,0.16803249810369048,0.21407862298135052,0.0959093032780453,0.09435073928225031,0.09208584405332544,0.29599806464344297,-0.07535339702727141,0.09732269132203718,-0.06166297077461539,-0.10701633504559914,0.09552368258333664,0.01842751378733312,0.05373724878961563,0.34885169506882546,0.22131506702331286,-0.27084655972857197,0.0025689249914075253,-0.09303989434296037,0.04340648432956684,0.14493080529709926,0.05317615344365337,0.28225007823771303,-0.101102027335574,-0.17698528169682068,0.11886574739765311,0.14787029564123444,-0.0018495999404638723,-0.24030545352243138,0.27007484148391264,-0.046251777781362274,-0.17922071391723504,0.07883822590534238
OFCmed_L,-0.20036745381834686,-0.17539845368918103,-0.16474964577818818,-0.0948444288363961,0.4239569529870428,-0.12595192608229916,-0.21694729927683923,0.005018437579837817,0.01700615486706568,-0.10366936109355364,0.12882625752908675,-0.07896010758484777,-0.052602759799687863,-0.04275317547175473,-0.17660071442608752,0.05297090461781303,-0.11972462753793973,0.12049187100177848,0.06870324889060399,0.28949715041435486,0.13773427919100867,-0.1461327760121912,-0.12675127503176306,1.0,0.054431116347754285,0.24559367619566363,-0.2626752249704861,-0.04189503811504662,-0.03885802559868904,0.06454199031630212,0.037784322903066575,-0.25176387774306574,-0.029461783359429086,-0.2384483970351239,0.03343850751801369,-0.1840794900255947,0.015500374377431807,-0.13878923317933906,-0.1744252415472778,0.1927017718090303,-0.10717571868267507,0.09715629905211244,-0.006212351469001182,-0.25200640388983075,-0.12019907780354484,-0.10873155304804656,-0.13775664194329962,-0.09997058787548815,-0.08958276933444616,-0.0817560493712189,-0.04845281328179656,-0.3480044640899371,-0.1045509392605831,-0.09956057972017782,-0.15639822230994074,0.03160858367829361,-0.19350930601156066,0.1367107130999389,0.21795276662793275,-0.4657038806979103,-0.11059019286338097,-0.034233118634374726,-0.07339884967212314,-0.10729118004798932,-0.16248636255512117,-0.06212449526486056,-0.09061357174274401,-0.28856962931279967,-0.035367576425864265,0.05873092069949334
Angular_L,0.41016987548044176,0.45957774254027695,-0.25391728370702826,0.5488070177684387,0.15982108346637092,0.3300878424819868,0.09744557552125478,-0.462251289115431,0.460210283968832,-0.5030815027052691,0.020442172621201547,0.40052985916092615,-0.08518470473561976,-0.30784375830255994,-0.5400997594784772,0.5050309124868971,0.028284994933091702,-0.3667587195265674,0.012451263824198687,-0.004255150261005843,0.19237114977380573,-0.5689610332876426,0.12282202253542567,0.054431116347754285,1.0,0.5263732199401195,-0.5928475873538036,-0.2639196279364717,0.49238820938314154,0.7059470810582297,0.3477132897418954,-0.3156961393623224,-0.0971638577122032,-0.00717585603639472,0.4770698384316883,-0.1945067211393156,0.6270169645606571,-0.4138263767282444,0.1579873596643937,0.6629546623083565,0.7436457453986298,0.17987504755251826,0.5301470461424449,-0.24353013713820268,0.4118795748822635,0.3486893586708853,-0.77004853389172,-0.003286116182219769,0.11011837282472421,0.30635706874882757,0.24488523462441872,0.47097424847663927,0.49611021381046033,-0.2567554831745125,-0.06685298277638396,-0.137076832658904,0.6039183534128925,0.3245838002732225,0.24280929888210306,0.0429715233596117,-0.48566100088198344,-0.07842194502231883,-0.1567013474156313,-0.33658580177278363,0.18526367046138478,0.08199084163672062,0.5038875636439316,-0.06696251153538539,-0.5278026552994773,0.3650247892372404
Temporal_Pole_Sup_R,0.4671562420967839,0.45722686228711834,0.058588450097723885,0.12569263921276153,0.4013256099243537,0.29174262653128546,0.054625879651287186,-0.24300442361132651,0.6538053324309385,-0.22245191189346483,-0.1012096300395433,0.33421982444689996,0.21399894288217308,0.12826619320980898,-0.38621758185446947,0.19088428336514046,0.41990483125456946,0.18955332146597503,0.2248635898151503,0.16182361930482034,-0.0180114925555159,-0.6302154899177472,0.12868804337783504,0.24559367619566363,0.5263732199401195,1.0,-0.23901486473952874,0.009016226019213255,0.5635989158574713,0.7858738439250966,0.33608050451544663,-0.21236961547670108,0.3327897138686695,-0.034046292128713754,0.6047804976938715,-0.16249318708169969,0.24185806513592198,-0.17014795295331694,-0.2647453103717201,0.5604794174809854,0.36319497781318716,0.028257476345530944,0.5104158696812543,-0.09756199367269337,0.07768861711181659,0.4254454739178631,-0.6218034222119133,-0.09693215072125196,0.19581209381794426,0.4029749877492874,0.1508065616925265,0.44880223962745597,0.18715716510767605,0.10796365820353397,-0.14031574556396634,0.18587627865137435,0.32818304018791067,0.38406491408724835,0.3816294672108754,-0.17129501538905276,-0.15394438454337345,0.10343138340066518,-0.06126864793921568,0.12972597018848822,0.10978767892064559,0.033711241279829766,0.3817147102503359,-0.019229461887354294,-0.34869367110472266,0.7266852393800562
Pallidum_L,0.11576154857949482,0.09153668450159863,0.7412887208622425,-0.3503627858141953,0.10320638311204111,0.03468966440415394,0.4430254762653617,0.7259543046252392,-0.1865603755188485,0.6692928544254758,-0.10257390821266275,-0.07873119783663757,0.5933499847200692,0.6925038383150982,0.7750306511668992,-0.2697945650894361,0.47954172555794006,0.6147898158949557,0.4535575596438243,-0.08944311247354456,-0.15095662536134552,0.41566204309738986,-0.22589077474135377,-0.2626752249704861,-0.5928475873538036,-0.23901486473952874,1.0,0.6345623476984465,0.0676996840013349,-0.3553470383586326,-0.10772788928730079,0.23643408192890333,0.4032641543252269,0.4461852206893324,0.0005284780923855429,0.4529196938966231,-0.2796557881050077,0.5673995485071027,-0.12783508794695508,-0.5281547457084935,-0.3881319232378213,0.026623913841997887,-0.22349481491831835,0.411439536216341,-0.2256248874250734,0.16155905804875167,0.567460417892974,-2.880220270928814e-05,0.28928974046926825,0.3054509695105751,0.08815974811847302,-0.1113147538018273,-0.41871135460906894,0.6443323917037607,0.42676879918105337,0.3966107174688039,-0.3453776561310326,-0.13469289369332607,-0.13666514164824564,0.043314863304037096,0.6983856890725296,0.38361787416361015,0.6210622347724992,0.718669936428908,0.1577309165373176,-0.1328105783134269,-0.2779994706973493,0.6135559298886784,0.5842386920306101,0.07472665089859364
Frontal_Inf_Tri_R,0.22203537725727074,0.3283952409848419,0.5027648033528761,-0.21321091937012962,0.3289264088989504,-0.003314742716541318,0.5122176590292239,0.7612436578175661,-0.13529232285664441,0.4384424197460792,-0.005322576167661624,0.10843761708528607,0.6787725588951583,0.7276436245934282,0.8040743771553573,0.3221659518271331,0.5525357745861978,0.7559276832241167,0.5601614978370233,0.2224770760301765,0.18570054053565554,0.3321318751258092,-0.04206464089203481,-0.04189503811504662,-0.2639196279364717,0.009016226019213255,0.6345623476984465,1.0,0.30942949603479397,-0.1004231863500865,0.47632651769724554,0.19308057231850423,0.4201031888601065,0.7012985812434225,0.29309345196039066,0.3838989149329179,0.2920545535951556,0.5053772884154363,0.0898779168243615,-0.19948849811402405,-0.20860030230980123,0.4940112856646364,-0.0018227462172652436,0.33931384930919645,-0.11864075061713503,0.5023522510619315,0.34609853080817315,-0.13428480210577967,0.6170686952902849,0.6158244745201121,0.5588351259748048,-0.25319969783260377,-0.23572856837095,0.44019031653222546,0.49472692330779516,0.6546704242170517,-0.11279767752078053,0.16652565015210638,-0.04630716841171431,0.023011143182138878,0.7599142112538391,0.4116014756605405,0.8005390382326631,0.675168100407413,0.5600364692019331,-0.01733141743022115,-0.014632245431552301,0.5235209514555375,0.6511798392582907,0.37407081741840303
Cerebellum_3_L,0.7641066945231164,0.7688043911194752,0.32773769964299226,0.3370691779515481,0.47109784765030066,0.4367865159557721,0.5193023299718584,0.13727117727716284,0.354504809910679,0.0440369921679208,-0.18593617455689834,0.4621287359032765,0.5857212888941044,0.2866677679706807,0.07839496995649273,0.3208035736431877,0.41260693703573725,0.1611220962407522,0.48609512925017406,0.17038075597102298,0.05525424304944356,-0.4712430569978722,0.05300524747462674,-0.03885802559868904,0.49238820938314154,0.5635989158574713,0.0676996840013349,0.30942949603479397,1.0,0.6035566395897958,0.3451394800709369,-0.23200881860019104,0.41577270481519346,0.3676559215319642,0.7770251334222145,0.17701463176712656,0.44319516067153086,0.06849814177293286,-0.04123699768280003,0.4516517965914794,0.3117077199411312,0.3076127597670326,0.4376963366536433,0.0461101929933535,0.1938387686531266,0.7112391667115744,-0.5523871077876863,-0.10779015663152951,0.450192010972594,0.6507484762536413,0.36407228383625867,0.4703076107060375,0.07668371363316237,0.12673147098862317,0.2889541685647992,0.35199252631840966,0.204050715705383,0.19242471340246753,0.2547092140518329,-0.01356829706449828,0.14161738091140627,0.2659454760082151,0.30832350536662495,0.2220827353721294,0.3855983246501682,0.17725672980971013,0.48096689153213057,0.39771395541408383,-0.086550711386168,0.6796566307796154
Cerebellum_6_R,0.6471555801862326,0.6511009176623901,0.03976584524807943,0.47173674546962163,0.20291166864137755,0.4259666957389525,0.23414982563370346,-0.28921296734908586,0.7712235319767625,-0.38203163105208027,-0.2018722562870222,0.271598331590812,0.11100454488644158,-0.04891261150633768,-0.38217070903707234,0.24174485328089007,0.3808423052501138,-0.12732170640456994,0.2314693352601912,0.003443299213909934,0.10702266978858223,-0.5892941669888151,0.1866265498571638,0.06454199031630212,0.7059470810582297,0.7858738439250966,-0.3553470383586326,-0.1004231863500865,0.6035566395897958,1.0,0.31115051370930463,-0.1897914624351764,0.08814422430436712,0.08042002786828939,0.6384036597312018,-0.1663117613921655,0.3423775955936808,-0.3270228067011365,0.13247621237298046,0.5554579402837541,0.5739055365829552,0.12387731163402714,0.7169354526847367,-0.17967766469644061,0.27027771798969613,0.5304244182782754,-0.7029592243945554,-0.0760729949305401,0.30639673077374907,0.449117533080927,0.29558765462224473,0.5598232760619771,0.48268301970285393,0.03768957675982943,-0.008741393681187004,0.15659510608237068,0.5302910627545505,0.4745479581639747,0.4638885200117153,0.06868412168658276,-0.29961130852814033,0.14416655524433897,0.0025628872283128966,-0.11357031004483692,0.23358978093815985,0.06845484877179664,0.5266491659539974,0.06594098911990495,-0.4023977074722261,0.5160448792747021
