,Frontal_Med_Orb_R,Vermis_4_5,Temporal_Inf_R,OFCant_L,ACC_pre_R,Cerebellum_Crus2_R,Hippocampus_L,Cerebellum_9_R,Cerebellum_3_L,OFCant_R,Vermis_9,Calcarine_R,Postcentral_R,Thal_PuA_L,Thal_MDm_L,Vermis_1_2,Frontal_Inf_Tri_L,Vermis_8,Thal_Re_R,Thal_AV_R,Rolandic_Oper_L,Cingulate_Post_R,Temporal_Inf_L,Lingual_R,ACC_sub_R,Paracentral_Lobule_L,Putamen_L,Thal_MGN_L,Temporal_Mid_L,Thal_PuM_R,Red_N_R,ACC_sup_R,Parietal_Sup_R,Cuneus_R,Thal_PuM_L,Temporal_Mid_R,LC_L,Calcarine_L,Cingulate_Mid_L,Temporal_Sup_R,SN_pr_L,Cerebellum_9_L,Occipital_Inf_L,Fusiform_R,OFCpost_L,Heschl_R,Lingual_L,Temporal_Sup_L,Frontal_Inf_Oper_L,Thal_PuI_L,Thal_VL_L,Precentral_L,Fusiform_L,Thal_AV_L,VTA_L,Occipital_Mid_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_R,Thal_MDl_L,Rolandic_Oper_R,Thal_PuL_R,SN_pc_L,Angular_L,Temporal_Pole_Mid_L,Parietal_Inf_R,Hippocampus_R,Occipital_Sup_R,Cerebellum_Crus2_L,Olfactory_L,Cerebellum_8_L,Thal_Re_L,Precentral_R,Cingulate_Post_L,Thal_PuL_L,Thal_LGN_R,OFCmed_R,Parietal_Inf_L,Supp_Motor_Area_L,Cerebellum_4_5_R,Occipital_Sup_L,Thal_LGN_L,ParaHippocampal_L,Cerebellum_6_L,N_Acc_L,Thal_IL_R,Putamen_R,Rectus_R,Thal_MDm_R,Thal_VL_R,Cerebellum_7b_L,VTA_R,Thal_IL_L,Cingulate_Mid_R,SupraMarginal_R,Frontal_Sup_2_L,Raphe_D,ACC_sup_L,Cerebellum_6_R,Angular_R,Thal_VPL_L,Heschl_L,Frontal_Sup_Medial_R,Thal_VA_L,Rectus_L,Caudate_L,Thal_LP_L,Postcentral_L,Thal_PuI_R,ACC_pre_L,Occipital_Mid_L,Cerebellum_10_R,Insula_L,Vermis_6,ParaHippocampal_R
Parietal_Sup_R,0.11457102128129627,0.2799008646022964,0.18713507331973442,-0.22171505272992403,-0.12669177904421758,0.34695102864987415,0.1535382805200365,-0.06652740151836878,0.3208035736431877,-0.05491080702936112,-0.2512600067556699,0.30982937676869166,0.574143383938423,0.23859556301173396,-0.00042423810471146705,-0.04136380352944804,0.11716336695390235,0.31324252079980525,0.1745065540825539,0.029961329967428965,-0.2526706450321758,0.35572748171123747,0.1894226909753036,0.4575105147982641,-0.13945389619909726,0.4945265586263838,-0.1698146249967968,-0.017619914487839967,0.2952529769613489,0.1560070602212519,-0.1397443160201913,-0.019930302011039888,1.0,0.5856597984541311,0.23621550927398352,0.4284972372438211,-0.3093049427987187,0.23640232204369802,0.3785716843084814,0.5211931857546872,0.049870829193067866,0.046577453855887664,0.23233129252756798,0.22928176315606683,-0.12951665821925426,0.13949787411515505,0.23786435457492602,0.07770638006022597,0.08146953347133777,0.2942274947832099,0.1993619282765394,0.42920678326350487,0.3125483284639932,-0.06569043756463917,0.2051879536906327,0.48305309489385095,0.24723551648352746,0.1396600158438551,0.19088428336514046,0.024383738635802014,0.2820626014789587,0.3430784673731059,-0.1262111170559268,0.5050309124868971,-0.04818220164121274,0.7863868208838513,0.07471355992160694,0.704115982781326,0.35270695642505645,0.07695539243893844,0.3507126979769118,0.12125133132356401,0.3737747047628168,0.35235140033320517,0.5488064965688325,0.08449820637763651,0.26713541705455235,0.6590518038243368,0.5210569407501568,0.4831715521476788,0.5229280766446205,0.02693318576151441,0.10366401207603125,0.22156318187677349,0.06187436110112771,-0.06506034855529803,0.0036886582166651884,0.13096797602777843,0.06051969668605494,0.10820526358934368,0.22963283416582547,-0.1694917075829673,0.12082985589770787,0.4080156023546552,0.7455480595313017,0.050197939296972215,0.1547720929974771,-0.05143152051745164,0.24174485328089007,0.8482683161102177,0.12779111606619348,0.33383780056888696,0.024457604490063036,-0.08680459508781034,0.20817558049619037,0.05190306235003367,-0.11749251960125405,0.35594582028825605,0.3406057466739014,-0.17663915419361872,0.4435364691908757,0.1745062329003467,-0.1912792630768994,-0.3096384520091475,0.08632958916668246
Cuneus_R,0.06487176829985143,0.5336636429162457,0.2614398495188939,-0.14461523198896584,-0.1291500739436071,0.3526281224744031,-0.021562399766442614,-0.30702453639960575,0.3749298872879107,-0.10162729385368584,-0.28357495038160263,0.7652754223801228,0.1989787471134758,0.3460673851985823,0.014216636237822381,0.06453087795040627,-0.1565112448891734,0.39083107153766544,-0.02944381973908913,-0.22100290097582675,-0.1704761075869668,0.37643515699126123,0.11088564837281098,0.5054185391380492,-0.13442808133043876,0.1984620702071415,-0.2118899535062914,-0.14283578922075435,0.47074992831706675,0.22681213807257286,-0.1420521948277655,-0.11098748990147116,0.5856597984541311,1.0,0.27102603191873237,0.428793787067502,-0.09515532428771739,0.7457930389155036,0.2865968097673543,0.2380099839935101,-0.2375065132430247,-0.1695238292705162,0.478818689012604,0.4452534110849284,-0.05594137467587435,0.0842767014522583,0.4652264691191562,0.06317623853004406,-0.13521161560470477,0.36437297592050705,0.08768224772736238,0.04253479556732619,0.29166628344591705,-0.23148137522056028,0.1906665108185794,0.3961482721184929,0.14431155059479406,-0.11608169688905665,0.43192017357744283,-0.1610086900603647,0.19961814562523564,0.31899695750053014,-0.04320725621863773,0.6128653663769865,-0.15725608849636608,0.4250190594594687,-0.17992847165543155,0.7210199030513498,0.3169090535598563,-0.07175142352971518,0.4323472530908729,-0.012556761525050992,0.004144614886971447,0.3297877527636092,0.32282953559120603,-0.020064054158694097,0.07520167374362334,0.5647877270052547,0.23839857608292916,0.483577003907097,0.7882220834727158,0.15826267881628076,-0.15076567931603366,0.5463011745834567,0.05970839966844416,-0.16334273205423705,-0.20464778925317645,-0.09314937504693854,-0.16943301087476056,-0.11473000341428456,0.17018985609501866,-0.08697102054998616,0.11518128715610165,0.2911433454161765,0.39901111539183737,0.19485482221983763,0.2896500350799785,-0.17427889108189779,0.5736899944844343,0.512485125596403,0.08617937962635897,-0.005872181631357522,-0.027038414819099778,-0.13892344123080755,-0.062246753250975714,-0.029774851203168962,-0.11455900417018913,0.14089674944358138,0.42315371901696563,-0.17884684577013935,0.7517955405932405,0.026191333993077215,-0.035775844485779494,-0.48143377163049905,-0.14962708810366976
Thal_PuM_L,-0.1754678589723787,0.41291962029783225,-0.05310471618389272,0.11066318340685735,0.20148911124797303,0.2946426795636099,0.6216857731668276,0.292821719265891,0.3170658426839135,0.09548102207894002,0.2540935305512942,0.23727608346593085,0.5413118621490718,0.4361771053988389,0.14538593817172155,0.2738023889420827,0.5312308181546357,-0.08713110378998647,-0.023425949927257706,0.28639851685190526,0.4311784203439198,0.5279874998188522,0.3583828558687564,0.3427080316511622,0.06913373416018798,0.5720947173547798,0.2860265670470724,0.2246867979517126,0.4159479792648132,0.262884249042063,0.1886262808732526,0.33683389009231596,0.23621550927398352,0.27102603191873237,1.0,0.3714686352720049,0.123046791554863,0.3514292578665122,0.5652391353728616,0.27073612509604006,0.3362605697418309,0.3778357985640491,0.12918060628174607,0.3702653872958004,0.3258759255046761,0.4155908821799974,0.4638381161229868,0.5549881750306013,0.5573823538507183,0.7292437582984946,0.601546812921614,0.46253951334845644,0.677868607470969,0.4126755072491783,0.32178131300774276,-0.15702731806498385,0.5090366959189512,0.0836967482072585,-0.09308098413086728,0.25694825786470527,-0.00838414133661717,0.31059073304295387,0.1956840733848843,0.05174181882054603,-0.2446250281420114,0.2318628515926507,0.5165344779080326,0.31595069708923423,-0.11524384644233097,-0.2064925767771346,0.17072414877371025,-0.08133119939136259,0.5794849401906843,0.5443554225469275,0.4515820609260259,0.3704013363502883,-0.24418078995055664,0.28713602572739,0.48402998847272827,0.533211621257741,-0.031972092186449315,0.5267191657309261,0.4814156341365141,0.16378939763751044,0.016217019236915958,0.49320329427038245,0.2860290515265209,0.12936280348922383,0.29249273530322467,0.42763407809420056,0.09368502352437551,0.21744032297171587,0.5500634341127776,0.6324263913117669,0.30953359200989844,0.5447167559014559,0.10706912572162758,0.3624453588965184,0.1419215015609767,0.21478373131841036,0.6109977270743354,0.32595202699360115,0.3300602824998713,0.14785009985380204,-0.19581479880891645,0.564562040356301,-0.2356423714155274,0.5911153089345365,0.6257331156788434,0.3268471821878514,0.1506679639137139,0.16400850346173412,0.493041815818285,0.08614829362454499,0.2761820459217402
Temporal_Mid_R,0.04190489964530356,0.5625295782500956,0.2914629902896683,0.07403996539996407,0.2539432115538107,0.1426439203200793,0.3350101209521738,-0.24171286848698886,0.5378145263717677,-0.015410587787312677,-0.1248875517318828,0.3878443857715521,0.5588322245080392,0.156844225873945,0.06665918119655939,0.14377093024260837,0.26272041690129544,0.08310727443873521,-0.023871528063330514,0.1993366671442258,0.188465419964507,0.39082872648264205,0.355042172177964,0.6465706748318443,-0.006021810959448785,0.5271152426579078,0.21245043748582773,0.19898432625148307,0.48007862942084184,0.13634317650437347,0.11402948956955974,0.20431672618395832,0.4284972372438211,0.428793787067502,0.3714686352720049,1.0,0.12412857850030015,0.386127845128699,0.5468532760463418,0.7389453100741618,0.11847086267841175,-0.10779121743377028,0.3396706114013087,0.6901938394623959,0.2764216965332691,0.06130394537863198,0.6132906466687997,0.33142573232867467,0.2981352877441757,0.17106086994656733,0.312455663559234,0.35165228975724355,0.6298616145248903,0.22336783282558262,0.20585541209468577,0.4269323825898851,0.3884014706702913,0.40363979215538853,0.3167441897230408,0.07801939483926851,0.5444391223561679,0.33110515026755855,-0.045791517325614615,0.23794770320286832,-0.11459242200230266,0.4995474190745202,0.310629100593406,0.45288317204019846,0.2628789048598211,-0.1720294982475383,0.14766097238900017,-0.08087476891770624,0.2867329046711515,0.4159030919494766,0.3186714237075974,0.42389584069857533,0.10652657612344334,0.3782666183116934,0.18559009103427812,0.6618179957504572,0.23572065838884404,0.4011973994322093,0.25229697689190295,0.30936338909339667,0.31325459599522715,0.20753012552825756,0.33480905887148976,0.07464266226573926,0.1615370642473771,0.2317525850372188,0.04957100424845702,-0.009217485406527549,0.35951614519886504,0.5505039482934332,0.6303169352219169,0.3279929340980655,-0.005308330260495717,0.18692487454551482,0.4072999182512091,0.639951224718034,0.3172979154184689,0.029762445797818067,0.24340562391503157,0.08434710241624324,-0.11592625088404736,0.29645923215264464,-0.11448308176491212,0.38499985406629245,0.027758829665800636,0.13982094572341827,0.28743780302185795,0.3536300817287748,0.2200006622167446,-0.2547032514771323,0.39523210325419716
LC_L,0.06592206241457131,0.4565171275729728,-0.04332218381598281,0.155484057061233,0.041067115251451104,-0.09983152996959048,0.015686412363634473,-0.3399319667963815,0.34513000015384554,-0.03437999242843544,-0.05986950832347238,0.20012148464557827,-0.0023516569032596686,-0.0015919789666986757,0.008487788438160603,0.608059277595773,0.14313881985924518,-0.05311941303685924,-0.26178387595014047,0.007518846814986506,0.3951414266319724,0.0972143103404602,0.36598909057089063,0.32183592401226196,0.10487387105749599,-0.07270344756935529,0.14669210311125153,0.10315809584301444,0.35242716186571404,0.114379764306998,0.11401232389939987,-0.0690528194683634,-0.3093049427987187,-0.09515532428771739,0.123046791554863,0.12412857850030015,1.0,0.30464289790996596,0.273551884416315,0.09138458088891586,-0.20057744314024245,-0.2755699175121264,-0.021821294066975343,0.39066657188215587,0.2984844052357167,-0.07758074557756663,0.5689323752532123,0.2891676630223298,0.256655491430776,-0.1910486172444264,-0.041472258843611956,-0.15724844869259577,0.30927856693046624,0.10741130925816297,-0.09268079819692333,0.10500486706090685,0.015515812374977383,-0.08317493555681628,0.15104952444769298,-0.2752659310334937,0.26811609075513904,0.22660825388679612,0.21638180099860385,0.14827812014060848,0.05176242076695085,-0.12568622739929272,0.003944431437795951,-0.14809055260453421,0.0723729668837779,-0.23367232015484757,0.13988716439838988,-0.2589642785371008,-0.15219109752015242,0.06737351457969426,-0.07939161075822587,0.20440642340703286,-0.27986855997743904,-0.14064258753352396,-0.30335198477719005,0.09300981151806405,-0.07815538028985651,0.36996421374013,-0.06979633633483272,0.4063721410657401,-0.033845607850160365,0.3299219023282433,0.07583960377073538,0.10056676423412259,-0.16193222553753686,-0.12482556486673754,-0.16716292922640114,0.3447070910230075,0.172173507649519,0.20089086709804763,-0.06002407181028239,0.06454396154574144,0.12231353418967765,0.002484089311266719,0.3626719626444403,-0.0067359183256911585,0.1205967093621297,-0.3781282647737252,0.0872131705049449,-0.05767924632308058,-0.26367467198023337,-0.03900357032649673,0.17189315882584652,0.012467685492425997,-0.07131171709946821,-0.010729568776668405,0.13331923429251125,0.018508429853093297,0.3264945217675313,-0.31898141955107806,-0.09594216667733976
Calcarine_L,0.12633605388443298,0.6746865434297289,0.16343696571705302,-0.07898825817462661,-0.05651372335701455,0.3018894589307114,0.1402618348126736,-0.3033281738603588,0.5252242730698705,-0.04721140098912512,-0.16162156651738022,0.8726803086803697,0.20473776180790917,0.2461325140181454,0.2028227855527666,0.3767155311202128,0.049841657437305696,0.2635934877902344,-0.0748730878395572,-0.07107618374455078,0.12122108615749523,0.628884966965991,0.2921310728806309,0.6059646396427111,-0.06763181589079428,0.1480570042385045,-0.04843311700840924,-0.030427411914683088,0.48881270885264233,0.3485693418865826,0.14468051157461512,-0.14180433888735924,0.23640232204369802,0.7457930389155036,0.3514292578665122,0.386127845128699,0.30464289790996596,1.0,0.3982777921839178,0.25286088884081787,-0.19053407279050105,-0.16288484015391863,0.44231566079753043,0.5777211348601823,0.05181640877899487,0.16021902877960734,0.745354719794445,0.24515500521626313,-0.01065800332916996,0.35816650526322436,0.07532154749543907,0.04639553405479994,0.3308827421328041,-0.061212287240802556,0.20607718108755105,0.2569195001809728,0.2348649046020797,-0.13183287293972368,0.5049877119261901,-0.1995007312005703,0.3048534282857645,0.3742837646508884,0.16286197744174422,0.4599009680253912,0.0400041449253026,0.21959416054068231,-0.051441307235840755,0.39988429501116496,0.2541836389366244,-0.12878090107798756,0.40657323217068847,-0.058684465962990116,0.015345420000967046,0.5499390329328514,0.1760571686809352,0.23269718187622912,0.020051243056783873,0.3768733416973625,0.18063011839102716,0.5669357947568575,0.5541932131016797,0.42124935176062345,-0.02411670388383942,0.6947649733477986,0.12492307032672813,0.14446251032460422,-0.07327787300865399,-0.1439190281148504,-0.09298756297900751,-0.10573408753926636,0.0954738773853451,0.11938922153500545,0.33297964123108426,0.36134581722422476,0.25470195520320915,0.29532390967449246,0.32373762642375,-0.06962990581199072,0.7197923002533356,0.2607180491395207,0.21365396342385481,-0.05690254013499468,0.04911493410033842,-0.03192940941838173,-0.11989606389948053,-0.002895317578001901,0.07538141835300455,0.22212149009806004,0.3874956494674412,-0.15250578781851865,0.5941687584596079,0.09608363494668803,0.2456725248162338,-0.4427535073118865,-0.050126637636653607
Cingulate_Mid_L,0.03747609052739265,0.5519744064800903,0.20280189583897446,0.2688502280761124,0.31315069920824173,0.39155990259851914,0.5654034651848704,-0.022716117821554995,0.6507484762536413,0.04845726335174908,0.03383841281193488,0.359706461265854,0.7251249743277551,0.27920558147400476,0.41574185969016164,0.34847686397989197,0.6132777773767566,0.2119506288790213,-0.013030883904128068,0.34371110103387564,0.5327113140343056,0.5589665563951779,0.5561693104646421,0.5468362092202915,0.08660546622447901,0.622537958729055,0.4660624193641783,0.1690752651649213,0.5239043163464571,0.4287178756874323,0.49607810289960574,0.3333991811018007,0.3785716843084814,0.2865968097673543,0.5652391353728616,0.5468532760463418,0.273551884416315,0.3982777921839178,1.0,0.5342342296902644,0.24824353348389527,0.16124844453224363,0.24901069601407513,0.6667268011271418,0.43369545045066427,0.4091572060300023,0.5689749762808443,0.5530420769910712,0.6076514023854129,0.4601976310483381,0.5354176357562014,0.5730194048312008,0.6507009064190653,0.35781409604341574,0.2500135697641492,0.24229574793279143,0.7202273165031292,0.39040855200823416,0.4029749877492874,0.09986954501458187,0.5278032017075583,0.4484458473663272,0.3051413222230845,0.30635706874882757,0.01842751378733312,0.5447411430458221,0.42102799462977664,0.2634243834676306,0.27276156547356734,-0.14770488786594457,0.47580598643249195,-0.039042144604071675,0.5312495565964941,0.6335724987799279,0.2876803277004204,0.6068222389765953,0.03712101286899658,0.5538612896615499,0.5457017861305988,0.7689019390458548,0.1520855837129132,0.6896765784353135,0.41079224946734494,0.4711941188399716,0.24395463145271953,0.5913832690508366,0.5280639978266594,0.16714354202327203,0.36198569609166686,0.41772844159923367,0.26537913285725184,0.2442634714709971,0.5977605719522442,0.9292842354856997,0.6177125121265973,0.6863015656317285,0.23046165389828152,0.43855078130221814,0.449117533080927,0.48007153324924495,0.5176442913612214,0.3217304894878441,0.6076117756672559,0.26411651918078616,0.055323336752757656,0.42169847028971225,0.12843795821376142,0.6792878864921277,0.33938657996826577,0.10844044148517877,0.15067154756242973,0.28311121854682747,0.5584426305605334,-0.1428765840987381,0.41654195042778824
Temporal_Sup_R,0.1596371056598652,0.3343881403749803,0.25685317244138034,0.1417184600769898,0.3661710970934616,0.17895419885720995,0.47031331037696383,-0.17670789845608917,0.528285174658637,0.012323665794545626,-0.047126810479879606,0.22269927084422286,0.7581435965330336,-0.0695636976091888,0.04044807301604854,0.23407343081100151,0.40902628462563023,-0.005061683078453791,0.2566258510888412,0.3744140569043592,0.2670264807802743,0.49286246718212795,0.4365675535043278,0.7333840339376662,-0.04501317935583024,0.5742363030851407,0.29266085893318305,0.29760799048431924,0.3936904842667254,-0.06017132255328903,0.12144323051370308,0.33846654764828077,0.5211931857546872,0.2380099839935101,0.27073612509604006,0.7389453100741618,0.09138458088891586,0.25286088884081787,0.5342342296902644,1.0,0.2714195898916171,-0.0277000647714417,0.18774165126499168,0.5572965343336604,0.2559865624905672,0.18652435545954693,0.5821069199686071,0.40831238744195597,0.3847182707440613,0.07467340319513385,0.3839353361865643,0.5224411153076702,0.5564057470813065,0.3062254846020028,0.360391509219936,0.47471466786853295,0.37554905824835233,0.6495677264918384,0.3533596124962254,0.2247802156991972,0.7422774560885955,0.29238115647249097,-0.16937325564931519,0.09200148522628794,-0.06072637023306141,0.6310226266211214,0.4632109355531611,0.32097369848651,0.3276911634794626,-0.01837971648293762,0.05583870447864524,0.08206028313357548,0.3938031933203729,0.4643886574452427,0.4575007957055773,0.5974129650108909,0.24540635274376263,0.3759044912994352,0.2717580657925913,0.6376831364407753,0.0634413267346906,0.39670591056480853,0.47418065955861105,0.18874581006891122,0.4076996061559885,0.31580693990668607,0.5427854995150321,0.16231227129649536,0.3365619798663093,0.3710946984777543,-0.04966941650787898,-0.22318381198357506,0.4496626174060138,0.5337708251359345,0.7690168665242136,0.2246766554557383,-0.27120564837363714,0.3184774051631856,0.27169608592866995,0.7238846309938567,0.30758335774288725,0.24306062738749548,0.22780320394423875,0.12190166677368272,0.0966799516563788,0.3848075541674169,-0.08329185910436936,0.4685870442897681,-0.07937049956609858,0.16473644019138795,0.1387631548862792,0.5946684500115086,0.23117759656047446,-0.17595161242337398,0.5473418508291575
SN_pr_L,-0.17229299664116215,-0.3364112647069868,-0.2598994619129256,0.24839003986414515,0.4141303874727992,-0.019355020173813506,0.6655702090568226,0.5911003398161632,-0.086550711386168,0.08104670211767953,0.5226026700821341,-0.2231980166156126,0.479881810606391,-0.15863151992442592,0.11631634831227936,-0.2793903009027083,0.5621784147205524,-0.39451383476479795,0.21533769570117414,0.677911905983681,0.37155491195155493,0.23957886166849127,-0.02867358798623346,-0.1441468230277297,0.14201509475968963,0.3106840058962055,0.3960307334088219,0.4013932188837043,-0.16684731107388542,-0.0957412447781895,0.20111658424240425,0.5850782992304866,0.049870829193067866,-0.2375065132430247,0.3362605697418309,0.11847086267841175,-0.20057744314024245,-0.19053407279050105,0.24824353348389527,0.2714195898916171,1.0,0.5676082526483012,-0.235136746930002,-0.022659123968813026,0.2711065892309893,0.4505194370649053,-0.15773613005983655,0.28738480396051785,0.6044433575270928,0.3477984335715044,0.4453537548139246,0.4825584773397108,0.3210262722924004,0.6427144988320559,0.27814955648416195,-0.38454399195581646,0.49624395062112814,0.5468052708496196,-0.34869367110472266,0.5583518036498699,-0.09522818326759344,-0.15466238594149795,0.07219070213902724,-0.5278026552994773,-0.17922071391723504,0.18248228553837154,0.7254103300594773,-0.06780365496303853,-0.2546680726616527,-0.05544290848777235,-0.21441847701020314,0.3605795290772672,0.6031556763950613,0.33689534181430875,0.09801703333678322,0.39187026862403374,0.09257049477059746,-0.056675001906723345,0.3479814682150251,0.1354477859098214,-0.46617766146722034,0.2048926639667791,0.6922629715856873,-0.48376654200925445,0.12915755171204477,0.4413020556139908,0.5610779372490114,0.04767805860618369,0.5157433953561409,0.4698232971879927,0.10579860793203832,-0.03630198159605587,0.3129702322578544,0.27265892410709575,0.2517946516412704,0.3949657667465697,-0.23732600704222603,0.5389221742215071,-0.4023977074722261,-0.02009135808306483,0.32650151348945367,0.6084088873338641,0.47149678050612603,0.1695327442467343,-0.1232595428631703,0.6874771602349498,-0.37608738287357746,0.45994072627864396,0.15560751300074707,0.49174722241747215,-0.4623066391788537,0.08975685270556455,0.3333688165810208,0.6170205705990165,0.625009974981281
Cerebellum_9_L,-0.3625552116873775,-0.2552476072989551,-0.26274598555502127,0.18269298453893668,0.16457171624580327,0.16315411005158054,0.5614684687549968,0.8234884767253754,-0.33432680433016615,0.02292271008721793,0.5675314373294863,-0.15237826077379238,0.3522557645369272,0.09204007306467533,0.2902981716873892,-0.22735334746904315,0.43865725789731225,-0.33519983274043347,0.15033924572560825,0.5011926806023684,0.2273646192405989,0.2525840778240754,-0.2846098729645709,-0.3615239879645781,0.09609993344851656,0.30819780862715396,0.28938959312905715,0.14279131313290355,-0.2569508060794161,0.2640646847737724,0.20004345496859663,0.2381243394017586,0.046577453855887664,-0.1695238292705162,0.3778357985640491,-0.10779121743377028,-0.2755699175121264,-0.16288484015391863,0.16124844453224363,-0.0277000647714417,0.5676082526483012,1.0,-0.22500635026825597,-0.21165879531498374,0.1709539702461405,0.5151646106796114,-0.27661532136288597,0.23548249914081829,0.4367147857432641,0.5229964388207423,0.25699628685238823,0.45398630952981134,0.11397618590734798,0.5302898950910894,0.02617447656232127,-0.5740147787416708,0.41279519818684784,0.18801572767487995,-0.44157915095181055,0.411832792692122,-0.38305013223462436,0.05683994047874648,0.36773368883586727,-0.437667414752801,0.015599700727992695,0.07675963307444024,0.6081938192273071,0.10545251749500072,-0.4927246603912339,0.0678376382297811,-0.15861774156846808,0.37385873927460106,0.577677740141661,0.31051199539604835,0.11583787455454476,0.14309615097808348,-0.06123891988462983,0.05687969378537301,0.41772185970271036,0.08521975332988092,-0.33244654428696074,0.07503616935067607,0.5383085543528684,-0.3962863179716951,-0.12469960249650239,0.3959682735126067,0.2928437559146641,0.030023535671828343,0.46723634509956485,0.22798151010781254,0.24641217168548074,0.25659305285109496,0.21968108809935796,0.23938736324195312,0.11128036294823451,0.4139188085757991,0.04635151313907638,0.36426305561212374,-0.3953958716437341,-0.13506259113013908,0.4121291634910797,0.5571710286123236,0.4279197142965597,0.3370062701494663,-0.15401831939635535,0.4183341949013657,-0.20431647128433778,0.4871941078630929,0.4054046190164793,0.28717553693229814,-0.24635213707052336,-0.12558922794962105,0.2831263503301804,0.6733999880233604,0.45126890570746936
Occipital_Inf_L,0.22191339537786328,0.33601655995328505,0.2653978254913482,-0.0864106963138689,0.014215951921968199,0.190730850436336,-0.1074210849293172,-0.40601960835155265,0.3749889471587612,0.0356436595789062,-0.35894753814624347,0.47921443663665936,0.07375523110087903,0.26867981903496324,-0.090841249363624,0.12127148629701176,-0.13885430220075107,0.5062641699533587,-0.21370709074819005,-0.23952202744898585,-0.09280123672176656,0.321536908724779,0.19596282952141703,0.38151396933429504,-0.23350238968057824,0.1547053689715336,-0.15373905110675543,0.04012536708621789,0.2817957570948124,-0.010062838104736052,0.10885901430621367,0.020928538723956315,0.23233129252756798,0.478818689012604,0.12918060628174607,0.3396706114013087,-0.021821294066975343,0.44231566079753043,0.24901069601407513,0.18774165126499168,-0.235136746930002,-0.22500635026825597,1.0,0.47851561616302823,-0.08584262283291069,-0.18801588010006456,0.3166091075390596,-0.09576735704798572,-0.19346830932161388,0.15219904747625565,0.0715999540334965,0.050217542244419336,0.09080709172760498,-0.23768071553310535,0.15001751319814563,0.47056916386460634,0.031541187559504615,-0.016740019459627508,0.5425207856992357,-0.14500235123818145,0.40342662164959425,0.05003215247327706,-0.16805231226061745,0.48183816399425766,-0.10219689505039266,0.2844226519404554,-0.2760817057729476,0.1328330307889803,0.39049538457942723,-0.12926845744015938,0.28934209885256496,-0.21360893701980513,-0.1455272095983072,0.2665711739085272,0.060780712081895644,0.1538610124999072,-0.05940816296645645,0.39030163059491285,0.19009365221353414,0.3135375756434901,0.5857593608001191,0.24055867664179656,-0.1371248098471193,0.43828135447969074,0.1334459325863745,-0.15046858003509733,-0.09510914891194332,-0.04828033566575325,-0.20369386678806917,0.02845641580424997,0.09668509576327747,-0.24783143316139308,0.12468991912806103,0.22894753581974422,0.26475012518031055,0.13646257182712263,0.22485348686483245,-0.1121003851192553,0.516033698827128,0.2659912043927948,-0.035206456422941006,-0.1586011251621573,-0.027717349535335913,-0.1396984495725563,0.013314386247683649,-0.0447920312148479,-0.01998760677346512,0.04312925687266078,0.08679489223302966,-0.1480200600351418,0.38337908082788746,0.2246935099471883,-0.003970587527629854,-0.44856955453239994,-0.1265424759667465
Fusiform_R,0.19061056257928494,0.6472971893222196,0.1958531078855432,0.11190694211332838,0.25905237582319557,0.2858380111744735,0.2217909028972922,-0.3682117285626717,0.6651117280781919,-0.07145218404814145,-0.19608248132989878,0.5818628373447218,0.4146421936905703,0.1923267169798892,0.1510899626803026,0.3108666048724879,0.22365948411845288,0.27739118989048356,-0.14710723023824482,0.11005996007838537,0.3070849809425101,0.43766457480550325,0.455143026113387,0.711435218786071,-0.00966767482420073,0.3234029020332686,0.12507932952019393,0.15355109980889947,0.5531115746174865,0.17700326546933445,0.3777752541995436,0.175016311534103,0.22928176315606683,0.4452534110849284,0.3702653872958004,0.6901938394623959,0.39066657188215587,0.5777211348601823,0.6667268011271418,0.5572965343336604,-0.022659123968813026,-0.21165879531498374,0.47851561616302823,1.0,0.3490068984447276,0.11294645579075774,0.6966068092407115,0.2742623757510224,0.2509602107589243,0.1876739861000514,0.3341854726885316,0.22307790620043771,0.5783767616800812,0.07594486303073483,0.2607623952477741,0.4533228875905826,0.41550901687035013,0.2898824118463353,0.6186676400013215,-0.0041582355535380545,0.6038707996725122,0.321244262289366,0.0199831589967572,0.40478921436237714,-0.12247593683363345,0.4208162987805336,0.09814815738810106,0.21531808051587273,0.3933874105202348,-0.31632015988977474,0.43039822205256445,-0.1808800314142463,0.1447080829054995,0.40556039143565537,0.09136748709633379,0.4738522506279579,0.03930223474796077,0.4012045928319194,0.1853291354855276,0.6798491264647613,0.328010133470887,0.6194985603984243,0.1642355248746611,0.6343108435210506,0.24746599162140445,0.3527901488711568,0.26365667966150974,-8.158333277350391e-05,0.002580774650436092,0.2089375284313493,0.16513487365234497,0.01812458595961842,0.5022805005868326,0.5557904173844831,0.464686996802903,0.450408535151741,0.27443387109408096,0.11368407998652404,0.7385208597576935,0.43759525571839836,0.26958474970026963,-0.10122325846903302,0.3319151903120412,-0.09843862329118566,-0.13369953778053092,0.20375686080201116,0.08685265982408948,0.28300154513258435,0.14702494739102567,0.026594176214810753,0.31208032783095774,0.27708645433553164,0.3696140121444144,-0.430382575926402,0.19319477780258434
