,Vermis_8,Cerebellum_4_5_R,Cerebellum_9_R,Frontal_Inf_Oper_R,Precuneus_R,Parietal_Sup_L,Vermis_4_5,N_Acc_R,Precentral_L,Parietal_Inf_R,Frontal_Inf_Tri_L,ACC_pre_L,Frontal_Sup_Medial_R,Thal_VPL_L,Cerebellum_7b_L,Occipital_Mid_R,Vermis_7,Cerebellum_Crus1_R,Thal_PuL_L,Cerebellum_3_L,Frontal_Sup_2_L,ACC_sub_L,Thal_PuA_R,ACC_sup_L,Occipital_Sup_L,Pallidum_L,SN_pr_R,Cingulate_Mid_R,ACC_sup_R,Insula_R,Parietal_Sup_R,Thal_Re_R,Temporal_Sup_R,Olfactory_R,Temporal_Pole_Mid_L,Red_N_R,Temporal_Mid_L,Thal_VL_L,OFCpost_R,Thal_VA_L,Putamen_L,Cerebellum_3_R,Thal_MGN_L,Thal_PuA_L,ParaHippocampal_L,Paracentral_Lobule_R,Cerebellum_4_5_L,Occipital_Mid_L,Olfactory_L,Thal_PuL_R,Insula_L,Postcentral_R,Caudate_L,Lingual_R,Red_N_L,Cerebellum_10_L,Calcarine_L,Cerebellum_8_L,Temporal_Inf_R,Temporal_Pole_Sup_L,Heschl_R,Cerebellum_Crus2_R,Vermis_3,Vermis_10,Hippocampus_R,Caudate_R,SupraMarginal_R,Cerebellum_10_R,Raphe_M,Fusiform_R,OFCant_L,Thal_VL_R,Frontal_Inf_Orb_2_R,Lingual_L,Putamen_R,SN_pr_L,Thal_LP_R,Temporal_Pole_Sup_R,Cuneus_R,Thal_MDm_R,Occipital_Inf_R,Parietal_Inf_L,Fusiform_L,Cerebellum_Crus1_L,Thal_MDl_R,ACC_pre_R,Frontal_Inf_Tri_R,LC_R,Thal_MDm_L,Precentral_R,Hippocampus_L,Temporal_Sup_L,Vermis_1_2,Thal_LGN_R,Rectus_R,Occipital_Sup_R,Cerebellum_7b_R,Thal_LP_L,Thal_Re_L,Frontal_Inf_Orb_2_L,VTA_L,Postcentral_L,Thal_PuI_L,Supp_Motor_Area_L,Cingulate_Post_L,Amygdala_L,Thal_VA_R,Frontal_Med_Orb_R,SupraMarginal_L,OFClat_R
Pallidum_L,-0.5281547457084935,0.16155905804875167,0.41566204309738986,0.44071705828682695,0.1577309165373176,-0.2796557881050077,-0.10568931192542502,0.3874113411137776,0.34955962906668364,-0.10772788928730079,0.6210622347724992,0.6692928544254758,0.5511781927458904,0.42676879918105337,-0.09506014116287624,-0.4104309817407643,-0.33191435885924137,-0.12783508794695508,-0.014029239028354734,0.0676996840013349,0.5733497514179968,-2.880220270928814e-05,-0.07873119783663757,0.7519399972644858,-0.5522743562621762,1.0,0.5673995485071027,0.34234422513391977,0.6640196156437662,0.47954172555794006,-0.2697945650894361,0.14927533835995957,0.28293616459286575,-0.23846326897638892,-0.22589077474135377,0.28104397272199544,0.14022369518090627,0.4995434595044805,0.5916222163970198,0.411439536216341,0.8338509600850429,0.1514722696048641,0.4529196938966231,-0.2256248874250734,0.7259543046252392,0.3883183577743252,0.09153668450159863,-0.3881319232378213,-0.10257390821266275,-0.10847755017780587,0.7539150927224079,0.3756294961801884,0.7939060360926076,0.0005284780923855429,0.10320638311204111,0.1917676519340416,-0.08332278417421461,-0.38529910151569186,-0.13527398527150242,-0.13666514164824564,0.34305675967273247,-0.13469289369332607,0.6509186551588261,0.0008189381571076523,0.7750306511668992,0.7497842921893874,0.01862344029841199,0.30861704005568147,-0.2779994706973493,0.0930421218741391,0.6363112012671804,0.5484522953234515,0.6147898158949557,0.11576154857949482,0.8443461408677452,0.5842386920306101,0.16250365826389238,-0.23901486473952874,-0.28741909393561144,0.5874034008749767,-0.16446519033580143,-0.22722552904144994,0.4430254762653617,-0.3503627858141953,0.23643408192890333,0.7381818345743001,0.6345623476984465,-0.1113147538018273,0.18587740004689227,0.3949107129053571,0.7307108280439427,0.6135559298886784,0.03468966440415394,0.5933499847200692,0.14926913952620463,-0.2070994609715379,-0.328791723755934,-0.2658034810348872,0.1340841868425475,0.7655706892014202,0.31532974721774,0.4461852206893324,0.2436586333986492,0.026623913841997887,0.28928974046926825,0.7943895627795949,0.6078352967124435,-0.30624417263197784,0.04870817696581158,0.43710248149218095
SN_pr_R,-0.18042679953248356,0.23565714908043955,0.36586416561541035,0.3970348008681677,0.194876517170285,-0.08917121455593226,-0.13821104218797584,0.211638688244337,0.40270533285480536,0.020516096375258013,0.3326951121409279,0.43634019555105463,0.447275222316398,0.43833534304195115,0.16647533608997225,-0.2031011626366403,-0.4739915406628697,-0.2857770692929942,-0.0517927785256181,0.06849814177293286,0.34573857415466897,-0.07596877959967714,-0.2400298532466977,0.46752991869221017,-0.31495237977736507,0.5673995485071027,1.0,0.1713368255810879,0.32713216869070877,0.3702710503235353,-0.10470892908232722,0.1757258335935348,0.23888084198192416,-0.006401622807309665,0.0046457219166762915,0.25062803597713995,-0.008705321597560794,0.3824493558219396,0.5347194682951375,0.3629334576637237,0.5359577782444089,0.07459099330799017,0.3253333908378286,-0.1350188824468259,0.5928356045076079,0.27290870592107164,-0.07278197593175435,-0.34767407078158163,-0.014514954090940176,-0.07469641706938944,0.3571058331870222,0.3068597507058098,0.4122601052809824,-0.0730098041101653,-0.02167545678728132,0.45796172475169283,-0.12466630735345312,-0.363386473892364,-0.0909239609735514,-0.39429019322221637,0.12432571139247772,-0.19990750871842608,0.491037041667367,-0.03893843577660398,0.615933054627399,0.618594761244598,0.09288833954466695,0.1553969711930964,-0.19162349613997354,0.0653749142887997,0.4202884995277032,0.28990885476086375,0.45348269298106075,-0.058306747860170344,0.6000197266924093,0.5009688319605093,0.03776482167498967,-0.17014795295331694,-0.22409778374350786,0.5413541014814119,-0.19922475304858575,-0.007211423330275597,0.16478184614091826,-0.35337259636847856,0.4215494973468576,0.403125530562655,0.5053772884154363,-0.19905869046522726,0.3895831160449644,0.3052870673963212,0.5881508947611539,0.26096534228576834,-0.26959816973129735,0.5266098410117473,-0.10734143098261767,-0.18283637567809904,-0.12824960953042092,0.012817329461004353,0.24430492852092048,0.4405713614384241,0.09513472303324663,0.369246360762701,0.13968737223074099,0.18118543189290595,0.26856168511498113,0.7157393654255141,0.5549282661238059,-0.07065739456886974,0.06818193358868202,0.25952120670023804
Cingulate_Mid_R,0.1711083705405397,0.7427824196663095,0.03185615045387919,0.6749004596034324,0.6112909397751364,0.41885190211775725,0.568263949842117,0.10670809784060335,0.5951110813026007,0.528822760472402,0.6355581569081568,0.12713274361866,0.5903804354898219,0.5485932637934808,0.22819028795730553,0.166510556914754,0.23141088448802682,0.24608316068892888,0.30303989617734234,0.5735291312616537,0.6958169404916023,-0.09043333483593718,0.40905220940105813,0.4842328849992256,0.11267596018714547,0.34234422513391977,0.1713368255810879,1.0,0.3387452286475349,0.6201110498782543,0.4080156023546552,0.021451910586160777,0.5337708251359345,-0.043893721870330304,0.04817678471632234,0.41909026297543567,0.45369381741772224,0.4933165286644315,0.08418202945684365,0.37915981452985525,0.49628226316101337,0.4831053367652874,0.15108133350258332,0.3685044230294711,0.4340543441482227,0.6795040253870963,0.7336142722568432,0.1756240562285059,-0.15569156468512568,0.4805596451433513,0.5462610202940826,0.7505857715693476,0.4278325540883095,0.5053690674711484,0.23024033520125953,-0.08079639009577888,0.36134581722422476,0.424793498104893,0.2686406087399129,0.057139527193775096,0.4322965448908641,0.39959895309438903,0.6862151400128892,-0.00594613352631385,0.4672027234849392,0.3774664253130652,0.5964617622696272,0.35689120577077826,0.3029129867846383,0.5557904173844831,0.25271822318074366,0.3835111177068942,0.3628871537733382,0.5540050487544175,0.5307982986962676,0.27265892410709575,0.04924678702754748,0.2957265556715764,0.2911433454161765,0.41813447395188746,-0.05061954672868371,0.510072879010918,0.6625538612409024,0.23142294869873611,0.11868408812171738,0.26261669536689497,0.6256208619226952,0.25965184443478495,0.386965712470492,0.5662963010521828,0.5892375228052015,0.5753961391923462,0.3691982512645611,0.5622661297313579,0.17841584512074224,0.3345375410729564,0.12098116487624672,0.06766614175875856,-0.057306987630635374,0.45677009344596986,0.18610693204265533,0.7257549414573448,0.5201230024887337,0.5698354462251709,0.639236930683863,0.16061754826968697,0.20855881798001227,-0.028151266398942897,0.5967934360485665,0.35137448178250574
ACC_sup_R,-0.2517515225152684,0.16326499068452544,0.20398849230014449,0.46060557788350626,0.10039612344865928,-0.10179207943458497,-0.2513755819805223,0.43849802064465127,0.3439822250493295,0.1705933070868239,0.4418981768836847,0.6212198948714391,0.5479054474127539,0.20495709371630716,-0.045248190211615004,-0.13915332759225799,-0.3565177817803142,-0.14964142235467875,0.029279265160414486,0.16196178249432247,0.48397068339793675,0.02001716091191204,0.25889050272837394,0.7206176378148111,-0.36321223243551765,0.6640196156437662,0.32713216869070877,0.3387452286475349,1.0,0.4082097550625633,-0.019930302011039888,0.15052382813389711,0.33846654764828077,-0.07842622294474208,-0.5081802301321895,0.21439680656269927,0.13368922887313653,0.6643510434866758,0.45970104927427236,0.09569872661791874,0.5436937459543392,0.10311449108121196,0.39720251807496837,-0.14538305209642088,0.5536832074862446,0.28978311708705407,0.1580083665947216,-0.41271687441938104,-0.0825478040565882,-0.23207145361751794,0.4954305619673567,0.45282130177453966,0.8134175960401828,0.10108122328183634,0.454996521855231,0.2585037749812119,-0.14180433888735924,-0.1376879860747072,0.03346051762484047,0.038487627922206565,0.36707347481811375,0.010932129533293701,0.5156631616894514,-0.17043082640673513,0.5429976742092986,0.632408805024705,0.22968728926995305,0.3339014701718275,-0.23991430702831532,0.175016311534103,0.36059160874665197,0.7579480801222106,0.6967744996121276,0.017419669603474998,0.6803906992728656,0.5850782992304866,0.5892605291508023,0.009812396849870328,-0.11098748990147116,0.6003762861241001,0.17431658173965592,-0.11830662726077154,0.4463194591289595,-0.1947461871745333,-0.11678405341465302,0.7205126709185529,0.5777536686320888,-0.33902169891614753,-0.028664494970374196,0.419738601120263,0.5402444601136389,0.3476984239539819,-0.07362019316931567,0.46012517937937175,0.15243870766145892,-0.1790002565648816,-0.15800133109621264,-0.37556399930894846,0.05051110463558823,0.598389742767237,0.4676819726091175,0.33179545485211437,0.20733333801750642,0.17376879456670138,0.1951831776791808,0.5665500610668992,0.5293666959005477,-0.19148658658826412,-0.07318599613222171,0.47576801619131703
Insula_R,0.024547178361524404,0.6068559235952442,0.18826102574188083,0.4923546728697269,0.32270173811213493,0.07615502074411779,0.2755431218069575,0.23712011517665565,0.4296391937029252,0.32440943614474094,0.5415740960300635,0.2426124518803957,0.5973578574012247,0.3449512563712328,0.21382120304661273,0.01637118107045715,-0.0005176705017304562,-0.08928430154658143,0.005122117021105156,0.41260693703573725,0.7256280741279848,-0.10129444650145862,0.2098096444300782,0.47635880173575146,0.07757200571003896,0.47954172555794006,0.3702710503235353,0.6201110498782543,0.4082097550625633,1.0,0.07471820590355711,0.005579445610011083,0.39068963119943606,0.09143317176603703,0.022468316766853857,0.6411247989144097,0.2542140764139534,0.40221250946896014,0.1956065912253105,0.3076656667375319,0.5652322890252357,0.38615260025395376,0.21608614473477605,0.08083456220094051,0.4859291228364577,0.36852457138415645,0.4418493490178871,0.051113417481874715,-0.09499209241684281,0.21335882560434766,0.7369188049418528,0.5106525683669952,0.5138300418350847,0.30966337722049686,0.2035394518791331,0.05398945061709538,0.4295500252165208,0.2562290399595169,0.16415194266906746,0.13769925297779667,0.5307006994549195,0.43053082065897336,0.630920594361987,-0.09406774931545911,0.4162801507781221,0.558119210518975,0.3768911113606128,0.3094951194385628,0.1726537975757054,0.5631566621055107,0.3629458238708082,0.4414083315338977,0.45536763476005504,0.3558129577912492,0.5874066862424869,0.35289591224218914,0.04373396142190808,0.41990483125456946,0.22147623276789793,0.49004352534919554,-0.2377734753483384,0.31362213670663236,0.384696831576513,-0.032981796841837434,0.26303714761190233,0.4369268063040718,0.5525357745861978,0.16279596875234967,0.45732136466789375,0.3795493389925302,0.5786548636500013,0.4522571285885757,0.17501890032904827,0.5725716779997876,-0.006380150428670767,0.11584926215292148,-0.19718550855265116,0.08859593364475128,0.05616537397267978,0.7508917691725663,0.2907546793963254,0.5509267076012387,0.4437158739550742,0.39058768503235974,0.5556070596950539,0.29390351128826164,0.4308928096043741,-0.0579497946644357,0.3119113676506476,0.5817040163084058
Parietal_Sup_R,0.31324252079980525,0.4831715521476788,-0.06652740151836878,0.4459948891300216,0.6690546462969749,0.9100251330372922,0.2799008646022964,-0.10864678760384179,0.42920678326350487,0.7863868208838513,0.11716336695390235,-0.17663915419361872,0.024457604490063036,0.12779111606619348,0.22963283416582547,0.48305309489385095,0.17819738985745134,0.1841706914040656,0.5488064965688325,0.3208035736431877,0.050197939296972215,-0.12013105209537606,0.45353357508932185,-0.05143152051745164,0.5229280766446205,-0.2697945650894361,-0.10470892908232722,0.4080156023546552,-0.019930302011039888,0.07471820590355711,1.0,0.1745065540825539,0.5211931857546872,0.20456912785674436,-0.04818220164121274,-0.1397443160201913,0.2952529769613489,0.1993619282765394,-0.02646343672403513,-0.08680459508781034,-0.1698146249967968,0.31524330841049547,-0.017619914487839967,0.23859556301173396,0.10366401207603125,0.43504747022818485,0.4553260116325053,0.4435364691908757,0.07695539243893844,0.3430784673731059,-0.1912792630768994,0.574143383938423,0.05190306235003367,0.4575105147982641,0.30236111915313096,0.16611715776996705,0.23640232204369802,0.3507126979769118,0.18713507331973442,0.0690571907550494,0.13949787411515505,0.34695102864987415,0.13091921420469427,-0.012797067655276568,0.07471355992160694,-0.09168139816976727,0.7455480595313017,0.1745062329003467,0.21443905916605868,0.22928176315606683,-0.22171505272992403,0.10820526358934368,0.1396600158438551,0.23786435457492602,0.0036886582166651884,0.049870829193067866,0.26447846493002164,0.19088428336514046,0.5856597984541311,0.06051969668605494,0.3438098803297413,0.6590518038243368,0.3125483284639932,0.1781971492601122,-0.2532436297067073,-0.12669177904421758,0.3221659518271331,-0.1718347387089449,-0.00042423810471146705,0.3737747047628168,0.1535382805200365,0.07770638006022597,-0.04136380352944804,0.08449820637763651,0.13096797602777843,0.704115982781326,0.24942102004304567,-0.11749251960125405,0.12125133132356401,-0.14161328426019365,0.2051879536906327,0.35594582028825605,0.2942274947832099,0.5210569407501568,0.35235140033320517,-0.17623078761534797,0.08375861598176475,0.11457102128129627,0.23461605017760878,0.05791048878849318
Thal_Re_R,-0.18597488818425306,0.08205163651440486,0.16371341040004428,0.2653808844969245,0.23613355087614657,0.10980232583490025,-0.1943144001715357,0.011629118295233073,0.3235419719748069,0.12479736097502983,0.20373483718757524,0.0725347685082912,0.06165411528146926,0.15564533505926845,0.054641191551482074,-0.14716731065109906,-0.09199829073069886,-0.19825809344747092,0.1819230924644746,-0.08727279809191721,0.06547486708713221,-0.17747137098634672,-0.08021941530082367,0.33041907449970054,-0.20108324691478927,0.14927533835995957,0.1757258335935348,0.021451910586160777,0.15052382813389711,0.005579445610011083,0.1745065540825539,1.0,0.2566258510888412,0.33534923755074497,-0.03178509277787457,-0.05134977638208831,-0.06040586556331769,0.13994900336545382,0.21254990521765804,0.12547159811986788,0.11354900498641364,0.1230748849915005,-0.05219046470108666,-0.30288670887880126,0.3639432014959804,0.2892317592626477,-0.06042946300254612,-0.09511561893895,0.16136135471324775,0.03833653056644714,0.000923418225604293,0.2978150354901751,0.11372032614647493,0.07559958749371272,0.22900182786562567,0.15494448722265572,-0.0748730878395572,-0.14570149407434932,-0.12946700074244333,-0.013608944772760236,0.20047403545903808,0.2445694559948626,0.15803231708875498,0.04872125484071233,0.2894603858595979,0.25274712429101576,0.150520282022022,0.0839782634423414,-0.2674158410217522,-0.14710723023824482,0.13843320765124328,0.09349191655379063,0.2592464219341709,-0.07135155532922915,0.2255711849181181,0.21533769570117414,0.2968418131588602,-0.08570664250561025,-0.02944381973908913,0.24632624763706953,-0.11729204986838333,0.029511920918238684,0.009401142960950262,-0.3853206638936448,-0.015804162785180553,0.15042666215751355,0.28038808763903006,-0.29260989146345223,0.13953375926348038,0.3455008269175509,0.2307907195352399,0.12135936390640964,-0.038985546298668315,0.06754700900681566,0.14227161183133843,0.12204357853790725,-0.07911695703760521,-0.00941992834398243,0.3067585899243146,0.08796568201616381,0.3394499843159833,0.17865560847853593,0.06076579924053353,0.18307414168324646,0.17802985294877358,0.22532416127809374,0.3124813322063808,-0.05756986929126928,-0.08622353482210231,0.0005637913637519296
Temporal_Sup_R,-0.005061683078453791,0.6376831364407753,-0.17670789845608917,0.7391889394776862,0.6325428243530634,0.5251560445911069,0.3343881403749803,0.08768115532942397,0.5224411153076702,0.6310226266211214,0.40902628462563023,0.16473644019138795,0.22780320394423875,0.30758335774288725,-0.04966941650787898,0.47471466786853295,-0.05032225830363649,-0.0386675831078539,0.4575007957055773,0.528285174658637,0.2246766554557383,-0.15684678417759357,0.30411510883629644,0.3184774051631856,0.0634413267346906,0.28293616459286575,0.23888084198192416,0.5337708251359345,0.33846654764828077,0.39068963119943606,0.5211931857546872,0.2566258510888412,1.0,0.23480337708257662,-0.06072637023306141,0.12144323051370308,0.3936904842667254,0.3839353361865643,0.20817166336526619,0.12190166677368272,0.29266085893318305,0.008810076196967337,0.29760799048431924,-0.0695636976091888,0.47418065955861105,0.5607637808312212,0.6066378095474281,0.1387631548862792,-0.01837971648293762,0.29238115647249097,0.23117759656047446,0.7581435965330336,0.3848075541674169,0.7333840339376662,0.43832097820056415,0.1444823210619559,0.25286088884081787,0.05583870447864524,0.25685317244138034,0.16241517070437542,0.18652435545954693,0.17895419885720995,0.5787418682185349,-0.39217001445721106,0.4632109355531611,0.26468745898643914,0.7690168665242136,0.5946684500115086,0.04854832722091263,0.5572965343336604,0.1417184600769898,0.3710946984777543,0.6495677264918384,0.5821069199686071,0.5427854995150321,0.2714195898916171,0.396281929083585,0.3533596124962254,0.2380099839935101,0.3365619798663093,0.24467682458473403,0.3759044912994352,0.5564057470813065,-0.09945070172832554,-0.10858770284843274,0.3661710970934616,0.6801747252501018,0.048421758061575226,0.04044807301604854,0.3938031933203729,0.47031331037696383,0.40831238744195597,0.23407343081100151,0.5974129650108909,0.16231227129649536,0.32097369848651,0.013557010490471581,-0.08329185910436936,0.08206028313357548,0.3074703136907391,0.360391509219936,0.4685870442897681,0.07467340319513385,0.2717580657925913,0.4643886574452427,0.2747507950226069,0.43441549122596684,0.1596371056598652,0.09177859555792793,0.43797600262934216
Olfactory_R,0.26315355665928897,0.1466752228574681,-0.3158294127747795,0.15715067235488045,-0.0014917648271064558,0.20507794802080567,-0.030759443048229963,-0.11959569265095682,0.13496647637597226,0.21594919004268082,0.04076321252848095,-0.2976424739349986,-0.13841511064122178,-0.1640718360151494,-0.004761270438572288,0.3516584872065488,0.14813339998326683,-0.38412771805641077,0.026067474397327085,0.23242172308719025,-0.09776077230464449,-0.2957118828494207,0.15194367242317997,0.08607639798612565,0.23060989613970131,-0.23846326897638892,-0.006401622807309665,-0.043893721870330304,-0.07842622294474208,0.09143317176603703,0.20456912785674436,0.33534923755074497,0.23480337708257662,1.0,0.240554247618515,0.16082054091696923,0.11748618761633729,0.011897135142247137,-0.06530836142870335,0.008081018923747026,-0.03324964780499229,-0.22393344899954076,-0.142552201930262,-0.2272241532601074,0.00428864692650815,-0.07761395177547398,0.06757333172642273,0.11630599735570488,0.2896941981532399,0.0918611140596079,-0.08044316831629207,0.06686933605993658,-0.23247231503171228,0.347867689301234,0.4734347511728271,-0.10333539699123859,0.07763677290729527,0.14536141427643545,0.16030145939948306,0.14710147341292115,-0.0892436718660511,0.30786169839936206,-0.04048686535565019,-0.33544005921003245,-0.22203044511660516,-0.09424028243551484,0.13546380406206446,0.2555651996152751,0.03894660414995262,0.06969664776278883,-0.012022509228658074,0.07332591476348749,0.15276775507144175,0.0862777409608607,0.03479308213186811,-0.21301471698437324,0.36411172869448283,0.5067988123413796,0.05435112298741858,0.014346480233684723,-0.0990368281441805,0.20315651022447254,-0.1895704783080468,-0.26396204391436434,-0.2707865213073477,0.05759200444295985,0.027706996171702598,0.034132584966541465,0.14306416105459088,-0.05270265749888061,-0.1296330792390615,-0.08068840986962253,0.16774044311252725,0.12189402171147241,0.11798253903842636,-0.01121873177675523,0.2003481938266814,0.5010294570003622,-0.0019191009477864428,0.00938590521769781,0.32248625072109777,-0.10144338352128256,-0.19741909814534195,0.08869776467373972,0.03923942601779682,-0.12090841766579355,0.2455842655243676,0.345556981923923,-0.11610088799742622,0.17385554481876606
Temporal_Pole_Mid_L,0.21407862298135052,0.09732269132203718,-0.05259758119882307,0.002668373384274787,-0.0018495999404638723,0.02670767385269319,0.22864387998144176,-0.189369155424778,0.051569576562027555,-0.1151513303360286,0.11886574739765311,-0.4765405801632159,-0.17423359661380813,0.0025689249914075253,0.06349115634467352,0.04367107874095009,0.21942262725203232,0.16803249810369048,-0.03229355588441672,0.05300524747462674,-0.08017923216483583,-0.10701633504559914,-0.18080436187095578,-0.17752764209068028,0.09392303511047277,-0.22589077474135377,0.0046457219166762915,0.04817678471632234,-0.5081802301321895,0.022468316766853857,-0.04818220164121274,-0.03178509277787457,-0.06072637023306141,0.240554247618515,1.0,0.17361846896986258,-0.16115900869888067,-0.39804660779184176,-0.17991631355761145,0.29599806464344297,-0.015691496204703857,-0.039330262983053546,-0.17332312059888672,-0.07535339702727141,-0.13509455118353747,-0.042085465635082156,-0.027518930482241088,0.0959093032780453,0.14839487149999908,0.19845039329235192,-0.10739818351198009,-0.10522051244434948,-0.48265646664115835,0.002616187460270483,-0.16097536106612712,-0.0829141177040901,0.0400041449253026,0.10780542467666891,-0.027990076383844372,0.05317615344365337,-0.1389535003446405,0.14493080529709926,-0.04530185067756765,0.06703684966206484,-0.14852327938446075,-0.14348629315029005,-0.09470105147482437,0.004793102912909289,0.27007484148391264,-0.12247593683363345,-0.09092660347371317,-0.40558448240736256,-0.2273687871962976,0.038183538237931074,-0.1029066072159301,-0.17922071391723504,-0.36865101820125973,0.12868804337783504,-0.15725608849636608,-0.13057092407663812,-0.44275873134542265,0.12027613952337683,-0.2788760036980728,-0.025892226855228538,0.2358006340912776,-0.3752110650644766,-0.04206464089203481,0.34885169506882546,0.2956824407962004,-0.1195190264314803,-0.13862318855883632,-0.046251777781362274,0.1522395299328129,0.021181398533854486,-0.15674171801912035,-0.04347824451744074,0.15569072718368,0.52591452392155,0.07113533772250652,-0.2170679911543951,-0.28848853218736187,0.0548640414556349,-0.04958101180836325,0.09435073928225031,0.09552368258333664,-0.17259250153864208,-0.1526774981558398,0.306599148595295,0.16307764520864096,-0.1565948176540226
Red_N_R,0.08127765898918876,0.30147102757760896,0.12652653851759932,0.24952249740751867,-0.01379647552074751,-0.18842156845529712,0.1324393812312414,0.02001588542903668,0.15182563752439426,0.11496526500390217,0.3912928404296429,0.07586639060967497,0.5024300583199975,0.24281489047074573,0.23227119186855155,0.01194281443411572,0.07969481875861613,-0.053386300252228056,-0.2109175810631685,0.26674342337556656,0.45658809123124106,-0.14155647114909042,0.05582558777828627,0.28530592372455976,-0.12287971093401678,0.28104397272199544,0.25062803597713995,0.41909026297543567,0.21439680656269927,0.6411247989144097,-0.1397443160201913,-0.05134977638208831,0.12144323051370308,0.16082054091696923,0.17361846896986258,1.0,0.09034742261646063,0.2796945662185625,0.19659156698515937,0.29577725071288175,0.44996037557310997,0.1735713410657141,-0.025335453476151393,0.1257803819112077,0.308854275288777,0.09403446807850095,0.21470002972383606,-0.17274450274160624,0.006514737807338158,0.16046988543442,0.5333900359156148,0.19120466895918445,0.2281824938046417,0.12620745758580543,0.10081470907854928,-0.022646146852129217,0.14468051157461512,0.33497881504576055,0.062073451422618296,0.15539277335727317,0.3621253322909838,0.25017225949026345,0.36110854270826265,-0.08387631933222717,0.2282752441950263,0.4555901740488982,0.03708070091814565,0.07470386380074771,0.23993521676104693,0.3777752541995436,0.23776399970711906,0.36748728464200187,0.29309146115864304,0.16387008289980018,0.40607738366595686,0.20111658424240425,-0.04655945860649567,0.3182236416143358,-0.1420521948277655,0.3631322299279797,-0.2884107504783719,-0.022224822462541646,0.16748837435657735,-0.03042487337678434,0.31932418103724924,0.32978940886408536,0.30170801352079984,0.15407483352002055,0.4488945754718795,0.1401400242657944,0.3400090575673966,0.16824094000245246,0.1879924112708652,0.3946276050200924,0.021139074779737144,-0.2117304188778414,-0.15548652849864786,0.47105275076348474,-0.02946661305520543,0.4684073386706811,0.09866523312775226,0.1820902111813209,0.1655108826208753,0.18915063141778218,0.23856488551496546,0.23109759799685226,0.22224576605313676,0.09230391396435046,0.12756929106821585,0.3827460633978763
Temporal_Mid_L,0.23249491611817535,0.6036617667869855,-0.3596330781527744,0.384411070695833,0.4332689286973963,0.47704548056417856,0.6395790376478356,0.021541822312927922,0.3145703466872589,0.17592891175445047,0.2645182941063697,0.10896030782544626,0.12858035249018213,0.44236442363554085,-0.06199333533650212,0.3832631455434099,0.2991060505536181,-0.09731087885382557,0.3963909841545066,0.7115453298098601,0.3426477652576846,-0.07263242683331096,0.3180272592012252,0.19866778370614208,0.37436666364305793,0.14022369518090627,-0.008705321597560794,0.45369381741772224,0.13368922887313653,0.2542140764139534,0.2952529769613489,-0.06040586556331769,0.3936904842667254,0.11748618761633729,-0.16115900869888067,0.09034742261646063,1.0,0.492596866847942,-0.13420652635018718,0.0823050351124603,0.2746580748808687,0.04836048187999049,0.1528942686644261,0.25340670174591645,0.17675565587610254,0.2238590363816805,0.6924521670006338,0.5273364130184507,-0.09407024035441477,0.3810188349480241,0.4038567223159269,0.39867861136277916,0.19676622038181352,0.6914423122104311,0.3223515757933786,-0.25762427001343,0.48881270885264233,0.25625508264326546,0.14907233466220135,0.11264092655954083,-0.06687424073600695,0.10302403972238987,0.40855296682362596,-0.21096990749581718,0.092273514201209,0.009703672278647558,0.2923103696084346,0.3014853082389041,0.28613163718164486,0.5531115746174865,0.18081453370996162,0.19149827050060997,0.007050892662568244,0.7135575959574884,0.21615643208392932,-0.16684731107388542,0.15270048671054615,0.3506509677025224,0.47074992831706675,0.0078096461822360205,0.16216562465007142,0.4652468371021162,0.6130532421652005,0.2484745334133192,-0.22115474201608878,0.1834199345247968,0.19049379242819678,0.36648634239888617,0.13556311346672734,0.17011731948209938,0.2970239483279041,0.5892660791478411,0.4603640870734841,0.44516798980424416,0.053353934887782097,0.3279546172936425,0.23501065504491986,0.051170924844117366,-0.22439665545087728,0.2635270048070536,0.34380143243901046,0.38633415197423704,0.26031318829434624,0.17616606266878143,0.3401392913621732,0.0023246514404521037,0.17341319383023296,0.17460890482210578,0.519524594402394,0.12123886812534279
