,Postcentral_L,Cerebellum_7b_L,Vermis_9,Vermis_7,Frontal_Med_Orb_L,Red_N_R,Temporal_Inf_L,Cerebellum_3_R,Postcentral_R,Temporal_Mid_R,Thal_MGN_R,Cerebellum_8_L,Pallidum_R,Thal_VA_L,Vermis_3,Thal_Re_L,Amygdala_L,ACC_sub_L,Calcarine_L,Frontal_Sup_2_R,Thal_MDl_R,Rectus_R,Thal_MDl_L,ParaHippocampal_R,Vermis_8,Insula_R,Cerebellum_Crus1_R,Angular_R,Thal_PuA_R,Temporal_Mid_L,VTA_L,ACC_pre_L,Cerebellum_8_R,Rectus_L,Putamen_L,Thal_VPL_L,Thal_MDm_R,Thal_Re_R,Hippocampus_L,Cuneus_L,Frontal_Inf_Oper_R,Hippocampus_R,SupraMarginal_L,Rolandic_Oper_L,Caudate_R,Frontal_Mid_2_R,Thal_PuA_L,Thal_LGN_R,Cerebellum_9_R,OFCmed_L,Occipital_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_R,Thal_AV_R,Frontal_Med_Orb_R,Precentral_L,Temporal_Inf_R,Cerebellum_9_L,Cerebellum_Crus2_L,Thal_VL_L,ACC_sup_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Cingulate_Mid_R,Occipital_Sup_L,Vermis_6,SupraMarginal_R,Cingulate_Post_R,Thal_VPL_R,Raphe_M,Cingulate_Post_L,Insula_L,LC_L,Thal_MDm_L,Temporal_Pole_Sup_L,Vermis_10,Fusiform_R,SN_pr_L,Frontal_Mid_2_L,Cerebellum_6_R,Thal_LGN_L,Thal_VL_R,Thal_PuI_L,Precuneus_R,Cerebellum_7b_R,Fusiform_L,ACC_pre_R,Precuneus_L,Vermis_1_2,SN_pr_R,OFCpost_L,Thal_PuL_L,OFClat_L,OFCmed_R,Heschl_R,ACC_sub_R,VTA_R,Occipital_Inf_R,Occipital_Inf_L,OFClat_R,Thal_IL_R,Red_N_L,Frontal_Sup_Medial_L,N_Acc_R,SN_pc_R
Angular_R,0.32432356051508104,0.036205953614271376,-0.28295561491570687,0.1966522545643217,0.12951160953348698,-0.09893337245870545,0.3152946891461728,0.15827710811808066,0.6070541375815465,0.639951224718034,0.1673343460787178,0.31948946027250147,0.052675734705182914,-0.059215411254247764,0.2290966586956677,0.0053948406967940215,-0.19900865432158957,-0.11692106516264578,0.2607180491395207,0.21244116736042767,-0.2393997165090127,0.21396596303645057,-0.07758977669508368,0.10561525570839837,0.28971759917997486,0.11645579158124388,0.20331776105091057,1.0,0.42487950849830963,0.39037020222516083,0.16298959016716133,-0.1729961198379613,0.21548774291625555,0.11621843927069157,-0.08817957780390015,0.13473219074014953,0.026310897768194178,0.1281502280771208,0.11399299377201179,0.4000633947172149,0.5529501264051728,0.08036736713702236,0.26993293286504405,-0.11052012049822177,-0.12478713358353917,0.1928061939716009,0.19275399822760275,0.18565346065335234,-0.2953555265685164,0.011061580088927344,0.6438794404143656,0.48007153324924495,0.336306029840745,0.06061504074936407,0.17060954138528198,0.3981101213054665,0.278529811438178,-0.13506259113013908,0.44800993429574987,0.16288270841925231,-0.01806399972595779,0.5270809534489888,-0.02524833460650754,0.49181594220364094,0.4747917774873574,-0.44911942450900205,0.8536101752916172,0.3745008763852208,0.16692740011639864,0.24460026675735708,0.3577184072598747,-0.1204696771773782,-0.0067359183256911585,-0.050755263885315996,0.1560885417564002,-0.19543662572245873,0.43759525571839836,-0.02009135808306483,0.1985080699085217,0.41106760454230645,0.12780690713333337,0.08415520863964078,0.10150073486745165,0.6665303922612263,0.20630388357359897,0.4193345902511235,-0.04886646420536879,0.6830277719653647,0.18803876354260649,-0.13208288043751493,-0.00027901483321674154,0.5835218190766164,0.1302157066793455,0.213912789220776,0.057576010442139704,-0.10189300334839994,-0.10681201928680495,0.4173132083969921,0.2659912043927948,0.1562129798693606,0.03578491097334878,0.29057068786718726,0.038328050294586705,-0.10518576722024478,0.15578056305309074
Thal_PuA_R,0.19463160076527025,-0.07842796902533272,-0.18724783755886906,0.2561983360927443,0.23089068936153534,0.05582558777828627,0.44426941537819636,0.08211971134881212,0.3297357148988147,0.2660931213633275,0.1428170032439777,0.33276022913549874,0.1156252873615161,-0.010593578983405686,0.18001613706661246,-0.29328876593140973,-0.12207613200049706,0.04248724487651163,0.261212193930698,0.19527789566866172,-0.5015109364544381,0.14752809085806448,0.08851323741074324,-0.05444358936186565,0.33619829161324255,0.2098096444300782,-0.053147968288054855,0.42487950849830963,1.0,0.3180272592012252,0.15246495637825788,0.0832827447165359,0.2972063060611324,0.2804642656225814,0.0777673155707464,0.03501375870353109,0.27724610019480506,-0.08021941530082367,0.10316394155734226,0.3386214387328055,0.19562316107803246,-0.06965397080643115,0.09032513019118822,0.04775838333357214,-0.13109929668049713,-0.03804874939954653,0.449937469333792,0.15825099157270572,-0.24985019313789192,-0.07896010758484777,0.43815912314074335,0.3380351870453358,0.33421982444689996,-0.18130973181185042,0.11873968652328351,0.16400708571326797,0.5708132852840263,-0.14602677967844788,0.4558441931903568,0.3842598105889852,0.25889050272837394,0.25481775831682335,-0.18080436187095578,0.40905220940105813,0.3893790652894866,-0.3605170996259091,0.40552420649872584,0.21075604700066763,0.10061915211485241,0.22612333231416126,0.11018970767230042,0.08735318270235681,-0.09484710671577722,-0.1613241406409445,0.12214433453064935,-0.15173598256687007,0.19409137145767477,-0.07626756873293188,-0.01614433185629206,0.271598331590812,0.3110012401728694,0.4824511969843906,0.2613001123775458,0.22882590581016693,0.3692948495475739,0.3451727396861913,-0.002498494899309428,0.21587530907798444,0.32200973024939367,-0.2400298532466977,-0.018727815683745225,0.3460476532382296,0.26419041458151443,0.07157743066547358,0.12715095213831726,-0.16825069047430638,-0.1153769096144443,0.269317368717787,0.3093976847172398,0.07574212193547376,-0.10471112728768157,0.439264343445736,0.11334937921856711,0.07141651590001434,0.026740662083569643
Temporal_Mid_L,0.38633415197423704,-0.06199333533650212,-0.22790974279515974,0.2991060505536181,0.08160731983929155,0.09034742261646063,0.6432352235652729,0.04836048187999049,0.39867861136277916,0.48007862942084184,0.34889419586841613,0.25625508264326546,0.09158455134992889,0.0823050351124603,0.40855296682362596,-0.22439665545087728,0.0023246514404521037,-0.07263242683331096,0.48881270885264233,0.17230094925133022,-0.22115474201608878,0.053353934887782097,-0.020506904932808153,0.05586988145823787,0.23249491611817535,0.2542140764139534,-0.09731087885382557,0.39037020222516083,0.3180272592012252,1.0,0.34380143243901046,0.10896030782544626,-0.04665945660155046,0.0037584234393768148,0.2746580748808687,0.44236442363554085,0.0078096461822360205,-0.06040586556331769,0.2970239483279041,0.28096717515424213,0.384411070695833,0.092273514201209,0.519524594402394,0.4014099656233161,0.009703672278647558,0.10036618795706528,0.25340670174591645,0.44516798980424416,-0.3596330781527744,-0.06019620659777403,0.3832631455434099,0.5239043163464571,0.3506509677025224,0.03735945136347259,0.17460890482210578,0.3145703466872589,0.14907233466220135,-0.2569508060794161,0.3412309200465487,0.492596866847942,0.13368922887313653,0.4509633392639703,-0.16115900869888067,0.45369381741772224,0.37436666364305793,-0.40068248893114866,0.2923103696084346,0.36352085473456425,0.273242549829885,0.28613163718164486,0.3401392913621732,0.4038567223159269,0.35242716186571404,0.13556311346672734,0.11264092655954083,-0.21096990749581718,0.5531115746174865,-0.16684731107388542,0.2591414121878835,0.436932749540011,0.5550187976403556,0.19149827050060997,0.26031318829434624,0.4332689286973963,0.23501065504491986,0.6130532421652005,0.1834199345247968,0.3938923994809539,0.4603640870734841,-0.008705321597560794,0.26804215719323543,0.3963909841545066,0.1998223458022947,-0.1039277333900796,-0.06687424073600695,-0.055735468630060826,-0.023785686558030164,0.16216562465007142,0.2817957570948124,0.12123886812534279,0.31646793377422655,0.3223515757933786,0.211186243314017,0.021541822312927922,-0.049564818364299074
VTA_L,0.1717979025188925,-0.02759064375292513,-0.014460469367342535,-0.1312624761537778,0.06814108534385613,0.09866523312775226,0.3139161502930624,0.14163937116900852,0.33322312080994826,0.20585541209468577,0.293926542786614,-0.007859801745080303,0.33019008495010166,-0.21432361379135514,0.3375478045982875,0.09366448881285167,0.366028470271535,-0.22072795797714792,0.20607718108755105,0.2866813091472078,-0.3808598137851782,0.13068096226539874,0.4041614288423952,0.25877363694617567,-0.0785131633165224,0.2907546793963254,-0.18092049171075414,0.16298959016716133,0.15246495637825788,0.34380143243901046,1.0,0.35587023044961996,0.042521987879236035,0.020118871012656206,0.16405827027181058,0.16170853435874055,0.16360715669823292,0.3394499843159833,0.44273170985338833,-0.057844425608434696,0.39615705023600156,0.33707691121155114,-0.0956467256948146,0.2706721188956713,0.33659392616909906,0.3989851408319357,-0.32050671071360926,0.4328394855634726,0.04971265414253754,0.32994389257340256,0.04142629798386877,0.2500135697641492,0.1798083757874471,0.40961408014214107,0.059485876276948825,0.31176250106832903,-0.1708718980862986,0.02617447656232127,0.1328729732301372,0.4917890524392753,0.4676819726091175,0.2978675119449486,-0.28848853218736187,0.18610693204265533,0.03459781800089395,-0.03200572447842519,0.2112671853216205,0.43933921568137135,0.18291304388463558,-0.020086717923121056,0.3374778627490527,0.3304054672536784,-0.09268079819692333,-0.057515664331269804,0.3480293576506432,-0.2461730955887421,0.2607623952477741,0.27814955648416195,0.32039672125658736,0.08077016940573073,0.34300168317382285,0.4974856491455456,0.2660999988217843,0.26675821558871665,-0.12627136203748454,0.3528409598036934,0.4903026451932142,0.3335590578398097,-0.013700750272422471,0.09513472303324663,0.34597054805013017,0.2811403571425236,0.05243637070112771,0.16323030482008588,0.1883561436923684,0.05768471534977757,-0.36545866204417754,0.138135397981102,0.15001751319814563,0.34503402465062666,0.333552317024629,0.668504468697736,0.32448406108301947,0.17445013009186472,-0.07841701664293789
ACC_pre_L,0.24907152484623843,-0.14619129925055768,0.30912975315732827,-0.45409244144485217,0.1358918911239106,0.07586639060967497,0.11039440363253795,0.09521709065151206,0.2594333536008506,0.13982094572341827,0.3562567124844744,-0.3691419209305741,0.30507952626958856,0.056064626319148374,0.4039708279300215,0.059378493059494705,0.6103929574751809,0.037312846220289915,-0.15250578781851865,0.2618422318282896,-0.015065113646856488,0.11999499656177952,0.5373740166945223,0.46283291579479535,-0.377818022544095,0.2426124518803957,-0.23181043820288838,-0.1729961198379613,0.0832827447165359,0.10896030782544626,0.35587023044961996,1.0,-0.08941630977251959,-0.1775726313428296,0.46123120483809316,0.296624345555306,0.4517467981904593,0.0725347685082912,0.5543232179864703,-0.30075821121698265,0.26421568721254124,0.5479321062894195,-0.11866249407071494,0.46790239486761614,0.5027461905490039,0.5147376751456153,-0.06483379142810877,0.3925825353169416,0.2937753219217158,-0.10366936109355364,-0.2679574332793469,0.10844044148517877,-0.22245191189346483,0.4294872494002587,-0.2449863023904805,0.2069765923601939,-0.10494003100771249,0.28717553693229814,-0.20833339729654854,0.5325366686404537,0.6212198948714391,0.18113482026316186,-0.4765405801632159,0.12713274361866,-0.4003003906017964,0.39196878416457964,0.04991421371095389,0.08767654145284785,0.18897471133560484,-0.28356804564948135,0.08800249934794993,0.4606691308605684,-0.010729568776668405,-0.08285637451282946,-0.17030391387407684,-0.08883756210562282,0.026594176214810753,0.49174722241747215,0.33699646464372507,-0.38203163105208027,0.28682842630992633,0.5989821991522286,0.20532913007976542,0.07508769595952176,-0.2771064743729015,0.38409044230793793,0.5992007416787335,0.003062287972611851,-0.12602744752731995,0.43634019555105463,0.43224653276651875,0.09438552267379698,-0.18874811552544019,-0.08457818426604527,0.24057194603155765,0.12468063662326594,-0.08956576818185752,0.06591441279447464,-0.1480200600351418,0.23081823500836707,0.35081322927490327,0.21098649311868364,0.45063127465951236,0.34966546488751565,-0.21214686819708165
Cerebellum_8_R,0.30847122910828473,0.4153041086467057,0.09736024579701635,0.190595103471753,0.19554332601484545,0.21780286426883325,0.03179460034889314,0.574236792176233,0.31574617440447267,-0.006054495662164555,-0.02147688143829168,0.5095413077800431,-0.16945899392851382,-0.007429393453375456,0.08031719771937731,0.09209310623696676,-0.17765645667814267,0.032440235186677956,0.11176162934173381,0.5141272303615445,0.017520838760746137,0.11544036930134739,0.11116286704334088,0.004154940854807158,0.263337203229051,0.22715651969536851,0.4339289984856728,0.21548774291625555,0.2972063060611324,-0.04665945660155046,0.042521987879236035,-0.08941630977251959,1.0,0.11233002700397711,-0.1082660102671238,0.10805219281036009,0.12406216610471736,0.0045393264891190116,0.15938963309983256,0.4375540936533293,0.17973715469116783,0.07560507684477091,0.3095312120698987,-0.04810329910704189,0.16865883815109495,0.2912827013085011,0.38359429418599816,-0.05929127061547976,0.29206678341999415,0.13773427919100867,-0.05723720712473358,0.3645276658238824,-0.0180114925555159,0.12655571905139526,-0.07608077509050878,0.279710705196999,-0.0388041192649222,0.36057936760572046,0.10354724295976939,0.24971248842749136,0.17292744517009442,0.18756059559252322,-0.08392934885592149,0.3975859776439955,0.21404422275404641,0.08437020505249423,0.30963033828469416,0.23318987303428002,0.4423968675868675,0.25949981752257134,0.27159579314128945,0.010788070702778069,-0.3325426513748082,0.18440813451787763,0.13289021406206214,0.28581064776156984,0.06769619497053014,0.2971188266961123,0.3007318686874787,0.10702266978858223,0.06154536385511516,0.1756663392473665,0.5253596092050228,0.23432436223000233,0.12875597047615592,0.19562857532808456,-0.13010792651719758,0.31617224163536883,-0.15307409597320903,-0.12840649494196796,-0.041792566827422384,0.07790838842269114,0.14230976391617609,0.06325367265510447,0.41702431840994897,-0.028598295073372467,0.07991619023488394,0.042428644613020525,0.11968365051216777,-0.0697650383734158,0.10610180269396248,0.10597801051156047,0.2805182821127168,0.026629392350946298,0.2775256092255492
Rectus_L,0.020367001695954016,0.09661363385609364,-0.11540879237430472,0.249877976382156,-0.015945373378897516,0.1992884866035028,0.27663871529034645,-0.1749326545678889,0.13393452604420292,-0.11592625088404736,-0.07531383211899913,0.18692777110212708,0.20371025237547422,0.18903826596454174,-0.050948632581678255,-0.15772784497357464,-0.034570520494137336,-0.21356596804929068,-0.11989606389948053,0.0038299906635123394,-0.04061501650949177,0.11465822680086113,0.08045260659057829,0.05246346705003942,0.1691216611845476,0.0037366394974383947,-0.2675420549156856,0.11621843927069157,0.2804642656225814,0.0037584234393768148,0.020118871012656206,-0.1775726313428296,0.11233002700397711,1.0,0.04895418141213739,-0.10085471616159611,0.17793439541771608,0.19922361292510235,-0.03991475839859416,-0.09251129082112781,0.09260410770901337,-0.12487059127083004,-0.06496314843295256,-0.10010253418790675,-0.014960029655494823,-0.10589208890398485,0.010480101360178549,0.10660072227560642,-0.12281966400297006,0.31676653322762305,0.278310724543864,0.055323336752757656,0.18852967024801096,-0.07036388789807764,0.27126881525277774,0.14502830535438377,0.24795703153262713,-0.15401831939635535,0.26698959341862305,0.07077925750430623,0.002647149496256844,0.023835360551049595,0.11731223574408846,0.0403547114441735,0.0666546268907741,-0.0856035696260153,0.10425505197120379,0.020186633628473453,-0.07908128688263269,-0.06454443202200966,-0.06262992444705268,-0.08499425528122591,-0.26367467198023337,0.20767412414240324,-0.09830238126885407,-0.09051082468240801,-0.13369953778053092,-0.1232595428631703,0.0128824617484534,-0.02494602588809311,-0.002007586788328443,0.17696562242839795,-0.07408344111261488,-0.10048296540014202,0.23530498619147916,-0.18338636551018098,-0.10974319330815933,-0.042573617027904395,0.13964208970992673,-0.01023796847115373,-0.23465782948152625,0.0006876054522127079,-0.09843114601102328,0.31001046380062647,0.03799566881800772,-0.18676320995466592,-0.19028052759363057,0.022359138033566095,0.013314386247683649,-0.009773867120408912,-0.10074098105855292,0.2860474186355471,-0.02882898048592119,-0.19738537980673238,0.14351885451380367
Putamen_L,0.4836881955287919,-0.06286440241512076,0.4094588376522298,-0.06339936748621784,-0.2291121445017106,0.44996037557310997,0.3576394813529034,0.1571075331149835,0.40131062866256506,0.21245043748582773,0.32204416178577916,-0.1574481727664583,0.7671276628668519,0.6224666288035876,0.6364570413265583,0.032174987777728536,0.6346562563956267,-0.042490957042507556,-0.04843311700840924,0.4488026249004245,0.34652179907629577,0.18430274214024991,0.31155173991267104,0.678930197405781,-0.2922386264311926,0.5652322890252357,-0.208776184377204,-0.08817957780390015,0.0777673155707464,0.2746580748808687,0.16405827027181058,0.46123120483809316,-0.1082660102671238,0.04895418141213739,1.0,0.4284319182344137,0.6480267220720038,0.11354900498641364,0.6398511998487241,-0.20670291661008555,0.4643248231389957,0.6238446554136307,0.22792484938728338,0.7449471617638508,0.6872850060595794,0.5416662547876469,-0.07852196475692962,0.5824072072080806,0.2823852925526486,-0.2649756896834287,-0.2289487306105887,0.4660624193641783,-0.031688871205274485,0.49442240775961627,-0.20944779251626122,0.37056164678259046,0.14567386609622776,0.28938959312905715,-0.16948023029188075,0.4524340184624197,0.5436937459543392,0.3572863279792472,-0.015691496204703857,0.49628226316101337,-0.38228882805082215,0.4047674371624696,0.06786957672813786,0.2181166858692309,0.3421084290280908,-0.12760642546966044,0.27801714691794654,0.8113352875112796,0.14669210311125153,0.44662062749191145,-0.24935680277830247,0.023928116489414477,0.12507932952019393,0.3960307334088219,0.5293222290024109,-0.19388980975363299,0.5435131875267312,0.489841768368547,0.1923577741377227,0.16930059368923353,-0.17254196736937336,0.3985452937180307,0.6332473755864342,0.10724528083309597,0.22651435836665754,0.5359577782444089,0.6455835105366793,-0.006693923801027498,-0.07534918334976012,-0.0033080045419409797,0.3474235682353006,0.2025589990068327,0.19058038471312366,-0.22381756796131771,-0.15373905110675543,0.47359065504891606,0.6181239488198512,0.04849297911619939,0.7080735834440086,0.2908395431867244,0.25360743428977406
Thal_VPL_L,0.704745469508298,0.20308512973197304,0.2542090315529448,-0.1727507914900588,-0.09439557586258991,0.24281489047074573,0.31984163539109967,0.4258908839772611,0.5581147279540781,0.3172979154184689,0.3547454567770254,-0.068532063214781,0.24317825767492363,0.40219653903506397,0.7356874517687894,0.09154893406919248,0.40074506601155346,-0.10931708323300075,0.21365396342385481,0.37701003107982567,0.2089009110043815,-0.04018892214160299,0.3704909912519453,0.4827450525258642,-0.05061147546698877,0.3449512563712328,0.06822098081062446,0.13473219074014953,0.03501375870353109,0.44236442363554085,0.16170853435874055,0.296624345555306,0.10805219281036009,-0.10085471616159611,0.4284319182344137,1.0,0.42703249986491987,0.15564533505926845,0.712358334987292,0.02259259916209616,0.5387442743372215,0.6237389339210974,0.5816296754617368,0.4512164184128895,0.4590754755551038,0.500483430153425,0.36160878371552974,0.569680652993384,0.30588552230771765,-0.15639822230994074,-0.1981545853479324,0.5176442913612214,-0.14031574556396634,0.4470477953846238,-0.06649480900770395,0.6599672688899213,-0.14149969869964246,0.4121291634910797,-0.20025962795934354,0.6360695210830184,0.20495709371630716,0.7153070633587425,0.0025689249914075253,0.5485932637934808,-0.12984070013997814,0.30445945358220416,0.23942030998700226,0.4578351056112813,0.6526121570337304,0.14079488467400256,0.5636725275986845,0.42531078597424105,0.1205967093621297,0.3645007858775382,-0.1762271605831134,0.059150023401460014,0.26958474970026963,0.32650151348945367,0.6491586161658387,-0.008741393681187004,0.5105317089028698,0.25254047572176247,0.5822943615380028,0.5973835509557948,0.11786870321261834,0.6149357859921951,0.14904015250105945,0.5817051023532208,0.17070212207633503,0.43833534304195115,0.1718267167834056,0.39755291890005,-0.14445550390524584,-0.13944702562318917,0.15237195867999054,0.015125522970873053,0.12499786783724055,-0.22508643745736528,-0.035206456422941006,-0.04528939544000414,0.5766333806934182,0.09364219177802575,0.34814215243004826,0.10421945595785218,0.15003724667046042
Thal_MDm_R,0.48803563924319837,0.06790084470502482,0.41276606977352864,-0.2813415382101991,-0.0005439926349506327,0.3631322299279797,0.10702367908261588,0.32203583095219723,0.5440456544556919,0.1615370642473771,0.3142060134118354,-0.1694877230754962,0.5913176550891712,0.5176442653114075,0.617074944678727,0.19150847184327116,0.5729922104693307,-0.07235746678396929,-0.09298756297900751,0.5492312594521015,0.33927624372040344,0.09612556369136345,0.7171445296597783,0.7080289307906146,-0.3133555544609812,0.49004352534919554,-0.2853482880565254,0.026310897768194178,0.27724610019480506,0.0078096461822360205,0.16360715669823292,0.4517467981904593,0.12406216610471736,0.17793439541771608,0.6480267220720038,0.42703249986491987,1.0,0.24632624763706953,0.670370113294017,-0.19671421882277415,0.4786628264049054,0.680905321383651,0.01095616260918942,0.41002908958899476,0.7050850369834742,0.6359110748043691,0.029670041976088093,0.47612674234334185,0.46420139184225306,-0.09274117981801702,-0.2230974044267802,0.36198569609166686,-0.09557732420659457,0.652299964883486,-0.2251709809027048,0.4755431341587833,0.2198318766286831,0.46723634509956485,-0.15294015388167473,0.5675734148844995,0.6003762861241001,0.38706127882862146,-0.13057092407663812,0.41813447395188746,-0.40232551093889585,0.5056610150004315,0.28713340947725063,0.26474383364322135,0.49945455432852576,-0.15413362016265045,0.30551129882859923,0.4984201490064521,-0.16193222553753686,0.43674018488802796,-0.3340369768007096,0.07689153025083843,0.002580774650436092,0.5157433953561409,0.5647869148162767,-0.32564620700109004,0.3089122387642327,0.6405389606742249,0.26738911505830465,0.2985044575910121,-0.13121926006739595,0.2543941437070678,0.4411190240279212,0.245827460515939,0.0011143535775863932,0.5413541014814119,0.32662671070881005,0.1461411282544656,-0.15163988048722107,0.2915491529958154,0.5181032214552592,0.11204988436215685,0.11758018552217978,-0.06251615937699688,-0.20369386678806917,0.31383748358574604,0.49355260468715817,0.050604841277488585,0.6031179080324967,0.3088610792478926,0.32717377656167884
Thal_Re_R,0.17865560847853593,0.054641191551482074,0.12868117416895117,-0.09199829073069886,-0.09593743044059838,-0.05134977638208831,-0.044606918293124416,0.1230748849915005,0.2978150354901751,-0.023871528063330514,0.10293129076962043,-0.14570149407434932,0.3285982818026151,0.12547159811986788,0.15803231708875498,0.3067585899243146,0.22532416127809374,-0.17747137098634672,-0.0748730878395572,0.07577764259717057,-0.015804162785180553,0.14227161183133843,0.3281256877734749,0.25624969555353977,-0.18597488818425306,0.005579445610011083,-0.19825809344747092,0.1281502280771208,-0.08021941530082367,-0.06040586556331769,0.3394499843159833,0.0725347685082912,0.0045393264891190116,0.19922361292510235,0.11354900498641364,0.15564533505926845,0.24632624763706953,1.0,0.2307907195352399,-0.12900781793393298,0.2653808844969245,0.2894603858595979,-0.08622353482210231,0.06663771656111989,0.25274712429101576,0.31343619390211375,-0.30288670887880126,0.06754700900681566,0.16371341040004428,0.24202055813355594,-0.14716731065109906,-0.013030883904128068,-0.08570664250561025,0.38173454300107945,-0.05756986929126928,0.3235419719748069,-0.12946700074244333,0.15033924572560825,-0.1266981462044713,0.13994900336545382,0.15052382813389711,0.22538021049199983,-0.03178509277787457,0.021451910586160777,-0.20108324691478927,0.1815496719543654,0.150520282022022,0.23242111367855042,0.1756481829061769,-0.2674158410217522,0.17802985294877358,0.000923418225604293,-0.26178387595014047,0.13953375926348038,-0.013608944772760236,0.04872125484071233,-0.14710723023824482,0.21533769570117414,0.3150346311729327,-0.1593072858688607,-0.10465567320662124,0.09349191655379063,0.06076579924053353,0.23613355087614657,-0.07911695703760521,0.009401142960950262,0.15042666215751355,0.28914427317918096,-0.038985546298668315,0.1757258335935348,0.04625623838820579,0.1819230924644746,-0.23316554867083553,0.22297193523023479,0.20047403545903808,-0.055849645456366906,-0.2950814742884173,-0.11729204986838333,-0.21370709074819005,0.0005637913637519296,0.20215629915440883,0.22900182786562567,0.07219851807211497,0.011629118295233073,0.10105426282843666
Hippocampus_L,0.7428884220676241,0.17129410993714503,0.3777745971847604,-0.26438751375435127,-0.013391692318696545,0.3400090575673966,0.32279315120011515,0.4830386682742588,0.7235510973696788,0.3350101209521738,0.44183917755361335,-0.11645664037168224,0.5593615062724913,0.39534596910034003,0.8516696297298179,0.2391414350351878,0.717039874656292,-0.12716908392165116,0.1402618348126736,0.6145473834652563,0.2267912918977906,0.12880024740232968,0.5714851458048213,0.7977273714689359,-0.29112691483329245,0.5786548636500013,-0.014548994407265361,0.11399299377201179,0.10316394155734226,0.2970239483279041,0.44273170985338833,0.5543232179864703,0.15938963309983256,-0.03991475839859416,0.6398511998487241,0.712358334987292,0.670370113294017,0.2307907195352399,1.0,-0.09589729078707493,0.6878842841172932,0.9108569729072993,0.307432083712739,0.6104487955590833,0.7652507118992858,0.7923829041247691,0.026279989497220383,0.71501392911135,0.5159974786392929,-0.13992045778892817,-0.2608807460014864,0.5654034651848704,-0.2003943591837668,0.713947267103798,-0.1722124091941752,0.6865409396031652,-0.1246558042478051,0.5614684687549968,-0.22762479033147823,0.6811149515031906,0.5402444601136389,0.6452486959136426,-0.13862318855883632,0.5892375228052015,-0.30945328923932125,0.463713961255029,0.3761744221340536,0.5328443514093474,0.6265391946046527,-0.01476617909080661,0.6018913359405252,0.6600846458903405,0.015686412363634473,0.3528270132858912,-0.1675062145432714,0.09184669749607957,0.2217909028972922,0.6655702090568226,0.7751515488920544,-0.2010522893286311,0.5432585757044713,0.6018420431730215,0.5639191182564159,0.5541435330121713,-0.11856188721715057,0.5982491495102978,0.4643521463162151,0.5156653303753563,0.060993715916753274,0.5881508947611539,0.4320165142924249,0.35019367272764423,-0.186680744727472,0.09360820466728483,0.49211744953166964,0.1383303500817257,0.1286062444422875,-0.11606796860776272,-0.1074210849293172,0.2558882244807478,0.6916996181658556,0.23094835583241613,0.6668198526836439,0.24666103462298905,0.22851491327332382
Cuneus_L,0.1718750573873966,0.23885782654646937,-0.178012283503354,0.4036309366956108,0.10217301890054682,-0.07587940602544585,-0.021401641473972995,0.41521776419589773,0.11282824691320562,0.2705440461060895,0.05013145826525881,0.5129204754460859,-0.22525814404360378,-0.01788839033278436,-0.02694519917789099,-0.00421961679114279,-0.49634838156213984,0.0037085222288023825,0.6685363514271041,0.17045504677386075,-0.028283533563590705,-0.07898883744060099,-0.33193004914662166,-0.20701420062980494,0.3937714065539453,0.24430452705847458,0.2102280487845296,0.4000633947172149,0.3386214387328055,0.28096717515424213,-0.057844425608434696,-0.30075821121698265,0.4375540936533293,-0.09251129082112781,-0.20670291661008555,0.02259259916209616,-0.19671421882277415,-0.12900781793393298,-0.09589729078707493,1.0,-0.050965574198423215,-0.2415428994312354,0.36083956069858486,-0.18981144119310978,-0.28341108480548854,-0.09917639421627873,0.4370506533848968,-0.1740650864174181,-0.15995743276189778,-0.19350930601156066,0.22135860718631853,0.2631581523815737,0.32818304018791067,-0.2841377438735511,-0.04246535790015977,-0.004147425265731219,0.24542072998782624,-0.013848496247454723,0.1763129447623462,-0.10017310727456519,-0.27587384440421747,0.1322347134752672,0.04340648432956684,0.3138465739512112,0.7643163888849127,-0.3611837921763672,0.31964895568211743,0.3455298989417756,0.3047511126648683,0.3549245314831148,0.3143111222370793,-0.022706942102711705,-0.12823171631096686,0.1712995816674109,0.10422206739812583,0.1581854233415442,0.27261730591336397,-0.2362823961973884,0.024205986383427917,0.5302910627545505,0.07468097069530487,-0.24492914609115768,0.4121253606142786,0.45174522271141215,0.14368434787454884,0.13379762727263164,-0.26832871583684514,0.43958414602094126,0.05297766892377685,-0.26373783204090684,-0.07045447088816595,0.1809865623713103,0.4069996183572253,-0.013916827076752522,0.1898592981245919,-0.0863673146336286,0.1802518432744925,0.00024411991776187209,0.42409497122428036,0.04490204036057239,-0.16991368735532436,-0.10335407067888533,-0.06318498095043808,0.009634432386275192,0.3338146958595318
