,Occipital_Sup_R,Precuneus_R,Temporal_Sup_L,Occipital_Sup_L,Cerebellum_3_R,Thal_LP_L,OFCmed_L,Thal_VPL_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Thal_VL_L,Frontal_Mid_2_R,ACC_sub_L,Caudate_R,ParaHippocampal_R,Frontal_Sup_Medial_L,Calcarine_R,Vermis_4_5,Thal_LP_R,Vermis_7,Occipital_Inf_R,Temporal_Inf_L,Parietal_Sup_R,OFClat_L,Putamen_R,Thal_PuM_R,Frontal_Inf_Tri_L,Temporal_Inf_R,Postcentral_L,Olfactory_L,Rolandic_Oper_R,Thal_LGN_L,Cerebellum_10_R,Thal_MDm_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,SupraMarginal_L,Thal_PuI_L,Vermis_10,Frontal_Med_Orb_L,Precentral_L,Cerebellum_4_5_R,Rectus_R,ACC_sub_R,Cerebellum_7b_L,Postcentral_R,Fusiform_L,VTA_L,Thal_MGN_R,Cerebellum_9_L,Red_N_R,Thal_IL_L,SN_pr_R,Thal_PuL_R,Thal_VA_R,Amygdala_R,Occipital_Mid_L,ACC_sup_L,OFCmed_R,Vermis_6,Cingulate_Mid_L,Cerebellum_3_L,Pallidum_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_8_L,Thal_PuA_L,Heschl_R,Thal_MDl_L,SupraMarginal_R,Thal_Re_R,Supp_Motor_Area_R,Cingulate_Post_L,Thal_LGN_R,OFCant_L,N_Acc_L,OFCpost_L,Angular_R,Vermis_3,Raphe_M,OFCpost_R,Calcarine_L,ACC_pre_L,Cingulate_Post_R,Thal_PuL_L,Frontal_Inf_Orb_2_R,Parietal_Inf_R,Thal_PuI_R,Rectus_L
Thal_VL_L,0.0414357475022553,0.3584879612026544,0.5315379788385137,-0.1455958006260391,0.27548041500618725,-0.21608690206105566,0.12299545967865065,0.504858173604799,0.5714082181010791,0.42268767594282985,1.0,0.6055722818132936,-0.0313419099985641,0.5824739569302076,0.46834183995300166,0.5522673813646761,0.023972512665161677,0.09999501417439922,0.5854270490996515,-0.21899181972901924,0.11872192713598571,0.43406814754485884,0.1993619282765394,-0.08474496217840306,0.5388622957624738,-0.07623637147665413,0.5106882625120732,0.02362793196386719,0.5519814845957707,-0.04762923411117774,0.18305193055698715,0.5523667618614976,0.37108044895134434,0.16116963176409338,0.492596866847942,0.010098435580048427,0.5577504159134411,0.2910669817323202,0.48120568178547124,-0.16307375815308037,0.11396317887814342,0.5945845831945326,0.5170173417994636,0.1323269320074713,0.009691472962725614,0.10506697650702028,0.5975513423920318,0.6376017192770288,0.4917890524392753,0.3825178330042895,0.25699628685238823,0.2796945662185625,0.6855454503360007,0.3824493558219396,0.0594515536935779,0.614356136488928,0.25612627999606463,-0.1181442762634528,0.5997758959123008,0.04943658665599444,0.2077685634217718,0.5354176357562014,0.39970575476421055,0.31173436021752865,0.00026388151082833194,0.5003559128453013,0.0061831681149577605,0.2414163373642397,0.28973175408980667,0.6959895266120449,0.3346031371172803,0.13994900336545382,0.5397295322531217,0.3856694540891724,0.6200400451947813,0.2615074099656433,0.2896949120591483,0.3295248965286073,0.16288270841925231,0.6582450656273727,0.018251338214345294,0.34969079564052397,0.07532154749543907,0.5325366686404537,0.3632771378654416,0.3396281442527192,0.40515384595340054,0.22682074775647368,0.2952690420537796,0.07077925750430623
Frontal_Mid_2_R,0.15806851087202536,0.4810708882257434,0.5014877814617387,-0.4063013251883933,0.5316938525672599,-0.30709278883932256,-0.013416839241101984,0.5610291815166539,0.8150744785672278,0.7461824117845939,0.6055722818132936,1.0,-0.05759743642489967,0.8021578577690829,0.7527338433469999,0.7703405394532906,-0.01625295541876683,-0.11056393155759017,0.2709267496560858,-0.3203166364761384,0.0059480205816277,0.08225479821428391,0.20682952334932433,-0.1736353837075476,0.7368965266568516,0.09824783821312706,0.6982547012237063,-0.19718361528882428,0.6476883134180867,-0.05309996557539008,0.05382569333945953,0.33817711152814967,0.10952543369779967,0.3322137281855977,0.10036618795706528,-0.19523310402724142,0.5639842425934032,0.17297997507784033,0.41672719968312527,0.05882518238002307,-0.029343177722220767,0.645757638034872,0.3675932625182747,0.2576790196453533,0.16183765976545136,0.20641371491864718,0.7485741717113481,0.5165756246808307,0.3989851408319357,0.45268653695566335,0.5712239237988629,0.24314660179615813,0.5080438955709209,0.5132297156803762,0.14334292023183182,0.5781104499074875,0.5224314608586305,-0.324137381755172,0.7374721826432639,0.14276865091533747,0.5068820536976933,0.5263380820045324,0.09174730547880537,0.509727218760766,-0.2291817881856065,0.6820728941719262,-0.08470611641526421,-0.10604191143940837,0.6079001339661579,0.6444606186884342,0.48733293648567966,0.31343619390211375,0.636617497854673,0.5137807851337043,0.5099093361303826,0.37579432525994216,0.2700728544199743,0.5520841619940594,0.1928061939716009,0.6951026096200427,-0.21728673504648646,0.6150680420301089,-0.03171645119893566,0.5147376751456153,0.44696399863084485,0.2156848810730946,0.6980249986155554,0.3865450925478964,0.2729699524838016,-0.10589208890398485
ACC_sub_L,-0.0771641073636966,-0.15113901721564463,-0.0750705681161864,0.0025381952413760416,-0.11102739040326977,-0.22500663296072324,-0.09997058787548815,-0.10790337319391427,-0.030060341014052763,0.008370547288064077,-0.0313419099985641,-0.05759743642489967,1.0,-0.13046219827368788,-0.12862144816101231,0.016816346268543166,-0.11572200534992201,-0.06965361147606937,-0.018565712546281227,-0.05963450204439228,0.08507108902067861,-0.1531416244561799,-0.12013105209537606,0.023774116284625075,-0.08828520583492179,-0.05598936239788573,-0.1477656194282275,0.06094445930793667,-0.117149756669802,-0.010245698803217325,-0.08908844417113136,-0.09090372374393722,-0.1273389803611193,-0.18537154676412554,-0.07263242683331096,-0.09693215072125196,-0.12931938812384822,-0.021891129020095542,-0.03780309961641887,0.07757410114470101,0.16439666949649215,-0.16272061936166224,-0.1623800521952333,0.04236993098615154,-0.16292408298900943,0.021619065400486498,-0.13051703186348984,-0.07791284016004944,-0.22072795797714792,-0.08833938943735571,0.030498381570101773,-0.14155647114909042,-0.13910768197233198,-0.07596877959967714,-0.13867260641404333,-0.1489458916030378,0.09904928248571138,-0.08889235580887582,-0.09341049216391019,-0.11498171927438333,-0.030805350719766405,-0.10112955658280726,-0.10779015663152951,-0.15902007817062713,0.07709984647791221,-0.08070245718568457,-0.017032466738566756,0.1587876325422632,-0.06744548605142821,-0.02288000751361769,-0.09189642146158324,-0.17747137098634672,-0.13630798077657,-0.15439387063648893,-0.11748764474915578,0.01788028170740262,-0.03683323767532454,0.03162831991099737,-0.11692106516264578,-0.13726064456615034,-0.05057326387181201,-0.12593118756551555,-0.1460365666941245,0.037312846220289915,-0.15248753559591433,-0.03290754977587015,-0.047533190918136944,-0.14792296929106005,-0.08750043449420047,-0.21356596804929068
Caudate_R,-0.13492677911222792,0.2086147000649161,0.45638129913888376,-0.5212818163080654,0.38259157151584594,-0.06695558252941754,0.03000168230777894,0.5468853165336549,0.6859823691245338,0.7056078570966433,0.5824739569302076,0.8021578577690829,-0.13046219827368788,1.0,0.751641840265516,0.7319903314687538,-0.14738234907567374,-0.2190693207486884,0.18478752625048356,-0.3101388175528101,-0.18042618976385597,0.07186183102702548,-0.09168139816976727,-0.15762695433169704,0.7626392731437381,0.13175576839751046,0.6653348659103469,-0.19099450429347212,0.5205035271588195,-0.0031015730818605074,0.010504317050470637,0.38311457987698144,0.08226667146878064,0.47915127141711505,0.009703672278647558,-0.19878097923466118,0.335917550456334,0.11096103615746986,0.3376244756167277,0.0965123235818063,-0.14556298350158717,0.502971680185844,0.23054530605430054,0.14030018007729386,0.19758148898748504,0.16678356298882016,0.5122286892953021,0.3131081717020162,0.33659392616909906,0.34198445714071096,0.5777801199579577,0.4555901740488982,0.45085638000053513,0.618594761244598,0.015454575051048131,0.6225042444072405,0.5491280919875344,-0.43216856584338625,0.718624149858266,0.179059983575937,0.6240774890257855,0.40623584757996783,0.021594572426435237,0.5738764959896857,-0.2920980092910525,0.6243693827826649,-0.15032348933838452,-0.17510422032839632,0.5613392741797208,0.6472414941979431,0.18030797179483482,0.25274712429101576,0.39878115738788167,0.39455430242959877,0.5408771734523774,0.5199376286067123,0.20825328217373507,0.5150150949754423,-0.12478713358353917,0.6446456028799629,-0.160200426543783,0.6647509243687115,-0.09718314750442304,0.5027461905490039,0.32965373736955284,0.021589797748770952,0.6102928426222629,0.09565703788862835,0.1478688551037876,-0.014960029655494823
ParaHippocampal_R,0.005779637073696992,0.4125438109180529,0.4507542116623062,-0.4204550285120419,0.25434218869593855,-0.06842851201480554,-0.11059019286338097,0.4652500068883036,0.5852761727248694,0.6093919514948716,0.46834183995300166,0.7527338433469999,-0.12862144816101231,0.751641840265516,1.0,0.6375000336052389,-0.1400216944500441,-0.061894578764096306,0.13551460797422615,-0.30322165943900237,-0.09588210784273214,0.18875804199855709,0.08632958916668246,-0.24949010008636802,0.7687147300557782,0.1434154501905245,0.5295335681796044,0.05844649246760037,0.5296425913386741,0.020078465860808054,0.20483301124528555,0.36541243150049496,0.30166160522509655,0.4261875869902021,0.05586988145823787,-0.15394438454337345,0.475353546278555,0.040728196720238675,0.2183299161574622,-0.006760635284607827,-0.07942741963179825,0.5089617790362828,0.40603566519964257,0.1423465978846909,0.11215979498382064,0.14331918745858244,0.606829540812991,0.38779487673347257,0.25877363694617567,0.33298445310698377,0.45126890570746936,0.3741010564747934,0.38586908315864876,0.711847856279353,0.060231275465544507,0.6211870506793487,0.5592174615594282,-0.3309486740354264,0.6215849304131663,0.2837175033013326,0.5166773869847875,0.41654195042778824,0.14161738091140627,0.6322203148087328,-0.4263450332027523,0.5131795880590125,-0.18918007934759173,-0.13913387093467636,0.4449556214283961,0.5512085431436956,0.34003478560574263,0.25624969555353977,0.4383395804204313,0.40468063531622067,0.6298834864246152,0.4613931222938132,0.31461731192455744,0.4431903611765512,0.10561525570839837,0.7086722831326837,-0.23075557449762937,0.662842239122868,-0.050126637636653607,0.46283291579479535,0.3241979385037683,0.10690963325131818,0.6926521741223082,0.26235015369478293,-0.015317678495091462,0.05246346705003942
Frontal_Sup_Medial_L,-0.024368402314394053,0.25602930986771577,0.5314247528744197,-0.30423918644440967,0.37762842027627613,-0.11674458507388517,-0.04275317547175473,0.4714933504101164,0.7257165134123637,0.8522363234271375,0.5522673813646761,0.7703405394532906,0.016816346268543166,0.7319903314687538,0.6375000336052389,1.0,-0.00928519167799096,0.003035520718167724,0.18449208251359783,-0.13046030708582304,-0.06373424165478427,0.24196225876690766,0.03585906112654001,0.09230458424051306,0.7712364911635097,0.14763445519935395,0.6499002884199968,0.05984705703860941,0.5686198079053251,-0.13378842478392264,0.27629416589467637,0.5106093550602974,0.1818424648617982,0.37848534455389554,0.211186243314017,0.12826619320980898,0.40958284872084677,0.22019207016920633,0.337532317832904,-0.053711040280678184,-0.028287998264847652,0.4850417451446867,0.3956987059795387,0.176187361438773,0.17904545519789802,0.18424164357901404,0.6048436584797348,0.4464510675149048,0.32448406108301947,0.34541360198382104,0.3735524996753201,0.45236018222339586,0.4460043858165736,0.38154171661240355,0.12231491626115328,0.4385580246662486,0.2865622924023687,-0.30201482519813544,0.7415445629993356,0.08378952943556683,0.3587590411576614,0.658296467809063,0.2866677679706807,0.5869450891530557,-0.16612489291970514,0.816790446984776,0.14259782350011355,-0.062172029572040495,0.5555721136966825,0.44142867198279895,0.3325009158518002,0.07219851807211497,0.42990695626774245,0.416662991093445,0.5365415635717936,0.516042520080329,0.38229439308889857,0.6851366086786117,0.038328050294586705,0.6157463565626489,-0.062170858543179185,0.46054782345630807,0.02141403449219979,0.45063127465951236,0.3121490169728432,0.03580518147809461,0.6892566747550407,0.25313541951866375,0.17449080814766496,-0.02882898048592119
Calcarine_R,0.48229578163459025,0.4957676293672109,0.1472562082809947,0.6300373765488935,0.2320026031669126,0.08269731524270355,-0.006212351469001182,0.3551498471335074,-0.023428645749392525,0.07808651407167715,0.023972512665161677,-0.01625295541876683,-0.11572200534992201,-0.14738234907567374,-0.1400216944500441,-0.00928519167799096,1.0,0.6125210623177942,-0.21357368883128494,0.28753158069476575,-0.04996997302972444,0.14873772189145362,0.30982937676869166,0.49445009847671195,-0.1371599534018718,0.3595609361544478,0.007872250673864456,0.010265960463114924,0.22735727694563046,-0.11920953746087942,0.25126958673507804,0.27516291038544916,-0.0739052311476597,0.24501842585315983,0.5045138656134345,0.5104158696812543,0.18888303299205275,0.35871982807456637,0.3220635767221632,-0.09444956337136778,0.05272902029641416,0.13538297614606826,0.5203518661967793,-0.1743319833954928,-0.0952585824163308,0.16840071445366675,0.21011266568909354,0.24510521004028465,0.17076608352542288,0.270086356000483,-0.15237826077379238,0.04894821202360222,0.286635845499034,-0.12456322335840948,0.43852999591255043,-0.12890936062166908,-0.3529889009321463,0.6644310613390304,-0.10931392594911558,0.03571812734539039,-0.4408116963588423,0.359706461265854,0.4376963366536433,-0.11892265719393717,0.33457677044053774,0.3000915988595425,0.41637371520139715,0.2095701285715658,0.07647806147391419,-0.22225716041261714,0.30396619339474823,-0.023943181433315638,0.19678565635456197,0.5078000933581072,0.14696200163078876,-0.1004486361020686,0.06787495571424795,-0.030798111875290867,0.32715777458140327,0.18760403030687237,0.4465104797621156,-0.3786954377552311,0.8726803086803697,-0.27111194035708036,0.5603488850318029,0.1970969408590759,-0.15600854081059248,0.25898673892796814,0.3614784792969421,-0.1319195383706505
Vermis_4_5,0.43241897654773126,0.4991247008549878,0.41008602267730493,0.4704026090618675,0.17560600734979,0.21403608948064393,-0.3142306534178425,0.2733791768818874,0.13070264990021396,-0.0006374895672653602,0.09999501417439922,-0.11056393155759017,-0.06965361147606937,-0.2190693207486884,-0.061894578764096306,0.003035520718167724,0.6125210623177942,1.0,-0.2660773989511443,0.4910235219308778,-0.06488683035353417,0.5350815253741104,0.2799008646022964,0.4427447314727425,-0.03138583968397922,0.46160204230054713,0.1769436224314458,0.2565575469451991,0.3656365801881872,-0.23302918656442406,0.38587199371151343,0.5104850297356298,0.25419030290383016,0.1695975610749371,0.6395790376478356,0.4135674146720027,0.39702491475705876,0.5958521363497707,0.31166429504349974,-0.11426606744125911,0.05274016109667836,0.19419579884674001,0.7016578113023918,-0.0286196686787143,-0.01970925070092549,0.09779055625293574,0.2877272357991921,0.5571514985038145,-0.05199457057043694,0.25768487876528173,-0.2552476072989551,0.1324393812312414,0.31692907814246885,-0.13821104218797584,0.4750304534565558,-0.19290112625741385,-0.2957548992066889,0.6232501428431007,-0.07975848567212784,-0.19706652995043206,-0.5190446655024216,0.5519744064800903,0.6617325794940652,-0.023522389104310915,0.47784349066707776,0.26926791928218413,0.4383834206722116,0.4424377256488431,-0.07119910990555729,-0.41293823324538687,0.29023468882773684,-0.1943144001715357,0.22625597579885162,0.39335433272770687,0.2805614999161996,-0.04870314704053089,0.08698562188291044,0.05645241677202017,0.4264894746194523,0.34989931733498686,0.5124491153673093,-0.4567572563821252,0.6746865434297289,-0.22114560280174386,0.39896263482329697,0.2399915309680633,-0.2390802899888382,0.19600672973019898,0.2902491470270519,-0.08850416100501865
Thal_LP_R,-0.07936512944669515,0.0824079259567293,0.09524070673451729,-0.07167904151415518,-0.1432448087579066,-0.3131126626471582,0.4049505728598803,-0.043847187072920735,0.13101586217540337,-0.0735432410404414,0.5854270490996515,0.2709267496560858,-0.018565712546281227,0.18478752625048356,0.13551460797422615,0.18449208251359783,-0.21357368883128494,-0.2660773989511443,1.0,-0.2964603434631713,0.31229347778737365,0.25638287964468076,0.26447846493002164,-0.16832223806076335,0.26871679235636,-0.6400375630588121,0.21874834596088225,0.06941726159179136,0.11749170355492168,0.12469301731927117,0.3077526809134532,0.1466930509337393,0.5031721181566884,-0.37759141274253005,0.15270048671054615,0.11486791396163419,0.2787103315265853,-0.1906623035115415,0.07070970923443219,-0.3983639998008981,0.09818527270028007,0.3629213383465486,0.15240473039661176,0.16648456593933633,-0.1273144587678094,-0.15056565026003008,0.3575497771029439,0.26524800082405037,0.5617893077813618,0.14588769403528085,-0.022201035542273276,-0.04655945860649567,0.34284577662539134,0.03776482167498967,-0.2443992792054758,0.5386735456674494,-0.09753904828677805,-0.18758318581475755,0.33910542390127146,0.20909878737137713,0.0027503630618005664,0.08458674539767864,0.21311576771874335,0.2521450818971948,-0.12696745630461354,-0.026039624624282085,-0.1332423635957406,-0.1374882792310846,0.004376780189556012,0.5982145197221729,0.298473490938027,0.2968418131588602,0.22858879659355208,0.06629916870548176,0.3331863094938556,-0.02665915570098833,0.3040460169873179,0.05079250865629891,0.24527712649342004,0.24266602380297927,-0.1784751229467549,0.23877189756929004,-0.1780162705811783,0.301824768691601,0.14501623702222066,0.3183441393378865,0.4382236719519777,0.23814123086590136,-0.021690528385742574,0.25214502891187046
Vermis_7,0.2396968464003707,-0.005421339796264242,0.1589147552104195,0.3323927460903235,0.07500309804829101,0.4039141730960948,-0.0213484399906058,0.05413806984529724,-0.0825010335098385,-0.0503483083686756,-0.21899181972901924,-0.3203166364761384,-0.05963450204439228,-0.3101388175528101,-0.30322165943900237,-0.13046030708582304,0.28753158069476575,0.4910235219308778,-0.2964603434631713,1.0,-0.009656128747126739,0.3560867332457533,0.17819738985745134,0.3066147317208318,-0.23884041337526973,0.42418495826684866,-0.01921604268429434,0.3288744999246328,-0.025641080302620287,0.09346813142292361,0.19306224753762855,0.12012178578902391,-0.07186715059145359,0.2306932373580486,0.2991060505536181,0.2924955913509492,-0.12467509949589228,0.3397062413658415,-0.014314925929630344,0.1567057689267402,-0.037171730906591295,-0.17833395261092683,0.16673298830506772,0.2116034663163441,-0.02869590483784167,0.09518227737787104,-0.01880842749651417,0.03397572637036192,-0.1312624761537778,-0.007121255821928187,-0.3522329214684935,0.07969481875861613,-0.16156392847414722,-0.4739915406628697,0.3336711696458925,-0.37295485492662084,-0.46947217482770276,0.43471173115330153,-0.20619981583906605,-0.13612124922353297,-0.5318887469502399,0.23381925776383758,0.3040291244447675,-0.14927470746542504,0.3634032735154621,-0.006595649925266701,0.6545048081744377,0.21653273579678373,0.12423471275089411,-0.516096638349876,0.006149757172119474,-0.09199829073069886,-0.03770085010957969,-0.025595208381824178,-0.18775077931730041,-0.044454401555394554,-0.21565830645070022,0.0007145102115887228,0.1966522545643217,-0.15686271080510783,0.2716904847674076,-0.38435235066226575,0.35374773955955163,-0.45409244144485217,0.07199987379262043,-0.013101801946875127,-0.38801752163754655,0.055932159745047526,0.2606137723930355,0.249877976382156
Occipital_Inf_R,0.13835270143135894,0.054068929544846274,-0.21235530732584046,0.21763728217883824,-0.23875705130104155,-0.3122430995762006,0.009252506904157663,-0.20200393525535554,-0.012326830424205633,-0.08258821142735129,0.11872192713598571,0.0059480205816277,0.08507108902067861,-0.18042618976385597,-0.09588210784273214,-0.06373424165478427,-0.04996997302972444,-0.06488683035353417,0.31229347778737365,-0.009656128747126739,1.0,0.08120273574918396,0.3438098803297413,-0.047029743000881676,-0.03998487220957331,-0.30344851313547133,-0.181956976472912,0.08442665010248958,-0.19700867455162507,0.014608721361416561,0.24737499955972422,-0.1612274408284803,0.0624558995140333,-0.3960096691730884,0.16216562465007142,0.008189543828064319,-0.03497097537006025,-0.19661599461971135,-0.23863714060438085,-0.19078521710655574,0.33906902177857307,-0.10341353672390667,-0.0650804121337721,0.10534457468986419,-0.028131095529755058,-0.09099879291603338,0.08531039672090941,0.1353765399749536,0.138135397981102,-0.02117237278252649,-0.2727974717158562,-0.2884107504783719,-0.06700715628141557,-0.19922475304858575,-0.06925449059709245,-0.014263738404480303,-0.05496753886066452,0.11036279794092857,-0.20848717617402157,0.12304335995628861,-0.3103039840943613,0.01721342461500343,0.18362609978098457,-0.24967407366956515,0.2069120731300429,-0.3235236623800805,0.03045807237901163,-0.058345273753671684,-0.14577494988153725,0.07206148568140372,0.3267323327090715,-0.11729204986838333,-0.04482869215236868,-0.10003918285607528,-0.04029497556632124,-0.23647917242103353,0.019505704978083405,-0.05573925630150594,0.4173132083969921,-0.1554204894197784,0.03006294748931867,0.05392885311665238,-0.03771734583679056,0.06591441279447464,-0.1293425738495594,0.26107135700955225,0.1376250706071911,0.31887616551192377,-0.12178568415234924,0.022359138033566095
Temporal_Inf_L,-0.03403876724719117,0.19618756016569897,0.48227539451686574,0.11397884275702162,-0.08003425117457048,0.23625923416468436,0.001931322595360192,0.08804618875482964,0.32882080621020704,0.0937501573493959,0.43406814754485884,0.08225479821428391,-0.1531416244561799,0.07186183102702548,0.18875804199855709,0.24196225876690766,0.14873772189145362,0.5350815253741104,0.25638287964468076,0.3560867332457533,0.08120273574918396,1.0,0.1894226909753036,0.18015643539624096,0.3289244001939428,0.04725275454155071,0.3849204515048199,0.19468193467297779,0.33460290523053154,-0.08915413831221722,0.5518886614358804,0.6509326152728465,0.5285778511613485,0.12056791927307992,0.6432352235652729,0.32939584981046777,0.35905864529646503,0.32773708930724244,0.15175675726374008,-0.24541820788685642,0.11209309455230254,0.2933268621237596,0.5324549696896701,0.15963909824527503,0.0031530632524917517,-0.0873527079451506,0.4029234825601976,0.585715846829519,0.3139161502930624,0.2630836275561511,-0.2846098729645709,0.331306681542604,0.43939546481762837,0.03117813997950738,0.14534065365983725,0.22341870937995217,-0.25491038637493707,0.13533299727916015,0.22946601776384215,-0.06459971657566452,-0.31255455931098725,0.5561693104646421,0.7062223281983664,0.28293224966518443,0.2673079949656316,0.22585634407536445,0.3247032682836845,0.17320898662591788,0.004416550164493666,-0.03830253337819695,0.2633957256562263,-0.044606918293124416,0.2710490820713462,0.27883822020770616,0.5396133633811099,0.1359218513970475,0.238448375526768,0.2146621401609426,0.3152946891461728,0.4430495073867744,0.25372598917505224,-0.005246573278059909,0.2921310728806309,0.11039440363253795,0.31687721532785706,0.19977214953336256,0.10563917412753368,0.2386249761937827,0.07341537494221298,0.27663871529034645
Parietal_Sup_R,0.704115982781326,0.6690546462969749,0.07770638006022597,0.5229280766446205,0.31524330841049547,-0.11749251960125405,0.05297090461781303,0.2743244478536398,0.08146953347133777,0.024457604490063036,0.1993619282765394,0.20682952334932433,-0.12013105209537606,-0.09168139816976727,0.08632958916668246,0.03585906112654001,0.30982937676869166,0.2799008646022964,0.26447846493002164,0.17819738985745134,0.3438098803297413,0.1894226909753036,1.0,0.0002813443727941033,0.0036886582166651884,0.1560070602212519,0.11716336695390235,0.18713507331973442,0.35594582028825605,0.07695539243893844,0.2820626014789587,0.02693318576151441,0.1745062329003467,-0.00042423810471146705,0.2952529769613489,0.19088428336514046,0.4945265586263838,0.23461605017760878,0.2942274947832099,-0.012797067655276568,0.12474763157201278,0.42920678326350487,0.4831715521476788,0.13096797602777843,-0.13945389619909726,0.22963283416582547,0.574143383938423,0.3125483284639932,0.2051879536906327,0.07919143434106608,0.046577453855887664,-0.1397443160201913,0.12082985589770787,-0.10470892908232722,0.3430784673731059,0.08375861598176475,-0.15500277872037155,0.4435364691908757,-0.05143152051745164,0.26713541705455235,-0.3096384520091475,0.3785716843084814,0.3208035736431877,-0.042032135640079966,0.1781971492601122,0.050197939296972215,0.3507126979769118,0.23859556301173396,0.13949787411515505,0.024383738635802014,0.7455480595313017,0.1745065540825539,0.587134021546624,0.35235140033320517,0.08449820637763651,-0.22171505272992403,0.06187436110112771,-0.12951665821925426,0.8482683161102177,0.13091921420469427,0.21443905916605868,-0.02646343672403513,0.23640232204369802,-0.17663915419361872,0.35572748171123747,0.5488064965688325,0.1396600158438551,0.7863868208838513,0.3406057466739014,0.20817558049619037
OFClat_L,0.07598339270269547,-0.010070657120112405,-0.07223004448826417,0.43392816897344694,0.10384620799358381,0.24441964824708284,0.01700615486706568,0.13441743742053894,-0.14173410817869714,0.12984297751917984,-0.08474496217840306,-0.1736353837075476,0.023774116284625075,-0.15762695433169704,-0.24949010008636802,0.09230458424051306,0.49445009847671195,0.4427447314727425,-0.16832223806076335,0.3066147317208318,-0.047029743000881676,0.18015643539624096,0.0002813443727941033,1.0,-0.11330611707983264,0.2588948731105396,-0.028939189163579522,0.29171463968354466,-0.061606217821234883,-0.18929437427994436,0.3573066398262019,0.34573783875571973,0.022893119520841672,0.06548922728830672,0.1998223458022947,0.6538053324309385,-0.11393393428587843,0.13363062144241714,0.08094794511154237,-0.15151094931025022,0.11452490195055585,-0.16020050579370743,0.25985880509075593,-0.06859796673921972,-0.07910490217419386,0.04736857641530809,-0.027046672798875394,0.09260117150660171,0.05243637070112771,0.17580913459239156,-0.2161161980427325,0.41789299824106324,0.12622583329409925,-0.31886263413642435,0.25123052666474927,-0.24718096051124375,-0.441586688787346,0.29249552987174066,-0.12684669803213064,-0.06350224578176915,-0.4601930046410326,0.3546025381021741,0.354504809910679,-0.07372600381230388,0.3538885619158027,0.23479721873126685,0.4889482474655808,0.22745384305292934,0.10883652670559722,-0.27511856931772705,0.13728467697521038,-0.23316554867083553,-0.09223335582629764,0.16593149490045694,0.029301346564132028,-0.03462382258002447,0.02844734691504197,0.20073482923010133,0.1302157066793455,-0.011755829627718189,0.36711112673062896,-0.4579400161739921,0.5622796254646951,-0.18874811552544019,0.30510299279194486,-0.1705176225842757,-0.04791564555048452,0.2191083955268812,0.23979590152200886,-0.09843114601102328
Putamen_R,-0.11495212601749541,0.28563897152954143,0.5440944330988954,-0.37040445403248673,0.11465999466512698,-0.042209957732992874,-0.12813022384705058,0.3241169319954601,0.7359279531473882,0.6600510741007581,0.5388622957624738,0.7368965266568516,-0.08828520583492179,0.7626392731437381,0.7687147300557782,0.7712364911635097,-0.1371599534018718,-0.03138583968397922,0.26871679235636,-0.23884041337526973,-0.03998487220957331,0.3289244001939428,0.0036886582166651884,-0.11330611707983264,1.0,0.004435729005329619,0.7133101954075686,0.010968179097497378,0.5037316305239216,0.017584262891189355,0.405887865024896,0.5032390160093615,0.4030145064027097,0.31589473814866437,0.21615643208392932,0.03281475413041519,0.4441042085152146,0.11055229021824232,0.16379973057569788,-0.1486644233969976,-0.13957034227741041,0.5053491395337993,0.3350587942464835,0.15829469774463562,0.1971218201454805,-0.008722411451055683,0.5745481606127553,0.4451296635739083,0.34218706591139664,0.3630029500904578,0.2928437559146641,0.40607738366595686,0.4911736630085289,0.6000197266924093,0.06838241020432978,0.6409813447329836,0.38146993874183815,-0.288004619122927,0.7943405976739101,0.15043891407031837,0.3743074028935673,0.5280639978266594,0.2733088539525636,0.8231766065292326,-0.35201370637360985,0.5763510910227014,-0.18870511795223482,-0.20117304501821223,0.3585445370049248,0.4570752470527931,0.31024383738728356,0.2255711849181181,0.3598161464395528,0.4056555506694383,0.6996299058811267,0.6122842581618716,0.5201121586489149,0.6114255160868548,0.10234299742307655,0.6790183453468381,-0.14324663923040343,0.6182282621088864,-0.07327787300865399,0.49964013188681694,0.3271305021760794,0.11656265831458126,0.8030674849379528,0.19596527748455847,-0.09362066173132583,0.03972936385524065
