,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pc_R,1.0,0.15486675814673076,0.35582763897391645,0.3945838545842557,0.37133952890232164,0.2129542403733101,0.46535637663379686,0.14056816087971422,0.12654416085383982,0.09498495526994626,0.07603358756717456,0.38996652799620973,-0.11658280293392621,0.1435936082693337,0.07641649589462934
Thal_MDl_L,0.15486675814673076,1.0,0.32187927687296347,0.344595944988492,0.088220817928729,0.1911380047736867,0.20984301837466207,0.36687587453083276,0.2832860707177097,0.10382194677235311,0.5020286733647772,0.2623171916970725,-0.046918780522675396,0.18678975207530407,0.2720073312731045
OFCpost_R,0.35582763897391645,0.32187927687296347,1.0,0.5270986111643818,0.4581648965666807,0.27905648845378245,0.4111988773590551,0.04430425725169354,0.2978052677195432,0.3784704802714818,0.2642750003283003,0.23832752026451978,-0.10211379493882651,0.4233623531449279,0.37709075301532957
Temporal_Sup_R,0.3945838545842557,0.344595944988492,0.5270986111643818,1.0,0.6285929275654892,0.7406652144634348,0.5301664267160552,0.07858042998172497,0.21313433631877904,0.3157531703645706,0.004503218454292561,0.03144854328118282,-0.06608168727183023,0.5014310284186503,0.024793253355747523
OFClat_L,0.37133952890232164,0.088220817928729,0.4581648965666807,0.6285929275654892,1.0,0.6076130771722669,0.49952870536936933,-0.11875612239318721,0.34402750899403073,0.43568377796372576,-0.2472248606322331,-0.16147668759423847,-0.07503155832546647,0.5465749468867868,0.0253726435841262
Heschl_R,0.2129542403733101,0.1911380047736867,0.27905648845378245,0.7406652144634348,0.6076130771722669,1.0,0.4195725557655722,-0.15974623262822832,0.3350850929829967,0.35939721208676173,-0.2002309074107183,-0.2755306204821251,0.009171092302954167,0.547441227748753,-0.08586674107105487
Cuneus_L,0.46535637663379686,0.20984301837466207,0.4111988773590551,0.5301664267160552,0.49952870536936933,0.4195725557655722,1.0,0.10499357107079477,0.40966610918012947,0.4176500514903562,-0.0014011339118508055,0.0009921250449766103,-0.12276957884367368,0.4994353095226195,0.1185341560684933
Occipital_Inf_R,0.14056816087971422,0.36687587453083276,0.04430425725169354,0.07858042998172497,-0.11875612239318721,-0.15974623262822832,0.10499357107079477,1.0,0.10507317406241108,-0.19838818994351232,0.22456022660837796,0.33584432040190515,-0.03104702501330489,-0.18753578874246865,0.14450315620363852
Temporal_Inf_R,0.12654416085383982,0.2832860707177097,0.2978052677195432,0.21313433631877904,0.34402750899403073,0.3350850929829967,0.40966610918012947,0.10507317406241108,1.0,0.44325865896499106,0.18500966290731546,0.10423153900081744,-0.05883298198780058,0.44498563709752137,0.42420338461396623
Vermis_8,0.09498495526994626,0.10382194677235311,0.3784704802714818,0.3157531703645706,0.43568377796372576,0.35939721208676173,0.4176500514903562,-0.19838818994351232,0.44325865896499106,1.0,0.03195168469749246,-0.17756714159138995,0.14267617077515915,0.9201332645944116,0.43764410742124227
Thal_AV_L,0.07603358756717456,0.5020286733647772,0.2642750003283003,0.004503218454292561,-0.2472248606322331,-0.2002309074107183,-0.0014011339118508055,0.22456022660837796,0.18500966290731546,0.03195168469749246,1.0,0.45742299329429575,-0.02681636176332516,0.0041330887494110576,0.35626655846293165
Thal_LGN_R,0.38996652799620973,0.2623171916970725,0.23832752026451978,0.03144854328118282,-0.16147668759423847,-0.2755306204821251,0.0009921250449766103,0.33584432040190515,0.10423153900081744,-0.17756714159138995,0.45742299329429575,1.0,-0.1543677434225922,-0.1771812472410991,0.2702602046598803
Paracentral_Lobule_R,-0.11658280293392621,-0.046918780522675396,-0.10211379493882651,-0.06608168727183023,-0.07503155832546647,0.009171092302954167,-0.12276957884367368,-0.03104702501330489,-0.05883298198780058,0.14267617077515915,-0.02681636176332516,-0.1543677434225922,1.0,0.09126619892548309,0.01175450472342029
Vermis_9,0.1435936082693337,0.18678975207530407,0.4233623531449279,0.5014310284186503,0.5465749468867868,0.547441227748753,0.4994353095226195,-0.18753578874246865,0.44498563709752137,0.9201332645944116,0.0041330887494110576,-0.1771812472410991,0.09126619892548309,1.0,0.34956120654498785
Amygdala_R,0.07641649589462934,0.2720073312731045,0.37709075301532957,0.024793253355747523,0.0253726435841262,-0.08586674107105487,0.1185341560684933,0.14450315620363852,0.42420338461396623,0.43764410742124227,0.35626655846293165,0.2702602046598803,0.01175450472342029,0.34956120654498785,1.0
