,Thal_PuM_L,Angular_L,Precuneus_L,Rolandic_Oper_R,Vermis_10,Cerebellum_Crus1_R,Thal_PuM_R,Vermis_7,Pallidum_L,ParaHippocampal_R,Hippocampus_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,OFCmed_R,Cerebellum_6_L,Thal_PuL_L,Vermis_6,Frontal_Sup_Medial_R,Olfactory_L,Thal_VA_R,OFClat_L,Occipital_Sup_L,Calcarine_R,Cerebellum_9_L,Thal_MGN_L,Thal_VL_R,Thal_VPL_L,Thal_VL_L,Cerebellum_6_R,Temporal_Sup_R,Heschl_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Parietal_Inf_L,Lingual_L,Cerebellum_Crus1_L,Occipital_Inf_L,Cuneus_L,Thal_LP_L,Cerebellum_3_L,ACC_sub_R,ParaHippocampal_L,Temporal_Inf_R,Frontal_Mid_2_L,Lingual_R,Parietal_Sup_R,Temporal_Inf_L,ACC_pre_R,OFCant_L,Vermis_4_5,Thal_IL_R,Heschl_L,Fusiform_L,Cuneus_R,Paracentral_Lobule_R,Thal_AV_L,Caudate_L,Cingulate_Mid_R,ACC_sup_L,Vermis_8,Thal_Re_L,Thal_IL_L,Rectus_L,Frontal_Inf_Oper_L,Hippocampus_L,SN_pc_L,Temporal_Pole_Mid_L,Thal_MDl_L,Frontal_Sup_2_R,Amygdala_R,Angular_R,N_Acc_R,Putamen_R,SupraMarginal_L,Thal_MDm_L
Hippocampus_R,0.4776966705890719,0.1488729193275962,0.31139694675293905,0.1138942283633517,0.5018424366148345,0.33135403078602055,0.5495876145707508,0.3513042911901599,0.37958862636096113,0.8052011000518764,1.0,0.3349289905730991,0.18407835755647275,0.48573403106423846,0.5058051102971974,0.07294823037624482,0.3286935807810532,0.32126821074726003,0.5203217425040726,0.5646091132997273,0.2455669983589416,0.27815723216387384,0.2969863758408444,0.4805407123524225,0.5440707650373223,0.6679515042922964,0.46984145591044696,0.5956757434716549,0.48564778749839355,0.27708196310710076,0.18962711754182923,0.24271052053864847,0.1793742040803098,0.1354312117955671,0.41809659860425685,0.22582586312099812,0.09115525883192738,0.2728114871939994,0.05731648165960008,0.5905015832249775,0.5028396266058205,0.7704357571584118,0.6626219245704092,0.3186038816529069,0.47112221715205665,0.04046642724084147,0.2822697483831626,0.5649630327799854,0.4870360674145239,0.42026344457927706,0.6139152330418015,0.18414972744113398,0.6007927928385732,0.03341436006759803,-0.07025938917103301,0.37690329609409146,0.2734063907923663,0.15750624341529665,0.3379132918657517,0.4880838320663835,0.29680430518003453,0.37011906482095275,0.3806705975051986,0.2260747182486086,0.7442371682955541,0.5732253425549546,0.3766417753897212,0.33388166381467765,0.37710916565805325,0.7006761703438169,-0.07674915732705216,0.4312018580593757,0.7180214299174014,0.21515291700109374,0.5568217304649341
Frontal_Inf_Tri_R,0.4333979062557904,-0.19867172106846712,0.601414648679876,0.6300979841114845,0.5032890708002569,0.5492265230366441,0.42955925438599196,0.14048892616695552,0.2552227716572094,0.33399299476269817,0.3349289905730991,1.0,0.6513743545486751,0.38858886893563466,0.5266565304382228,0.10296274395283592,0.3378641685386819,0.7377163363211264,0.4934463770591765,0.14981477751910802,0.7475817055029713,-0.0958384578127823,0.6039254699621281,0.5576163110887624,0.09230030217385116,0.3237303611652494,0.09139453312637486,0.04536292441807973,0.5091950825443409,0.6791605961750786,0.5088104541680903,0.4649588681236007,0.6980523679236463,-0.11020208647846934,0.49136134767584005,0.5164596446452633,0.3517573497582646,0.4850936427076685,0.5426472796697782,0.377458629709642,0.48763470166020156,0.14907821078168354,0.46588377685507365,0.5761732571350856,0.4566837255297978,0.025772566870582887,0.6466066972462869,0.6838832258148205,0.5407659066834629,0.5124241957905529,0.342450114262681,0.571541635273158,0.5784730746623684,0.3347570345025244,-0.13344215017566619,-0.12550773959745362,0.19041547108563633,0.7161715476823888,0.6328698532762242,0.27468478149430037,0.025815742325995313,-0.11981540780309756,0.5538905866015442,0.7299788340069242,0.557904716026536,0.31151982151294005,0.5761194786875703,0.22686396395613884,0.8229761489657322,0.07582276441231696,-0.08126693696710821,0.5398341193187955,0.2441090575616774,0.16999958486181432,0.35885606351778393
Supp_Motor_Area_L,0.3355544149618219,-0.07382352350770902,0.6316585253939848,0.5801150718878244,0.4123838560522348,0.6104455025261236,0.09319527893267862,0.2747864280204209,0.19708753089267125,0.23880180208475535,0.18407835755647275,0.6513743545486751,1.0,0.22515357299578462,0.44994280608936743,0.18070959356382219,0.3489914912290102,0.7917410002906287,0.3481702827583519,0.24913309856511842,0.6136224110883072,-0.03458843280540437,0.5071215939823663,0.505212771327849,0.08393427517868741,0.20174009039145405,0.10239839571084285,-0.0029518868413061124,0.5135563277731464,0.5911209444400948,0.48726207888236295,0.43649264124191944,0.7476843606520831,0.1407841779944575,0.467189359614341,0.49170515817952937,0.1989379777054297,0.5680392321310299,0.5541946044006939,0.3796004591424789,0.4214504917657171,0.1382854492275703,0.32371333527403895,0.6222309988690159,0.4106314334765494,0.04815159162222842,0.46193111471921916,0.5908492018820867,0.4963742984868024,0.45547646359759925,0.1148548953750972,0.47892760115089283,0.47736882817908477,0.33428235291056363,-0.16284246020077756,-0.15218162026736154,0.17924688350377782,0.7303018404740566,0.5856940780522222,0.23356914298010725,0.012300209629689137,0.010809091321256094,0.30698338695854804,0.6843554611307693,0.411666940861973,0.24503625267575352,0.4506273666244049,0.0863333485926202,0.7495209428687901,0.04185667371184515,0.03124147614733532,0.4027241941615939,0.10256842229730602,0.31338197904418347,0.22653668261586318
OFCmed_R,0.3897865600134578,-0.24520130184012814,0.40380296265804677,0.12174565471072525,0.42337448627585617,0.3223195143670041,0.4181602649055439,0.3861451160946192,0.347401698384243,0.5120955112002098,0.48573403106423846,0.38858886893563466,0.22515357299578462,1.0,0.5275768190796528,-0.03479522530846832,0.36670520505196574,0.40160720194464133,0.4087739556646127,0.4078374601198888,0.3583285675803997,-0.2191482592941678,0.3552840218421415,0.4584943602852337,0.36471975013109426,0.4655879961942804,0.36997670909908803,0.25608306303710054,0.4527366667324766,0.31134724827143134,0.01565923823130648,0.602375507049946,0.26122324912961353,-0.25404933968436555,0.438353190999738,0.534173001628049,0.4365083886144163,0.24860481887762112,0.1601951148388528,0.43008903920728375,0.3035813999531341,0.3496003618625174,0.2472127895218981,0.11071383600574283,0.5265228845259831,0.15981759563664844,0.6196596156320793,0.5483316245864338,0.18850249623357562,0.5073619413893521,0.30376068221555885,0.1940420079472164,0.5831136645590262,0.26435760614065595,-0.025443128998220554,0.18141843472772826,0.2832669832261724,0.2583345099020629,0.3113830947557253,0.41913360050196813,0.004550583684943141,0.01960897182594769,0.6238713132506789,0.1077598172926446,0.48548664783870277,0.45295018316623553,0.5698792634167559,0.1711334185683711,0.5232001312603016,0.3227974419486333,-0.35218499064722497,0.3309484888848881,0.23345696241742842,-0.22311082441455093,0.554816166555896
Cerebellum_6_L,0.7213996219890223,-0.03445463543896271,0.7563298862055161,0.5722387761657934,0.8324087821485959,0.785438811012423,0.49187313106118485,0.6690295256018541,0.5008822433394762,0.5132449153721336,0.5058051102971974,0.5266565304382228,0.44994280608936743,0.5275768190796528,1.0,0.2968520116388876,0.8662673699633031,0.5992273300177524,0.5481988109574141,0.2875397691810674,0.6588083086275779,-0.06654711625915802,0.8331347960742552,0.9377402346794773,0.18285717677219293,0.5577748863036871,0.3975677257021024,0.18726880356164788,0.9525798194014476,0.6674413264228337,0.5896717948069955,0.7769612230468439,0.6610274442108776,-0.04818672609681876,0.8931830576408869,0.8530388225572082,0.2755096931100515,0.5514623956447795,0.6321711866014732,0.5105401521607424,0.5319410443483129,0.4750291456870607,0.4231903634564973,0.5299675191634082,0.8771186500818962,0.039985215750370603,0.629299198878802,0.6230243021058876,0.43635226282082246,0.6438410178053848,0.30596778122413365,0.5406266872584461,0.618347832963743,0.0722559821485416,0.029746267969425665,0.024569010726292036,0.40381826822920575,0.6354654938852152,0.6424818943401241,0.7637291939327542,0.011891676691318177,-0.09280669302414968,0.6204740311917007,0.5447274913264161,0.7257161931769943,0.4276250158539732,0.6903072782089609,0.25231173364664167,0.5744309699026534,0.2708475495862141,-0.1416003135211133,0.6075086968006793,0.25581173342632046,0.2508287602057151,0.5608699026183688
Thal_PuL_L,0.3528531768782882,0.1582691098236279,0.16245542023216317,0.15894782083564957,0.2154811711329319,0.21724110617363118,0.12485819547881091,0.21851531076536335,0.5540525498623838,0.1719397117386065,0.07294823037624482,0.10296274395283592,0.18070959356382219,-0.03479522530846832,0.2968520116388876,1.0,0.2361699538117215,0.20749606458930633,0.37117787049588497,0.2242932043554289,0.24993911694185478,0.05635384655615479,0.193024143828548,0.27572868190849725,0.1940026439188455,0.279865456280736,0.35734482116183575,0.19827739863221086,0.26674539694019467,0.08688604069382264,0.24529281434271816,0.19113976261685664,0.14678523553066536,0.05253105469036784,0.2319407758519496,0.24706347897631312,0.11609279898416743,0.1340243164190506,0.25026575104891163,0.11087211991705877,0.1095167488502976,0.4019905406410709,0.2524119324323767,0.29954763601721945,0.258584073829006,-0.00042690978449525793,0.2335291006743705,0.1779374692201441,0.3253741976865235,0.2561688335581789,0.13349804900373105,0.061481021968496384,0.34586372288063183,-0.16864424610376064,0.06293485735048836,-0.20588111454428054,0.5956620663759914,0.10727458996567665,0.253088935096929,0.2687969440102352,0.008277157964991908,0.031992784273955355,0.18186591604562602,0.2089439695294882,0.31252916708607764,0.2502918472106766,0.3612061465412268,0.08586985377739019,0.14672439612445576,0.2137995086515445,0.2007896851360201,0.21777374168076674,0.2092420274957944,-0.055785750343521116,0.0980795454589017
Vermis_6,0.6478807559961133,-0.03395289308703337,0.7576973869209428,0.5126170897131462,0.8111359736487299,0.7005409334186753,0.35547316262758577,0.7313015318630446,0.28788300035338543,0.3136822833662979,0.3286935807810532,0.3378641685386819,0.3489914912290102,0.36670520505196574,0.8662673699633031,0.2361699538117215,1.0,0.45632430691160575,0.27941112923280104,0.16090742398934957,0.5505249499064111,-0.10017458986866619,0.7833735155784461,0.8280147698679015,0.06048965740633747,0.4704263778075922,0.2857040867187968,0.05781506148118631,0.8919504846078083,0.5729386762633578,0.5444983293197714,0.7061660744847437,0.6219388669422795,-0.013364714455457642,0.85371872789537,0.7737001167035874,0.17294981761870404,0.5256785238098435,0.5699234129348731,0.41455310142116636,0.3376140269044667,0.30052512557762145,0.30432073719175523,0.40884550731695735,0.8615281700923324,0.03721902363098709,0.5325006326403864,0.4073562671177507,0.21940290152297715,0.6049174057692455,0.22455582496345647,0.44977644328725574,0.429663556302648,0.030231017200917046,0.04448421418080332,-0.03068517187106114,0.1992168695089592,0.5956409915651719,0.4869503864633234,0.7250435848303779,-0.07853770935702047,-0.16725398480137085,0.414738049526002,0.420587283155066,0.5270637673753757,0.24697896184606014,0.5064137813049839,0.18783675721589366,0.3662427696594022,0.13664168284962824,-0.15209634984325981,0.4639707498430712,0.0841249308353118,0.2533494859367155,0.43302093688185117
Frontal_Sup_Medial_R,0.5689350025358337,-0.21146165241037718,0.7491179132142847,0.5565010045168512,0.5553871559455252,0.679834212113835,0.37222054786174,0.2727908259732497,0.3636242115447458,0.346569690806327,0.32126821074726003,0.7377163363211264,0.7917410002906287,0.40160720194464133,0.5992273300177524,0.20749606458930633,0.45632430691160575,1.0,0.3769086795301566,0.21893218490188415,0.7446187139914452,-0.22679914503257734,0.6320292815256289,0.6670810644402364,0.058323963936946124,0.3894856536491037,0.25503701031904175,-0.05877842102030394,0.6327979700725115,0.5250795568430467,0.530781932094285,0.6231013700643917,0.7815231959972573,-0.09335289536497036,0.5586248312622407,0.6576317513246158,0.30117810000922596,0.5035695957270744,0.5805801947462905,0.4939769837153454,0.3337819497998786,0.25104359358733636,0.482548221343051,0.735813485396647,0.5643384712264564,0.048325947945781406,0.6985298337257476,0.7113169449283757,0.4246426962007487,0.7357492790402244,0.34955908885791337,0.478282397829127,0.6039944212708976,0.11761746602656344,-0.022230507822327845,-0.25652290060397914,0.18320354819972137,0.7356617121891857,0.6534058516720329,0.46415427660179964,-0.2213008526466635,-0.24740686999275074,0.5800995896674045,0.6923283165716972,0.4918978895778757,0.3548821432094492,0.5739829128157506,0.00303182850623369,0.8991861834430812,0.1092827836290634,-0.20052754313914484,0.6066531757465289,0.1539805418488196,0.22726125375662887,0.3868465196207494
Olfactory_L,0.40224076640595063,0.02462701237827189,0.23061012568554312,0.4454167517443166,0.41450611612500804,0.32581942290862204,0.25987968775312176,0.2710814027922054,0.718913284320676,0.6138966337115742,0.5203217425040726,0.4934463770591765,0.3481702827583519,0.4087739556646127,0.5481988109574141,0.37117787049588497,0.27941112923280104,0.3769086795301566,1.0,0.3331279988405236,0.5958971704854722,0.028037706557801217,0.3201719511990163,0.4876984319152628,0.4115417043454604,0.39244441349871506,0.27437743033755074,0.34951948299988533,0.4557001602697504,0.423494793556222,0.33845721371522414,0.3766553431605919,0.3306535451803228,-0.015542533046929166,0.4430172837530276,0.43117299442518775,0.2520101732490892,0.33294963429943963,0.38932054573837704,0.2759290717984974,0.5673022478267727,0.5883661291418522,0.3285123052851053,0.41044888560667336,0.3563481214859674,0.045171418718284194,0.5482225325668088,0.5928410859067371,0.548540926000412,0.30447761420827063,0.20993477338120606,0.5230493113669903,0.6008743530240505,0.08993143757068905,-0.12040221423545448,0.06663075354741017,0.6850763683899602,0.3356446524122499,0.6385672055727176,0.31107418606127213,0.19425089156361788,0.17560177413805683,0.6860209686247177,0.5185927398626434,0.7438530650077577,0.6024266487542468,0.7562966065021374,0.25750317129587674,0.4936032410955785,0.4437827107240523,0.028619730394427455,0.5387922805798274,0.45383236773857405,0.041122935404542794,0.4912636140814856
Thal_VA_R,0.2765230195151689,0.187343600862436,0.15697056611861862,0.038740212904561866,0.29359868138510603,0.19321599283726784,0.3649430887506552,0.29549036844775667,0.29383516126362746,0.42149618642610226,0.5646091132997273,0.14981477751910802,0.24913309856511842,0.4078374601198888,0.2875397691810674,0.2242932043554289,0.16090742398934957,0.21893218490188415,0.3331279988405236,1.0,0.011748169972924626,0.23978886565527943,0.1568341699015087,0.23196347906676268,0.5282669308654239,0.6007255787871421,0.4440190206460633,0.5618972698028489,0.2708944417867037,0.21148580963578315,0.055801956188016574,0.17669240471291742,0.0627878414319371,0.20565106829922825,0.2756914284311048,0.15968210689643197,0.10894113649585016,0.22988911756593702,0.048864808523171537,0.3694577102227756,0.33291028006751616,0.5167200559727787,0.41762086749711,0.12702577231862894,0.37408165960317447,0.09902200986386499,0.1337927408503249,0.52034635823401,0.41151631055353566,0.30326461685990397,0.4066630032432358,0.09747305860312444,0.42937207032233493,0.1736451949440389,-0.04339644395287038,0.3489271739931186,0.32629185578475334,0.06747945109182232,0.1504711518998028,0.2641479896797608,0.257757378038941,0.5008518028006598,0.1421602352742276,0.052942913989621934,0.47476742091807894,0.416383257136503,0.17218710322872935,0.2936153814295995,0.25550764464047304,0.5109545409582068,0.029061703786555267,0.08546532885723115,0.4407028868564315,0.15609137485855304,0.3848024251093339
OFClat_L,0.5713365255423195,-0.1374402622183304,0.6451498988436434,0.7199711643555156,0.5455869367471462,0.5924399392074521,0.2749569468713536,0.32437524527715417,0.498003541948194,0.34384394009086644,0.2455669983589416,0.7475817055029713,0.6136224110883072,0.3583285675803997,0.6588083086275779,0.24993911694185478,0.5505249499064111,0.7446187139914452,0.5958971704854722,0.011748169972924626,1.0,-0.24506806206200632,0.5827665640136737,0.6822159714366152,0.025132778554918408,0.2892165314475804,0.11852591431586418,-0.10756536448642555,0.6566392322674985,0.6285929275654892,0.6076130771722669,0.6086509402131567,0.798484402438181,-0.15865978148708168,0.5801352090994227,0.6875141477201184,0.26701516054057367,0.49952870536936933,0.69348508859056,0.29489476322045544,0.3779606561249173,0.2205518585289008,0.34402750899403073,0.6968055559296478,0.5095964403522465,0.0664309663074465,0.8144434829534407,0.6296800578486207,0.49122417704006593,0.5746418346818073,0.19822429333089786,0.645414143776351,0.5436777727926001,0.019415898194533886,-0.07503155832546647,-0.2472248606322331,0.3391010431429749,0.7738521995602153,0.7956191045187909,0.43568377796372576,-0.18345974722373287,-0.33083201530822354,0.7247207910068593,0.8278906787618635,0.5936787056206653,0.3569062702770345,0.7963949033680514,0.088220817928729,0.7036598334870894,0.0253726435841262,-0.2055387537929004,0.6380793247677794,0.12159022554593772,0.1452510069849322,0.40817611756913297
Occipital_Sup_L,-0.17463739381291551,0.6334887996191503,-0.059834519171830206,-0.12478087347006113,0.012794650712595305,0.00819599167983212,0.02957098376849467,0.14881890461236874,-0.041776608328179324,0.21554112471801973,0.27815723216387384,-0.0958384578127823,-0.03458843280540437,-0.2191482592941678,-0.06654711625915802,0.05635384655615479,-0.10017458986866619,-0.22679914503257734,0.028037706557801217,0.23978886565527943,-0.24506806206200632,1.0,-0.05818650075513767,-0.011057990531143553,0.31244753226335575,0.21953326573657111,0.17476213147129444,0.5404919252835417,-0.0003656764781897959,-0.09891511536300336,-0.12259290077397222,-0.3339502050549663,-0.13628619676370357,0.4137233113974925,-0.05611682213040653,-0.28895403098359157,-0.24571146377510972,0.30295671246434475,-0.0871564707605764,0.030561350848290987,0.1218742632904268,0.28799509818078706,0.36110884182618386,-0.040102606946087145,-0.0027018683206532224,-0.06347206616322759,-0.3848489121767304,0.022614933107454462,0.2851812870905976,-0.11277580832048201,0.167565650073038,-0.16997427280896826,0.06276818692824344,0.23453363149594325,-0.16561818434185968,0.41167962002136116,0.08758158501232204,-0.12699438725679904,-0.17068585607736078,0.00672764466340574,0.43008734677078675,0.5898983551595622,-0.2698484555873238,-0.032883588138809,0.10596146863077618,0.045819283623226036,-0.21400753303290782,0.36518668117067715,-0.24114423181176783,0.3297064270047569,0.4976414325769756,-0.06518770150511446,0.5056040399347369,0.3736278965163694,0.03367629844945333
Calcarine_R,0.6048774972531489,-0.07964653440177775,0.8718649455504565,0.594489747110833,0.7699207726646851,0.8291489970654939,0.48473588583502547,0.5405421452948042,0.318332271153007,0.28567204159511833,0.2969863758408444,0.6039254699621281,0.5071215939823663,0.3552840218421415,0.8331347960742552,0.193024143828548,0.7833735155784461,0.6320292815256289,0.3201719511990163,0.1568341699015087,0.5827665640136737,-0.05818650075513767,1.0,0.7997373439234134,0.04131006743265508,0.40063037612616154,0.2533279471357579,0.0266558047731903,0.8564218853043106,0.7077227381216739,0.6249688722464729,0.7348409011953241,0.7455721370983014,-0.04173012942209317,0.8719011941118225,0.8006062139153439,0.3696686386700981,0.63713613633723,0.6833726048032643,0.4899399072263548,0.3744969016747951,0.2477477334644537,0.3634826977394651,0.5342115855505712,0.8371077050603768,0.004138745869534005,0.5006971044854599,0.5285612168618283,0.3388908284651845,0.5925504294154,0.2580886532884375,0.5271191343288754,0.5390203885549438,0.26639184229896623,0.033025159783378284,-0.10458543380720023,0.22110190779329822,0.708301172093339,0.5778860261499051,0.6712475378704896,-0.07281867466469125,-0.1584822952210926,0.4815389111136757,0.5824789382071038,0.5369106598729146,0.2668501939213229,0.47351575744520896,0.1554871704702647,0.5923410974886173,0.10830940427162639,-0.016428829138338114,0.5572364003537714,0.0948763240615537,0.3951804530206467,0.4066102231194789
Cerebellum_9_L,0.7254739100712968,0.014138433437909137,0.785430806134874,0.6145858881345001,0.8551344526540523,0.8071904192055019,0.4492294078766125,0.6593954086391123,0.439062501609674,0.49271409977640124,0.4805407123524225,0.5576163110887624,0.505212771327849,0.4584943602852337,0.9377402346794773,0.27572868190849725,0.8280147698679015,0.6670810644402364,0.4876984319152628,0.23196347906676268,0.6822159714366152,-0.011057990531143553,0.7997373439234134,1.0,0.12328217742152772,0.5593928161404118,0.36086009051790624,0.12715714946892315,0.9398998267622782,0.6458512974353608,0.6216902841680133,0.7389258870677979,0.7238520683779675,-0.029593836242270546,0.8239369752016323,0.8211977926803661,0.20756741123948103,0.6164212767318771,0.6319964932439429,0.5259815948900272,0.4748536059081774,0.4311811551731638,0.47592637525923087,0.5782467351715032,0.8305360560110842,0.0481630937742621,0.6069321498504026,0.6250770682598537,0.4404773379277852,0.6732301861958189,0.32820716790901056,0.5224113566006756,0.5702713520028955,0.037688441303827966,0.0063414086811259505,-0.01716474109906884,0.3294844590611486,0.6967163934558815,0.6519668796620653,0.7977387638703453,-0.03725748674424276,-0.1392624235352711,0.5767404247631363,0.5995030500761834,0.6749454301679055,0.4373599696948453,0.6459059295884818,0.23914272549567592,0.5888435014556079,0.2766204630774862,-0.14132191167760266,0.6709011630215096,0.26981561380075386,0.29350137889835265,0.562464770957334
Thal_MGN_L,0.10522650058280729,0.23178426105563824,-0.05604883115424108,-0.06298934633276121,0.1523046358223891,0.12115453141695441,0.17050101058957728,0.27139965317794795,0.4114465684012841,0.6472309252478863,0.5440707650373223,0.09230030217385116,0.08393427517868741,0.36471975013109426,0.18285717677219293,0.1940026439188455,0.06048965740633747,0.058323963936946124,0.4115417043454604,0.5282669308654239,0.025132778554918408,0.31244753226335575,0.04131006743265508,0.12328217742152772,1.0,0.2831870050395107,0.5788068813852388,0.7895271136461769,0.16319059385290427,0.04019472372417998,-0.0053395699039149,0.10366264893674229,-0.10817739707023052,0.08255322085463429,0.08402125119956436,0.0706665308363234,0.2783570706935253,0.0785940438295196,-0.08351125935974522,0.3061993632305485,0.23412193904504036,0.7183746161133068,0.4980864106178987,0.032726335175773925,0.16572423838004038,0.21911526284266142,0.1472612140931471,0.3271677088333322,0.47646203345175747,0.1375867402407246,0.25901380667323165,0.014575185611156106,0.5417072811863741,0.12888207335688098,-0.07334347589440939,0.4300790082378121,0.5137635959688029,-0.10749847385642847,0.07595481190630689,0.11617236884723135,0.4100772741050567,0.6758802190661146,0.2032102716417387,0.0818176357223536,0.4509092660755961,0.5829709347647305,0.2907742888912757,0.28363616794861135,0.12840397396260755,0.458359922875404,0.11750684015073458,0.19432842501778594,0.6004914072592675,0.03572756505414967,0.20154971879435685
Thal_VL_R,0.6092678488244817,0.12910450623395256,0.48159778562719596,0.210549792835214,0.6081008749632173,0.35490220559791513,0.6771815859803052,0.42931237875371453,0.38444143550637455,0.4872254423735862,0.6679515042922964,0.3237303611652494,0.20174009039145405,0.4655879961942804,0.5577748863036871,0.279865456280736,0.4704263778075922,0.3894856536491037,0.39244441349871506,0.6007255787871421,0.2892165314475804,0.21953326573657111,0.40063037612616154,0.5593928161404118,0.2831870050395107,1.0,0.4537891000970863,0.344698646294007,0.5393986955762297,0.29096356024179126,0.22458739809297412,0.35659643461734775,0.3058474859862944,0.0804034303608714,0.5136678264355836,0.3518408869354407,0.03603480579159026,0.39758355944479884,0.22117102241355968,0.45176659822942977,0.26743582951214045,0.5386624958492107,0.5694458595746934,0.30851804249141235,0.6667420777334183,0.037485989153615354,0.354956475992486,0.651754592756035,0.32715378871427464,0.5807770159946586,0.7362859743112563,0.14136495163300158,0.4303056989159124,0.055870920863904126,0.05637859067787471,0.19571235211870944,0.22802525537569615,0.28307733670339885,0.32685324352925105,0.6445794376465975,-0.0052222338261919046,0.11109178804714674,0.3955791575125048,0.17092649088355485,0.6448519891258921,0.44490202769174525,0.32828201818464164,0.2194747429876706,0.36782038757480107,0.522311740665121,-0.08357724553864787,0.43518032311169863,0.5086939253136288,0.12539740969559354,0.5931623881349678
Thal_VPL_L,0.40792752647767816,0.05347855776357095,0.2567180191214662,-0.05917330394800733,0.2929160577467603,0.2843668381930889,0.33362778667088017,0.4450830293827496,0.5102635388001131,0.584260240727888,0.46984145591044696,0.09139453312637486,0.10239839571084285,0.36997670909908803,0.3975677257021024,0.35734482116183575,0.2857040867187968,0.25503701031904175,0.27437743033755074,0.4440190206460633,0.11852591431586418,0.17476213147129444,0.2533279471357579,0.36086009051790624,0.5788068813852388,0.4537891000970863,1.0,0.603779902679896,0.3803401926759278,0.006614144658932701,9.584608711399059e-06,0.36619685964978943,0.07357854941167022,-0.09212337956044213,0.26254491377899475,0.33097119442956124,0.24160642861299353,0.21023743478340473,0.05029912387108604,0.4157683361355936,0.22100168147850252,0.6630233448153844,0.45200731447431,0.1589130278663672,0.42248043041521754,0.2298566140875788,0.3076333004481935,0.33841633974247953,0.3158986569422778,0.4592419074665884,0.41434698798533215,-0.041380128905851396,0.5748507714579981,0.008574837038829861,0.06515077795175167,0.2624502931381246,0.532251408354247,0.04801224772311681,0.10244749523310978,0.40723197955973023,0.22312436327569982,0.2605437658799164,0.2615329205667173,0.0469649277339923,0.38220071832461067,0.5082938064756,0.3312876540114284,0.27116495252115635,0.2541597153707573,0.4543531068563634,-0.10654452940991321,0.28870524412048126,0.478512375854859,-0.005714855274202801,0.3544622241437873
Thal_VL_L,0.0683118462034962,0.3646648400778201,-0.10577318641730891,-0.17382861888535123,0.1793549600029759,0.12457550470372643,0.21702408350242983,0.3102496899551327,0.26623645724749967,0.6232151463407407,0.5956757434716549,0.04536292441807973,-0.0029518868413061124,0.25608306303710054,0.18726880356164788,0.19827739863221086,0.05781506148118631,-0.05877842102030394,0.34951948299988533,0.5618972698028489,-0.10756536448642555,0.5404919252835417,0.0266558047731903,0.12715714946892315,0.7895271136461769,0.344698646294007,0.603779902679896,1.0,0.1745403941648946,0.020074830443112677,-0.08386178811751356,0.022406352555264793,-0.2192644473193422,0.16556967393800345,0.08947379910976594,-0.010202347806100031,0.155364411988984,0.08328527542076133,-0.16306783542092265,0.2941944593856841,0.4181232775029603,0.6976713051470417,0.488487243715474,-0.027193771517553946,0.14442718228038975,0.08712237188986593,-0.018357841280776634,0.2431923333491138,0.448220694248291,0.05402461485321129,0.30399148125573544,-0.06417371916434741,0.4916963119470076,0.15461997697163612,-0.031722624455113854,0.6247124260265292,0.503259998912811,-0.1988964331401611,-0.051076345617690054,0.1479226876317056,0.6582583571638881,0.7874423923434154,0.020638391288775634,-0.014619574013708772,0.42458305106283206,0.38768943327477534,0.16222603429887394,0.5753955079277123,0.04497318148147459,0.5453502788604846,0.2540930393807515,-0.021394103407712084,0.6555757695425649,0.16150614860568935,0.21203742017871127
Cerebellum_6_R,0.7282319912400563,0.018950899094729974,0.8155810716456865,0.609447940254814,0.844834572194815,0.8661713978806891,0.44328729619352053,0.7318726486913302,0.4163176428137371,0.4943457696093555,0.48564778749839355,0.5091950825443409,0.5135563277731464,0.4527366667324766,0.9525798194014476,0.26674539694019467,0.8919504846078083,0.6327979700725115,0.4557001602697504,0.2708944417867037,0.6566392322674985,-0.0003656764781897959,0.8564218853043106,0.9398998267622782,0.16319059385290427,0.5393986955762297,0.3803401926759278,0.1745403941648946,1.0,0.6885272539601599,0.643933168639025,0.7703848505656383,0.732932571087367,0.0167515112731563,0.8846452500329575,0.8348973646243325,0.23213796090379618,0.6486641310699035,0.6720949506726381,0.5572738269594354,0.5158332093545305,0.4467897296030603,0.46837033480117785,0.5690687285255416,0.8732544307397326,0.016027912775646788,0.5738835993143108,0.6104809476000489,0.45567688712336285,0.650204486340819,0.33044414289280727,0.5501308796083607,0.6083220602388313,0.07958196769901682,0.023585390626169104,0.02592410675106654,0.3236105674631328,0.6987466455624683,0.654359286398215,0.777701367868217,0.051385469288099166,-0.0729283263785279,0.5373880706964608,0.5983294799398142,0.7019157637982613,0.3816431853756892,0.6177053340454716,0.27397218338590784,0.5635223179509721,0.25773150366247,-0.09343895236826934,0.611621134792988,0.2328467799710648,0.3924932226018081,0.5424338205281249
