,ACC_pre_L,Thal_MDl_R,OFCpost_R,Temporal_Mid_L,Olfactory_R,Pallidum_R,Frontal_Inf_Tri_L,Cerebellum_4_5_L,Thal_VL_L,Postcentral_L,Cingulate_Post_R,Thal_LGN_L,Thal_LP_L,Cerebellum_9_R,Temporal_Sup_R,Hippocampus_L,Frontal_Inf_Oper_R,SupraMarginal_R,Vermis_7,Occipital_Sup_R,Olfactory_L,Caudate_R,Amygdala_L,Occipital_Mid_R,Vermis_8,Raphe_D,Calcarine_R,Frontal_Med_Orb_L,Vermis_3,Thal_VA_L,Paracentral_Lobule_L,Temporal_Pole_Mid_R,ACC_sub_L,Rolandic_Oper_L,Calcarine_L,Cerebellum_10_L,Parietal_Inf_R,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Vermis_1_2,Frontal_Inf_Orb_2_L,Thal_PuM_L,OFCant_L,Thal_Re_L,Thal_MDm_R,Cuneus_L,Thal_MGN_R,Frontal_Sup_2_L,ParaHippocampal_L,Precentral_R,Frontal_Mid_2_L,Amygdala_R,Precuneus_R,Frontal_Sup_Medial_R,Temporal_Inf_R,Thal_LP_R,SN_pc_R,Frontal_Med_Orb_R,Cingulate_Mid_R,SN_pc_L,OFCmed_L,Cerebellum_10_R,Thal_IL_R,OFClat_R,Thal_AV_R,Putamen_R,Cerebellum_6_L,Insula_L,Temporal_Mid_R,Temporal_Sup_L,Thal_VL_R,VTA_R,Frontal_Inf_Oper_L,ACC_sup_L,Thal_AV_L,OFClat_L,OFCpost_L,Frontal_Sup_2_R,ACC_sup_R,Rolandic_Oper_R,Thal_IL_L,Pallidum_L,Parietal_Inf_L,Angular_L,OFCant_R,Cuneus_R,Frontal_Inf_Orb_2_R,Thal_MDl_L,Thal_MDm_L,Parietal_Sup_L
Cingulate_Post_R,0.5104100588985758,0.4679704633781334,0.42798666173144434,0.7154914449258856,0.199384320726243,-0.14595619870883322,0.635274589313018,0.47777495473094433,-0.13448854729191315,0.47453430564582166,1.0,0.28456591851564816,0.7732616387912153,0.7722200285165433,0.7629464125291078,0.5758466222283355,0.6563959875736778,0.5013568266499813,0.43328904990423855,-0.09770218745999554,0.40430986121534546,0.2954467279212464,0.29729448551287857,-0.00977528720314989,0.5393746298594425,0.4011676105559592,0.8375381242738524,0.5175154773437728,0.4812606802222202,-0.20317055733415326,-0.180730661931703,0.5892294551786679,0.463512437540892,0.747189675218079,0.8196651935396726,0.5214387878284121,-0.10034204246732323,0.674788990950955,0.6805388295214263,0.6188367126083023,0.5613866075400145,0.6811431277706711,0.38301200097580546,-0.1058596914761714,0.41354633228363913,0.6900512540350076,0.10137036257171268,0.6806830392884111,0.14161601455338266,0.5595686736911939,0.6154679183805254,0.04355894459493022,0.8618941966067253,0.7260696735737479,0.3610626127663118,0.5504680058092357,0.3479719786715903,0.48562864844092685,0.8949715801118283,0.2329373570823615,0.4844711590447676,0.5945311189526158,0.2635425648728016,0.5357899104902603,0.5288457947025664,0.06943964749561943,0.7707285612062843,0.6702582725377092,0.6143300405190316,0.8099814028716537,0.40662181655279017,0.7257707345375336,0.7091530935156494,0.7418220996485146,-0.19879799677759885,0.7476882822746761,0.36993365375018733,0.6866670528780352,0.5273233894450696,0.780343101586099,-0.32540013500330145,0.31242612955716365,-0.11655189707924002,-0.19692058988320835,0.44855820729675383,0.19969054080766893,0.6135333106162133,0.1612756272521797,0.4989616212220158,0.03182003281744844
Thal_LGN_L,0.47139811555580685,0.3014079747223138,0.14753849289433815,0.37403830674694216,0.3905113616647307,0.110565543680077,0.4515132622691203,0.5333220316597582,0.1981448061018383,0.5310597428133497,0.28456591851564816,1.0,0.17466641119330525,0.3872715987993432,0.241276415929814,0.3817640650234365,0.18395852256188566,-0.22409004330469276,0.373947701363229,-0.050010900365122665,0.22102731962904423,0.29720856127404455,0.17282559725334595,0.013286405520538995,0.350822741326442,0.09490345329339235,0.3563689605395656,0.2997439308932942,0.30595460597226004,0.1492467133813233,-0.12399268882419721,0.43546581496665765,0.08043707217215687,0.18343395470413723,0.3506416125299732,0.24015273464752523,-0.031652814374482974,0.41536915309393385,0.5285960538609817,0.241699068675872,0.2975040561982441,0.3672901352284951,0.4070010996431435,0.13833659369548262,0.32965461740612745,0.3192212369651969,-0.07078736006499976,0.4671540186227086,0.47749724101593133,-0.10826740117812783,0.46797713493901666,0.1871709930478643,0.34644606075972495,0.370239764020474,0.45981236856903507,0.26166369674377005,0.327128296895937,0.30005642918352243,0.20771011918566176,0.34180959987248877,-0.007167599902247974,0.1733732829124661,0.4146078170308369,0.2388259312534966,0.3345168605214733,0.25000580688100593,0.38885453518754515,0.21367092614452313,0.2219678111223448,0.31603845148659054,0.33240932434971415,0.32376625836073547,0.38081636953948456,0.3248376730282656,-0.058319671356851545,0.21535077138764783,0.2906569826432655,0.29859235974383147,0.2550559531620361,0.1699797296616247,0.14851750235945443,0.3038256727826736,0.1891356886476932,0.14084107591055295,0.3310388905501943,-0.08705551946283778,0.20464353140546654,0.023063979028879706,0.14795062895876224,0.20387572242573962
Thal_LP_L,0.45046356185311365,0.34299016882048566,0.40113854343875144,0.6591483452332709,0.06680130615607781,-0.22494032215053877,0.6009419663158185,0.2669843657652277,-0.16306783542092265,0.509032063549985,0.7732616387912153,0.17466641119330525,1.0,0.6199593150459319,0.6782246669707801,0.4893126597239969,0.5656979137713213,0.5173180254205522,0.30173453958358704,0.07046755796835252,0.38932054573837704,0.2765893739163639,0.19017602538031567,-0.028848295587627738,0.3424852631915701,0.2622382824267192,0.6833726048032643,0.5176507460787888,0.2971837713914615,-0.21198990312030475,-0.09517964617143332,0.4890649574196971,0.4492466852514319,0.7739410782759607,0.6230149019669745,0.440083930464417,0.023412024783993228,0.5333940207828444,0.5426640734133983,0.4981603003620691,0.5136449048166921,0.5079840674409247,0.3881864469291934,-0.1546076334692812,0.20905807633163315,0.5880095683984019,0.2220660684984646,0.5452391940463189,0.06058935063154806,0.5539693402777274,0.5503319494183784,-0.08716530369408727,0.6639372778722713,0.5805801947462905,0.1820118432715986,0.42084921527555436,0.3033608914517107,0.4696992794955993,0.8137854529338119,0.15853280913941625,0.36458694354703175,0.5295739717691489,-0.01098135264147181,0.4560444231681122,0.41753320148164574,-0.05371362396239248,0.6321711866014732,0.6516795500235179,0.43291148852012906,0.8153002909940332,0.22117102241355968,0.5099988457470391,0.6753314508015162,0.7327292556284215,-0.1963197500812399,0.69348508859056,0.3162168059049188,0.5227146972523802,0.4972002056036092,0.8106417717346752,-0.2997292837257632,0.3140841787442486,-0.0512355444059666,-0.023685184359084187,0.33547333603842777,0.1604282510944515,0.5547711111766044,0.11843911845642559,0.377453256080645,0.18079016362180994
Cerebellum_9_R,0.6468017481047458,0.4573073491176439,0.5201629785894615,0.7324549382113412,0.4814199162943313,0.11076092964766766,0.5685661430923998,0.6454938922876207,0.1886795309853364,0.42972300923287904,0.7722200285165433,0.3872715987993432,0.6199593150459319,1.0,0.6056255824473958,0.6956682139726434,0.5460674448776486,0.22506935052840804,0.6534895845685392,-0.046670160393776916,0.48786182941675427,0.4400164928347546,0.38862774779176695,0.04543455134407576,0.8349115382404203,0.41194818677993333,0.8056010969203277,0.6385040211608118,0.49604763818227793,0.022027718977419123,-0.07631190442223898,0.6046119190650823,0.3283999356189977,0.5005537714903867,0.7860465326050613,0.6034423056587243,-0.04322366072114813,0.6372199595072671,0.7998580208037483,0.4670139622461301,0.5193807491784811,0.7374096364544767,0.4426377210002633,-0.04108117809166469,0.4976514057862234,0.5995754702104669,0.2994643778745984,0.6325456674523819,0.5139754761061861,0.24927981624251053,0.5599403151208293,0.34614250021262216,0.6763253839749782,0.6549157738182925,0.5096166239446425,0.5868170783464247,0.3525048603221609,0.6433752136561999,0.6582143921657427,0.458224171169665,0.44994371528983834,0.646190944818996,0.357454985806652,0.43659823811063714,0.5042990311315437,0.3267934450170501,0.9165660146580258,0.5363811188696879,0.5387639485539705,0.6859090409786179,0.5663283079571235,0.6543675520550822,0.5787484356794497,0.628009794184504,0.024873616101679347,0.6560112953286595,0.39317168525270485,0.5617250214392379,0.4895830945080673,0.5835376391430739,-0.09522843151075654,0.47648236969796076,-0.013465957951653156,0.02785682267943637,0.580528351362583,0.04520719164347306,0.5464044556818743,0.25581021905723944,0.5741389028545375,0.1077044774496592
Temporal_Sup_R,0.4935961152075995,0.30197399185886703,0.5270986111643818,0.6146467897786662,0.14664413122357797,0.039455267705135404,0.5256964564785659,0.3227884968533211,0.020074830443112677,0.46151892630536506,0.7629464125291078,0.241276415929814,0.6782246669707801,0.6056255824473958,1.0,0.6269239282674897,0.8354022584334967,0.6774322123479969,0.36550974394178737,-0.01116695542403523,0.423494793556222,0.5183748770968969,0.31022577809254576,0.1029233857180236,0.3157531703645706,0.16381816924151896,0.7077227381216739,0.3833066849098293,0.1747107515033346,0.06994512819957828,-0.19961493800704966,0.6304133496272725,0.5942959812491655,0.8203758614061686,0.6204423957145883,0.44869447439834237,-0.12350838036204077,0.4983138561283895,0.5106153973398676,0.3687395992881515,0.6662730478627913,0.44979112794435977,0.4945551112459263,0.14810581934660935,0.24398376721039913,0.5301664267160552,0.03367400500593685,0.4495065537518668,0.11533424860976726,0.7470629062487544,0.41181717733045414,0.024793253355747523,0.6923136747180444,0.5250795568430467,0.21313433631877904,0.5219702604652369,0.3945838545842557,0.3400473110652412,0.8114759131253596,0.19082340365165554,0.5169912862195113,0.5651396733867421,0.12814438234802925,0.6844652061236084,0.34268265849521395,0.04386508359487591,0.6674413264228337,0.8177436969888937,0.7403237886938457,0.8423815357848025,0.29096356024179126,0.4028781104598192,0.6457294096678321,0.6900200036536025,0.004503218454292561,0.6285929275654892,0.6375701780142179,0.6037981939373624,0.6917051560770089,0.8060690048858986,-0.011522444360265532,0.1283969044146775,-0.07569110286614356,-0.11207352468551866,0.4383073786570927,0.3219338663988798,0.7793841529602606,0.344595944988492,0.2771107267426858,0.11009741765674078
Hippocampus_L,0.7295844562951281,0.3959209536877832,0.724073118059798,0.7228555409561356,0.6296822422605649,0.44841254048291534,0.51610781753062,0.7396914189808825,0.42458305106283206,0.3129516998487736,0.5758466222283355,0.3817640650234365,0.4893126597239969,0.6956682139726434,0.6269239282674897,1.0,0.5862329267027853,0.25343138745847704,0.4429190027486213,0.01722225525384682,0.7438530650077577,0.7099553868643964,0.5067498385137553,0.1772344894072896,0.5125226110663679,0.3461518767644601,0.5369106598729146,0.6942499455063873,0.4642638929192724,0.33170023656577785,-0.06397404076577662,0.7189040230619581,0.5810687504281586,0.49790900808617694,0.545975012127961,0.6054583241524816,-0.17221741925865075,0.5704348734607179,0.5429818471027891,0.38770532492866283,0.663816945672061,0.6102720519545551,0.619720551440901,0.2506997886517405,0.4805733823618768,0.4772172796078496,0.3886864171884274,0.5089132461148665,0.6374869364285123,0.2799637643389099,0.4416134868306904,0.4856828842935073,0.4777504098488391,0.4918978895778757,0.5652096583972219,0.5885602697510868,0.441389848563553,0.6949788958755272,0.5267669836540332,0.5885641856981767,0.4494317276850597,0.5077639716466418,0.4746310977367614,0.5900417449828016,0.4116214481398243,0.5019321064763977,0.7257161931769943,0.6671451742750596,0.6752581527585987,0.6223268311983539,0.6448519891258921,0.39526718202785127,0.5232097721406973,0.6463902061911196,0.20655599962652305,0.5936787056206653,0.6698046176445072,0.5729379021511277,0.6879235631938226,0.5167728225288758,0.19857620122375358,0.5661542406590672,0.014514907201348182,0.03601973924004354,0.7520639120155395,0.09985135528380625,0.6808852257891757,0.3647085018579232,0.57200146870685,0.11112935075375534
Frontal_Inf_Oper_R,0.393327123947762,0.16741125273009694,0.5039722171662169,0.5216685992689706,0.29090203731461756,0.2448610532034839,0.5390345551654309,0.2719168313204821,0.09487064582598322,0.3377600406119495,0.6563959875736778,0.18395852256188566,0.5656979137713213,0.5460674448776486,0.8354022584334967,0.5862329267027853,1.0,0.5585531484257238,0.20674455444622222,0.08440186213340338,0.5277788936484401,0.5493803579710855,0.45095098905585007,0.12481298880800296,0.24670010117634764,0.09403327678587196,0.6285983486369805,0.4033793928998009,0.15447888324856618,0.1315215246283639,-0.10753221913871837,0.5903119307228795,0.5674781635142153,0.6790171240894588,0.5742420804600186,0.4319743576551945,-0.0703272173036371,0.5070681077017338,0.4184247089225884,0.4067847139269507,0.6970047182676731,0.2920346956805108,0.5714799650550799,0.18353460450706355,0.12246634417990616,0.4876851268320071,0.16472031308417417,0.3748042551610096,0.1730681259116803,0.65221124723604,0.38137901223515,0.1155543187218567,0.5853644520431948,0.4701814681505495,0.29009975535188776,0.4418485045245526,0.348949080671457,0.34588155944951604,0.6840401796369417,0.2941046260756282,0.49091869578790226,0.5458144621177545,0.0801312078587942,0.6171789212618529,0.2493905813528919,0.2420159539975079,0.5693040778108586,0.7827214481213146,0.7439662274116204,0.7013441572484596,0.2042495570557576,0.3370718362298662,0.6888424561690164,0.645349132826183,0.05520027548326919,0.5819469633291349,0.6396084681668038,0.5579949389621073,0.733983606805485,0.7080467129454523,0.08583626705233052,0.15997120148837873,-0.049097160921658715,-0.05688677541229112,0.38746522613878764,0.3273077808507708,0.7713808411864743,0.32506930722156735,0.2593295327913092,0.21374285866200388
SupraMarginal_R,0.11102405024561202,0.07758114519882521,0.2501755106159792,0.18906463953268027,-0.11599691641817422,-0.08885442546748218,0.10495282638975266,-0.048217976748814825,-0.18209351415535782,-0.03946788375250446,0.5013568266499813,-0.22409004330469276,0.5173180254205522,0.22506935052840804,0.6774322123479969,0.25343138745847704,0.5585531484257238,1.0,0.14144317315155355,0.09177027494954104,0.1701803818466251,0.1864670057229604,0.13534161236625103,0.19942709144488316,-0.06777452476041246,0.012541438527344033,0.3835558768456912,0.16900696388402123,0.053973076005590405,-0.13031757125735935,-0.12415378839206555,0.2010163464639659,0.49946858838868885,0.6203321555829924,0.3337844776236172,0.1751172212533681,-0.09958734260954566,0.2115189604477763,0.029621048169382505,0.18691371668764964,0.28414942339747135,0.050513749694028526,0.12306902040654187,0.0890490290356062,0.04228388103271537,0.40750841568693796,-0.014413871816343574,0.05898733080813782,-0.31894159131681743,0.902160374501017,-0.042208780583173136,-0.10739352001587368,0.5104252301867529,0.2751643311268295,-0.19118950058728942,0.16314982614674783,0.31251677918447146,0.07263047214905244,0.6811692163939184,0.013052395599656853,0.4625204528148642,0.3613492470133698,-0.21130057944211825,0.42766281565668024,0.19181317920481075,-0.15802467395155678,0.2726145763931235,0.564800375755442,0.4835462686712088,0.4523857381393948,-0.016908887857724784,0.22579405518738654,0.27985159130101367,0.3411040735653491,0.01236869883591181,0.3815944238134451,0.3155887796783343,0.4301034513188473,0.34468875460168125,0.6127935785801454,-0.10085547490893763,-0.15299728126582832,-0.2119177027947765,-0.2852923292580156,0.08905981158616158,0.5672920755069717,0.3889476522668615,0.3121257609961822,0.14039452513656758,-0.07679083906561246
Vermis_7,0.46128040334016224,0.1737945830136529,0.37156195150982135,0.4041938412716897,0.4173001243061057,0.07128453819793641,0.18469332739446145,0.5157940515330237,0.3102496899551327,0.2075695491460088,0.43328904990423855,0.373947701363229,0.30173453958358704,0.6534895845685392,0.36550974394178737,0.4429190027486213,0.20674455444622222,0.14144317315155355,1.0,-0.03210357876524019,0.2710814027922054,0.2666910438657776,0.08611841204360199,0.13101560745582588,0.6384877416238959,0.14520505017795995,0.5405421452948042,0.33917755667999266,0.177428751323374,0.13142523698293704,-0.03257130558084295,0.465620800300843,0.17156365666192075,0.24070837369782389,0.5590046563327026,0.47327058008801115,-0.09226482497783053,0.2652453633121267,0.6466242521010613,-0.067944142240609,0.28823877566951195,0.4210528510574568,0.3231481224615671,0.23639302707786558,0.30181278170630726,0.6044534231196919,0.1940802232361801,0.3209303881556234,0.4204889710032334,0.08962964910905272,0.2287763737266324,0.26583184574306246,0.4748458236609079,0.2727908259732497,0.3314183375116011,0.3832641662161286,0.4270572780691612,0.3123968441570818,0.3311237111059243,0.4409848592358025,0.18878565393671237,0.5579345275715729,0.2378423722515808,0.3767163306541457,0.26392778481223617,0.188920364425319,0.6690295256018541,0.25662372016091606,0.319494913980761,0.38969515202708527,0.42931237875371453,0.32404597188499445,0.2580611842547969,0.31287206188289923,0.22223039210323378,0.32437524527715417,0.3538763210726389,0.2448056580767582,0.206664717193668,0.2294359706084245,0.18754734513065116,0.2835645135648477,0.0388823204644985,0.10584776896814053,0.4243942645147696,0.10377973747255256,0.32506991411738956,0.3476472510111277,0.3782782943004017,0.03359210312864251
Occipital_Sup_R,0.12268807502307126,-0.10327832142108861,0.11343667750968231,0.008387669109908022,-0.0015318620889054073,0.14696587033003886,0.004776413122852113,-0.1266756877114234,0.15819754549737627,0.02791585799694851,-0.09770218745999554,-0.050010900365122665,0.07046755796835252,-0.046670160393776916,-0.01116695542403523,0.01722225525384682,0.08440186213340338,0.09177027494954104,-0.03210357876524019,1.0,0.1614685396219287,0.14596288345810693,0.04438080978195963,0.37128087135782,-0.11499022459571545,-0.27937310449055747,-0.058847950375099156,0.15157955637354575,-0.14718475389600394,0.10857673480652576,0.1694165593557269,-0.029929097808243606,0.1410612862038716,0.00040818045547216374,-0.10784463302507355,0.007926069859256953,0.0876727825808135,-0.05003454916870582,-0.15661509589991493,-0.07695094166385161,0.11258670867002207,-0.1984930424296093,0.22528015421659717,0.1131816680051327,-0.11603715570224653,0.031260547378587154,0.2907657484148927,-0.12085798267132303,0.10434543253076865,0.05072777893935936,-0.03819464322649225,0.14191312137555714,-0.051965901575983,-0.05483681898785546,-0.08493125010191337,-0.06867313614348904,0.012525013359716933,0.1195441565355031,-0.049555406928028206,0.07883909570069558,-0.13849271031709298,0.1341927414153401,-0.25107029591525887,0.13572957312636658,-0.047738483397083274,0.09455453013980995,-0.033853810808853475,0.06542938832145324,0.017297648855279527,-0.011150728284587042,-0.014407579633681774,-0.14952340212522744,0.03646276510426447,-0.020137480152625755,-0.00472611224453853,-0.02714054527283667,0.07890287312281948,-0.07564198903587879,0.08976546958309316,0.04770975878065646,0.24773784712530253,0.18409688694411946,0.09019845039479403,0.2965686919527077,0.09075300565832696,0.17951461315287212,0.09754010543220923,0.09057364070060778,-0.07844819926745858,0.38059673131572896
Olfactory_L,0.6139391705234082,0.18839967696618756,0.6775437225292557,0.6492377043840267,0.5420385402548485,0.4180123249932971,0.49719701851022463,0.5657586445046555,0.34951948299988533,0.1969431657054248,0.40430986121534546,0.22102731962904423,0.38932054573837704,0.48786182941675427,0.423494793556222,0.7438530650077577,0.5277788936484401,0.1701803818466251,0.2710814027922054,0.1614685396219287,1.0,0.6480501028107681,0.48206993867204123,0.15595779555712944,0.31107418606127213,0.22925523642625673,0.3201719511990163,0.7655106978251769,0.39738210207406593,0.2941516370245785,-0.030440303287689784,0.6121479623369563,0.6469966680010403,0.4058016654515945,0.35112733387463047,0.5786361113677161,0.10406668752192627,0.5048285168093456,0.29570782304597354,0.3638225588151318,0.6583388940527343,0.40224076640595063,0.548540926000412,0.19425089156361788,0.19399675344917927,0.33294963429943963,0.499939079606248,0.37695804080340284,0.5883661291418522,0.2591936168357614,0.41044888560667336,0.4437827107240523,0.25726119854023494,0.3769086795301566,0.3285123052851053,0.38989233842211135,0.43732023539019466,0.7128708851423677,0.3356446524122499,0.6024266487542468,0.4026111783139725,0.4814054065589222,0.20993477338120606,0.43830432624783644,0.31271951803714193,0.45383236773857405,0.5481988109574141,0.5400146613411696,0.4041639061947114,0.5417535061594893,0.39244441349871506,0.190767220637692,0.5185927398626434,0.6385672055727176,0.06663075354741017,0.5958971704854722,0.5279563285324146,0.4936032410955785,0.5541762602722508,0.4454167517443166,0.17560177413805683,0.718913284320676,-0.015542533046929166,0.02462701237827189,0.6892529512116995,0.08993143757068905,0.5876141570061099,0.25750317129587674,0.4912636140814856,0.21438600618410766
Caudate_R,0.5601451458259505,0.08864186584998546,0.5164753055431339,0.5019810437608112,0.5144498863782008,0.641629487638874,0.45989196598127147,0.5608943777426946,0.6816009618749866,0.3431807504439897,0.2954467279212464,0.29720856127404455,0.2765893739163639,0.4400164928347546,0.5183748770968969,0.7099553868643964,0.5493803579710855,0.1864670057229604,0.2666910438657776,0.14596288345810693,0.6480501028107681,1.0,0.3729866951131921,0.23360183252397632,0.19442000038624765,-0.02039735674788098,0.29637692095900187,0.5410517673618439,0.32899480332610836,0.704579155963192,0.03267723813895147,0.6589097608498661,0.46416317444746386,0.404653183071228,0.23550174323882317,0.4350966945982013,-0.10951159468544178,0.4513770668544475,0.33783410336388564,0.14399512209431745,0.6246852872347555,0.34668942939753816,0.6698227844360977,0.5203273504147642,0.19187108347036572,0.213154077424219,0.25573199876289404,0.3059075823986682,0.6228052819228365,0.2522349300446671,0.32793004637847123,0.3984445354564909,0.1851395564202904,0.3154495253520605,0.49048147403433284,0.367657844772622,0.3600664572732434,0.4751265848737912,0.2964863502793457,0.4111924202103287,0.2414889178947282,0.3771481615216095,0.2298326641793485,0.4338852461623244,0.03080442679653293,0.5503507106455454,0.4851630873335378,0.5638702785926147,0.58804790309514,0.4659632725741797,0.30019179984185584,0.09228093405094658,0.44655969786244676,0.4479736001828892,0.40176802290252067,0.37102878323293004,0.6520622027667741,0.43958928541849235,0.5038688111487881,0.38884713224023815,0.5082533424841192,0.38882305848638576,0.08808675678688721,0.12611270612481354,0.6169906089271104,0.11674938605573507,0.5772820282342599,0.5503233018011058,0.3300293329078568,0.21509925531023313
Amygdala_L,0.438144078540754,0.3299800230777052,0.3924491364448913,0.2143498207381995,0.4963559900501297,0.4307019742920371,0.28973237059172985,0.3158294261038473,0.16947607821780653,0.14892813281639272,0.29729448551287857,0.17282559725334595,0.19017602538031567,0.38862774779176695,0.31022577809254576,0.5067498385137553,0.45095098905585007,0.13534161236625103,0.08611841204360199,0.04438080978195963,0.48206993867204123,0.3729866951131921,1.0,0.0641555450740298,0.34134079792922256,0.31479295483832015,0.21861279118879037,0.3878101454241371,0.24204245833657698,0.13027344892237,-0.14585509973962818,0.3175905863968181,0.34378042869681236,0.2208808046772244,0.25893545069329765,0.31613422033528077,-0.1526062227252111,0.35399147553783955,0.18836157038369195,0.4379711784492392,0.34626454021287434,0.26606683117151436,0.3710175117339478,0.04934751743957253,0.2679621922505218,0.25330536788753055,0.18044506149462056,0.24003288997848193,0.42344353551216607,0.1302639888446839,0.23051496901072532,0.5786812089028646,0.24158536429447192,0.28577060607724075,0.3535228952899142,0.43952275856701595,0.0011900077024961818,0.4805768539477929,0.2792115587950753,0.3115549815739536,0.3204160427194922,0.2813531655262612,0.36019685726258627,0.27682588845019684,0.31222599133163226,0.5187616314001087,0.32682936891454256,0.4591499165833442,0.36924655613236074,0.24954462714520176,0.41603818608780535,0.2533055691739598,0.26014301269800244,0.3810615938026539,0.10980169176878773,0.2679550881802702,0.4856129540465537,0.3356556423386488,0.5046657789137807,0.2741428890569005,0.10030404968728068,0.23785289924224254,0.05256841285529027,0.0482921322795087,0.36616346934056815,0.04263236480094093,0.3856777525924712,0.21679185955361782,0.34895148956836763,0.18434523956028753
Occipital_Mid_R,0.179129760407959,-0.05425646979031394,0.17369741977379852,0.006924303564445708,0.27805702993848963,0.3229431396829214,-0.136561622208045,0.16985364101792114,0.3554100753292241,-0.08665199082724437,-0.00977528720314989,0.013286405520538995,-0.028848295587627738,0.04543455134407576,0.1029233857180236,0.1772344894072896,0.12481298880800296,0.19942709144488316,0.13101560745582588,0.37128087135782,0.15595779555712944,0.23360183252397632,0.0641555450740298,1.0,-0.08260717366241788,-0.3053801903420032,0.0011506410883381367,0.13377815988381725,0.03898087697681421,0.2644579521049631,0.17852050018076662,0.1437145868244475,0.1671101394946377,0.011930556199437793,-0.05744827348250362,-0.026976486462937765,-0.14046033612367503,-0.031108801076553578,0.03039382804260835,-0.1635528021393434,0.13426861718953478,-0.18687723355106237,0.19783560183260418,0.34279696588405434,0.0579844098390948,0.1672005865611256,0.09064934899628543,-0.1312927002954908,0.17847683264327935,0.073822169561006,-0.2084082786718347,0.23764853779569844,0.05964650792399577,-0.03295080088211008,0.15928994607057134,0.027206588972388424,0.3461787314903701,0.07998063519676468,0.00476284565722146,0.27262254006901393,0.03937415436678787,-0.02385200698055032,0.007346011120991576,0.18917368805459386,-0.015707882274819594,0.17705008366826963,-0.042276249804705686,0.11248255529845713,0.2580936405134863,-0.021902160620937354,0.04281594832648203,-0.07891852904700883,0.0007585273762118823,-0.0674068870574813,0.2681274046563714,-0.07763522156977384,0.2773997839578646,0.033076414252803936,0.08191374301258657,0.008886101439750943,0.4610436307026934,0.09548317786722701,-0.04390908447428102,0.1332915595747668,0.12338410138925333,0.3153496456765829,0.10478942253839443,0.3340938374247051,0.04200409901767554,0.16052770349896836
Vermis_8,0.5291529006963067,0.5063159860320255,0.3784704802714818,0.549066840691668,0.42460859972712695,0.04982430849423813,0.36479589683613145,0.5720516731385161,0.1479226876317056,0.2730427011563235,0.5393746298594425,0.350822741326442,0.3424852631915701,0.8349115382404203,0.3157531703645706,0.5125226110663679,0.24670010117634764,-0.06777452476041246,0.6384877416238959,-0.11499022459571545,0.31107418606127213,0.19442000038624765,0.34134079792922256,-0.08260717366241788,1.0,0.5443832455377167,0.6712475378704896,0.4234582017545845,0.40302306876898886,-0.04861444087005742,-0.05754352370114914,0.31749799513120297,0.13050773990200928,0.16110883176522697,0.70682962474467,0.4069524430016702,-0.03786423722255434,0.43794637108133944,0.7004013636802354,0.3970612761423268,0.25892965466507545,0.691776409060411,0.21431711244134904,-0.1847983115978286,0.5273449891364227,0.4176500514903562,0.27059613469168803,0.5242257388425351,0.5067528004299415,-0.08094282245232302,0.4600144679645777,0.43764410742124227,0.47819321216233956,0.46415427660179964,0.44325865896499106,0.511104333984477,0.09498495526994626,0.5188484124237238,0.3433219708916583,0.34633155980057284,0.32212333110026153,0.43642958362589074,0.46012332988308335,0.2533092465674851,0.48642842866775127,0.2808986563710701,0.7637291939327542,0.22914571421613705,0.31121560394753445,0.4220100142207575,0.6445794376465975,0.5682743232613438,0.3175839263055405,0.3774223300552936,0.03195168469749246,0.43568377796372576,0.18139905789186642,0.34008152518384516,0.3218384552036488,0.2596614527068826,-0.14746848446219998,0.430577651789258,0.041353187391679765,0.07184591103968302,0.4361650651235425,-0.09324634247642387,0.3490585217423964,0.10382194677235311,0.5578919890828437,0.0485231796927801
