,ACC_sup_R,Frontal_Inf_Orb_2_L,Vermis_9,Cerebellum_10_R,Thal_PuA_R,Parietal_Sup_R,Thal_MGN_L,Parietal_Sup_L,Cuneus_L,OFCmed_R,VTA_R,Postcentral_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Occipital_Mid_R,OFCmed_L,Fusiform_L,ACC_sup_L,Putamen_R,OFCant_L,Temporal_Sup_L,Supp_Motor_Area_R,Thal_MDm_R,Thal_VA_L,Temporal_Sup_R,OFCpost_L,Parietal_Inf_L,Cingulate_Post_R,Thal_MGN_R,Thal_Re_L,Vermis_7,Heschl_R,Caudate_L,Thal_AV_L,Fusiform_R,Cerebellum_8_R,Thal_MDl_L,N_Acc_R,Cerebellum_3_R,Frontal_Inf_Tri_L,ACC_sub_L,Cerebellum_7b_R,Thal_VPL_L,Temporal_Mid_L,ParaHippocampal_R,Cerebellum_3_L,Precentral_L,Temporal_Pole_Mid_L,Thal_PuA_L,Occipital_Sup_L,Insula_L,Hippocampus_L,Supp_Motor_Area_L,Postcentral_R,Cerebellum_6_R,ACC_pre_L,Parietal_Inf_R,Frontal_Inf_Oper_R,OFClat_L,ParaHippocampal_L,Precuneus_R,Angular_L,Frontal_Sup_Medial_L,Temporal_Inf_R,Rolandic_Oper_L
VTA_R,0.24343224763438706,0.25850312451840496,0.6085413428736277,0.3585044610414592,0.16985478759862577,0.04645477425692898,-0.03312596450356382,0.10475499907979464,0.5099227619420944,0.3198975370440482,1.0,0.32239322450948416,0.2865480332593669,0.5070985847782753,-0.07891852904700883,0.39917662966730527,0.4840524802149345,0.46782356693865906,0.13812828997546486,0.22612126726205384,0.48257867180225267,0.39651107058945495,0.5245027052285762,-0.27537457057700515,0.4028781104598192,0.043679209440625345,-0.1091101040396146,0.7257707345375336,0.06658782840877639,-0.24166748934636254,0.32404597188499445,0.4382978537855993,0.10817031541335631,-0.27583847136870543,0.5628066469340085,0.7176557403401677,-0.06698517268876858,0.6274693661569337,0.4931510947195023,0.5186224989864244,0.05546260810811385,0.6653167437184807,0.3140834574627033,0.5551221984098613,0.23208574661138442,0.477151529003827,0.47387307213314367,0.4140248127112524,0.5081583848072009,-0.13183769220602692,0.2962365861891602,0.39526718202785127,0.5047027007718918,0.22875136650840763,0.6476455555153743,0.3762809485224216,-0.02257765096362141,0.3370718362298662,0.5883355545772535,0.21983696997844696,0.721692830117321,-0.1902180068573355,0.6718013128662285,0.4034288457703223,0.355611310582133
Postcentral_L,0.35570674238574856,0.47569712366730255,0.41369293727297,0.32441730587485607,-0.08203726880332703,-0.03333612001734405,0.06577274646034362,0.3376745013568259,0.42253200431684307,-0.169832177968135,0.32239322450948416,1.0,0.24434447859061348,0.28465643115776224,-0.08665199082724437,-0.1662442693979822,0.24184717867300104,0.5372082418902628,0.10013878073859574,0.4728014734186384,0.6515990323592785,0.48939310913734924,0.15295279570857112,0.10631705979398819,0.46151892630536506,0.3574221304718309,0.41108761218032047,0.47453430564582166,-0.019566623069878546,0.05444565619479055,0.2075695491460088,0.7111934507447012,0.10788053641131018,-0.13603302933720124,0.42707663338410984,0.5211999395433801,0.03336445256816108,0.37431018725674886,0.2169273997039503,0.6927030700376818,0.22412449967117395,0.4582352968741328,0.0809025465235203,0.5244548632175555,0.22294773348922894,0.23947342057425358,0.8735788105800235,0.18237534805830818,0.5679200735961437,0.1875431319029239,0.4636714177315297,0.3129516998487736,0.5371871608215191,0.07324288836938962,0.4805437706560089,0.4961700486744523,-0.07072607184009887,0.3377600406119495,0.37274595113963477,0.29692689035623354,0.4350125449717167,0.32784838331435934,0.4780299134824308,0.36145470437778,0.5467232940130599
Cerebellum_10_L,0.406924927785047,0.4946098566358807,0.4596644811130529,0.5996629772978257,0.20482520737769652,0.057098066146645,0.2041827680217751,0.13356735343155432,0.4830648039236499,0.37613627351321566,0.2865480332593669,0.24434447859061348,1.0,0.42152666198081884,-0.026976486462937765,0.37053380353308624,0.4901897402882063,0.5557763156198716,0.22884917731411317,0.4177864034938965,0.557924617514391,0.26644785135719135,0.22869386128944472,0.04544117962700859,0.44869447439834237,0.4210996163695526,-0.03601625927395845,0.5214387878284121,0.32995933751338286,0.08036208806893748,0.47327058008801115,0.42528484931278054,0.3582609941353791,0.001273075520339835,0.5691628868432408,0.5457972858774116,0.22614641816748685,0.5661472713863194,0.42626086065999014,0.46390891230463377,0.4281749912450854,0.467406064078837,0.224933038301629,0.5879526052254966,0.5140274302850445,0.3542222516282577,0.3867516476964601,0.676741662330993,0.36032098688037145,-0.025968745144646702,0.5330721445703415,0.6054583241524816,0.29857536469722007,0.1922052037826737,0.6084685301233398,0.5010824240266416,0.019799804845550276,0.4319743576551945,0.5731568654623498,0.3686324710482049,0.41110318937525675,-0.04308812681075273,0.4385093744381337,0.33831367560862263,0.4750370661749305
Frontal_Inf_Tri_R,0.586070119563249,0.6582329712212694,0.3725204757797386,0.39561467546846407,0.14657965445408586,0.025772566870582887,0.09230030217385116,0.1428666978686016,0.4850936427076685,0.38858886893563466,0.5070985847782753,0.28465643115776224,0.42152666198081884,1.0,0.035156779863578715,0.5260469640878346,0.5784730746623684,0.6328698532762242,0.2441090575616774,0.5407659066834629,0.6180088024961018,0.6030546448385297,0.45765923810726017,-0.0004034966656252552,0.6791605961750786,0.434606074610346,-0.11020208647846934,0.7095667240140547,0.08274854151417492,0.025815742325995313,0.14048892616695552,0.5088104541680903,0.19041547108563633,-0.12550773959745362,0.627198105024605,0.5321121698275286,0.22686396395613884,0.5398341193187955,0.4983913924731634,0.7026488620161503,0.5354792648980512,0.4423113632981151,0.09139453312637486,0.6356024240546816,0.33399299476269817,0.377458629709642,0.4970748293990555,0.5761194786875703,0.3519297747322238,-0.0958384578127823,0.6662363871236038,0.557904716026536,0.6513743545486751,0.5165848192076514,0.5091950825443409,0.45908093096844704,-0.07243537848488615,0.7467589830112557,0.7475817055029713,0.14907821078168354,0.6955559148300225,-0.19867172106846712,0.7637076093742918,0.46588377685507365,0.5964869041217297
Occipital_Mid_R,0.08191374301258657,0.13426861718953478,-0.08356907668627847,-0.02385200698055032,0.10180280541725241,0.07939689349808636,0.4162564575543107,0.16052770349896836,0.1672005865611256,0.16673337210471587,-0.07891852904700883,-0.08665199082724437,-0.026976486462937765,0.035156779863578715,1.0,0.03937415436678787,0.22143860120122089,-0.0674068870574813,0.17705008366826963,0.19783560183260418,-0.021902160620937354,0.017176469008907992,0.0579844098390948,0.2644579521049631,0.1029233857180236,0.2773997839578646,-0.04390908447428102,-0.00977528720314989,0.09064934899628543,0.34279696588405434,0.13101560745582588,-0.10698119718580876,0.23181060328897785,0.2681274046563714,0.13841942984877317,-0.08090087750958656,0.3340938374247051,-0.02683716602883085,0.06212361158373395,-0.136561622208045,0.1671101394946377,-0.06663948595393708,0.21246056762134535,0.006924303564445708,0.1960580986091186,0.0852006567115377,-0.08369247040168672,0.030567788886895653,-0.14247575847773147,0.24824175907812146,0.11248255529845713,0.1772344894072896,0.07138349682756863,0.14849593549569104,-0.013566658677293899,0.179129760407959,-0.14046033612367503,0.12481298880800296,-0.07763522156977384,0.17847683264327935,0.05964650792399577,0.1332915595747668,-0.031108801076553578,0.15928994607057134,0.011930556199437793
OFCmed_L,0.45401544431370083,0.36269710957353263,0.3374997735733182,0.2197830598653343,0.18844756169110632,0.03066853705307206,0.023714615942079652,-0.1803466619751972,0.16687006168111782,0.5854235254573803,0.39917662966730527,-0.1662442693979822,0.37053380353308624,0.5260469640878346,0.03937415436678787,1.0,0.3574050095804192,0.4210193539745454,0.07228992854854988,0.15472495615805132,0.42956669723591384,0.21703200380428297,0.31209314782849296,-0.15015641060760887,0.5169912862195113,0.25890596059756027,-0.3777622219635956,0.4844711590447676,0.12498977733154717,-0.15869310881546325,0.18878565393671237,0.26127557409738583,0.18702843934099636,-0.04408706185626126,0.43951653135448293,0.37817064254482335,0.14067748010255787,0.4359478248066231,0.3622773830955814,0.20318359660907817,0.3408093142726207,0.32741679884373037,0.06656189073355614,0.3838601773117659,0.2552876857713112,0.19758200261952438,0.03488364109373707,0.5456176991543724,0.0768495631994652,-0.31843380127763293,0.4708996871475568,0.4494317276850597,0.19210212934937762,0.4315775611643151,0.42819961762334874,0.2813688067321224,-0.03467623183668446,0.49091869578790226,0.5652211684177841,0.08121908624450455,0.36998501744938633,-0.36691313520883223,0.38085650285375017,0.1043730380600448,0.42564565442597435
Fusiform_L,0.33678512962775864,0.48886518690740155,0.4482814007369333,0.36808044927448047,0.3829529003427043,0.1428467164512054,0.5417072811863741,0.08827935207342799,0.46893305852653433,0.5831136645590262,0.4840524802149345,0.24184717867300104,0.4901897402882063,0.5784730746623684,0.22143860120122089,0.3574050095804192,1.0,0.4674937663901008,0.47847681076716636,0.5643868448812327,0.4692744416010225,0.4002187298550103,0.5002863713731291,0.33773245379612954,0.39709338984754994,0.3546160074757792,-0.027719851986648603,0.5227659900021573,0.2265044913932618,0.2695583768879192,0.47511200728093234,0.3176716870582693,0.5557255079630684,0.1491627971134586,0.7818312299510306,0.5884417702264783,0.3332220810231781,0.465690282287719,0.789800747145835,0.5290352104999537,0.3546070818895014,0.5679452041245608,0.5748507714579981,0.6926079163933083,0.6778605493855393,0.7250139433331109,0.32726129961492106,0.6922802496022951,0.37275688651411204,0.06276818692824344,0.3770678086574803,0.685270688325187,0.47736882817908477,0.11582103579007022,0.6083220602388313,0.6366354320858847,-0.1545738933009884,0.3672061085793739,0.5436777727926001,0.6125866565477511,0.5135554087498339,-0.09555518070355509,0.6934554157097575,0.6519009477031166,0.28473787674738105
ACC_sup_L,0.7238296746563302,0.7769878548191517,0.5116837866919163,0.48459321508637937,0.058171926649610774,0.07913837843060803,0.07595481190630689,0.16140166130316758,0.5328082948814384,0.3113830947557253,0.46782356693865906,0.5372082418902628,0.5557763156198716,0.6328698532762242,-0.0674068870574813,0.4210193539745454,0.4674937663901008,1.0,0.1430027719584328,0.5654840419377147,0.8256585243904744,0.5494189613031365,0.2650775785326695,-0.09266917835868636,0.6900200036536025,0.5587562446323636,0.01039643244601669,0.7418220996485146,0.18467941992998863,-0.09851646891808688,0.31287206188289923,0.701350607123395,0.30145933461785035,-0.1429324215292007,0.5936449855971192,0.6520213257968084,0.09063612023978265,0.6647266014742895,0.4272920602224685,0.7465810005019394,0.5800533235650862,0.5372902827112439,0.10244749523310978,0.740499522285433,0.41772965151187946,0.2974215860483841,0.7183558105197431,0.6869408127115786,0.5273546398721232,-0.17068585607736078,0.7547839406168119,0.6463902061911196,0.5856940780522222,0.37452559604538394,0.654359286398215,0.6698975718674729,-0.006056200998965731,0.645349132826183,0.7956191045187909,0.3077145034036809,0.5888632229409143,-0.06855189041748153,0.6965606923823147,0.3067128440748398,0.7563552032329692
Putamen_R,0.3274915150692609,0.2515986062489523,0.24036505878197448,0.17126543942827552,0.49398848983282856,0.12810160975711077,0.6004914072592675,0.238168009863789,0.1677728983719987,0.23345696241742842,0.13812828997546486,0.10013878073859574,0.22884917731411317,0.2441090575616774,0.17705008366826963,0.07228992854854988,0.47847681076716636,0.1430027719584328,1.0,0.5235693590198834,0.0034849727802395156,-0.11319060544305426,0.3707157368314558,0.4761317596093229,0.04386508359487591,0.3369699670675125,0.19625679707297108,0.06943964749561943,0.40455657162489617,0.29868206661863533,0.188920364425319,0.07753128743054086,0.35563161637604584,0.3605586181315108,0.40314463154288016,0.15022992761601492,0.44616479949153487,0.36796702527115577,0.38980322813594487,0.20060261363414136,0.1553528080387883,0.1761077254752648,0.478512375854859,0.22126795195618448,0.6515670476127606,0.3748750212540796,0.09969684368873456,0.2355418727522058,0.2138661683323446,0.5056040399347369,0.24302287342195278,0.5019321064763977,0.10256842229730602,-0.13558355648961892,0.2328467799710648,0.4074777317224311,-0.08902429043261419,0.2420159539975079,0.12159022554593772,0.6972824602492546,0.07719942837665457,0.29645160909860485,0.27586961480597005,0.7044009664403368,-0.0272552870035185
OFCant_L,0.6243092122897106,0.6888714522724044,0.30024938120687406,0.3941826719544009,0.17616777858392912,0.12783865439768313,0.47646203345175747,0.4035563812569217,0.48006191520665353,0.18850249623357562,0.22612126726205384,0.4728014734186384,0.4177864034938965,0.5407659066834629,0.19783560183260418,0.15472495615805132,0.5643868448812327,0.5654840419377147,0.5235693590198834,1.0,0.5123443341478221,0.3616784043110485,0.30507088713344677,0.3712168296628175,0.4945551112459263,0.6603718425292783,0.19278183421309453,0.38301200097580546,0.3226950424586239,0.3553412001436657,0.3231481224615671,0.4904641346178527,0.4340383964964082,0.13706329170311993,0.602770178303845,0.4349348547463691,0.37395973086251244,0.4280592240646264,0.3414232873790333,0.6362893814708159,0.38037259786249195,0.3825970219312735,0.3158986569422778,0.5512905776604036,0.5499094315750014,0.30458292167362194,0.5687309367346862,0.4359545295081994,0.3987287174304182,0.2851812870905976,0.6016861205569523,0.619720551440901,0.4963742984868024,0.16662771008365188,0.45567688712336285,0.5883310252549337,-0.10750308356539173,0.5714799650550799,0.49122417704006593,0.5338440614877534,0.3939384594373061,0.26568856599144786,0.5465203429064436,0.6137336391399354,0.46422013007997104
Temporal_Sup_L,0.630704153904462,0.7213188838708552,0.5852964879234025,0.5704368969116446,0.03218732626959531,0.03065245529355296,0.01876386605081872,0.1271511261524577,0.5994338181208837,0.25113302179504643,0.48257867180225267,0.6515990323592785,0.557924617514391,0.6180088024961018,-0.021902160620937354,0.42956669723591384,0.4692744416010225,0.8256585243904744,0.0034849727802395156,0.5123443341478221,1.0,0.5866042293118013,0.24165483440597849,-0.049822924011097315,0.8423815357848025,0.5393931817330451,0.043271875243642795,0.8099814028716537,0.13379596902185953,-0.015367550915785703,0.38969515202708527,0.8012609789274204,0.26521851091037413,-0.14841682307466136,0.6781544692372372,0.7106076267494225,0.17072651103747916,0.5753428608815352,0.3820524249656753,0.7236732541987271,0.5862986245951487,0.5927109658150217,0.06350775658425205,0.782741336623592,0.30510018441161435,0.3118598117533918,0.7911751803149188,0.6344573676102977,0.5245438110109665,-0.12539288771094811,0.8004246905918084,0.6223268311983539,0.5822877803410768,0.4758270479328848,0.7601524239091231,0.5983941609453136,-0.03965650135354456,0.7013441572484596,0.7565906720710098,0.21329137531994138,0.6818634936172114,-0.025594660217966737,0.6045433427452527,0.2567495396653684,0.859742194658603
