,Paracentral_Lobule_R,Thal_MGN_L,Thal_PuI_R,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Frontal_Sup_Medial_L,Putamen_L,Cerebellum_6_R,SupraMarginal_L,Cerebellum_9_R,Rolandic_Oper_L,Angular_R,Frontal_Mid_2_R,Vermis_8,Thal_PuM_R,Cerebellum_Crus2_L,Amygdala_L,Cerebellum_Crus1_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Putamen_R,Thal_PuI_L,Precentral_R,Thal_MDm_L,Thal_VA_R,SN_pr_L,Hippocampus_L,Cingulate_Post_R,Red_N_L,Temporal_Pole_Sup_L,ACC_pre_L,Thal_MGN_R,OFCpost_L,Thal_VPL_L,VTA_R,Cerebellum_4_5_R,ACC_sup_L,Frontal_Mid_2_L,Cerebellum_3_R,OFCant_R,Occipital_Mid_R,Temporal_Inf_R,Fusiform_L,Thal_LP_L,Temporal_Inf_L,ParaHippocampal_L,Pallidum_L,Thal_LP_R,Occipital_Sup_R,SN_pr_R,Lingual_L,ACC_pre_R,Occipital_Mid_L,Cerebellum_9_L,Fusiform_R,Cuneus_R,Frontal_Med_Orb_L,Insula_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Vermis_7,Temporal_Mid_R,Vermis_10,OFCmed_L,Frontal_Sup_Medial_R,Precentral_L,Parietal_Inf_L,Precuneus_L,Heschl_R,Parietal_Inf_R,Thal_MDl_R,Thal_AV_R,Frontal_Sup_2_R,Thal_VA_L,Thal_PuA_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_R,Lingual_R,Occipital_Inf_R,SupraMarginal_R,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Cerebellum_6_L,Heschl_L,Amygdala_R,Calcarine_L,Cuneus_L,Occipital_Sup_L,OFCmed_R,Thal_PuA_L,Olfactory_L,OFClat_L,Vermis_6,Rolandic_Oper_R,Postcentral_L,Frontal_Sup_2_L,Insula_L,Caudate_R,Angular_L,Thal_VL_R
SN_pr_L,-0.027030209343709845,0.14297454103256524,0.3483898341850005,0.5157304461850825,0.3099438532631233,0.35948284662372265,0.4775315402950491,0.3334033974701552,-0.005247018612974185,0.41195874386078196,0.20733443775487354,-0.19259740251243337,0.13952784795288953,0.39844216785757985,0.2840821208467829,0.2824525023456828,0.4587819942367702,0.1607826188347746,0.2442234530708245,0.2846649162171898,0.288407996543886,0.27556900226373277,-0.041337332127487914,0.5040064079113445,0.07281513530234289,1.0,0.4802030399065281,0.30370773292714665,-0.24420063551773258,0.43544405303479267,0.4561610066785512,0.3263976297002056,0.27971562375376763,0.29237840225207484,0.22838854232481168,0.4545935737888484,0.46254539890876684,0.3456805646235184,0.41604347401927405,0.4023651532854461,-0.11815792020054648,0.2451486836053602,0.3481254198780655,0.23517489880731265,0.399496263733591,0.48923301223738896,0.5694468718688154,0.37825829365093033,-0.12058950264022611,0.6698227612003013,0.2800470298960266,0.4217598605513335,0.020266004668479155,0.39325730962741784,0.3078147871514601,-0.20852912767880544,0.5275151453147596,0.3283484213789341,0.42514754638600594,0.3345345931282252,0.3055909009895481,0.06913674775609832,0.2194906061268205,0.27188998415481824,0.2449329407906204,0.20734196874796781,-0.05776269133531923,0.23487526355540292,0.21412364988444313,0.0926536796452924,0.2850104729699968,0.34833540386958434,0.30517880595117036,-0.12330238057337378,0.30659814362384197,0.19658350335231428,0.1970460209870332,0.27723115399252196,-0.2460699277245837,-0.10945750072895083,0.33659355434964233,0.08251733091024069,0.39375154026696113,0.28415446270541816,0.2649452708903975,0.27799714228133193,0.3207357114104036,-0.06083888456312444,0.259037903708315,0.3950635888189053,0.6041704034211965,0.38671526607267337,0.21280544020046677,0.2328262871326052,0.12858106500106453,0.35704987568328883,0.3305246874951274,0.22678996844194366,-0.11299761687247709,0.36546012681679374
Hippocampus_L,-0.12025625440437882,0.4509092660755961,0.44188731898821615,0.688613858072649,0.5232097721406973,0.5704348734607179,0.5530003828198276,0.7019157637982613,0.18307770410146812,0.6956682139726434,0.49790900808617694,-0.02048751538590587,0.4306995311160586,0.5125226110663679,0.49652624677810164,0.5465836992840589,0.5067498385137553,0.5707313950332576,0.5247938310771914,0.663816945672061,0.5019321064763977,0.2780729808328271,0.2799637643389099,0.57200146870685,0.47476742091807894,0.4802030399065281,1.0,0.5758466222283355,0.1516085558425876,0.7657389840535387,0.7295844562951281,0.3886864171884274,0.6698046176445072,0.38220071832461067,0.39526718202785127,0.6821820194347645,0.6463902061911196,0.4416134868306904,0.5517520471407389,0.7520639120155395,0.1772344894072896,0.5652096583972219,0.685270688325187,0.4893126597239969,0.5701108457168984,0.6374869364285123,0.5661542406590672,0.5885602697510868,0.01722225525384682,0.4712231987916609,0.6549248614102211,0.7271409665379365,0.3844501025762919,0.6749454301679055,0.7216679219319443,0.09985135528380625,0.6942499455063873,0.7820224344779684,0.7189040230619581,0.5429818471027891,0.4429190027486213,0.6752581527585987,0.6619337095551363,0.4494317276850597,0.4918978895778757,0.4441097231912691,0.014514907201348182,0.4937148828282907,0.45283750697044906,-0.17221741925865075,0.3959209536877832,0.4116214481398243,0.5729379021511277,0.33170023656577785,0.4284440569944517,0.6808852257891757,0.5862329267027853,0.641401434621682,0.12821663163145822,0.25343138745847704,0.51610781753062,0.2936601722373387,0.7257161931769943,0.5249929023850068,0.4856828842935073,0.545975012127961,0.4772172796078496,0.10596146863077618,0.48548664783870277,0.4459485835087304,0.7438530650077577,0.5936787056206653,0.5270637673753757,0.5167728225288758,0.3129516998487736,0.5089132461148665,0.6671451742750596,0.7099553868643964,0.03601973924004354,0.6448519891258921
Cingulate_Post_R,-0.03485555468486411,-0.07557839613720663,0.23883783744841033,0.5875199113399118,0.7091530935156494,0.674788990950955,0.21311112924716577,0.8101122548695854,0.33259282219911157,0.7722200285165433,0.747189675218079,-0.1657598371244886,0.6024743068111663,0.5393746298594425,0.4346399789896614,0.6805745758153865,0.29729448551287857,0.7882850757281915,0.9013671668344118,0.5613866075400145,0.06943964749561943,0.1457753416880322,0.5595686736911939,0.4989616212220158,0.0907671648279251,0.30370773292714665,0.5758466222283355,1.0,-0.1684576307513367,0.7488374761096783,0.5104100588985758,0.10137036257171268,0.36993365375018733,0.15898773608203326,0.7257707345375336,0.7943630778662619,0.7418220996485146,0.6154679183805254,0.5397085581649065,0.44855820729675383,-0.00977528720314989,0.3610626127663118,0.5227659900021573,0.7732616387912153,0.6274067823321493,0.14161601455338266,0.31242612955716365,0.5504680058092357,-0.09770218745999554,0.30418512889172755,0.7489089361584318,0.6158672733534377,0.2569394854127095,0.7905605074454339,0.70914998846431,0.19969054080766893,0.5175154773437728,0.7529468308940477,0.5892294551786679,0.6805388295214263,0.43328904990423855,0.6143300405190316,0.7192300613135915,0.4844711590447676,0.7260696735737479,0.6678368154236893,-0.11655189707924002,0.8606520475952962,0.7151705171436091,-0.10034204246732323,0.4679704633781334,0.5288457947025664,0.6866670528780352,-0.20317055733415326,0.12579720820025092,0.6135333106162133,0.6563959875736778,0.7335659311921878,-0.027849359542135937,0.5013568266499813,0.635274589313018,0.5903290352577839,0.7707285612062843,0.6639802790654176,0.04355894459493022,0.8196651935396726,0.6900512540350076,-0.12460157053523993,0.3582644194976584,0.5575076350644642,0.40430986121534546,0.7476882822746761,0.7038730211680653,0.780343101586099,0.47453430564582166,0.6806830392884111,0.6702582725377092,0.2954467279212464,-0.19692058988320835,0.40662181655279017
Red_N_L,0.018825011290616235,0.45678000431756394,-0.04657045461808156,-0.11459193548101343,-0.05553780887765473,-0.1435156630846449,0.08445312813887661,-0.055551721916980955,0.07590267834306666,-0.11268458791535742,-0.06995654046941395,0.3977604338605059,-0.03528038254875136,-0.2647934728521252,-0.11949550444800877,-0.08941805821161289,0.029680398800929528,0.16776328206145427,-0.1843257071325259,0.0884259254885923,0.31900914404065717,-0.04895431406665835,0.06423611548421093,-0.18294754969854748,0.2359294891576099,-0.24420063551773258,0.1516085558425876,-0.1684576307513367,1.0,-0.1146102420743173,-0.057320403264074254,-0.007395814077035106,0.39750948063518404,0.1614977244335105,-0.20252638848564947,-0.15315042264154072,-0.18898281360799937,-0.3424253483872024,-0.08423253784145006,0.047892567533261945,0.4433909325961661,0.19550345426443996,0.1841647401790851,-0.22436545692544785,-0.24929943672927238,0.16303694019282208,-0.19042565823265908,0.04765117473642587,0.09500953101190976,0.2073082540762972,-0.07134648410380778,-0.016070645903766258,0.2495225744545609,-0.1273153392200635,0.21682638565946383,0.3067322187067055,-0.14122855554498448,-0.04144005211777949,0.22012427376803656,0.015747645003367956,0.18944890435877784,0.35726423818191294,-0.05669989090977629,-0.0744621420432578,-0.2150097506035409,-0.13928865284770503,0.07432727731598249,-0.1814601095813376,-0.08238935639990311,-0.17825217313775862,-0.3626428172502142,-0.39581850112105754,-0.06722151564240307,0.6653819645704704,0.027007306877968127,0.0865867843144203,0.2245277330856504,-0.07771288740757668,0.6044981600751058,0.12582428071487262,-0.19984849753582706,0.0568560888892461,-0.10099095621310743,-0.04674678459076925,0.14588617949739324,-0.11649670703901834,0.12256015738537138,0.46949389845689365,1.3831742456134956e-06,-0.1591090024746418,0.04481470443244044,-0.26851039168594687,-0.15613246696310182,-0.1589637685744972,-0.0675102615088425,-0.3103311002705598,0.04032469691212811,0.41978513795153116,0.21045064116229303,-0.04383805407775977
Temporal_Pole_Sup_L,-0.1127528248184128,0.18502906079689363,0.2759995347251114,0.7661162823420865,0.7218879289671137,0.610869265452417,0.4181084575473297,0.7307094550495747,0.28275334745036546,0.6890237679619258,0.7774673418880675,-0.18967575181189017,0.5368036227247032,0.43366201590788434,0.3311659898378288,0.5916881287280521,0.33367543644885517,0.6227566743058679,0.7808428785712346,0.7925849647823133,0.14767733573374509,0.14977092876060066,0.5213240302592246,0.49908732764296104,0.23527071933953375,0.43544405303479267,0.7657389840535387,0.7488374761096783,-0.1146102420743173,1.0,0.6706193008298966,0.24412351850937278,0.6527603270723279,0.1814914482536339,0.44665068425370646,0.6572491968959517,0.8234047285400075,0.5897575824366741,0.4207258430053452,0.6483302972261341,0.028847366951788155,0.34982118918898764,0.5226692801114908,0.7090733477383355,0.6621118264287792,0.34034270102370084,0.4806608017655079,0.4835996113465686,-0.007131885573650485,0.4475153260570932,0.6537336287623248,0.7012105130152452,0.16144699525960138,0.7209268841798786,0.6433302511718418,0.07069072209877553,0.6477928880478201,0.856869841600507,0.7565840508814884,0.555906422681771,0.41841590509450266,0.6095695080362726,0.6084145349202057,0.5293634637861934,0.5900356879230988,0.6519337822465026,-0.07035203889101133,0.5974314875421504,0.6303181243444297,-0.05448042985016392,0.37218522864153736,0.47513172936740955,0.6239091508971799,-0.020579965771069294,0.16830518269590047,0.7952973250076484,0.6723272529036359,0.589234832471538,-0.09730492736230888,0.42384087332322296,0.6574569092582221,0.456236198055291,0.7418481614111565,0.741219383635985,0.12474238721717923,0.5949163063923056,0.5681080613133938,-0.14025723974112772,0.43674507152697556,0.46345164277417533,0.6256151729279235,0.8130963625237835,0.61180762455157,0.7542502823377376,0.455352269014466,0.6154623230507146,0.8306918324937728,0.5267802880818836,-0.03980208010285606,0.4108719785903063
ACC_pre_L,-0.0823415671059442,0.3988795439088154,0.23504156391523406,0.5689952624512892,0.5105511837058103,0.6290630039485383,0.547512010422453,0.6361298877071382,0.3635994590668466,0.6468017481047458,0.4472534557460006,-0.08701628581449712,0.4177616468400147,0.5291529006963067,0.4623944944854502,0.45291915736651306,0.438144078540754,0.5089431960590175,0.5071605795905594,0.6515851675690902,0.4074777317224311,0.28063906550861434,0.1613988242529194,0.539742928398745,0.5433846877933697,0.4561610066785512,0.7295844562951281,0.5104100588985758,-0.057320403264074254,0.6706193008298966,1.0,0.2468804562912341,0.6169067233725242,0.4105756233595922,0.3762809485224216,0.6196691278122062,0.6698975718674729,0.6110034086541725,0.5225223640072072,0.7452237450878788,0.179129760407959,0.4732441274553141,0.6366354320858847,0.45046356185311365,0.4821160440707291,0.6556861529686084,0.5499106211613396,0.4717182474815517,0.12268807502307126,0.45773926144634103,0.5514147890046438,0.8184884847953298,0.30873782567912533,0.6059727725810783,0.6258391281977334,0.10459564279397954,0.72807756167632,0.6554877351264781,0.5838189871461624,0.4989745433465587,0.46128040334016224,0.45798147953783236,0.5243886902998356,0.2813688067321224,0.5928381692351627,0.524862456417274,0.1683994681205453,0.49306699746675114,0.4337150126722553,-0.13837089912004472,0.5322499784886771,0.5850746342169424,0.6034607787522469,0.20615720319642164,0.33277205958945366,0.6169468541606495,0.393327123947762,0.5621876580060692,-0.11548363085840578,0.11102405024561202,0.5515605596476163,0.38768083106259754,0.6352345190039648,0.49082229855788223,0.439466340894461,0.46935440399315675,0.4464554045425734,0.10385671767638747,0.46682825679408074,0.46167246178845717,0.6139391705234082,0.5599553923113457,0.4380466777230974,0.43968832911671824,0.4961700486744523,0.6668342304781049,0.5907195692089132,0.5601451458259505,0.12397635513438071,0.5673194920248145
Thal_MGN_R,-0.07972890795157855,0.24455373253260015,0.4207393796196334,0.3914840718738144,0.11714488072309122,0.06483287784679986,0.3122593319041956,0.23512791781580192,-0.10807717685788006,0.2994643778745984,0.04415423348402667,0.30321305051952696,-0.09214745005047044,0.27059613469168803,0.09057390646195891,0.12609088690853426,0.18044506149462056,0.07887342238758767,0.06458413499721462,0.19142852899362958,0.40455657162489617,0.24976891471060467,-0.06430297817595483,0.2603003028872547,0.13842356318397822,0.3263976297002056,0.3886864171884274,0.10137036257171268,-0.007395814077035106,0.24412351850937278,0.2468804562912341,1.0,0.07934234552603248,0.24626619264629726,0.06658782840877639,0.1241460465227012,0.18467941992998863,0.06743617683549939,0.16578748419663958,0.40221117621312297,0.09064934899628543,0.23514953972359462,0.2265044913932618,0.2220660684984646,0.19521103237264126,0.3863395423815558,0.5819715921666204,0.2783145789159698,0.2907657484148927,0.1398915015748986,0.1740382185219196,0.24503659908723638,0.25322149846011976,0.2750523128142372,0.19933258302009582,-0.06310296001181841,0.46991772932770487,0.28738146812623316,0.19177584201206624,0.1467886736971213,0.1940802232361801,0.20807703196123364,0.20160240453094536,0.12498977733154717,0.005057282895236155,0.14369741317511953,-0.004384375179213204,0.05275905418400458,0.0031795122096426338,0.1120387530351097,0.12266737504847311,0.06491693887226213,0.009490858206208366,0.1483506483361946,0.3305274391005375,0.24743720980119496,0.16472031308417417,0.21260323776775633,0.3071481844816924,-0.014413871816343574,0.11183365012105886,-0.11955343309106828,0.2938523049812936,0.023952027164084407,0.3195841288882276,0.13411565518219098,0.1880177724385116,0.3252809193217066,0.10842762850200849,0.20422543312840438,0.499939079606248,0.24836543691298912,0.13893749685097512,0.15802789893733898,-0.019566623069878546,0.006987202051504174,0.10160599932852747,0.25573199876289404,0.3466915867025044,0.33588968239479433
OFCpost_L,-0.1277175846233357,0.3836826949899107,0.10004595770133193,0.3768032132551292,0.4769849445116095,0.3382953962492871,0.46502235838230266,0.4376238156371764,0.358664859978998,0.39317168525270485,0.5418975132417222,0.047789432996332114,0.3697303125359429,0.18139905789186642,0.23031628144098823,0.21595215548090604,0.4856129540465537,0.4517792570910874,0.3902948469816599,0.7485540130819981,0.3369699670675125,0.09800124035403038,0.37045157447670746,0.3655979403049212,0.42480032378818267,0.27971562375376763,0.6698046176445072,0.36993365375018733,0.39750948063518404,0.6527603270723279,0.6169067233725242,0.07934234552603248,1.0,0.11304010038062069,0.043679209440625345,0.32093246531302255,0.5587562446323636,0.27368272774382374,0.16370825421592333,0.5399360354797614,0.2773997839578646,0.3371215394134758,0.3546160074757792,0.3162168059049188,0.1715551194997465,0.3935255373983343,0.14372285759594164,0.4641389186736576,0.07890287312281948,0.4372462576674354,0.3566295325338445,0.6083160718034913,0.027700073807316556,0.3955503947030244,0.5148045675209095,0.19326111993851774,0.37653595935634004,0.6113286367532911,0.6185963306652631,0.30659470720631077,0.3538763210726389,0.5636195341249872,0.3473776628171475,0.25890596059756027,0.2550212057137869,0.4066797593501595,0.14037233892466028,0.21018348553262037,0.418378096984929,-0.2523972571076118,0.12501895187941436,0.23175017568803685,0.39795694345147087,0.4089439662048626,0.16143411833686108,0.7453256119988672,0.6396084681668038,0.2887131146083775,0.11012129463678123,0.3155887796783343,0.37084621985720384,0.3345916553827343,0.4162029156946512,0.5752125411886563,0.2821170583412967,0.23719234157514352,0.4149172645607067,0.1859839981311329,0.29252425244386576,0.22566509869104928,0.5279563285324146,0.3528080803112106,0.24987829245042645,0.4583602266160956,0.3574221304718309,0.2839830360259517,0.7425421909109182,0.6520622027667741,0.14698104400577028,0.3430108996340101
Thal_VPL_L,0.06515077795175167,0.5788068813852388,0.29395710776666606,0.3312876540114284,0.0469649277339923,0.2895206987058612,0.4182072804909656,0.3803401926759278,-0.005714855274202801,0.42305567972036395,-0.1039043088036332,-0.10654452940991321,0.05408988277285997,0.40723197955973023,0.33362778667088017,0.36619685964978943,0.12149727831500591,0.2843668381930889,0.07357854941167022,0.0918110917381259,0.478512375854859,0.2881761077951368,-0.1966565295633923,0.3544622241437873,0.4440190206460633,0.29237840225207484,0.38220071832461067,0.15898773608203326,0.1614977244335105,0.1814914482536339,0.4105756233595922,0.24626619264629726,0.11304010038062069,1.0,0.3140834574627033,0.3541396648247874,0.10244749523310978,0.1589130278663672,0.4100155796372491,0.46959952296382557,0.21246056762134535,0.45200731447431,0.5748507714579981,0.05029912387108604,0.3076333004481935,0.6630233448153844,0.5102635388001131,0.2112084062464874,0.08407482795282999,0.3594851967955189,0.26254491377899475,0.33841633974247953,0.3472849647156397,0.36086009051790624,0.4081753335990475,0.008574837038829861,0.442530931604235,0.1833764758384498,0.3436538638446439,0.38205737014306235,0.4450830293827496,0.2657305346799266,0.2929160577467603,0.06656189073355614,0.25503701031904175,0.05636089372262866,-0.09212337956044213,0.2567180191214662,9.584608711399059e-06,0.041744118884483594,0.2953150449346408,0.11811057499892222,0.2541597153707573,0.3521643907768417,0.3546808348384708,0.05770886191335384,-0.03099623355452566,0.42248043041521754,0.0592939484182118,-0.14955373165766406,0.11792530312099672,0.07692745127427461,0.3975677257021024,-0.041380128905851396,0.4543531068563634,0.22131813390951258,0.21023743478340473,0.17476213147129444,0.36997670909908803,0.2934054702917448,0.27437743033755074,0.11852591431586418,0.2857040867187968,-0.05917330394800733,0.0809025465235203,0.25606020940335833,0.002165467604253604,0.4257558723392392,0.05347855776357095,0.4537891000970863
VTA_R,0.06536434735011912,-0.03312596450356382,0.2386398482159996,0.4140248127112524,0.5003376416877808,0.6718013128662285,0.08699155818276506,0.6476455555153743,0.18517616651956317,0.6543675520550822,0.355611310582133,-0.08350392024649765,0.3769986709745998,0.5682743232613438,0.3694715904965402,0.608943346124413,0.2533055691739598,0.6538505708805212,0.7036659018844338,0.25850312451840496,0.13812828997546486,0.17268625961792008,0.2554964084885777,0.33799897764443043,0.0072480286156116425,0.22838854232481168,0.39526718202785127,0.7257707345375336,-0.20252638848564947,0.44665068425370646,0.3762809485224216,0.06658782840877639,0.043679209440625345,0.3140834574627033,1.0,0.655754139419491,0.46782356693865906,0.5382884352217124,0.4931510947195023,0.30286640926147723,-0.07891852904700883,0.4034288457703223,0.4840524802149345,0.5099988457470391,0.5395889583351806,0.21983696997844696,0.3116468480920312,0.340177297367096,-0.14952340212522744,0.26706720598445777,0.5866703379356033,0.418275759005096,0.3401562539353248,0.6342904060159372,0.5628066469340085,0.052868104046948236,0.42321117076361553,0.4085934485129528,0.3599384080710078,0.6529775604165657,0.32404597188499445,0.3984068074243039,0.5700378694906841,0.39917662966730527,0.7174741602598266,0.47387307213314367,-0.1091101040396146,0.8145251503863521,0.4382978537855993,-0.02257765096362141,0.45760356558363985,0.5363821667865902,0.5929973400800128,-0.27537457057700515,0.16985478759862577,0.23716027784468482,0.3370718362298662,0.6464530442465303,-0.02242632691548629,0.22579405518738654,0.5186224989864244,0.39651107058945495,0.5784184457166217,0.2529026801612486,0.16527687258352386,0.7121509521115474,0.5099227619420944,-0.13183769220602692,0.3198975370440482,0.5081583848072009,0.190767220637692,0.5883355545772535,0.539253898488404,0.4234116269054315,0.32239322450948416,0.6405990755842333,0.2962365861891602,0.09228093405094658,-0.1902180068573355,0.36670526540722326
Cerebellum_4_5_R,0.0059704693434983165,0.18249538095181853,0.2759574978601642,0.5836010208532036,0.5864222450531846,0.6746215305866138,0.3097956640573479,0.8017650789872596,0.2638594980753941,0.7934936535547018,0.49731396127869243,-0.23020861462177844,0.41804284618910176,0.686545391698818,0.6003665316419189,0.6934379347207104,0.2907346879564817,0.6677660592390714,0.6713980670641035,0.4787317309471919,0.28528331768783827,0.29691172387890724,0.2001292291943193,0.5983935443414111,0.28401746403337474,0.4545935737888484,0.6821820194347645,0.7943630778662619,-0.15315042264154072,0.6572491968959517,0.6196691278122062,0.1241460465227012,0.32093246531302255,0.3541396648247874,0.655754139419491,1.0,0.6021242132870172,0.6240774191682805,0.7633018359478468,0.5607094118133771,-0.04045792570775713,0.6007338017874386,0.6986869771338411,0.5298164470355697,0.6680016920450967,0.4324676107924037,0.46267174843390657,0.488161299450191,-0.20501035731292672,0.38329907990740314,0.7675490166221219,0.6501220315344067,0.3924658606236626,0.7716931465464605,0.7574603341393197,0.022969293168364904,0.5768452856442321,0.6470039538442017,0.6186932941446485,0.7268985860456021,0.4969076471723228,0.5355318950289076,0.761353432247643,0.40567921941039775,0.6657376850822522,0.5457790235631343,0.012196429633993804,0.7737286885389086,0.5930265590245319,-0.1409664839866069,0.5430346901770902,0.5579898769868696,0.6217301589725361,-0.03964232870694456,0.36502786512717506,0.4428315586052556,0.4318740450410504,0.7990219288000366,-0.13915161803640164,0.1265092285751062,0.6016761301062983,0.385214774729195,0.7919617351138625,0.45236670682080016,0.2078228372256968,0.7609572071721497,0.5388903989598748,-0.10211650126469776,0.4690731590424284,0.5559031781302399,0.439764047153532,0.6371290057382405,0.7286147735890629,0.5202500739281533,0.4346486933840663,0.7143626743940398,0.5246815359350495,0.39232016559735716,-0.15982886317560943,0.5853977133937939
ACC_sup_L,-0.05175937508295107,0.07595481190630689,0.1905969074253719,0.6869408127115786,0.807044184958796,0.6965606923823147,0.2474002843093489,0.654359286398215,0.3498303891318508,0.628009794184504,0.7563552032329692,-0.14777592499853184,0.5161756022842601,0.3774223300552936,0.32214279929881445,0.5028559012428172,0.3810615938026539,0.6382155007132143,0.7645629007449087,0.7769878548191517,0.1430027719584328,0.2569771628245337,0.4934084486220922,0.449737585474986,0.1504711518998028,0.46254539890876684,0.6463902061911196,0.7418220996485146,-0.18898281360799937,0.8234047285400075,0.6698975718674729,0.18467941992998863,0.5587562446323636,0.10244749523310978,0.46782356693865906,0.6021242132870172,1.0,0.7124403980307382,0.4272920602224685,0.5624124420521622,-0.0674068870574813,0.3067128440748398,0.4674937663901008,0.7327292556284215,0.583990169019658,0.3077145034036809,0.45911951940907136,0.43627901527008417,-0.020137480152625755,0.44422969270080404,0.58480934979848,0.6770790811945337,0.181648478623436,0.6519668796620653,0.5936449855971192,0.032269418074307,0.6385223361821681,0.8004264101764426,0.6798009080988342,0.5601354422156742,0.31287206188289923,0.4601356483391346,0.5314219825181671,0.4210193539745454,0.6534058516720329,0.7183558105197431,0.01039643244601669,0.5691301438737577,0.701350607123395,-0.006056200998965731,0.3867354388733724,0.5262042509863222,0.645229093087261,-0.09266917835868636,0.058171926649610774,0.6932547703148372,0.645349132826183,0.4875191061473684,-0.1335938896078337,0.3411040735653491,0.7465810005019394,0.5494189613031365,0.6424818943401241,0.7515174942344852,0.1021141675450468,0.5743457965135182,0.5328082948814384,-0.17068585607736078,0.3113830947557253,0.5273546398721232,0.6385672055727176,0.7956191045187909,0.4869503864633234,0.7558953038921619,0.5372082418902628,0.7051485594655841,0.7547839406168119,0.4479736001828892,-0.06855189041748153,0.32685324352925105
Frontal_Mid_2_L,-0.0659640153615548,0.032726335175773925,0.08918700836580518,0.4535968812338535,0.8102434089730878,0.8136163754672102,0.129113951494683,0.5690687285255416,0.5511245862508353,0.5599403151208293,0.5065633622028969,-0.1424163948328167,0.32501498361882103,0.4600144679645777,0.35659928801655705,0.3576442545105917,0.23051496901072532,0.5165112230290528,0.6563812218972508,0.628213135419927,0.15078567396704162,0.31534584729446424,0.10408011955488589,0.3760649676776436,0.12702577231862894,0.3456805646235184,0.4416134868306904,0.6154679183805254,-0.3424253483872024,0.5897575824366741,0.6110034086541725,0.06743617683549939,0.27368272774382374,0.1589130278663672,0.5382884352217124,0.6240774191682805,0.7124403980307382,1.0,0.46991209842314896,0.4673189104999954,-0.2084082786718347,0.49626530668188756,0.5038229449999039,0.5503319494183784,0.45777599944096853,0.3540586885670287,0.43617558726489475,0.2716083987061823,-0.03819464322649225,0.2871615977639338,0.5181873812969544,0.5614596516848968,0.3550125758776581,0.5782467351715032,0.5484380723283686,-0.08872696818895215,0.5586487117188591,0.5373600163632452,0.5116340167517369,0.592621224576958,0.2287763737266324,0.3234064011997691,0.4411155019115492,0.10737441175245283,0.735813485396647,0.8335615541210564,0.1826195710175086,0.5942687142653422,0.6357754142317465,-0.02589283888618653,0.44872829320637797,0.49192028443284597,0.6087421309715424,-0.06335271087654559,0.09691832301134258,0.4697854330678197,0.38137901223515,0.41516366301971136,-0.23457845818183912,-0.042208780583173136,0.9126000715142242,0.5199172182157099,0.5299675191634082,0.4530025820155631,0.09087161083492404,0.5807355802138172,0.47470008898016197,-0.040102606946087145,0.11071383600574283,0.6003693167215144,0.41044888560667336,0.6968055559296478,0.40884550731695735,0.5457753798948567,0.7317967772890808,0.9194244231335726,0.49760683304614606,0.32793004637847123,0.08823598966507147,0.30851804249141235
Cerebellum_3_R,-0.02315614574670797,0.3210917232823385,0.3176734444549537,0.5526802945190002,0.40066931765111485,0.6170665603604181,0.31980107175647216,0.4722225334583601,0.053770595406278966,0.5240001709476635,0.25952842165914164,-0.20809749572912972,0.3935132711102605,0.45101391067936275,0.5522370895111123,0.5015417139193091,0.27337826972328744,0.4214327828306737,0.42282636884139907,0.3140346864879911,0.38980322813594487,0.2372551094559496,0.1023465133210831,0.5333071051046371,0.2842306203608893,0.41604347401927405,0.5517520471407389,0.5397085581649065,-0.08423253784145006,0.4207258430053452,0.5225223640072072,0.16578748419663958,0.16370825421592333,0.4100155796372491,0.4931510947195023,0.7633018359478468,0.4272920602224685,0.46991209842314896,1.0,0.508013271350891,0.06212361158373395,0.5675270941929997,0.789800747145835,0.2972759644216474,0.5996389111124004,0.4615139241978163,0.5280047486581392,0.23682839612132198,-0.15806410746844698,0.32711541700233326,0.4216779075476507,0.5385740585468762,0.4903745784278364,0.4703229346025381,0.6114296895854581,0.059786097211424534,0.5795523680392696,0.4470992982060879,0.5338818978964848,0.5085646143676031,0.23059146143133477,0.4447226422929637,0.4668981396448773,0.3622773830955814,0.5618117336898028,0.27091515008147465,-0.029781481396366757,0.5175347487452635,0.31525654734706315,-0.18485369494581208,0.45500902720324193,0.3770394742514117,0.5971833878126306,0.06841759524300103,0.45816252008163627,0.2599177148654852,0.26409725259023337,0.4681026421263551,0.07438249261001886,0.051060493234575066,0.4582274063362783,0.30250227229740584,0.4966431882410828,0.2516631150687022,0.2768206493930084,0.5029348748175048,0.302999833133189,-0.09588480092895937,0.5006938719493403,0.37799758380535364,0.43892044660232016,0.471086848706632,0.3296529317753901,0.29828136500936353,0.2169273997039503,0.5726640002586002,0.3161981000256742,0.41292950886990337,-0.24210997540656137,0.40659157739219415
