,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L
Frontal_Mid_2_R,0.41358850469942454,0.13724946344227162,0.3725163276599807,0.6632731829535707,0.5407979327320024,0.27872459554943807,0.38278018126967084,0.06923275835935327,0.038602553364211124,0.13952784795288953,0.1427625967196632,-0.0648379582697883,0.11891730734611006,-0.1281765965123295,0.21765989973153063,0.004863654825360709,0.5022592621570007,0.6113786162458116,-0.023917620713199226,0.20737115241616005,0.2885003217164783,0.5151105513673078,0.552590588481157,0.052926465329394635,0.16528601536603527,0.19906620683405957,0.28309663865058965,-0.09810880130112466,0.5570174463345834,0.7011580644994201,0.3038251813176649,0.025583452219542113,-0.06923881337287445,-0.031693018069083985,0.6190072653375015,0.32373824699945447,0.3175629657389681,0.422158277574586,0.4645976315921817,0.20823054993334045,1.0,0.4849604408033604,-0.07528524749828043,0.6149451921632337,0.44205152526793284,0.49474847966215774,-0.2939433112263377,0.4400498692054007,0.11812784394729055,-0.10764099603978976,0.05408988277285997,0.40608611728042016,0.5803400921019278,-0.0017247276687980132,0.2789647169533481,0.10324551740609031,0.4494165005551195,0.39924175064074763,0.3769986709745998,0.6889755242785675,0.4949966906867499,0.48249847142357233,0.20198509812730844,0.5161560508527735,-0.03528038254875136,0.195986908333957,0.5880319114670101,0.4433160416976234,-0.0855682052986056,0.3591632313812176,0.5161756022842601,0.617006579003374,0.546301972562419,-0.09214745005047044,0.44794511767763434,0.2100964077966586,0.568283853012181,0.506877389106328,-0.21351465765480715,0.4177616468400147,0.3851271812170562,0.4306995311160586,-0.05682323985913351,0.36937935484430995,0.49736855860416224,0.0861071846832995,0.5226837763456603,0.18772534366205865,0.5380924195657285,0.0396942961500233
Frontal_Sup_2_L,0.26160344475992137,-0.06525542592284483,0.31207184205419525,0.4495065537518668,0.7035100583300166,0.5778651789200333,0.5321496594734209,-0.25031030189920783,0.526233967687271,0.35704987568328883,0.5242257388425351,-0.15841873892271757,-0.17910804781698048,-0.05645920682132702,0.5748302985658218,0.1248544477995038,0.637786273180025,0.6673776570359852,-0.20052925476569325,0.7209645304213897,0.28641487304943763,0.460469339073079,0.5037519774169991,0.6004945083069069,0.3209303881556234,0.39991187515093224,0.26393231279861573,0.12706968973115398,0.7337157317566764,0.05898733080813782,0.4837938838257815,0.17105860870061854,-0.12085798267132303,0.36888679579190065,0.6544041718034713,0.5348191079795033,0.5252530867917006,0.5966650491044191,0.6246362357112644,0.24003288997848193,0.4849604408033604,1.0,-0.11139705822431983,0.5739357314354729,0.6809864992570168,0.522605722332129,-0.13456329532801853,0.5452391940463189,0.15233276226279832,-0.12770136757001044,0.25606020940335833,0.5301680267003375,0.8809561707511334,0.006266503178778386,0.5193140586886281,0.4296229864546782,0.5195741265022251,0.6358488497457866,0.6405990755842333,0.08981584758996505,0.7522815931976636,0.609536985288412,0.41048499652980647,0.49849569788932696,-0.3103311002705598,0.18407436024497542,0.3748042551610096,0.6033909070495082,0.2519387026279978,0.37695804080340284,0.7051485594655841,0.8308603029246396,0.23943480872796846,0.006987202051504174,0.7234190424263941,0.2704389746099096,0.7840892602506558,0.5134237742639405,-0.1318641075591271,0.6668342304781049,0.5640955455822717,0.5089132461148665,0.22220314394802967,0.6325456674523819,0.004946572332733727,0.3907200629386688,0.3097649035272386,0.33263449621205676,0.43698582762126587,0.4671540186227086
Thal_VA_L,0.14284272966265874,0.5617519185143912,0.21840521842663616,0.06994512819957828,-0.18391864815905978,-0.055390854216249986,-0.07547601134786713,0.4101175691332859,0.30441084067023694,-0.12330238057337378,-0.04861444087005742,0.5820468903707681,0.564046927399497,-0.04168714975001156,-0.050244375098258465,0.43634487192016597,-0.049822924011097315,0.07116335154072917,0.7748199951696624,-0.029327037743468398,0.0884759715705435,0.20663302169406433,0.039729839700792184,0.10631705979398819,0.13142523698293704,0.4732790777830112,0.11345741257713865,0.2041929039224392,-0.25156511992194286,-0.13031757125735935,-0.06721322081082899,0.1931034233883223,0.10857673480652576,0.5050194286410518,0.0044635238758853986,0.19396158597852717,0.2917429943593365,0.07887373368002829,-0.3637300583156701,0.13027344892237,-0.07528524749828043,-0.11139705822431983,1.0,-0.14800799698022077,-0.2851405775563393,-0.18223192167654792,0.4547755589924502,-0.21198990312030475,0.4210119686322938,-0.18864465101754835,0.3521643907768417,0.0576527310732885,-0.01830241380288208,-0.06767180162515718,0.0924803502675995,0.08981682360582831,-0.1561717423401876,0.06152345728879278,-0.27537457057700515,-0.11519036868005116,-0.19558611883570803,0.020259272652756042,-0.23832379042197513,0.08597698548639031,0.6653819645704704,0.35905226778595345,0.1315215246283639,0.33773245379612954,0.11615864312160767,0.2941516370245785,-0.09266917835868636,-0.14573882912333455,-0.15015641060760887,0.1483506483361946,0.023139796444416865,0.13011608723378604,-0.3087501003280514,0.07278572343449034,0.08817841996488142,0.20615720319642164,-0.23015843442876194,0.33170023656577785,0.08539083112206353,0.022027718977419123,0.1270980283421422,0.14559480032490124,0.09357058075097943,-0.05905651476752024,-0.041687586076632366,0.1492467133813233
Temporal_Inf_L,0.5135068962009288,0.06681211703974027,0.40665419436224093,0.4578144002046177,0.8144434829534407,0.34460360271334045,0.3496617432179881,-0.12502214563217426,0.3005976276461889,0.399496263733591,0.4041654730009809,-0.1710121291902126,0.00021841144079554165,-0.06553621928929763,0.4581248364619404,0.0764383137019772,0.5330173124557853,0.600905595374031,-0.1944217893370593,0.27310171682187123,0.340963188110895,0.3902421798014097,0.4170697420949903,0.047235412798093464,0.32682536915527244,0.2822697483831626,0.35059002842738296,-0.17333101231349432,0.5823970400168207,0.3501318709139091,0.5325006326403864,0.1560020225331427,-0.1305572966203214,0.24512503710297062,0.46193111471921916,0.39549671455447183,0.5330164921723135,0.46192501713708123,0.4937864737572449,0.10994887123020125,0.6149451921632337,0.5739357314354729,-0.14800799698022077,1.0,0.45301824657058154,0.4748641092263396,-0.3848489121767304,0.5101074566073858,0.40920593615761086,0.042671923957422885,0.3076333004481935,0.515213709849266,0.6981838983906165,0.007234046266312732,0.5691328753922925,0.5345391709070068,0.7636476877758721,0.5738835993143108,0.5395889583351806,0.3345484048735821,0.7430944280127988,0.5483211532013113,0.3825975744002825,0.32956350058452394,-0.24929943672927238,0.305180362214708,0.3612040599975128,0.6776414952971168,0.0960098524815629,0.5482225325668088,0.583990169019658,0.6985298337257476,0.6228020023813855,0.19521103237264126,0.7454572282047874,0.23947390159556753,0.6719776789465566,0.5360656557310896,-0.13707021375261927,0.4821160440707291,0.39223823411767605,0.5701108457168984,0.2335291006743705,0.5960682240531421,0.05351213354087262,0.2625858739753549,0.6196596156320793,0.5008926866082957,0.46124174604289103,0.15523570157331648
Vermis_1_2,0.0078913795467814,-0.08323727199593915,0.156437473716068,0.3687395992881515,0.5747195744147232,0.4947360086343773,0.3447949273354897,-0.10307685310528256,0.4057946851726525,0.34000309215270635,0.3970612761423268,-0.3208064688524289,-0.29325603628905456,-0.03190228338060702,0.4342694375265505,0.14560912460714687,0.4859513621079656,0.5278070854069128,-0.3752106736209716,0.509278643282169,0.22047410305736612,0.2966429346059781,0.44974569788021185,0.39000775216953376,-0.067944142240609,0.2598784630358532,0.17746099307337476,0.13900681642147694,0.5856866345756954,0.18691371668764964,0.24733915234653112,0.21129802696754574,-0.07695094166385161,0.1210088176862525,0.49783793110291413,0.44531663549902734,0.2895894822106821,0.3839814892762441,0.5931631299536981,0.4379711784492392,0.44205152526793284,0.6809864992570168,-0.2851405775563393,0.45301824657058154,1.0,0.5533156764409889,-0.11835956081768867,0.4981603003620691,0.010569649560690977,-0.05873493962656685,-0.021723168502408182,0.48676498980768457,0.7090697795950446,-0.01693373531131504,0.5019258664486485,0.30096529214067724,0.508750604469655,0.39501090021732654,0.5649311613915848,0.24794702065197868,0.5420754005377839,0.4178211076290056,0.5026572599573552,0.44884396813744537,-0.40074308828067706,0.2947084928619209,0.4067847139269507,0.3890571675855221,0.24750048703028407,0.3638225588151318,0.561940597105814,0.6811543512538075,0.3312158193705818,0.10642993801951228,0.5159396960460292,0.2945632394233965,0.6745098935204723,0.36820100524887067,-0.1729394826178737,0.4060508323733502,0.5937442484741919,0.38770532492866283,0.16316166021119027,0.4670139622461301,0.06354566655798091,0.328696271335849,0.13725396897084824,0.3836343370474173,0.4291944039012732,0.241699068675872
Rolandic_Oper_R,0.2390001286822185,0.2275012418984449,0.4370046394140839,0.8060690048858986,0.7199711643555156,0.8270676314316803,0.5312702661261959,-0.04559870537353906,0.23229484059565364,0.2328262871326052,0.2596614527068826,-0.17248488593613964,-0.19173366630234806,-0.15065890477373756,0.48882509121647855,-0.08526221680934726,0.8523111591815814,0.5034728386306373,-0.09082968554946232,0.715914232802556,0.0902616420153061,0.6361764843419919,0.8429512356965854,0.5366942227619234,0.2294359706084245,0.1138942283633517,0.4884188045507976,0.12830791238193603,0.5666881673370849,0.6127935785801454,0.5126170897131462,-0.03543280553356668,0.04770975878065646,0.03251841118657179,0.5801150718878244,0.15854109502384645,0.4038145221520066,0.603710110098565,0.42528115130871846,0.2741428890569005,0.49474847966215774,0.522605722332129,-0.18223192167654792,0.4748641092263396,0.5533156764409889,1.0,-0.12478087347006113,0.8106417717346752,0.12728389854151767,-0.027014760592481795,-0.05917330394800733,0.5340775867141244,0.5565470557007114,-0.10286411216492193,0.46415985198287085,0.22460680536455715,0.49122791385171527,0.609447940254814,0.4234116269054315,0.6627573184473214,0.5695835359983337,0.5091930075189104,0.2452405593518768,0.6213997967500897,-0.1589637685744972,0.1749405034045237,0.7080467129454523,0.3036864118350784,0.12495630308859398,0.4454167517443166,0.7558953038921619,0.5565010045168512,0.41786901992941766,0.15802789893733898,0.6150856577742609,0.4540162234221885,0.6911858012190628,0.7959161718296608,-0.13195570818657076,0.43968832911671824,0.32710399456272693,0.5167728225288758,0.15894782083564957,0.5835376391430739,0.17515035869252982,0.03697444220394854,0.12174565471072525,0.18267221908156753,0.8787772697595658,0.1699797296616247
Occipital_Sup_L,-0.014620390129969473,0.36518668117067715,0.10836829490721585,-0.09891511536300336,-0.24506806206200632,-0.12259290077397222,0.30295671246434475,0.37056186964596555,0.36110884182618386,-0.06083888456312444,0.00672764466340574,0.41167962002136116,0.31425986511385134,-0.16561818434185968,-0.0017619495624815011,0.3297064270047569,-0.12539288771094811,0.022614933107454462,0.43008734677078675,0.11820732687653605,0.051884555780775526,0.08195344177627567,0.009046147616612748,0.1875431319029239,0.14881890461236874,0.27815723216387384,0.1682409048418147,0.31886500849770805,-0.059834519171830206,-0.11904571618459561,-0.10017458986866619,0.22043089802831575,0.19304475304548674,0.28799509818078706,-0.03458843280540437,0.030561350848290987,0.16543398453121289,0.00819599167983212,-0.21195229922740344,0.21418954837702872,-0.2939433112263377,-0.13456329532801853,0.4547755589924502,-0.3848489121767304,-0.11835956081768867,-0.12478087347006113,1.0,-0.0871564707605764,0.08758158501232204,-0.2028138479666171,0.17476213147129444,0.012794650712595305,-0.15866257710128975,-0.1324803013924765,0.1108963350198191,-0.041776608328179324,-0.2698484555873238,-0.0003656764781897959,-0.13183769220602692,-0.11429664423201853,-0.2574736030206281,-0.05611682213040653,-0.07607448102535927,0.027314600431785904,0.46949389845689365,0.15749921363365152,0.02261176631232124,0.06276818692824344,0.17616630142358694,0.028037706557801217,-0.17068585607736078,-0.22679914503257734,-0.31843380127763293,0.3252809193217066,-0.043952355092804256,0.1827822446288706,-0.16164211038534657,-0.08233451606714022,0.24978368270927304,0.10385671767638747,-0.04502011864262242,0.10596146863077618,0.05635384655615479,0.025897682579899762,0.23453363149594325,0.167565650073038,-0.2191482592941678,-0.05212105207312585,-0.16997427280896826,0.10362806673012341
Thal_LP_L,0.3033608914517107,0.11843911845642559,0.40113854343875144,0.6782246669707801,0.69348508859056,0.6694913876198516,0.5880095683984019,-0.09931623018854782,0.1820118432715986,0.23517489880731265,0.3424852631915701,-0.1963197500812399,-0.19107008679205148,-0.06311864746623815,0.5179877118692758,-0.08716530369408727,0.8153002909940332,0.4894220600830992,-0.1546076334692812,0.6922665454074105,0.12166145520011022,0.5547711111766044,0.6516795500235179,0.509032063549985,0.30173453958358704,0.05731648165960008,0.5295739717691489,0.18079016362180994,0.6482221270074475,0.5173180254205522,0.5699234129348731,-0.04278612228850035,0.07046755796835252,0.06058935063154806,0.5541946044006939,0.15123397243843711,0.33547333603842777,0.6503625191929757,0.41753320148164574,0.19017602538031567,0.4400498692054007,0.5452391940463189,-0.21198990312030475,0.5101074566073858,0.4981603003620691,0.8106417717346752,-0.0871564707605764,1.0,0.18865364233499937,0.023412024783993228,0.05029912387108604,0.5315719374720177,0.5333940207828444,-0.18629692593990368,0.4696992794955993,0.3140841787442486,0.49371159491407335,0.6720949506726381,0.5099988457470391,0.5210111189019665,0.6373286702737628,0.6170294065447534,0.2622382824267192,0.4972002056036092,-0.22436545692544785,0.12221486338012598,0.5656979137713213,0.334569970182284,0.21453302101477204,0.38932054573837704,0.7327292556284215,0.5805801947462905,0.36458694354703175,0.2220660684984646,0.6591483452332709,0.42084921527555436,0.7341345288186636,0.6765021023930425,-0.09517964617143332,0.45046356185311365,0.34299016882048566,0.4893126597239969,0.25026575104891163,0.6199593150459319,0.1604282510944515,-0.01098135264147181,0.1601951148388528,0.2569287695822164,0.7213083867517123,0.17466641119330525
Caudate_L,0.4242051218452526,0.25593691174075667,0.4165344448024932,0.19601413719287003,0.3391010431429749,0.11970806885949312,0.14432165645488565,0.31461115402452683,0.18243409784503656,0.3373453410672551,0.25237964289370834,0.0982584343179164,0.24990461651987098,0.016434295893958947,0.2244786504213968,0.3683635804764314,0.26521851091037413,0.3342870037598776,0.2824889990384834,0.17776788244921327,0.2776906058973429,0.3050690447235184,0.08775961264071937,0.10788053641131018,0.31851930118138205,0.2734063907923663,0.4178789047694163,0.2860746704861662,0.07846692766110519,-0.02212868017866702,0.1992168695089592,0.21234129446246003,0.24191647551397422,0.6141954950101275,0.17924688350377782,0.1614732413566356,0.5003084688546389,0.24637468455671255,-0.024581516657620206,0.12106561498202495,0.11812784394729055,0.15233276226279832,0.4210119686322938,0.40920593615761086,0.010569649560690977,0.12728389854151767,0.08758158501232204,0.18865364233499937,1.0,0.21797566980773672,0.532251408354247,0.22791824723705162,0.2717306103156126,-0.06414573332453546,0.5405520278653095,0.7602819640358396,0.42425117203178253,0.3236105674631328,0.10817031541335631,-0.07058378374522735,0.248389966150977,0.2686554604633575,-0.044939982242018485,0.1726531305652918,0.19186366764364604,0.37145649784814894,0.2401403419056338,0.5557255079630684,0.26122064867880507,0.6850763683899602,0.30145933461785035,0.18320354819972137,0.18702843934099636,0.5885562020583092,0.5538456424384105,0.24213457781870718,0.1155111009448252,0.31594522252864915,0.11733513699407591,0.3958784058952596,0.05009736007836105,0.4933015248724771,0.5956620663759914,0.3651438819822789,-0.05591281481335009,0.06996699468366178,0.2832669832261724,0.5871002344115679,0.15506297114905082,0.1779827251395458
Parietal_Inf_R,0.0028902767099283516,-0.19013727794397303,-0.0959402548205797,-0.12350838036204077,0.0468991392501345,0.000858485238645377,-0.1569995685532682,-0.1335199051339184,-0.20835393194917606,0.0926536796452924,-0.03786423722255434,-0.19103225196242163,-0.15585439144965135,0.03893772364772417,-0.03609018421884455,-0.09805532076113962,-0.03965650135354456,-0.14027362376416844,-0.195349791789714,-0.014419075456663375,-0.01156343044440223,-0.15828919641007982,-0.1860422977714119,-0.07072607184009887,-0.09226482497783053,-0.2787926644840351,0.04601494039065347,0.1379151853327689,-0.16224712381907505,-0.09958734260954566,-0.10035242427981662,-0.1534865253596536,0.0876727825808135,-0.042216090609221074,-0.04924767453320342,-0.2738948270542839,-0.09460009135500765,-0.11456906947103739,-0.042140076343879576,-0.1526062227252111,-0.10764099603978976,-0.12770136757001044,-0.18864465101754835,0.042671923957422885,-0.05873493962656685,-0.027014760592481795,-0.2028138479666171,0.023412024783993228,0.21797566980773672,1.0,0.041744118884483594,-0.09732958009231134,-0.07910459815664807,-0.02967433717567575,0.04448412886408159,0.1990709660642668,0.042013982425400845,-0.09162133257138848,-0.02257765096362141,-0.14519066699609257,-0.027417039122275673,-0.10790664293413209,-0.03731013781570066,-0.11786172151214373,-0.17825217313775862,-0.15765519730350802,-0.0703272173036371,-0.1545738933009884,0.18018182571206418,0.10406668752192627,-0.006056200998965731,-0.0737013335841952,-0.03467623183668446,0.1120387530351097,0.054700907058108705,-0.06576717142288165,-0.11470837693811188,-0.11156368289185538,0.05144040020930342,-0.13837089912004472,-0.09014499084629361,-0.17221741925865075,0.238361317018409,-0.04322366072114813,-0.16457265745091704,-0.2312815410526113,-0.10937097758717297,0.20695077576735144,-0.05593832143622957,-0.031652814374482974
Thal_VPL_L,0.30781756534924093,0.27116495252115635,0.18151671392788693,0.006614144658932701,0.11852591431586418,9.584608711399059e-06,0.21023743478340473,0.0592939484182118,0.45200731447431,0.29237840225207484,0.40723197955973023,0.2624502931381246,0.21980847139968668,0.06515077795175167,0.3276897298612871,0.4543531068563634,0.06350775658425205,0.33841633974247953,0.22312436327569982,0.05636089372262866,0.3276847281536645,0.05770886191335384,0.002165467604253604,0.0809025465235203,0.4450830293827496,0.46984145591044696,0.210261489214848,0.0818736620206746,0.2567180191214662,-0.14955373165766406,0.2857040867187968,0.3546808348384708,0.08407482795282999,0.6630233448153844,0.10239839571084285,0.4157683361355936,0.46959952296382557,0.2843668381930889,0.11811057499892222,0.12149727831500591,0.05408988277285997,0.25606020940335833,0.3521643907768417,0.3076333004481935,-0.021723168502408182,-0.05917330394800733,0.17476213147129444,0.05029912387108604,0.532251408354247,0.041744118884483594,1.0,0.2929160577467603,0.2895206987058612,-0.1411125054797326,0.45115995077318133,0.5102635388001131,0.2615329205667173,0.3803401926759278,0.3140834574627033,-0.2090898347183066,0.3414393036329482,0.26254491377899475,0.12379402793117497,0.021395626804240047,0.1614977244335105,0.22808424453646794,-0.03099623355452566,0.5748507714579981,0.2881761077951368,0.27437743033755074,0.10244749523310978,0.25503701031904175,0.06656189073355614,0.24626619264629726,0.3695349349315356,0.2112084062464874,0.1987536487307914,0.09408626373793383,0.16923036461805646,0.4105756233595922,0.2953150449346408,0.38220071832461067,0.35734482116183575,0.42305567972036395,0.008574837038829861,0.41434698798533215,0.36997670909908803,0.348467829122213,-0.041380128905851396,0.3244310699050858
Vermis_10,0.2446837476289846,0.2577292109744086,0.4596326753766191,0.6098364799001222,0.5455869367471462,0.5161440228051917,0.512485689355467,-0.017519586147402868,0.45704633751120577,0.2194906061268205,0.7549032699295029,0.06713121178765888,0.003992754041662979,0.04549432882957027,0.8476724256371175,0.355865383632339,0.5983858583917038,0.5839864702856028,-0.013618796147573494,0.49015666379905687,0.24956535366979732,0.5226129498498121,0.5210895725477915,0.3324993733788355,0.530789281243053,0.5018424366148345,0.6149592812459682,0.0568037023039779,0.7430074108304078,0.31176848395189155,0.8111359736487299,0.3187002188809021,-0.07183624361013874,0.3853919110145707,0.4123838560522348,0.5712690610981337,0.4924508627300825,0.6886795278319245,0.501913313687314,0.3602785711798582,0.40608611728042016,0.5301680267003375,0.0576527310732885,0.515213709849266,0.48676498980768457,0.5340775867141244,0.012794650712595305,0.5315719374720177,0.22791824723705162,-0.09732958009231134,0.2929160577467603,1.0,0.5200822260169963,-0.14416936529537536,0.5273391161323829,0.31038548393373366,0.46060704368692057,0.844834572194815,0.5700378694906841,0.2845254498783925,0.7524310923956715,0.8201691242061092,0.4039720702253814,0.5014396148779426,-0.05669989090977629,0.2917144767856237,0.5298870155096412,0.5078763855099764,0.22089544356537763,0.41450611612500804,0.5314219825181671,0.5553871559455252,0.43754611360511514,0.20160240453094536,0.609403717241493,0.5456056196562349,0.7156688712497455,0.6085837541086491,-0.11647790885318474,0.5243886902998356,0.47443346013841,0.6619337095551363,0.2154811711329319,0.8438699650238395,0.11887258426392351,0.38684674279038167,0.42337448627585617,0.3036142971900315,0.45481812503798286,0.29661786945001
Frontal_Sup_Medial_L,0.3449079767278217,0.07896209369613716,0.30492867227350684,0.4983138561283895,0.7852781335601587,0.5508676253204137,0.4928916549062719,-0.06979850560441354,0.5677818624834495,0.35948284662372265,0.43794637108133944,-0.1504853925539204,-0.06489280174828574,-0.0579828028212615,0.5143526299848669,0.17051109304837037,0.6045433427452527,0.714147195057471,-0.09499339778403472,0.6288269715630205,0.29627829704093817,0.4590271180077859,0.5377033097277989,0.4780299134824308,0.2652453633121267,0.4097335237005006,0.3239854573077398,0.15117169098166355,0.6818857588508058,0.2115189604477763,0.40385971986128666,0.0979581280532502,-0.05003454916870582,0.3634259610496724,0.7749046700530255,0.5293042764286595,0.5352668359902494,0.6464170764906746,0.6045950840358194,0.35399147553783955,0.5803400921019278,0.8809561707511334,-0.01830241380288208,0.6981838983906165,0.7090697795950446,0.5565470557007114,-0.15866257710128975,0.5333940207828444,0.2717306103156126,-0.07910459815664807,0.2895206987058612,0.5200822260169963,1.0,-0.06434414829234762,0.5852181333402815,0.44326456164757183,0.597025661707962,0.6055054954407745,0.6718013128662285,0.27341093262092603,0.7355916926683376,0.532249409685322,0.31930313331927634,0.4704159230482968,-0.1435156630846449,0.37330340986815214,0.5070681077017338,0.6934554157097575,0.22408710641908602,0.5048285168093456,0.6965606923823147,0.9398453640756318,0.38085650285375017,0.06483287784679986,0.7055311005858321,0.26731961156015993,0.7505807781142132,0.5197099914465497,-0.15099614727660626,0.6290630039485383,0.49827106808089966,0.5704348734607179,0.24116758791112522,0.6372199595072671,0.05669095437338857,0.3765754758490285,0.35068048567207183,0.38962898940247487,0.4886527277375597,0.41536915309393385
VTA_L,0.1131173517620123,-0.12317595828785002,-0.062492419853813506,-0.03788090300337604,-0.07839488000363201,0.0784840274336164,-0.12951052272217692,-0.1953856110421953,-0.06264999438244843,0.3287763162424337,-0.07406965337705407,-0.005052385684753276,-0.059817534668608605,0.08153582120132385,-0.14449188337300786,-0.209491864335885,-0.019720626933996694,-0.031120452533070057,-0.054005833117485906,-0.13393994547674937,0.09646164988398448,-0.07910121334780924,-0.009668734897551944,-0.0074202575209163435,0.05158983445632622,0.02711993366013934,-0.20578520198953343,-0.2509686863542954,-0.13035274493907997,-0.2039091676717444,-0.05368362645408527,0.016719274329375564,-0.3528876403856303,0.028558939424225323,-0.21374586830198875,-0.035699595824242134,-0.0639297547560912,-0.08590230282322989,0.0026068665717267473,-0.07108109668356134,-0.0017247276687980132,0.006266503178778386,-0.06767180162515718,0.007234046266312732,-0.01693373531131504,-0.10286411216492193,-0.1324803013924765,-0.18629692593990368,-0.06414573332453546,-0.02967433717567575,-0.1411125054797326,-0.14416936529537536,-0.06434414829234762,1.0,-0.06726554932451868,-0.011439585936949418,0.0841399465316902,-0.09958687105692374,-0.28473709515222706,-0.1322928918666249,-0.005197313609119662,-0.06185659246172545,0.05086142827349041,0.016034950086945065,-0.027789810020827862,-0.07819619462000658,-0.057425086039794314,-0.06290474493520234,-0.03552290456910438,-0.025657783048722856,-0.015497639196531339,-0.11499623966995551,0.08823607524467438,-0.1310633447875979,-0.0423960357992612,0.06467249897103289,-0.05501898752662723,-0.058344676981670056,-0.08572676534548508,-0.05444545651508708,0.023642880034682963,-0.04590357398526497,-0.1937952969928494,-0.1014518746472194,-0.16405193934279239,0.03476873551321765,-0.012883381471899819,-0.033305095904727876,0.03518041539025933,0.12075671637537967
Frontal_Med_Orb_R,0.2449782118236052,0.19878644534663883,0.591431873968944,0.3400473110652412,0.5974248237525848,0.3463078347393972,0.39128230794728763,-0.0581918911250042,0.5175189166801939,0.5736243587315754,0.5188484124237238,-0.03134531894607237,0.04215963658149793,-0.040980288542547906,0.5139279631189932,0.4421359474145175,0.4927937385873488,0.7386757498346367,-0.09331624277146008,0.4163270918187105,0.46983682772797875,0.4566089105048103,0.4667767116366298,0.30098034689274805,0.3123968441570818,0.5381419299181575,0.3868580062557496,0.17627339926692498,0.42765431264821235,0.07263047214905244,0.398672998928893,0.3687367694062205,0.1195441565355031,0.638440300941291,0.36406787470482904,0.3491726855582435,0.7652825521939303,0.3822031313602818,0.516118515594462,0.4805768539477929,0.2789647169533481,0.5193140586886281,0.0924803502675995,0.5691328753922925,0.5019258664486485,0.46415985198287085,0.1108963350198191,0.4696992794955993,0.5405520278653095,0.04448412886408159,0.45115995077318133,0.5273391161323829,0.5852181333402815,-0.06726554932451868,1.0,0.7238728573539752,0.7298669592964782,0.5651132461323205,0.3717542308854728,0.0556567465639534,0.5470508004189484,0.46702375094770343,0.4830979443792408,0.5018137381857468,-0.17086135469199043,0.579578624691945,0.34588155944951604,0.5810937254967881,0.38092354230716263,0.7128708851423677,0.5696038625180118,0.560700869510398,0.40119466752490196,0.5567981544913336,0.6790949605640394,0.4807315861562518,0.5145818535112898,0.5266354938934633,-0.0005594163458119794,0.7198219391225673,0.5647938103478101,0.6949788958755272,0.3913577546197934,0.6433752136561999,0.003964389015036675,0.42772349679260996,0.42583200868817467,0.6785860369156868,0.41179675818361033,0.30005642918352243
